pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
2.53385,3.71724,5.29024,0.938653,0,0,0,0,-0,0,-0,0,-0,0,-0,2.2928e-07,7.7959e-08,-2.84052e-06,0.00011464,3.89796e-05,-0.00142026,
2.53385,3.71724,5.29024,0.938653,0,0,0,0,-0,0,-0,0,-0,0,-0,3.82015e-07,1.29891e-07,-4.73272e-06,0.00011464,3.89796e-05,-0.00142026,
2.53385,3.71724,5.29024,0.938665,0,0,0,0,-0,0,-0,0,-0,0,-0,5.39624e-07,2.07753e-07,-6.25391e-06,0.000101323,5.00559e-05,-0.00097793,
2.53385,3.71723,5.29025,0.938653,0,0,0,0,-0,0,-0,0,-0,0,-0,6.48175e-07,2.0231e-07,-7.62485e-06,8.04637e-05,-4.03391e-06,-0.00101622,
2.53385,3.71722,5.29025,0.938665,0,0,0,0,-0,0,-0,0,-0,0,-0,7.59283e-07,2.18545e-07,-9.06751e-06,7.00356e-05,1.0234e-05,-0.000909366,
2.53387,3.71722,5.29025,0.938665,0,0,0,0,-0,0,-0,0,-0,0,-0,7.97061e-07,2.10045e-07,-1.02436e-05,2.9291e-05,-6.59031e-06,-0.000911841,
2.53387,3.71723,5.29026,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,8.07193e-07,2.63324e-07,-1.1798e-05,7.58396e-06,3.98841e-05,-0.00116357,
2.53388,3.71722,5.29026,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,8.51983e-07,1.92869e-07,-1.4184e-05,3.13249e-05,-4.92735e-05,-0.00166869,
2.53388,3.7172,5.29026,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,9.4882e-07,1.8012e-07,-1.61548e-05,7.33924e-05,-9.66109e-06,-0.00149365,
2.53388,3.71719,5.29026,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,1.02233e-06,2.61783e-07,-1.7718e-05,4.54056e-05,5.04452e-05,-0.00096563,
2.53389,3.71719,5.29026,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,1.07042e-06,2.32205e-07,-1.99067e-05,3.45564e-05,-2.12533e-05,-0.00157271,
2.5339,3.7172,5.29025,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,1.16075e-06,1.70034e-07,-2.19762e-05,5.72558e-05,-3.94059e-05,-0.00131175,
2.5339,3.71722,5.29025,0.938678,0,0,0,0,-0,0,-0,0,-0,0,-0,1.26195e-06,1.69021e-07,-2.33456e-05,7.316e-05,-7.30995e-07,-0.000989938,
2.53393,3.71723,5.29024,0.938689,0,0,0,0,-0,0,-0,0,-0,0,-0,1.4164e-06,1.38387e-07,-2.54727e-05,0.000122288,-2.42516e-05,-0.00168413,
