pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.22623,3.14159,3.11904,3.16853,12.2368,-32.3586,12.6382,-0.437282,-0.719435,1.18734,0.475936,0.894463,-0.437316,-0.537561,-0.61323,-1.01591e-06,-4.55132e-08,2.90117e-07,-0.000507955,-2.27565e-05,0.000145058,
3.22623,3.14159,3.11904,3.16853,8.07429,-30.7203,12.5512,-0.414028,-0.619978,1.16178,0.446704,0.907067,-0.505803,-0.590603,-0.513215,-1.76571e-06,-7.91045e-08,5.04238e-07,-0.000507955,-2.27565e-05,0.000145058,
3.22621,3.14159,3.11904,3.16851,7.59473,-30.7287,12.6305,-0.408196,-0.60717,1.16,0.441679,0.908933,-0.51773,-0.596729,-0.50203,-2.47033e-06,-8.87231e-08,8.52348e-07,-0.000607396,-8.29114e-06,0.000300076,
3.2262,3.1416,3.11903,3.16851,9.98628,-31.3019,12.5153,-0.428365,-0.667898,1.17337,0.46266,0.901627,-0.470301,-0.566662,-0.559639,-3.38522e-06,-1.31882e-07,1.31937e-06,-0.000531136,-2.50555e-05,0.00027113,
3.22616,3.1416,3.11902,3.1685,8.60341,-31.0946,12.6386,-0.415228,-0.632564,1.16696,0.450056,0.906967,-0.49984,-0.584745,-0.527167,-5.48622e-06,-4.3951e-07,2.7726e-06,-0.00130992,-0.000191796,0.000906051,
3.22616,3.1416,3.11897,3.1685,8.43905,-30.5222,12.4069,-0.422001,-0.630658,1.16248,0.452561,0.906857,-0.493586,-0.587802,-0.521216,-7.502e-06,-8.79876e-07,4.87239e-06,-0.00190723,-0.000416644,0.00198672,
3.22618,3.14164,3.11902,3.16847,9.00992,-31.0837,12.5707,-0.420675,-0.643547,1.16871,0.454789,0.905643,-0.490085,-0.579757,-0.536434,-1.00445e-05,-1.48526e-06,7.54193e-06,-0.00254198,-0.000605248,0.002669,
3.22621,3.14169,3.11909,3.16846,9.2106,-31.1642,12.5759,-0.422007,-0.648419,1.16998,0.456406,0.904544,-0.487186,-0.576714,-0.540782,-1.28578e-05,-2.07519e-06,1.03676e-05,-0.00270911,-0.000568047,0.00272097,
3.22623,3.14182,3.11919,3.16845,9.67724,-31.3401,12.5825,-0.424431,-0.659164,1.17188,0.459697,0.902297,-0.479638,-0.57003,-0.551342,-1.5301e-05,-2.63974e-06,1.28623e-05,-0.00244268,-0.000564402,0.00249417,
3.22627,3.14195,3.11928,3.16843,10.4295,-31.6397,12.6001,-0.428385,-0.676689,1.17568,0.464977,0.899139,-0.467796,-0.559606,-0.56866,-1.77376e-05,-3.29264e-06,1.5864e-05,-0.00192763,-0.000516481,0.00237468,
3.22629,3.14216,3.11948,3.1684,10.2863,-31.5887,12.5999,-0.426572,-0.671896,1.17288,0.463367,0.897675,-0.471199,-0.559937,-0.563513,-1.91471e-05,-3.94351e-06,1.8584e-05,-0.00133229,-0.000615228,0.00257112,
3.22634,3.14236,3.11963,3.16839,10.5013,-31.6745,12.6052,-0.42713,-0.676048,1.17269,0.464532,0.895575,-0.468447,-0.555973,-0.567361,-2.01746e-05,-4.67116e-06,2.13938e-05,-0.00100459,-0.000711381,0.00274706,
3.2264,3.14261,3.11979,3.16837,10.7061,-31.7534,12.6089,-0.427345,-0.67962,1.17177,0.465524,0.893335,-0.465787,-0.551963,-0.570875,-2.14147e-05,-5.66857e-06,2.51554e-05,-0.00116969,-0.000940756,0.00354805,
3.22647,3.1428,3.11994,3.16834,10.7634,-31.7705,12.608,-0.427323,-0.68024,1.17075,0.465815,0.891599,-0.465588,-0.54981,-0.570887,-2.31848e-05,-6.79011e-06,2.94336e-05,-0.00177003,-0.00112141,0.00427786,
3.22656,3.14299,3.12014,3.16834,10.9422,-31.8622,12.6216,-0.427632,-0.683629,1.17081,0.466693,0.889473,-0.46405,-0.546061,-0.57372,-2.55368e-05,-8.05703e-06,3.438e-05,-0.00235016,-0.00126579,0.00494229,
3.22664,3.14326,3.12033,3.16832,11.0612,-31.9222,12.6303,-0.42725,-0.685134,1.16953,0.467023,0.887192,-0.463323,-0.542793,-0.574936,-2.87058e-05,-9.43157e-06,4.01887e-05,-0.00311077,-0.00134918,0.00570198,
3.22675,3.14353,3.12058,3.16832,11.2769,-32.0037,12.6334,-0.427773,-0.689033,1.16888,0.46812,0.884264,-0.461005,-0.538043,-0.578032,-3.28269e-05,-1.11386e-05,4.69266e-05,-0.00362475,-0.00150123,0.00592629,
3.22683,3.14382,3.12085,3.16829,10.9616,-31.9584,12.6625,-0.424051,-0.679892,1.16544,0.464946,0.882876,-0.468917,-0.539806,-0.568575,-3.77045e-05,-1.32933e-05,5.54892e-05,-0.00368628,-0.00162817,0.00647102,
3.22696,3.14429,3.12118,3.16829,11.2827,-31.99,12.6269,-0.42535,-0.685437,1.16268,0.466799,0.878446,-0.463308,-0.532973,-0.573207,-4.18707e-05,-1.5216e-05,6.32213e-05,-0.00375199,-0.00173138,0.0069633,
3.22708,3.14467,3.12145,3.16829,11.4707,-32.1418,12.666,-0.423816,-0.687551,1.16127,0.466735,0.875548,-0.462982,-0.528355,-0.575687,-4.70863e-05,-1.76646e-05,7.28336e-05,-0.00404857,-0.00190032,0.00746117,
