dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.654595,0.912449,-38.1667,64.9876,12.3399,-0.910999,0,-48.0541,3.34463,0,-36.705,10.3026,1.09024,48.9419,-42.6612,11.548,
0.75,0.654544,0.912433,-41.6731,63.9376,13.4721,-0.995643,0,-47.2786,3.29164,0,-40.0759,11.2529,1.18963,48.1502,-41.9731,11.3615,
0.75,0.654495,0.912424,-42.4301,64.2664,13.7154,-1.01468,0,-47.5223,3.30907,0,-40.8027,11.4609,1.2105,48.3974,-42.1896,11.42,
0.75,0.654469,0.912408,-39.7706,64.0463,12.8549,-0.951503,0,-47.3605,3.2985,0,-38.2445,10.7444,1.13422,48.2308,-42.0464,11.3811,
0.75,0.654416,0.912399,-41.5342,64.4609,13.4231,-0.994858,0,-47.6676,3.32036,0,-39.939,11.2247,1.18373,48.5424,-42.3193,11.4548,
0.75,0.65439,0.912381,-40.7799,63.2798,13.1784,-0.977356,0,-46.7954,3.26053,0,-39.2131,11.0227,1.16184,47.6521,-41.545,11.2451,
0.75,0.654364,0.912372,-40.8953,64.1847,13.2149,-0.980675,0,-47.4651,3.30777,0,-39.3233,11.0559,1.16473,48.3333,-42.1396,11.406,
0.75,0.654339,0.912364,-40.7321,64.2423,13.1615,-0.977483,0,-47.5082,3.31159,0,-39.1658,11.0136,1.1597,48.3764,-42.1778,11.4162,
0.75,0.654319,0.912357,-40.3277,64.3453,13.0306,-0.968489,0,-47.5848,3.31776,0,-38.7765,10.9057,1.1479,48.4537,-42.2457,11.4346,
0.75,0.654302,0.912351,-39.7029,64.5459,12.8286,-0.954303,0,-47.7336,3.32895,0,-38.1753,10.7378,1.12987,48.6047,-42.3776,11.4703,
