ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000922806,0,0,0,0,-1.4746,4.36243,-8.84506,1.82931,-0.0106001,-1.45022,3.7987,4.12115,0,10.2253,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000462549,0,0,0,0,-1.47473,4.36327,-8.8449,1.82854,-0.0105136,-1.4502,3.79856,4.1215,0,10.2262,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000463122,0,0,0,0,-1.47473,4.36343,-8.84487,1.82881,-0.0105025,-1.45033,3.79847,4.12185,0,10.227,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000463695,0,0,0,0,-1.47473,4.36359,-8.84485,1.82908,-0.0104915,-1.45045,3.79839,4.12219,0,10.2279,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000464268,0,0,0,0,-1.47473,4.36375,-8.84482,1.82934,-0.0104804,-1.45057,3.7983,4.12254,0,10.2288,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000464841,0,0,0,0,-1.47473,4.36391,-8.84479,1.82961,-0.0104693,-1.4507,3.79822,4.12289,0,10.2296,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000465414,0,0,0,0,-1.47473,4.36408,-8.84477,1.82988,-0.0104583,-1.45082,3.79814,4.12323,0,10.2305,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000465988,0,0,0,0,-1.47472,4.36424,-8.84474,1.83014,-0.0104472,-1.45094,3.79805,4.12358,0,10.2313,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000466561,0,0,0,0,-1.47472,4.3644,-8.84471,1.83041,-0.0104361,-1.45107,3.79797,4.12393,0,10.2322,0,0,0,0,0,-10.8914,0,0,0,
0.409265,-0.644508,0.668478,-0.567285,-0.412324,0.376957,0.605046,1.25794e-05,1.34534e-05,1.59572e-05,-0.000221406,-0.000116189,7.22749e-05,0.0185126,-0.698994,0.736305,0.0523209,0.0794963,0.804998,0.585595,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000467133,0,0,0,0,-1.47472,4.36456,-8.84469,1.83067,-0.0104251,-1.45119,3.79789,4.12428,0,10.2331,0,0,0,0,0,-10.8914,0,0,0,
