dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.8,0.816318,0.818391,9.7919,11.0356,-1.0708,0,9.7279,4.12115,0,10.2253,9.40085,-2.73921,-0.261241,7.93219,-7.61291,1.99667,
0.8,0.816318,0.818391,9.79272,11.0365,-1.07089,0,9.72872,4.1215,0,10.2262,9.40164,-2.73944,-0.261263,7.93286,-7.61355,1.99684,
0.8,0.816318,0.818391,9.79354,11.0374,-1.07098,0,9.72954,4.12185,0,10.227,9.40244,-2.73967,-0.261285,7.93353,-7.61419,1.99701,
0.8,0.816318,0.818391,9.79437,11.0384,-1.07107,0,9.73036,4.12219,0,10.2279,9.40323,-2.7399,-0.261307,7.9342,-7.61483,1.99717,
0.8,0.816318,0.818391,9.79519,11.0393,-1.07116,0,9.73118,4.12254,0,10.2288,9.40402,-2.74013,-0.261329,7.93487,-7.61548,1.99734,
0.8,0.816318,0.818391,9.79602,11.0402,-1.07125,0,9.732,4.12289,0,10.2296,9.40481,-2.74036,-0.261351,7.93553,-7.61612,1.99751,
0.8,0.816318,0.818391,9.79684,11.0412,-1.07134,0,9.73282,4.12323,0,10.2305,9.4056,-2.74059,-0.261373,7.9362,-7.61676,1.99768,
0.8,0.816318,0.818391,9.79767,11.0421,-1.07143,0,9.73364,4.12358,0,10.2313,9.4064,-2.74082,-0.261395,7.93687,-7.6174,1.99785,
0.8,0.816318,0.818391,9.79849,11.043,-1.07152,0,9.73446,4.12393,0,10.2322,9.40719,-2.74105,-0.261417,7.93754,-7.61804,1.99801,
0.8,0.816318,0.818391,9.79932,11.044,-1.07161,0,9.73528,4.12428,0,10.2331,9.40798,-2.74128,-0.261439,7.93821,-7.61868,1.99818,
0.8,0.816318,0.818391,9.80014,11.0449,-1.0717,0,9.73609,4.12462,0,10.2339,9.40877,-2.74151,-0.261461,7.93887,-7.61932,1.99835,
0.8,0.816318,0.818391,9.80097,11.0458,-1.07179,0,9.73691,4.12497,0,10.2348,9.40956,-2.74175,-0.261483,7.93954,-7.61996,1.99852,
0.8,0.816318,0.818391,9.80179,11.0467,-1.07188,0,9.73773,4.12532,0,10.2356,9.41035,-2.74198,-0.261505,7.94021,-7.6206,1.99869,
0.8,0.816318,0.818391,9.80261,11.0477,-1.07197,0,9.73855,4.12566,0,10.2365,9.41114,-2.74221,-0.261527,7.94088,-7.62125,1.99885,
0.8,0.816318,0.818391,9.80344,11.0486,-1.07206,0,9.73937,4.12601,0,10.2374,9.41194,-2.74244,-0.261549,7.94155,-7.62189,1.99902,
0.8,0.816318,0.818391,9.80426,11.0495,-1.07215,0,9.74019,4.12636,0,10.2382,9.41273,-2.74267,-0.261571,7.94221,-7.62253,1.99919,
0.8,0.816318,0.818391,9.80509,11.0505,-1.07224,0,9.74101,4.1267,0,10.2391,9.41352,-2.7429,-0.261593,7.94288,-7.62317,1.99936,
0.8,0.816318,0.818391,9.80591,11.0514,-1.07233,0,9.74183,4.12705,0,10.2399,9.41431,-2.74313,-0.261615,7.94355,-7.62381,1.99953,
0.8,0.816318,0.818391,9.80674,11.0523,-1.07242,0,9.74265,4.1274,0,10.2408,9.4151,-2.74336,-0.261637,7.94422,-7.62445,1.9997,
0.8,0.816318,0.818391,9.80756,11.0532,-1.07251,0,9.74347,4.12774,0,10.2417,9.41589,-2.74359,-0.261659,7.94488,-7.62509,1.99986,
0.8,0.816318,0.818391,9.80839,11.0542,-1.0726,0,9.74428,4.12809,0,10.2425,9.41668,-2.74382,-0.261681,7.94555,-7.62573,2.00003,
0.8,0.816318,0.818391,9.80921,11.0551,-1.07269,0,9.7451,4.12844,0,10.2434,9.41748,-2.74405,-0.261703,7.94622,-7.62637,2.0002,
0.8,0.816318,0.818391,9.81003,11.056,-1.07278,0,9.74592,4.12879,0,10.2442,9.41827,-2.74428,-0.261725,7.94689,-7.62701,2.00037,
0.8,0.816318,0.818391,9.81086,11.057,-1.07287,0,9.74674,4.12913,0,10.2451,9.41906,-2.74451,-0.261747,7.94756,-7.62766,2.00054,
0.8,0.816318,0.818391,9.81168,11.0579,-1.07296,0,9.74756,4.12948,0,10.246,9.41985,-2.74474,-0.261769,7.94822,-7.6283,2.0007,
0.8,0.816318,0.818391,9.81251,11.0588,-1.07305,0,9.74838,4.12983,0,10.2468,9.42064,-2.74497,-0.261791,7.94889,-7.62894,2.00087,
0.8,0.816318,0.818391,9.81333,11.0597,-1.07314,0,9.7492,4.13017,0,10.2477,9.42143,-2.7452,-0.261813,7.94956,-7.62958,2.00104,
0.8,0.816318,0.818391,9.81416,11.0607,-1.07323,0,9.75002,4.13052,0,10.2486,9.42223,-2.74544,-0.261835,7.95023,-7.63022,2.00121,
0.8,0.816318,0.818391,9.81498,11.0616,-1.07332,0,9.75084,4.13087,0,10.2494,9.42302,-2.74567,-0.261857,7.9509,-7.63086,2.00138,
0.8,0.816318,0.818391,9.81581,11.0625,-1.07341,0,9.75166,4.13121,0,10.2503,9.42381,-2.7459,-0.261879,7.95156,-7.6315,2.00154,
0.8,0.816318,0.818391,9.81663,11.0635,-1.0735,0,9.75248,4.13156,0,10.2511,9.4246,-2.74613,-0.261901,7.95223,-7.63214,2.00171,
0.8,0.816318,0.818391,9.81746,11.0644,-1.0736,0,9.7533,4.13191,0,10.252,9.42539,-2.74636,-0.261923,7.9529,-7.63278,2.00188,
0.8,0.816318,0.818391,9.81828,11.0653,-1.07369,0,9.75411,4.13226,0,10.2529,9.42618,-2.74659,-0.261945,7.95357,-7.63342,2.00205,
0.8,0.816318,0.818391,9.81911,11.0663,-1.07378,0,9.75493,4.1326,0,10.2537,9.42698,-2.74682,-0.261967,7.95424,-7.63407,2.00222,
0.8,0.816318,0.818391,9.81993,11.0672,-1.07387,0,9.75575,4.13295,0,10.2546,9.42777,-2.74705,-0.261989,7.9549,-7.63471,2.00239,
0.8,0.816318,0.818391,9.82075,11.0681,-1.07396,0,9.75657,4.1333,0,10.2554,9.42856,-2.74728,-0.262011,7.95557,-7.63535,2.00255,
0.8,0.816318,0.818391,9.82158,11.069,-1.07405,0,9.75739,4.13364,0,10.2563,9.42935,-2.74751,-0.262033,7.95624,-7.63599,2.00272,
0.8,0.816318,0.818391,9.8224,11.07,-1.07414,0,9.75821,4.13399,0,10.2572,9.43014,-2.74774,-0.262055,7.95691,-7.63663,2.00289,
0.8,0.816318,0.818391,9.82323,11.0709,-1.07423,0,9.75903,4.13434,0,10.258,9.43093,-2.74797,-0.262077,7.95758,-7.63727,2.00306,
0.8,0.816318,0.818391,9.82405,11.0718,-1.07432,0,9.75985,4.13469,0,10.2589,9.43173,-2.7482,-0.262099,7.95824,-7.63791,2.00323,
0.8,0.816318,0.818391,9.82488,11.0728,-1.07441,0,9.76067,4.13503,0,10.2597,9.43252,-2.74843,-0.262121,7.95891,-7.63855,2.00339,
0.8,0.816318,0.818391,9.8257,11.0737,-1.0745,0,9.76149,4.13538,0,10.2606,9.43331,-2.74866,-0.262143,7.95958,-7.63919,2.00356,
0.8,0.816318,0.818391,9.82653,11.0746,-1.07459,0,9.76231,4.13573,0,10.2615,9.4341,-2.7489,-0.262165,7.96025,-7.63984,2.00373,
0.8,0.816318,0.818391,9.82735,11.0755,-1.07468,0,9.76313,4.13607,0,10.2623,9.43489,-2.74913,-0.262187,7.96092,-7.64048,2.0039,
0.8,0.816318,0.818391,9.82817,11.0765,-1.07477,0,9.76394,4.13642,0,10.2632,9.43568,-2.74936,-0.262209,7.96158,-7.64112,2.00407,
0.8,0.816318,0.818391,9.829,11.0774,-1.07486,0,9.76476,4.13677,0,10.2641,9.43648,-2.74959,-0.262231,7.96225,-7.64176,2.00423,
0.8,0.816318,0.818391,9.82982,11.0783,-1.07495,0,9.76558,4.13711,0,10.2649,9.43727,-2.74982,-0.262253,7.96292,-7.6424,2.0044,
0.8,0.816318,0.818391,9.83065,11.0793,-1.07504,0,9.7664,4.13746,0,10.2658,9.43806,-2.75005,-0.262275,7.96359,-7.64304,2.00457,
0.8,0.816318,0.818391,9.83147,11.0802,-1.07513,0,9.76722,4.13781,0,10.2666,9.43885,-2.75028,-0.262297,7.96426,-7.64368,2.00474,
0.8,0.816318,0.818391,9.8323,11.0811,-1.07522,0,9.76804,4.13816,0,10.2675,9.43964,-2.75051,-0.262319,7.96492,-7.64432,2.00491,
0.8,0.816318,0.818391,9.83312,11.0821,-1.07531,0,9.76886,4.1385,0,10.2684,9.44044,-2.75074,-0.262341,7.96559,-7.64496,2.00508,
0.8,0.816318,0.818391,9.83395,11.083,-1.0754,0,9.76968,4.13885,0,10.2692,9.44123,-2.75097,-0.262363,7.96626,-7.64561,2.00524,
0.8,0.816318,0.818391,9.83477,11.0839,-1.07549,0,9.7705,4.1392,0,10.2701,9.44202,-2.7512,-0.262385,7.96693,-7.64625,2.00541,
0.8,0.816318,0.818391,9.8356,11.0848,-1.07558,0,9.77132,4.13954,0,10.2709,9.44281,-2.75143,-0.262407,7.9676,-7.64689,2.00558,
0.8,0.816318,0.818391,9.83642,11.0858,-1.07567,0,9.77214,4.13989,0,10.2718,9.4436,-2.75166,-0.262429,7.96826,-7.64753,2.00575,
0.8,0.816318,0.818391,9.83725,11.0867,-1.07576,0,9.77296,4.14024,0,10.2727,9.44439,-2.75189,-0.262451,7.96893,-7.64817,2.00592,
0.8,0.816318,0.818391,9.83807,11.0876,-1.07585,0,9.77378,4.14059,0,10.2735,9.44518,-2.75212,-0.262473,7.9696,-7.64881,2.00608,
0.8,0.816318,0.818391,9.8389,11.0886,-1.07594,0,9.77459,4.14093,0,10.2744,9.44598,-2.75236,-0.262495,7.97027,-7.64945,2.00625,
0.8,0.816318,0.818391,9.83972,11.0895,-1.07603,0,9.77541,4.14128,0,10.2752,9.44677,-2.75259,-0.262517,7.97094,-7.65009,2.00642,
0.8,0.816318,0.818391,9.84054,11.0904,-1.07612,0,9.77623,4.14163,0,10.2761,9.44756,-2.75282,-0.262539,7.9716,-7.65073,2.00659,
0.8,0.816318,0.818391,9.84137,11.0913,-1.07621,0,9.77705,4.14197,0,10.277,9.44835,-2.75305,-0.262561,7.97227,-7.65137,2.00676,
0.8,0.816318,0.818391,9.84219,11.0923,-1.0763,0,9.77787,4.14232,0,10.2778,9.44914,-2.75328,-0.262583,7.97294,-7.65202,2.00693,
0.8,0.816318,0.818391,9.84302,11.0932,-1.07639,0,9.77869,4.14267,0,10.2787,9.44993,-2.75351,-0.262605,7.97361,-7.65266,2.00709,
0.8,0.816318,0.818391,9.84384,11.0941,-1.07648,0,9.77951,4.14301,0,10.2796,9.45072,-2.75374,-0.262627,7.97427,-7.6533,2.00726,
0.8,0.816318,0.818391,9.84467,11.0951,-1.07657,0,9.78033,4.14336,0,10.2804,9.45152,-2.75397,-0.262649,7.97494,-7.65394,2.00743,
0.8,0.816318,0.818391,9.84549,11.096,-1.07666,0,9.78115,4.14371,0,10.2813,9.45231,-2.7542,-0.262671,7.97561,-7.65458,2.0076,
0.8,0.816318,0.818391,9.84631,11.0969,-1.07675,0,9.78197,4.14406,0,10.2821,9.4531,-2.75443,-0.262693,7.97628,-7.65522,2.00777,
0.8,0.816318,0.818391,9.84714,11.0978,-1.07684,0,9.78279,4.1444,0,10.283,9.45389,-2.75466,-0.262715,7.97695,-7.65586,2.00793,
0.8,0.816318,0.818391,9.84796,11.0988,-1.07693,0,9.78361,4.14475,0,10.2839,9.45468,-2.75489,-0.262737,7.97761,-7.6565,2.0081,
0.8,0.816318,0.818391,9.84879,11.0997,-1.07702,0,9.78442,4.1451,0,10.2847,9.45548,-2.75512,-0.262759,7.97828,-7.65714,2.00827,
0.8,0.816318,0.818391,9.84961,11.1006,-1.07711,0,9.78524,4.14544,0,10.2856,9.45627,-2.75535,-0.262781,7.97895,-7.65779,2.00844,
0.8,0.816318,0.818391,9.85044,11.1016,-1.0772,0,9.78606,4.14579,0,10.2864,9.45706,-2.75558,-0.262803,7.97962,-7.65843,2.00861,
0.8,0.816318,0.818391,9.85126,11.1025,-1.07729,0,9.78688,4.14614,0,10.2873,9.45785,-2.75582,-0.262825,7.98029,-7.65907,2.00877,
0.8,0.816318,0.818391,9.85209,11.1034,-1.07738,0,9.7877,4.14649,0,10.2882,9.45864,-2.75605,-0.262847,7.98096,-7.65971,2.00894,
0.8,0.816318,0.818391,9.85291,11.1044,-1.07747,0,9.78852,4.14683,0,10.289,9.45943,-2.75628,-0.262869,7.98162,-7.66035,2.00911,
0.8,0.816318,0.818391,9.85374,11.1053,-1.07756,0,9.78934,4.14718,0,10.2899,9.46023,-2.75651,-0.262891,7.98229,-7.66099,2.00928,
0.8,0.816318,0.818391,9.85456,11.1062,-1.07765,0,9.79016,4.14753,0,10.2907,9.46102,-2.75674,-0.262913,7.98296,-7.66163,2.00945,
0.8,0.816318,0.818391,9.85539,11.1071,-1.07774,0,9.79098,4.14787,0,10.2916,9.46181,-2.75697,-0.262935,7.98363,-7.66227,2.00962,
0.8,0.816318,0.818391,9.85621,11.1081,-1.07783,0,9.7918,4.14822,0,10.2925,9.4626,-2.7572,-0.262957,7.9843,-7.66291,2.00978,
0.8,0.816318,0.818391,9.85704,11.109,-1.07792,0,9.79262,4.14857,0,10.2933,9.46339,-2.75743,-0.262979,7.98496,-7.66356,2.00995,
0.8,0.816318,0.818391,9.85786,11.1099,-1.07801,0,9.79344,4.14891,0,10.2942,9.46418,-2.75766,-0.263001,7.98563,-7.6642,2.01012,
0.8,0.816318,0.818391,9.85869,11.1109,-1.0781,0,9.79426,4.14926,0,10.2951,9.46498,-2.75789,-0.263023,7.9863,-7.66484,2.01029,
0.8,0.816318,0.818391,9.85951,11.1118,-1.07819,0,9.79508,4.14961,0,10.2959,9.46577,-2.75812,-0.263045,7.98697,-7.66548,2.01046,
0.8,0.816318,0.818391,9.86033,11.1127,-1.07828,0,9.79589,4.14996,0,10.2968,9.46656,-2.75835,-0.263067,7.98764,-7.66612,2.01062,
0.8,0.816318,0.818391,9.86116,11.1136,-1.07837,0,9.79671,4.1503,0,10.2976,9.46735,-2.75858,-0.263089,7.9883,-7.66676,2.01079,
0.8,0.816318,0.818391,9.86198,11.1146,-1.07846,0,9.79753,4.15065,0,10.2985,9.46814,-2.75881,-0.263111,7.98897,-7.6674,2.01096,
0.8,0.816318,0.818391,9.86281,11.1155,-1.07855,0,9.79835,4.151,0,10.2994,9.46893,-2.75905,-0.263133,7.98964,-7.66804,2.01113,
0.8,0.816318,0.818391,9.86363,11.1164,-1.07864,0,9.79917,4.15134,0,10.3002,9.46973,-2.75928,-0.263155,7.99031,-7.66868,2.0113,
0.8,0.816318,0.818391,9.86446,11.1174,-1.07874,0,9.79999,4.15169,0,10.3011,9.47052,-2.75951,-0.263177,7.99098,-7.66933,2.01147,
0.8,0.816318,0.818391,9.86528,11.1183,-1.07883,0,9.80081,4.15204,0,10.3019,9.47131,-2.75974,-0.263199,7.99164,-7.66997,2.01163,
0.8,0.816318,0.818391,9.86611,11.1192,-1.07892,0,9.80163,4.15239,0,10.3028,9.4721,-2.75997,-0.263221,7.99231,-7.67061,2.0118,
0.8,0.816318,0.818391,9.86693,11.1202,-1.07901,0,9.80245,4.15273,0,10.3037,9.47289,-2.7602,-0.263243,7.99298,-7.67125,2.01197,
0.8,0.816318,0.818391,9.86776,11.1211,-1.0791,0,9.80327,4.15308,0,10.3045,9.47368,-2.76043,-0.263265,7.99365,-7.67189,2.01214,
0.8,0.816318,0.818391,9.86858,11.122,-1.07919,0,9.80409,4.15343,0,10.3054,9.47448,-2.76066,-0.263287,7.99432,-7.67253,2.01231,
0.8,0.816318,0.818391,9.8694,11.1229,-1.07928,0,9.80491,4.15377,0,10.3062,9.47527,-2.76089,-0.263309,7.99498,-7.67317,2.01247,
0.8,0.816318,0.818391,9.87023,11.1239,-1.07937,0,9.80572,4.15412,0,10.3071,9.47606,-2.76112,-0.263331,7.99565,-7.67381,2.01264,
0.8,0.816318,0.818391,9.87105,11.1248,-1.07946,0,9.80654,4.15447,0,10.308,9.47685,-2.76135,-0.263353,7.99632,-7.67445,2.01281,
0.8,0.816318,0.818391,9.87188,11.1257,-1.07955,0,9.80736,4.15481,0,10.3088,9.47764,-2.76158,-0.263375,7.99699,-7.6751,2.01298,
0.8,0.816318,0.818391,9.8727,11.1267,-1.07964,0,9.80818,4.15516,0,10.3097,9.47843,-2.76181,-0.263397,7.99766,-7.67574,2.01315,
0.8,0.816318,0.818391,9.87353,11.1276,-1.07973,0,9.809,4.15551,0,10.3106,9.47923,-2.76204,-0.263419,7.99832,-7.67638,2.01331,
0.8,0.816318,0.818391,9.87435,11.1285,-1.07982,0,9.80982,4.15586,0,10.3114,9.48002,-2.76227,-0.263441,7.99899,-7.67702,2.01348,
0.8,0.816318,0.818391,9.87518,11.1294,-1.07991,0,9.81064,4.1562,0,10.3123,9.48081,-2.76251,-0.263463,7.99966,-7.67766,2.01365,
0.8,0.816318,0.818391,9.876,11.1304,-1.08,0,9.81146,4.15655,0,10.3131,9.4816,-2.76274,-0.263485,8.00033,-7.6783,2.01382,
0.8,0.816318,0.818391,9.87683,11.1313,-1.08009,0,9.81228,4.1569,0,10.314,9.48239,-2.76297,-0.263507,8.00099,-7.67894,2.01399,
