pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
1.56667,1.54945,1.23708,1.31414,200,0,0,1.77968,1.79153,1.4898,1.55116,-0.710105,0.23161,-0.312543,0.417263,0,-156.667,0,-154.945,0,-123.708,0,-131.414,0.206128,-49.9996,1.06711,-49.9886,16.3777,-47.2416,12.6923,-48.3622,26.1406,-9.81781,9.03602,-7.97836,-31.4248,4.09296,-7.39526,2.12686,19.4207,6.95281e-310,-190.668,6.46453e-310,-154.945,1.4822e-323,79.488,4.99702e-310,41.305,0.206128,-240.668,1.06711,-204.934,16.3777,32.2464,12.6923,-7.05726,30.9509,31.157,25.9095,26.9766,-12.3497,4.028,-5.43553,7.25676,
1.56633,1.54901,1.2371,1.31412,200,0,0,1.7801,1.79295,1.48883,1.55146,-0.71184,0.229843,-0.31297,0.416903,0,-156.633,0,-154.901,0,-123.71,0,-131.412,0.223503,-49.9995,1.08928,-49.9881,16.3771,-47.2418,12.6934,-48.3619,26.1096,-9.80635,9.01346,-7.96158,-31.3808,4.09766,-7.37708,2.1257,19.4561,6.95281e-310,-190.793,6.46453e-310,-154.901,1.4822e-323,79.7242,4.99702e-310,41.3578,0.223503,-240.792,1.08928,-204.889,16.3771,32.4824,12.6934,-7.00412,30.9582,31.1817,25.8927,26.9819,-12.3798,3.99727,-5.44296,7.25048,
1.56592,1.54861,1.23713,1.31407,200,0,0,1.77853,1.79255,1.48796,1.55173,-0.712648,0.228937,-0.313375,0.416631,0,-156.592,0,-154.861,0,-123.713,0,-131.407,0.243875,-49.9994,1.10905,-49.9877,16.3754,-47.2424,12.6958,-48.3613,26.0726,-9.78512,8.99621,-7.94782,-31.3345,4.09758,-7.35862,2.12488,19.4847,6.95281e-310,-190.661,6.46453e-310,-154.861,1.4822e-323,79.8404,4.99702e-310,41.4028,0.243875,-240.66,1.10905,-204.849,16.3754,32.5979,12.6958,-6.95856,30.931,31.1749,25.8776,26.9867,-12.3939,3.98151,-5.45,7.24576,
1.56534,1.5481,1.23718,1.31399,200,0,0,1.77559,1.79126,1.48684,1.55209,-0.713327,0.228128,-0.313926,0.416313,0,-156.534,0,-154.81,0,-123.718,0,-131.399,0.27264,-49.9993,1.13481,-49.9871,16.3731,-47.2432,12.6998,-48.3603,26.021,-9.75277,8.9752,-7.93077,-31.2718,4.09533,-7.33379,2.12397,19.5202,6.95281e-310,-190.375,6.46453e-310,-154.81,1.4822e-323,79.9414,4.99702e-310,41.4603,0.27264,-240.375,1.13481,-204.797,16.3731,32.6982,12.6998,-6.89999,30.8798,31.1524,25.858,26.9928,-12.4057,3.96744,-5.45959,7.24023,
1.56467,1.54739,1.23725,1.31393,200,0,0,1.77395,1.79156,1.48529,1.55257,-0.715202,0.226058,-0.314683,0.415724,0,-156.467,0,-154.739,0,-123.725,0,-131.393,0.306191,-49.9991,1.17015,-49.9863,16.3697,-47.2444,12.7027,-48.3595,25.9592,-9.72082,8.94244,-7.90491,-31.1911,4.09748,-7.3024,2.12261,19.5751,6.95281e-310,-190.286,6.46453e-310,-154.739,1.4822e-323,80.2084,4.99702e-310,41.5502,0.306191,-240.285,1.17015,-204.725,16.3697,32.964,12.7027,-6.80929,30.8514,31.1576,25.8311,27.0013,-12.4383,3.93144,-5.47274,7.22998,
1.56398,1.54667,1.23735,1.31389,200,0,0,1.77206,1.79167,1.48372,1.55307,-0.717183,0.223817,-0.315337,0.415169,0,-156.398,0,-154.667,0,-123.735,0,-131.389,0.340946,-49.9988,1.20609,-49.9855,16.3652,-47.246,12.7045,-48.359,25.893,-9.6864,8.90932,-7.87823,-31.1067,4.10012,-7.26909,2.12055,19.6322,6.95281e-310,-190.166,6.46453e-310,-154.667,1.4822e-323,80.4945,4.99702e-310,41.6312,0.340946,-240.165,1.20609,-204.653,16.3652,33.2486,12.7045,-6.72784,30.8185,31.1594,25.8037,27.0098,-12.4727,3.89246,-5.48412,7.22033,
1.56317,1.54598,1.23742,1.31387,200,0,0,1.76756,1.78947,1.48219,1.55354,-0.718754,0.22205,-0.315305,0.415268,0,-156.317,0,-154.598,0,-123.742,0,-131.387,0.381094,-49.9985,1.24084,-49.9846,16.3618,-47.2471,12.7056,-48.3587,25.8156,-9.63975,8.88212,-7.85542,-31.0219,4.10158,-7.22881,2.1149,19.6804,6.95281e-310,-189.714,6.46453e-310,-154.598,1.4822e-323,80.7206,4.99702e-310,41.6221,0.381094,-239.713,1.24084,-204.582,16.3618,33.4735,12.7056,-6.73668,30.7401,31.1212,25.7773,27.0181,-12.5001,3.86174,-5.48356,7.22206,
1.56229,1.54515,1.2375,1.31382,200,0,0,1.76358,1.78804,1.48039,1.55411,-0.720739,0.219836,-0.315645,0.415062,0,-156.229,0,-154.515,0,-123.75,0,-131.382,0.425433,-49.9982,1.28217,-49.9836,16.3578,-47.2485,12.7079,-48.3581,25.7317,-9.59175,8.84747,-7.82714,-30.9238,4.10341,-7.18568,2.11025,19.7409,6.95281e-310,-189.35,6.46453e-310,-154.515,1.4822e-323,81.005,4.99702e-310,41.6583,0.425433,-239.348,1.28217,-204.499,16.3578,33.7565,12.7079,-6.69986,30.6709,31.0964,25.7458,27.028,-12.5346,3.82324,-5.48947,7.21847,
1.56133,1.54413,1.2376,1.31372,200,0,0,1.7614,1.78862,1.47816,1.55481,-0.723451,0.216864,-0.316782,0.414191,0,-156.133,0,-154.413,0,-123.76,0,-131.372,0.473365,-49.9978,1.33308,-49.9822,16.3533,-47.2501,12.7126,-48.3569,25.6441,-9.54728,8.80032,-7.79014,-30.8087,4.10611,-7.14159,2.10842,19.8216,6.95281e-310,-189.242,6.46453e-310,-154.413,1.4822e-323,81.3896,4.99702e-310,41.7923,0.473365,-239.24,1.33308,-204.395,16.3533,34.1395,12.7126,-6.56457,30.633,31.1064,25.7071,27.0401,-12.5818,3.77155,-5.50924,7.20333,
1.56023,1.54308,1.23773,1.31366,200,0,0,1.75693,1.78732,1.47585,1.55553,-0.726016,0.213941,-0.317437,0.413702,0,-156.023,0,-154.308,0,-123.773,0,-131.366,0.52849,-49.9972,1.3858,-49.9808,16.3471,-47.2522,12.7155,-48.3561,25.5392,-9.4888,8.75496,-7.75303,-30.6823,4.10803,-7.08913,2.10365,19.9029,6.95281e-310,-188.854,6.46453e-310,-154.308,1.4822e-323,81.7616,4.99702e-310,41.8687,0.52849,-238.852,1.3858,-204.288,16.3471,34.5094,12.7155,-6.48747,30.5553,31.0838,25.6669,27.0527,-12.6264,3.72072,-5.52064,7.19483,
1.55908,1.54178,1.23786,1.31364,200,0,0,1.75561,1.7893,1.47301,1.55642,-0.730618,0.208981,-0.318372,0.412834,0,-155.908,0,-154.178,0,-123.786,0,-131.364,0.586011,-49.9966,1.45048,-49.979,16.3409,-47.2544,12.7166,-48.3558,25.4293,-9.43947,8.69307,-7.70442,-30.5397,4.118,-7.03077,2.09827,20.0117,6.95281e-310,-188.9,6.46453e-310,-154.178,1.4822e-323,82.4082,4.99702e-310,41.9899,0.586011,-238.896,1.45048,-204.157,16.3409,35.1538,12.7166,-6.36595,30.5323,31.1183,25.6176,27.0681,-12.7064,3.63445,-5.5369,7.17973,
1.55784,1.54062,1.23799,1.31358,200,0,0,1.75029,1.78753,1.47047,1.55721,-0.733509,0.205732,-0.318879,0.412493,0,-155.784,0,-154.062,0,-123.799,0,-131.358,0.647727,-49.9958,1.50858,-49.9772,16.3346,-47.2565,12.7195,-48.3551,25.3117,-9.37377,8.64413,-7.66437,-30.4013,4.12038,-6.97143,2.09174,20.1011,6.95281e-310,-188.423,6.46453e-310,-154.062,1.4822e-323,82.8241,4.99702e-310,42.0463,0.647727,-238.419,1.50858,-204.039,16.3346,35.5676,12.7195,-6.30878,30.4398,31.0876,25.5734,27.0819,-12.7567,3.57794,-5.54573,7.1738,
1.55655,1.53943,1.23814,1.31354,200,0,0,1.74416,1.78512,1.46787,1.55802,-0.736508,0.202342,-0.319108,0.412364,0,-155.655,0,-153.943,0,-123.814,0,-131.354,0.712434,-49.9949,1.56788,-49.9754,16.3278,-47.2589,12.7213,-48.3546,25.1865,-9.30305,8.59538,-7.62394,-30.2581,4.12325,-6.90803,2.08349,20.1921,6.95281e-310,-187.848,6.46453e-310,-153.943,1.4822e-323,83.257,4.99702e-310,42.07,0.712434,-237.843,1.56788,-203.919,16.3278,35.9982,12.7213,-6.28464,30.3332,31.0456,25.5282,27.096,-12.8088,3.51899,-5.54971,7.17155,
1.55506,1.53819,1.23829,1.31353,200,0,0,1.73509,1.78032,1.46514,1.55887,-0.739336,0.199091,-0.318686,0.41282,0,-155.506,0,-153.819,0,-123.829,0,-131.353,0.786729,-49.9938,1.63016,-49.9734,16.3205,-47.2614,12.7218,-48.3545,25.0405,-9.21552,8.54861,-7.5838,-30.1025,4.12518,-6.8338,2.07127,20.2825,6.95281e-310,-186.914,6.46453e-310,-153.819,1.4822e-323,83.6693,4.99702e-310,42.0107,0.786729,-236.908,1.63016,-203.792,16.3205,36.4078,12.7218,-6.34382,30.1754,30.9622,25.4807,27.1108,-12.858,3.46245,-5.54236,7.17948,
1.55384,1.5369,1.23846,1.31352,200,0,0,1.73214,1.78089,1.46233,1.55975,-0.743555,0.194415,-0.319391,0.412148,0,-155.384,0,-153.69,0,-123.846,0,-131.352,0.847839,-49.9928,1.69425,-49.9713,16.3125,-47.2642,12.7224,-48.3543,24.9214,-9.15795,8.49004,-7.53656,-29.9545,4.13244,-6.77325,2.06463,20.3926,6.95281e-310,-186.755,6.46453e-310,-153.69,1.4822e-323,84.2714,4.99702e-310,42.1033,0.847839,-236.748,1.69425,-203.662,16.3125,37.0072,12.7224,-6.25098,30.1242,30.972,25.4318,27.1261,-12.9314,3.38114,-5.55463,7.16779,
1.55235,1.53561,1.23864,1.3135,200,0,0,1.7239,1.77692,1.45949,1.56063,-0.746566,0.190916,-0.319324,0.412282,0,-155.235,0,-153.561,0,-123.864,0,-131.35,0.922131,-49.9915,1.75892,-49.9691,16.304,-47.2671,12.7236,-48.354,24.7756,-9.0733,8.43947,-7.49359,-29.7935,4.13389,-6.70094,2.05392,20.4923,6.95281e-310,-185.933,6.46453e-310,-153.561,1.4822e-323,84.7131,4.99702e-310,42.0895,0.922131,-235.924,1.75892,-203.53,16.304,37.446,12.7236,-6.26451,29.9808,30.9029,25.3825,27.1414,-12.9838,3.32028,-5.55347,7.17011,
1.55084,1.53426,1.23881,1.31348,200,0,0,1.71618,1.77355,1.45653,1.56155,-0.750143,0.186884,-0.319162,0.412477,0,-155.084,0,-153.426,0,-123.881,0,-131.348,0.997618,-49.99,1.82659,-49.9666,16.2961,-47.2698,12.7242,-48.3539,24.6276,-8.99032,8.38551,-7.44839,-29.6292,4.13761,-6.62615,2.04215,20.5985,6.95281e-310,-185.187,6.46453e-310,-153.426,1.4822e-323,85.2286,4.99702e-310,42.0652,0.997618,-235.177,1.82659,-203.392,16.2961,37.9588,12.7242,-6.28865,29.8466,30.8443,25.3309,27.1575,-13.046,3.25015,-5.55064,7.17352,
1.54925,1.53283,1.23899,1.3135,200,0,0,1.70797,1.76992,1.4534,1.56252,-0.754121,0.182417,-0.31876,0.412846,0,-154.925,0,-153.283,0,-123.899,0,-131.35,1.0773,-49.9884,1.89784,-49.964,16.2876,-47.2728,12.7236,-48.354,24.4699,-8.90283,8.32898,-7.40085,-29.4563,4.14265,-6.54601,2.02851,20.7115,6.95281e-310,-184.391,6.46453e-310,-153.283,1.4822e-323,85.8006,4.99702e-310,42.0135,1.0773,-234.38,1.89784,-203.247,16.2876,38.5279,12.7236,-6.34052,29.7039,30.7812,25.2765,27.1743,-13.1151,3.17247,-5.54366,7.17992,
1.54763,1.53136,1.23912,1.31353,200,0,0,1.70007,1.76666,1.45017,1.56353,-0.75887,0.177309,-0.317891,0.413615,0,-154.763,0,-153.136,0,-123.912,0,-131.353,1.15817,-49.9866,1.97149,-49.9611,16.2814,-47.2749,12.7218,-48.3545,24.3102,-8.81728,8.27057,-7.35261,-29.2848,4.15161,-6.46136,2.01194,20.8274,6.95281e-310,-183.641,6.46453e-310,-153.136,1.4822e-323,86.4671,4.99702e-310,41.9035,1.15817,-233.627,1.97149,-203.097,16.2814,39.1922,12.7218,-6.45095,29.5664,30.7246,25.2203,27.1918,-13.1977,3.08363,-5.52854,7.1933,
1.54599,1.52991,1.23931,1.31356,200,0,0,1.69126,1.76257,1.44699,1.56451,-0.762925,0.172733,-0.31729,0.414149,0,-154.599,0,-152.991,0,-123.931,0,-131.356,1.24024,-49.9846,2.04394,-49.9582,16.2723,-47.278,12.7207,-48.3548,24.1467,-8.72672,8.21403,-7.30471,-29.1076,4.15639,-6.37901,1.99709,20.9441,6.95281e-310,-182.773,6.46453e-310,-152.991,1.4822e-323,87.0518,4.99702e-310,41.8273,1.24024,-232.758,2.04394,-202.949,16.2723,39.7738,12.7207,-6.52746,29.4132,30.6534,25.165,27.2089,-13.2683,3.00405,-5.51809,7.20259,
1.5443,1.52848,1.23946,1.31358,200,0,0,1.68093,1.7571,1.44386,1.56548,-0.766801,0.168466,-0.316098,0.415275,0,-154.43,0,-152.848,0,-123.946,0,-131.358,1.3247,-49.9824,2.11518,-49.9552,16.2655,-47.2804,12.7195,-48.3551,23.9795,-8.63141,8.16184,-7.26037,-28.9349,4.1612,-6.29295,1.97942,21.0524,6.95281e-310,-181.712,6.46453e-310,-152.848,1.4822e-323,87.603,4.99702e-310,41.6714,1.3247,-231.694,2.11518,-202.803,16.2655,40.3226,12.7195,-6.68367,29.2336,30.5583,25.1106,27.2258,-13.3357,2.92984,-5.49735,7.22217,
1.54235,1.52704,1.23962,1.3136,200,0,0,1.66518,1.74696,1.4407,1.56646,-0.76944,0.165371,-0.314038,0.417268,0,-154.235,0,-152.704,0,-123.962,0,-131.36,1.42234,-49.9798,2.18702,-49.9521,16.2576,-47.2831,12.7184,-48.3554,23.7845,-8.50929,8.11756,-7.22016,-28.7481,4.16044,-6.19518,1.95741,21.1497,6.95281e-310,-179.969,6.46453e-310,-152.704,1.4822e-323,87.9921,4.99702e-310,41.3985,1.42234,-229.949,2.18702,-202.656,16.2576,40.709,12.7184,-6.95686,28.9596,30.382,25.0557,27.2427,-13.3816,2.87602,-5.46152,7.25684,
1.54073,1.52569,1.23978,1.31364,200,0,0,1.65504,1.74148,1.43773,1.56737,-0.773099,0.161288,-0.312777,0.418429,0,-154.073,0,-152.569,0,-123.978,0,-131.364,1.50319,-49.9774,2.25467,-49.9491,16.2502,-47.2856,12.7166,-48.3558,23.623,-8.41783,8.06851,-7.17811,-28.5821,4.16455,-6.11334,1.94008,21.2547,6.95281e-310,-178.919,6.46453e-310,-152.569,1.4822e-323,88.5164,4.99702e-310,41.2358,1.50319,-228.896,2.25467,-202.518,16.2502,41.2307,12.7166,-7.12001,28.7834,30.2866,25.004,27.2587,-13.4452,2.80501,-5.4396,7.27702,
1.53891,1.52403,1.23992,1.31365,200,0,0,1.64591,1.73757,1.4341,1.56849,-0.778238,0.155759,-0.311776,0.419396,0,-153.891,0,-152.403,0,-123.992,0,-131.365,1.59423,-49.9746,2.33727,-49.9453,16.2434,-47.288,12.716,-48.356,23.4446,-8.32382,8.00416,-7.12514,-28.3899,4.17202,-6.02161,1.92166,21.3895,6.95281e-310,-178.043,6.46453e-310,-152.403,1.4822e-323,89.2376,4.99702e-310,41.1033,1.59423,-228.017,2.33727,-202.349,16.2434,41.9497,12.716,-7.25267,28.6245,30.2187,24.9409,27.2781,-13.5346,2.70884,-5.42219,7.29385,
1.53708,1.52254,1.24009,1.31367,200,0,0,1.63394,1.73084,1.43081,1.56951,-0.782028,0.151512,-0.310274,0.420832,0,-153.708,0,-152.254,0,-124.009,0,-131.367,1.68526,-49.9716,2.41208,-49.9418,16.2355,-47.2907,12.7149,-48.3563,23.2635,-8.22048,7.9514,-7.07976,-28.2053,4.17484,-5.93112,1.9021,21.5055,6.95281e-310,-176.785,6.46453e-310,-152.254,1.4822e-323,89.782,4.99702e-310,40.9057,1.68526,-226.757,2.41208,-202.195,16.2355,42.4914,12.7149,-7.45062,28.4163,30.1016,24.8837,27.2958,-13.6005,2.63498,-5.39607,7.31881,
1.53514,1.52101,1.24022,1.31372,200,0,0,1.61977,1.72225,1.42747,1.57054,-0.785875,0.147307,-0.307885,0.423087,0,-153.514,0,-152.101,0,-124.022,0,-131.372,1.78228,-49.9682,2.4881,-49.9381,16.2292,-47.2928,12.7126,-48.3569,23.0701,-8.10769,7.90175,-7.03657,-28.0185,4.17873,-5.83221,1.87794,21.6158,6.95281e-310,-175.254,6.46453e-310,-152.101,1.4822e-323,90.3268,4.99702e-310,40.5933,1.78228,-225.223,2.4881,-202.039,16.2292,43.034,12.7126,-7.76361,28.1698,29.9521,24.8256,27.3137,-13.6674,2.56185,-5.35453,7.35804,
1.53303,1.51943,1.24036,1.31377,200,0,0,1.603,1.71154,1.424,1.5716,-0.789434,0.143389,-0.30496,0.42588,0,-153.303,0,-151.943,0,-124.036,0,-131.377,1.88766,-49.9644,2.56709,-49.9341,16.223,-47.295,12.7103,-48.3575,22.8598,-7.98185,7.85356,-6.99388,-27.8211,4.181,-5.72541,1.85078,21.7252,6.95281e-310,-173.407,6.46453e-310,-151.943,1.4822e-323,90.8328,4.99702e-310,40.2086,1.88766,-223.371,2.56709,-201.877,16.223,43.5378,12.7103,-8.14895,27.8783,29.7659,24.7651,27.3322,-13.7293,2.49372,-5.30365,7.4066,
1.53132,1.51787,1.24045,1.31381,200,0,0,1.59431,1.70778,1.42057,1.57265,-0.794804,0.137758,-0.303349,0.42739,0,-153.132,0,-151.787,0,-124.045,0,-131.381,1.97329,-49.961,2.64488,-49.93,16.2185,-47.2965,12.7085,-48.358,22.6917,-7.89659,7.79434,-6.94556,-27.6452,4.19037,-5.63753,1.83028,21.8539,6.95281e-310,-172.571,6.46453e-310,-151.787,1.4822e-323,91.5757,4.99702e-310,39.9987,1.97329,-222.532,2.64488,-201.717,16.2185,44.2791,12.7085,-8.35931,27.7272,29.7005,24.7056,27.3505,-13.8227,2.3958,-5.27564,7.43288,
1.52937,1.51633,1.24056,1.31382,200,0,0,1.58015,1.69923,1.41718,1.57369,-0.798588,0.133681,-0.30098,0.429726,0,-152.937,0,-151.633,0,-124.056,0,-131.382,2.07088,-49.9571,2.72207,-49.9258,16.2134,-47.2983,12.7079,-48.3581,22.4998,-7.78635,7.74421,-6.90267,-27.4586,4.19293,-5.54067,1.8064,21.9673,6.95281e-310,-171.045,6.46453e-310,-151.633,1.4822e-323,92.1072,4.99702e-310,39.6818,2.07088,-221.002,2.72207,-201.559,16.2134,44.8089,12.7079,-8.67636,27.4809,29.5518,24.6465,27.3686,-13.8885,2.32489,-5.23444,7.4735,
1.52722,1.51485,1.24067,1.31384,200,0,0,1.56045,1.68569,1.41394,1.57469,-0.80087,0.131106,-0.297437,0.433202,0,-152.722,0,-151.485,0,-124.067,0,-131.384,2.17804,-49.9525,2.79566,-49.9218,16.2083,-47.3,12.7068,-48.3584,22.2867,-7.65296,7.70626,-6.8676,-27.2688,4.19061,-5.43467,1.77754,22.058,6.95281e-310,-168.809,6.46453e-310,-151.485,1.4822e-323,92.4363,4.99702e-310,39.209,2.17804,-218.761,2.79566,-201.407,16.2083,45.1363,12.7068,-9.14941,27.1382,29.3163,24.5902,27.3859,-13.9282,2.2801,-5.17282,7.53396,
