dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.675,0.649377,0.64983,2049.81,2013.58,29.7419,-309.111,0,-888.647,438.999,0,1952.56,620.188,-267.09,1937.37,-531.324,249.971,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
0.675,0.649377,0.64983,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,
