ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.00760525,0,0,0,0,4.9435,2.79471,3.06592,-2.98846,-1.30069,-1.86207,0.419409,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.00380909,0,0,0,0,4.94198,2.8084,3.06435,-2.98884,-1.30055,-1.86136,0.420135,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.00321876,0,0,0,0,4.93916,2.83374,3.06144,-2.98955,-1.30028,-1.86006,0.421479,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.00262062,0,0,0,0,4.9394,2.83158,3.06169,-2.98949,-1.3003,-1.86017,0.421365,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.00121397,0,0,0,0,4.93997,2.82651,3.06227,-2.98935,-1.30036,-1.86043,0.421096,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.000942487,0,0,0,0,4.94007,2.82553,3.06238,-2.98932,-1.30037,-1.86048,0.421044,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.000741443,0,0,0,0,4.94016,2.82481,3.06247,-2.9893,-1.30037,-1.86052,0.421005,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.00571579,0,0,0,0,4.93816,2.84274,3.06041,-2.9898,-1.30018,-1.8596,0.421957,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,9.96108e-05,0,0,0,0,4.94049,2.82177,3.06281,-2.98921,-1.30041,-1.86068,0.420845,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
0.439586,0.276415,0.717626,-0.407756,-0.492876,0.634282,0.43416,4.45042e-07,6.95257e-06,-1.60334e-05,3.32044e-05,3.78499e-05,1.73019e-05,0.33759,0.555393,0.672266,-0.00378348,0.995572,-0.0937206,0.00628145,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0114131,0,0,0,0,4.93587,2.86329,3.05805,-2.99037,-1.29996,-1.85854,0.423046,0,0,-10,0,0,0,0,0,5.54686,0,0,0,
