pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
3.1443,3.1305,3.16357,3.11475,0,-200,0,2.1558,2.16359,-3.53681,-3.56871,5.34314,5.40633,-5.98663,-6.0638,0,784.044,0,790.947,0,774.409,0,798.82,0.135426,49.9998,-0.554856,49.9969,1.09887,49.9879,-1.34207,49.982,-3.02883,-4.6163,7.82058,5.80411,-21.9002,-10.4809,16.5255,10.3144,73.8879,6.95317e-310,-341.089,6.73615e-310,428.853,1.4822e-323,-774.409,5.16849e-310,762.113,0.135426,-291.089,-0.554856,478.85,1.09887,-724.421,-1.34207,812.095,37.4922,37.6276,-61.5097,-62.0646,92.9242,94.0231,-104.115,-105.457,
3.14508,3.12889,3.16719,3.11018,0,-200,0,2.27525,2.28528,-3.61061,-3.64713,5.32455,5.39813,-6.11635,-6.20664,0,783.654,0,791.75,0,772.599,0,801.103,0.174371,49.9997,-0.635138,49.996,1.27978,49.9836,-1.57027,49.9753,-3.65608,-5.54595,9.06778,6.81508,-25.5408,-11.9908,19.3377,12.1132,64.4325,6.95317e-310,-357.34,6.73615e-310,439.113,1.4822e-323,-772.599,5.16849e-310,780.486,0.174371,-307.34,-0.635138,489.109,1.27978,-722.615,-1.57027,830.462,39.5696,39.744,-62.7932,-63.4284,92.6008,93.8806,-106.371,-107.941,
3.14538,3.12847,3.16814,3.10874,0,-200,0,2.35704,2.36793,-3.64757,-3.6853,5.31968,5.39599,-6.19015,-6.28457,0,783.505,0,791.96,0,772.126,0,801.823,0.189356,49.9996,-0.656117,49.9957,1.3271,49.9824,-1.64214,49.973,-3.88293,-5.89476,9.40655,7.10685,-26.5704,-12.3541,20.1901,12.6515,62.4997,6.95317e-310,-368.421,6.73615e-310,444.176,1.4822e-323,-772.126,5.16849e-310,790.715,0.189356,-318.421,-0.656117,494.172,1.3271,-722.143,-1.64214,840.688,40.992,41.1813,-63.4361,-64.0922,92.5162,93.8433,-107.655,-109.297,
3.14572,3.12872,3.16904,3.10837,0,-200,0,2.35712,2.36897,-3.63914,-3.67615,5.31507,5.39396,-6.21168,-6.30717,0,783.337,0,791.834,0,771.676,0,802.008,0.206129,49.9996,-0.643529,49.9959,1.37203,49.9812,-1.6607,49.9724,-3.85123,-5.99622,9.50226,7.2084,-27.1453,-12.5568,20.6051,12.915,61.4548,6.95317e-310,-368.497,6.73615e-310,442.991,1.4822e-323,-771.676,5.16849e-310,793.69,0.206129,-318.497,-0.643529,492.987,1.37203,-721.695,-1.6607,843.662,40.9934,41.1995,-63.2895,-63.933,92.4359,93.8079,-108.029,-109.69,
3.14607,3.12917,3.16998,3.10828,0,-200,0,2.33254,2.34543,-3.61766,-3.65338,5.3102,5.39182,-6.21773,-6.31349,0,783.157,0,791.612,0,771.203,0,802.056,0.224105,49.9995,-0.621358,49.9961,1.41935,49.9799,-1.66549,49.9723,-3.74488,-6.0308,9.54032,7.26509,-27.6329,-12.7335,20.9228,13.1186,60.5648,6.95317e-310,-365.254,6.73615e-310,440.009,1.4822e-323,-771.203,5.16849e-310,794.523,0.224105,-315.255,-0.621358,490.005,1.41935,-721.223,-1.66549,844.495,40.5659,40.7901,-62.9158,-63.5371,92.3514,93.7707,-108.134,-109.8,
3.14629,3.12958,3.17055,3.1081,0,-200,0,2.34666,2.36016,-3.60458,-3.6391,5.30731,5.39054,-6.25469,-6.35098,0,783.049,0,791.402,0,770.921,0,802.146,0.234893,49.9994,-0.600391,49.9964,1.44749,49.979,-1.67448,49.972,-3.63009,-6.09142,9.49365,7.26869,-27.9621,-12.7887,21.1691,13.2635,60.2812,6.95317e-310,-367.198,6.73615e-310,438.165,1.4822e-323,-770.921,5.16849e-310,799.541,0.234893,-317.199,-0.600391,488.162,1.44749,-720.942,-1.67448,849.513,40.8114,41.0463,-62.6884,-63.2888,92.3011,93.7485,-108.777,-110.452,
3.14622,3.13016,3.17093,3.10801,0,-200,0,2.32152,2.33482,-3.5562,-3.58907,5.29708,5.38141,-6.27421,-6.37074,0,783.085,0,791.115,0,770.729,0,802.188,0.231293,49.9995,-0.571627,49.9967,1.46666,49.9785,-1.67867,49.9718,-3.32336,-6.04239,9.2902,7.16745,-28.1953,-12.7828,21.2967,13.3238,60.2073,6.95317e-310,-363.796,6.73615e-310,431.532,1.4822e-323,-769.616,5.16849e-310,802.188,0.231293,-313.796,-0.571627,481.529,1.46666,-719.637,-1.67867,852.16,40.3742,40.6055,-61.847,-62.4186,92.1231,93.5897,-109.117,-110.795,
3.14597,3.13129,3.17106,3.10826,0,-200,0,2.27132,2.28389,-3.44847,-3.4781,5.24282,5.32753,-6.27365,-6.36945,0,783.211,0,790.551,0,770.663,0,802.062,0.218717,49.9995,-0.515304,49.9973,1.47325,49.9783,-1.66609,49.9722,-2.74163,-5.88755,8.7873,6.87401,-28.1705,-12.5728,21.217,13.2281,60.6332,6.95317e-310,-356.981,6.73615e-310,416.793,1.4822e-323,-762.327,5.16849e-310,802.062,0.218717,-306.982,-0.515304,466.791,1.47325,-712.349,-1.66609,852.034,39.5012,39.7199,-59.9734,-60.4887,91.1794,92.6526,-109.107,-110.773,
3.14572,3.13234,3.17092,3.10871,0,-200,0,2.23303,2.24488,-3.35107,-3.37767,5.19136,5.27566,-6.27264,-6.36717,0,783.337,0,790.024,0,770.735,0,801.84,0.206129,49.9996,-0.462581,49.9979,1.46607,49.9785,-1.64393,49.973,-2.22177,-5.72198,8.27984,6.56275,-27.9245,-12.2869,20.9927,13.0429,61.4773,6.95317e-310,-351.772,6.73615e-310,403.46,1.4822e-323,-755.364,5.16849e-310,801.84,0.206129,-301.773,-0.462581,453.458,1.46607,-705.386,-1.64393,851.813,38.8353,39.0415,-58.2794,-58.742,90.2845,91.7505,-109.089,-110.733,
3.14539,3.13349,3.17063,3.10979,0,-200,0,2.14623,2.15716,-3.25796,-3.28125,5.19777,5.28124,-6.2702,-6.36163,0,783.499,0,789.449,0,770.879,0,801.301,0.189952,49.9996,-0.405052,49.9984,1.45169,49.9789,-1.59004,49.9747,-1.62643,-5.37846,7.7161,6.1801,-27.3705,-11.9615,20.459,12.6754,63.2171,6.95317e-310,-340.011,6.73615e-310,390.688,1.4822e-323,-756.173,5.16849e-310,801.301,0.189952,-290.011,-0.405052,440.686,1.45169,-706.194,-1.59004,851.276,37.3258,37.5157,-56.6602,-57.0652,90.3959,91.8476,-109.047,-110.637,
3.14502,3.13499,3.16998,3.11176,0,-200,0,2.01314,2.023,-3.14864,-3.16762,5.24445,5.32606,-6.26573,-6.35148,0,783.684,0,788.7,0,771.203,0,800.313,0.171379,49.9997,-0.330155,49.9989,1.41935,49.9799,-1.49121,49.9778,-0.901027,-4.83716,6.97246,5.64328,-26.2787,-11.4521,19.4679,12.0225,66.568,6.95317e-310,-322,6.73615e-310,375.662,1.4822e-323,-762.341,5.16849e-310,800.313,0.171379,-272,-0.330155,425.661,1.41935,-712.361,-1.49121,850.29,35.0111,35.1825,-54.7589,-55.0891,91.2079,92.6272,-108.969,-110.46,
3.14431,3.1371,3.16893,3.11411,0,-200,0,1.82302,1.83084,-2.94625,-2.95917,5.26279,5.34138,-6.26042,-6.33941,0,784.038,0,787.645,0,771.73,0,799.138,0.136022,49.9998,-0.224704,49.9995,1.36664,49.9813,-1.37382,49.9811,0.181155,-4.13943,5.8433,4.86234,-24.8555,-10.6841,18.1968,11.1666,71.5651,6.95317e-310,-296.239,6.73615e-310,347.974,1.4822e-323,-764.61,5.16849e-310,799.138,0.136022,-246.239,-0.224704,397.973,1.36664,-714.629,-1.37382,849.119,31.7048,31.8408,-51.2391,-51.4638,91.5269,92.8935,-108.877,-110.251,
3.1435,3.13953,3.16688,3.11637,0,-200,0,1.72303,1.72851,-2.64532,-2.65124,5.1056,5.17829,-6.25532,-6.32784,0,784.445,0,786.429,0,772.755,0,798.012,0.0952764,49.9999,-0.103064,49.9999,1.2642,49.984,-1.2612,49.9841,1.28185,-3.59369,4.39649,3.90319,-22.9266,-9.44862,16.7365,10.1478,78.6389,6.95317e-310,-282.604,6.73615e-310,306.942,1.4822e-323,-743.029,5.16849e-310,798.012,0.0952764,-232.604,-0.103064,356.942,1.2642,-693.045,-1.2612,847.996,29.9658,30.0611,-46.0055,-46.1086,88.7931,90.0573,-108.788,-110.049,
3.14235,3.14189,3.16406,3.11891,0,-200,0,1.58408,1.58625,-2.24778,-2.24692,4.89934,4.96393,-6.24957,-6.31479,0,785.021,0,785.248,0,774.163,0,796.741,0.0377579,50,0.014989,50,1.12343,49.9874,-1.13421,49.9871,2.42956,-2.94847,2.79005,2.82826,-20.5292,-7.99245,14.9252,8.91009,89.4201,6.95317e-310,-263.652,6.73615e-310,252.904,1.4822e-323,-714.686,5.16849e-310,796.741,0.0377579,-213.652,0.014989,302.904,1.12343,-664.699,-1.13421,846.728,27.5492,27.5869,-39.0918,-39.0768,85.2058,86.3293,-108.688,-109.822,
3.14134,3.14422,3.16158,3.12207,0,-200,0,1.28101,1.28029,-1.77279,-1.76524,4.77219,4.82966,-6.2424,-6.29853,0,785.524,0,784.086,0,775.403,0,795.159,-0.0125841,50,0.13123,49.9998,0.999424,49.99,-0.976043,49.9905,3.55311,-2.12968,1.3017,1.80271,-18.0723,-6.66879,12.9399,7.60719,104.527,6.95317e-310,-222.609,6.73615e-310,188.433,1.4822e-323,-697.071,5.16849e-310,795.159,-0.0125841,-172.609,0.13123,238.433,0.999424,-647.081,-0.976043,845.15,22.2785,22.2659,-30.8311,-30.6999,82.9946,83.994,-108.564,-109.54,
3.14008,3.14675,3.15845,3.12591,0,-200,0,0.732089,0.727748,-0.981501,-0.966685,4.57452,4.623,-6.23372,-6.27881,0,786.153,0,782.822,0,776.967,0,793.242,-0.0754908,49.9999,0.257662,49.9993,0.84306,49.9929,-0.784337,49.9938,4.80558,-1.1267,-0.413971,0.617273,-15.0533,-5.0862,10.4854,6.02334,131.695,6.95317e-310,-148.38,6.73615e-310,81.2915,1.4822e-323,-669.826,5.16849e-310,793.242,-0.0754908,-98.3803,0.257662,131.291,0.84306,-619.833,-0.784337,843.236,12.732,12.6565,-17.0696,-16.8119,79.5569,80.4,-108.412,-109.197,
3.13855,3.14938,3.15533,3.13017,0,-200,0,-0.524327,-0.533078,0.485011,0.507407,4.37707,4.41655,-6.22404,-6.25688,0,786.92,0,781.503,0,778.531,0,791.109,-0.15219,49.9998,0.389493,49.9985,0.686676,49.9953,-0.571031,49.9967,6.25391,0.116289,-2.23384,-0.639307,-11.9256,-3.51496,7.80183,4.32723,182.821,6.95317e-310,21.2602,6.73615e-310,-116.879,1.4822e-323,-642.609,5.16849e-310,791.109,-0.15219,71.2599,0.389493,-66.8804,0.686676,-592.613,-0.571031,841.105,-9.11874,-9.27093,8.43498,8.82447,76.1229,76.8096,-108.244,-108.815,
3.13725,3.15201,3.15227,3.13497,0,-200,0,-3.62325,-3.63572,3.84666,3.8766,4.03675,4.06745,-6.21317,-6.23222,0,787.567,0,780.191,0,780.059,0,788.712,-0.216908,49.9995,0.520713,49.9973,0.533897,49.9971,-0.331359,49.9989,7.58471,1.42557,-3.97039,-1.85171,-8.6193,-1.93504,4.94136,2.56008,308.081,6.95317e-310,439.192,6.73615e-310,-570.478,1.4822e-323,-596.15,5.16849e-310,788.712,-0.216908,489.191,0.520713,-520.48,0.533897,-546.153,-0.331359,838.711,-63.013,-63.2299,66.8984,67.4191,70.2044,70.7383,-108.055,-108.386,
3.13578,3.15469,3.14834,3.13903,0,-200,0,-4.89744,-4.91415,5.38879,5.42645,-0.450143,-0.430745,-1.85273,-1.8601,0,788.304,0,778.849,0,782.025,0,786.68,-0.290614,49.9992,0.654921,49.9957,0.337352,49.9989,-0.128229,49.9998,8.87195,2.46749,-5.9391,-3.14423,-5.14116,0.0378079,2.1505,0.808263,247.707,6.95317e-310,611.217,6.73615e-310,-778.849,1.4822e-323,9.3653,5.16849e-310,200.213,-0.290614,661.216,0.654921,-728.853,0.337352,59.3642,-0.128229,250.213,-85.1729,-85.4635,93.7181,94.373,-7.82857,-7.49122,-32.2214,-32.3496,
3.13403,3.15778,3.14497,3.14391,0,-200,0,-5.38447,-5.40621,5.37289,5.41944,-2.72952,-2.7198,0.959916,0.966566,0,789.179,0,777.303,0,783.708,0,784.242,-0.3781,49.9986,0.809507,49.9934,0.168983,49.9997,0.115649,49.9999,10.5545,3.94685,-8.04281,-4.53027,-1.71892,1.84892,-0.892857,-1.04807,171.58,6.95317e-310,677.2,6.73615e-310,-777.303,1.4822e-323,317.237,5.16849e-310,-179.828,-0.3781,727.198,0.809507,-727.309,0.168983,367.237,0.115649,-129.828,-93.643,-94.0211,93.4416,94.2511,-47.4699,-47.3009,16.6942,16.8098,
3.13248,3.16047,3.1405,3.14927,0,-200,0,-5.55689,-5.58308,5.35909,5.41336,-4.33149,-4.33463,2.69558,2.71766,0,789.952,0,775.961,0,785.943,0,781.557,-0.455393,49.9979,0.943704,49.9911,-0.0545219,50,0.384093,49.9985,11.8133,5.31385,-10.092,-5.88427,2.48498,4.04959,-4.39573,-3.14554,131.87,6.95317e-310,700.739,6.73615e-310,-775.961,1.4822e-323,534.021,5.16849e-310,-414.804,-0.455393,750.737,0.943704,-725.969,-0.0545219,584.021,0.384093,-364.805,-96.6416,-97.097,93.2016,94.1453,-75.3303,-75.3849,46.8796,47.2637,
3.13011,3.1639,3.13655,3.15504,0,-200,0,-5.90742,-5.94042,5.34148,5.40559,-5.07687,-5.09138,3.68688,3.72553,0,791.139,0,774.247,0,787.921,0,778.675,-0.574023,49.9967,1.11504,49.9876,-0.252265,49.9994,0.672301,49.9955,13.86,7.22714,-12.5768,-7.47629,6.42423,6.13413,-8.06235,-5.30635,103.56,6.95317e-310,748.445,6.73615e-310,-774.247,1.4822e-323,635.252,5.16849e-310,-549.527,-0.574023,798.441,1.11504,-724.259,-0.252265,685.251,0.672301,-499.532,-102.738,-103.312,92.8953,94.0103,-88.2934,-88.5457,64.1196,64.7919,
3.12851,3.16713,3.1306,3.16158,0,-200,0,-5.86915,-5.90678,5.32485,5.39827,-6.153,-6.18459,4.57609,4.63355,0,791.942,0,772.629,0,790.893,0,775.403,-0.654317,49.9957,1.27679,49.9837,-0.549456,49.997,0.999424,49.99,15.1239,8.71602,-15.0928,-9.05628,11.8052,9.15967,-12.4448,-7.86083,85.3141,6.95317e-310,743.599,6.73615e-310,-772.629,1.4822e-323,781.449,5.16849e-310,-670.639,-0.654317,793.595,1.27679,-722.645,-0.549456,831.446,0.999424,-620.649,-102.072,-102.727,92.6061,93.8829,-107.009,-107.558,79.5841,80.5835,
3.12757,3.16902,3.1247,3.16998,0,-200,0,-5.52963,-5.56994,4.6569,4.73576,-6.23646,-6.28504,4.8615,4.94311,0,792.409,0,771.682,0,793.847,0,771.203,-0.701054,49.9951,1.37143,49.9812,-0.844839,49.9929,1.41935,49.9799,15.5731,10.4869,-16.8458,-10.2607,17.8735,11.9266,-17.5432,-10.6778,66.561,6.95317e-310,698.019,6.73615e-310,-682.964,1.4822e-323,793.847,5.16849e-310,-710.726,-0.701054,748.014,1.37143,-632.983,-0.844839,843.84,1.41935,-660.746,-96.1675,-96.8685,80.9895,82.361,-108.46,-109.305,84.5479,85.9672,
