ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.62909e-06,-2.64548e-06,-2.74013e-05,-2.48742e-05,6.41221e-05,-4.71188e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00313713,0,0,0,0,0.576498,0.531168,-8.81439,-3.73935,0.282423,0.148105,-1.98066,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.62909e-06,-2.64548e-06,-2.74013e-05,-2.48742e-05,6.41221e-05,-4.71188e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00638202,0,0,0,0,0.584252,0.520456,-8.82025,-3.71897,0.282854,0.145822,-1.98143,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.62909e-06,-2.64548e-06,-2.74013e-05,-2.48742e-05,6.41221e-05,-4.71188e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00221492,0,0,0,0,0.580857,0.525145,-8.81769,-3.72789,0.282665,0.146821,-1.98109,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.50377e-06,-2.44198e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00165507,0,0,0,0,0.580401,0.525775,-8.81734,-3.72909,0.28264,0.146956,-1.98105,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.50377e-06,-2.44198e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00326345,0,0,0,0,0.581712,0.523965,-8.81833,-3.72565,0.282713,0.14657,-1.98118,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.50377e-06,-2.44198e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000409366,0,0,0,0,0.579387,0.527177,-8.81658,-3.73176,0.282583,0.147254,-1.98095,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714263,-0.453163,-0.523418,0.534736,0.484495,-1.37846e-06,-2.23848e-06,-2.31857e-05,-2.10474e-05,5.42571e-05,-3.98697e-06,0.17681,-0.668989,0.734945,-0.0192231,0.0398307,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.000315272,0,0,0,0,0.57931,0.527283,-8.81652,-3.73196,0.282579,0.147277,-1.98094,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714262,-0.453163,-0.523417,0.534736,0.484495,-1.50377e-06,-2.44197e-06,-2.52932e-05,-2.29606e-05,5.9189e-05,-4.34938e-06,0.17681,-0.668989,0.734945,-0.019223,0.039831,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00487686,0.0193831,0.0145063,-0.0373951,0.00314243,0.578295,0.55323,-8.8522,-3.73819,0.281881,0.148213,-1.98249,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714262,-0.453163,-0.523417,0.534736,0.484495,-1.50379e-06,-2.44199e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.019223,0.039831,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00134975,3.41173e-05,2.32286e-05,-5.988e-05,9.7777e-06,0.580163,0.526161,-8.81722,-3.72974,0.282626,0.14703,-1.98103,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714262,-0.453163,-0.523417,0.534736,0.484495,-1.50379e-06,-2.44199e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.019223,0.039831,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00501771,3.41185e-05,2.32297e-05,-5.98827e-05,9.7779e-06,0.574977,0.533327,-8.8133,-3.74337,0.282337,0.148556,-1.98051,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714262,-0.453163,-0.523417,0.534736,0.484495,-1.50379e-06,-2.44199e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.019223,0.039831,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00417244,3.41197e-05,2.32308e-05,-5.98855e-05,9.77811e-06,0.582463,0.522985,-8.81896,-3.72369,0.282753,0.146353,-1.98126,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
0.595728,-0.646314,0.714262,-0.453163,-0.523417,0.534736,0.484495,-1.50379e-06,-2.44199e-06,-2.52935e-05,-2.29608e-05,5.91896e-05,-4.34943e-06,0.17681,-0.668989,0.734945,-0.019223,0.039831,0.71853,0.694088,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.00718444,3.41206e-05,2.32316e-05,-5.98877e-05,9.77827e-06,0.573212,0.535765,-8.81197,-3.74801,0.282239,0.149076,-1.98033,0,0,-12,0,0,0,0,0,-10.4836,0,0,0,
