pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
0.712103,6.12725,6.20161,0.363709,-300,300,125.229,0.460783,-10,-5.3818,-1.61642,-7.01371,-0.71293,-1.87826,-3.47373,3.59801e-07,1.17717e-07,3.92636e-14,0.000179901,5.88587e-05,0.000198151,
0.712103,6.12725,6.20161,0.363709,195.279,-163.755,44.9198,5.29044,10,6.60369,-0.546902,2.13445,1.98448,0.993159,6.49382,5.69501e-07,1.86325e-07,5.33483e-14,0.000179901,5.88587e-05,0.000198151,
0.712103,6.12725,6.20161,0.363709,195.281,-163.762,44.9212,5.2904,10,6.60377,-0.546867,2.13455,1.98448,0.993181,6.4938,7.9512e-07,2.60142e-07,6.17561e-14,0.000179901,5.88587e-05,0.000198151,
0.712091,6.12725,6.20162,0.363685,195.329,-163.814,44.9343,5.29029,10,6.60379,-0.546813,2.13482,1.98478,0.992781,6.49317,1.04857e-06,2.94331e-07,1.67532e-14,0.000207129,2.7941e-05,0.00010578,
0.712091,6.12727,6.20162,0.363697,195.336,-163.825,44.9369,5.29018,10,6.60392,-0.546747,2.13478,1.98445,0.992939,6.49337,1.60985e-06,3.54405e-07,4.98565e-13,0.000414275,4.43395e-05,0.000521157,
0.712151,6.12731,6.20166,0.363757,195.377,-163.864,44.9471,5.29002,10,6.60374,-0.546889,2.13525,1.98432,0.993657,6.49372,7.84412e-06,-2.93104e-06,3.05277e-12,0.00424496,-0.00223708,0.00118969,
0.71293,6.1277,6.20193,0.36432,195.43,-163.92,44.9613,5.28895,10,6.60214,-0.545965,2.13883,1.98267,0.999023,6.49384,2.82344e-05,-1.93453e-05,3.00976e-11,0.0133694,-0.0107625,0.00359715,
0.712258,6.1278,6.20173,0.364117,195.455,-163.946,44.968,5.28831,10,6.60457,-0.546853,2.13419,1.97793,0.998179,6.49932,4.46794e-05,-3.58651e-05,1.85786e-11,0.0112456,-0.0112968,0.0029475,
0.710197,6.12674,6.20118,0.362295,195.497,-163.989,44.979,5.29077,10,6.60743,-0.548114,2.12717,1.98743,0.977182,6.48815,6.09179e-05,-5.19239e-05,1.38932e-10,0.0104388,-0.0103234,0.00757717,
0.707189,6.12543,6.20047,0.360617,195.527,-164.017,44.9865,5.29343,10,6.61136,-0.557615,2.11659,1.99204,0.965105,6.49848,7.64616e-05,-6.52249e-05,2.93999e-10,0.0106191,-0.00908707,0.011714,
