pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.1972,6.22574,6.02035,6.12928,-110.614,1.21428,-0,-1.58185,0.168576,0.258102,0.41106,-0.910058,-1.97669,0.38133,1.54316,-4.48623e-07,2.60406e-08,-7.44887e-07,-0.000224311,1.30202e-05,-0.000372444,
6.1972,6.22574,6.02035,6.12928,-113.062,1.1309,0,-1.58913,0.167016,0.250304,0.409432,-0.91721,-1.97759,0.373636,1.54127,-7.74357e-07,4.49482e-08,-1.28573e-06,-0.000224311,1.30202e-05,-0.000372444,
6.19718,6.22573,6.0204,6.12926,-111.83,1.17688,0,-1.58609,0.167541,0.254958,0.410731,-0.913206,-1.97749,0.377329,1.54204,-1.3268e-06,1.31683e-07,-1.88298e-06,-0.000392087,6.1558e-05,-0.000423881,
6.19718,6.22574,6.02043,6.12926,-113.007,1.13862,0,-1.58993,0.166622,0.251575,0.410221,-0.916521,-1.97812,0.373586,1.54113,-1.88753e-06,2.85922e-07,-2.44361e-06,-0.000377759,0.000103909,-0.000377699,
6.19718,6.22575,6.02049,6.12925,-112.051,1.18575,0,-1.58755,0.166933,0.255417,0.41116,-0.913162,-1.97812,0.376403,1.54149,-2.19056e-06,4.60093e-08,-2.69498e-06,-0.000254584,-0.000201555,-0.000211177,
6.19717,6.22577,6.02058,6.12925,-112.222,1.17267,0,-1.58818,0.16626,0.255459,0.411524,-0.912922,-1.97742,0.375192,1.54025,-1.76492e-06,-8.001e-07,-2.96845e-06,0.000422255,-0.00083937,-0.000271297,
6.19715,6.22578,6.02061,6.12922,-112.25,1.1712,0,-1.58896,0.165739,0.256122,0.412239,-0.912609,-1.9774,0.374774,1.53989,-5.41107e-07,-2.21689e-06,-3.15814e-06,0.00115251,-0.00133423,-0.000178634,
6.19707,6.22577,6.02047,6.12917,-112.086,1.17067,0,-1.59032,0.165461,0.257368,0.41376,-0.912944,-1.97862,0.375783,1.54164,1.29387e-06,-3.81023e-06,-3.33995e-06,0.00181321,-0.00157443,-0.000179649,
6.19693,6.22575,6.02029,6.12908,-111.8,1.1705,0,-1.59247,0.16429,0.259767,0.416724,-0.913329,-1.97993,0.377284,1.54394,3.55611e-06,-5.49001e-06,-2.78078e-06,0.00213154,-0.00158273,0.000526864,
6.19675,6.22575,6.02013,6.12891,-111.586,1.16613,0,-1.59529,0.162403,0.262856,0.420386,-0.912415,-1.98002,0.377237,1.54428,5.85635e-06,-7.09027e-06,-1.95329e-06,0.00225799,-0.00157086,0.000812283,
