pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.77939,4.70123,4.40184,4.49867,16.7655,-65.8542,19.7007,-0.021232,0.733796,-0.228168,0.174775,-0.553641,0.0158052,-0.685471,0.198736,-1.79818e-09,-7.14766e-07,7.33917e-14,-8.99091e-07,-0.000357383,-0.000270909,
4.77939,4.70123,4.40184,4.49867,14.5666,-64.9889,19.7157,-0.0121064,0.739631,-0.221372,0.17368,-0.538362,0.0159558,-0.680666,0.192958,-2.90097e-09,-1.15312e-06,1.10414e-13,-8.99091e-07,-0.000357383,-0.000270909,
4.77938,4.70122,4.40184,4.49866,15.8254,-65.4389,19.6912,-0.0167513,0.736552,-0.224974,0.173014,-0.546416,0.0157348,-0.683693,0.196213,-4.20228e-08,-1.54344e-06,1.84315e-13,-2.66878e-05,-0.000266266,-0.000292869,
4.77937,4.70123,4.40183,4.49866,14.6258,-65.0314,19.7209,-0.0117821,0.740557,-0.221437,0.172652,-0.538555,0.0158264,-0.681764,0.19323,-9.07257e-08,-1.99531e-06,8.12983e-14,-3.95492e-05,-0.000366938,-0.000231539,
4.77937,4.70123,4.40183,4.49866,15.4806,-65.3566,19.7112,-0.0149181,0.738716,-0.223937,0.172262,-0.544187,0.0156636,-0.684008,0.195503,-5.25294e-07,-3.96168e-06,2.7433e-13,-0.000371296,-0.00168007,-0.000447507,
4.77941,4.70124,4.40181,4.49865,15.4531,-65.3652,19.7177,-0.0145137,0.739364,-0.223856,0.171842,-0.543992,0.0155859,-0.684403,0.19548,-1.30657e-06,-8.22424e-06,1.86688e-12,-0.00073881,-0.00403089,-0.00129208,
4.77935,4.70118,4.40179,4.49861,15.4847,-65.3426,19.7051,-0.014359,0.739287,-0.223779,0.171132,-0.543736,0.0155509,-0.684559,0.195485,-2.24751e-06,-1.42991e-05,4.76544e-12,-0.000847008,-0.00546841,-0.00196506,
4.77927,4.70115,4.40179,4.49861,15.4628,-65.4063,19.7293,-0.0142545,0.740327,-0.223904,0.171297,-0.544131,0.0155933,-0.685378,0.195671,-3.05783e-06,-2.04541e-05,6.69039e-12,-0.000804093,-0.00610771,-0.0025667,
4.77917,4.70112,4.40178,4.49864,15.7119,-65.5234,19.7341,-0.0151989,0.74021,-0.224614,0.171094,-0.545966,0.0155112,-0.686416,0.196552,-4.17314e-06,-2.92431e-05,1.80518e-11,-0.00084933,-0.006693,-0.0032355,
4.77903,4.70112,4.40175,4.49867,14.6389,-65.1132,19.7458,-0.0109466,0.743207,-0.221216,0.170637,-0.538691,0.0155427,-0.684243,0.193953,-5.24293e-06,-3.76908e-05,1.93396e-11,-0.000953997,-0.00753324,-0.00392169,
4.7789,4.7011,4.40172,4.49871,15.7027,-65.5389,19.7411,-0.0152274,0.740876,-0.224349,0.170627,-0.546114,0.0153407,-0.687007,0.197043,-6.67112e-06,-4.85729e-05,3.4877e-11,-0.00111602,-0.00850356,-0.00461487,
4.77873,4.70108,4.40171,4.49879,15.8908,-65.6158,19.7409,-0.0161048,0.740624,-0.224815,0.170475,-0.547563,0.0152096,-0.687597,0.197903,-8.26482e-06,-5.9957e-05,3.07455e-11,-0.00133155,-0.00951157,-0.0046328,
4.77858,4.70109,4.40169,4.49884,15.974,-65.6096,19.7273,-0.01646,0.740265,-0.224722,0.169918,-0.547828,0.0150693,-0.687744,0.198317,-1.02148e-05,-7.35736e-05,3.28949e-11,-0.00140714,-0.00982577,-0.00413872,
4.77836,4.70106,4.40166,4.49891,15.3929,-65.4392,19.7514,-0.0143749,0.742467,-0.222967,0.169972,-0.544451,0.0150943,-0.687087,0.197276,-1.19523e-05,-8.64476e-05,2.17255e-11,-0.00128611,-0.00952964,-0.00345024,
4.77811,4.70106,4.40166,4.49902,16.0885,-65.6931,19.7403,-0.017539,0.740557,-0.224814,0.170051,-0.549311,0.014909,-0.688604,0.199536,-1.32512e-05,-9.62942e-05,9.47487e-12,-0.00116134,-0.00880376,-0.00275217,
4.77785,4.70108,4.40169,4.49913,16.269,-65.7785,19.7441,-0.0187148,0.740263,-0.22519,0.170281,-0.550893,0.014858,-0.689271,0.200483,-1.44944e-05,-0.0001055,7.14289e-12,-0.00108902,-0.00806456,-0.0023412,
4.7776,4.70109,4.40172,4.49924,16.4832,-65.8656,19.7438,-0.0199027,0.739905,-0.225621,0.170269,-0.552541,0.0147814,-0.690034,0.201478,-1.6054e-05,-0.000116859,7.66321e-12,-0.00105175,-0.00765977,-0.00186681,
4.77727,4.70111,4.40179,4.49937,16.2327,-65.809,19.7601,-0.0195591,0.740858,-0.224748,0.170783,-0.551443,0.0148863,-0.689955,0.201378,-1.70261e-05,-0.000123734,1.94733e-13,-0.000909456,-0.0064321,-0.000412864,
4.77701,4.70114,4.40187,4.49947,16.3715,-65.8794,19.7647,-0.020591,0.74068,-0.224991,0.171075,-0.552682,0.0149254,-0.690638,0.20213,-1.7924e-05,-0.000129807,5.61523e-13,-0.000802816,-0.00543001,0.000669949,
4.77672,4.70116,4.40193,4.49957,16.331,-65.8721,19.7682,-0.0209298,0.74086,-0.224641,0.171278,-0.552666,0.0149604,-0.690829,0.202449,-1.87685e-05,-0.000135173,2.5843e-12,-0.000716602,-0.00455266,0.00136407,
4.77637,4.70118,4.40202,4.49968,16.1992,-65.773,19.7538,-0.0209448,0.740659,-0.223773,0.171192,-0.551534,0.0150403,-0.69043,0.202382,-1.93593e-05,-0.000139035,7.3396e-12,-0.000496023,-0.00324312,0.00227481,
4.77603,4.70121,4.40212,4.49983,16.3942,-65.91,19.7729,-0.0224211,0.74078,-0.224294,0.171867,-0.553633,0.0151016,-0.691624,0.203541,-1.99634e-05,-0.000142912,1.38468e-11,-0.000410793,-0.00263605,0.00253036,
4.77562,4.70124,4.40225,4.49997,16.1744,-65.8379,19.7798,-0.0223259,0.741362,-0.223338,0.172318,-0.55249,0.0152777,-0.691545,0.203472,-2.03914e-05,-0.000145911,1.35183e-11,-0.000326058,-0.00228509,0.00280093,
4.77529,4.70128,4.40238,4.50008,17.0096,-66.1598,19.7718,-0.0263455,0.739139,-0.225579,0.172856,-0.558343,0.015275,-0.693657,0.206017,-2.07252e-05,-0.000148296,1.00301e-11,-0.000299383,-0.00213863,0.00284015,
4.77496,4.70132,4.4025,4.50018,16.3845,-65.8845,19.7668,-0.0243743,0.740342,-0.223273,0.172775,-0.55394,0.0154884,-0.692337,0.204648,-2.11406e-05,-0.000151182,9.79992e-12,-0.000360077,-0.00250148,0.00271355,
4.77468,4.70134,4.40263,4.50027,16.609,-66.0465,19.7901,-0.0258261,0.740596,-0.223964,0.173486,-0.556174,0.0156515,-0.693864,0.20568,-2.16732e-05,-0.000155043,1.31355e-11,-0.000390661,-0.00283234,0.00265858,
4.77435,4.7014,4.40279,4.5004,16.5624,-66.0297,19.7914,-0.0263297,0.740632,-0.223525,0.173887,-0.556042,0.0158139,-0.694077,0.205929,-2.21976e-05,-0.000159392,4.20556e-12,-0.000470494,-0.00390094,0.00183964,
