dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.624294,1.03581,-44.0052,100.053,8.64542,-0.103703,0,-79.2711,2.72471,0,-41.1168,15.4414,0.523172,57.8824,-81.2956,19.1775,
0.75,0.624259,1.03581,-46.3207,99.9924,9.10004,-0.109369,0,-79.2221,2.72348,0,-43.2786,16.2585,0.549748,57.8453,-81.2474,19.1659,
0.75,0.624243,1.03581,-44.9447,99.951,8.82968,-0.106227,0,-79.188,2.72351,0,-41.9922,15.7775,0.532985,57.8176,-81.2165,19.1582,
0.75,0.624209,1.03581,-46.276,100.028,9.09105,-0.109671,0,-79.2483,2.72613,0,-43.2344,16.2493,0.547851,57.8602,-81.2807,19.1731,
0.75,0.62419,1.03581,-45.3649,100.036,8.91194,-0.107609,0,-79.2539,2.7269,0,-42.3822,15.9317,0.536569,57.8628,-81.2883,19.1746,
0.75,0.624173,1.0358,-45.4135,100.069,8.92145,-0.107792,0,-79.2791,2.7283,0,-42.4268,15.951,0.536684,57.8799,-81.3162,19.181,
0.75,0.624156,1.0358,-45.3401,100.009,8.90696,-0.107712,0,-79.2306,2.72772,0,-42.3574,15.9274,0.535359,57.8421,-81.27,19.1697,
0.75,0.624139,1.0358,-45.4389,100.132,8.92632,-0.107983,0,-79.3271,2.73151,0,-42.4489,15.9643,0.53607,57.9117,-81.3706,19.1933,
0.75,0.624122,1.0358,-45.1977,100.173,8.87891,-0.107475,0,-79.3597,2.73308,0,-42.2227,15.8819,0.532737,57.9347,-81.4053,19.2013,
0.75,0.624091,1.0358,-46.3441,100.169,9.10425,-0.110316,0,-79.3556,2.73347,0,-43.2921,16.2892,0.545329,57.9309,-81.4023,19.2005,
0.75,0.624074,1.0358,-45.2339,100.215,8.88621,-0.10769,0,-79.3918,2.73525,0,-42.2541,15.9014,0.531751,57.9568,-81.4404,19.2094,
0.75,0.624062,1.0358,-45.0403,100.227,8.8484,-0.107345,0,-79.4015,2.73611,0,-42.0726,15.8353,0.529068,57.9634,-81.4511,19.2118,
0.75,0.62405,1.03579,-44.9131,100.166,8.82372,-0.107159,0,-79.3529,2.73556,0,-41.9531,15.7926,0.527161,57.9271,-81.4022,19.2002,
0.75,0.624027,1.03579,-45.5912,100.255,8.95766,-0.109128,0,-79.423,2.7386,0,-42.5851,16.0353,0.534254,57.978,-81.4745,19.2172,
0.75,0.624018,1.03579,-44.8406,100.245,8.81084,-0.107471,0,-79.4149,2.73903,0,-41.8834,15.7732,0.525058,57.9719,-81.4663,19.2152,
0.75,0.624012,1.03579,-44.6679,100.277,8.77781,-0.107232,0,-79.4406,2.74064,0,-41.7216,15.7144,0.522663,57.9906,-81.4928,19.2215,
0.75,0.624009,1.03579,-44.4472,100.291,8.73557,-0.106888,0,-79.4508,2.74243,0,-41.5149,15.6383,0.519756,57.9981,-81.5038,19.224,
0.75,0.624003,1.03579,-44.7593,100.36,8.79912,-0.10805,0,-79.5055,2.74509,0,-41.8054,15.7512,0.522775,58.0381,-81.5602,19.2373,
0.75,0.623998,1.03579,-44.6318,100.393,8.77489,-0.10798,0,-79.5315,2.74669,0,-41.6859,15.7078,0.520987,58.0574,-81.5872,19.2437,
0.75,0.623992,1.03579,-44.6863,100.41,8.78635,-0.108252,0,-79.5446,2.74785,0,-41.7363,15.7286,0.521299,58.0673,-81.6007,19.2469,
0.75,0.623985,1.03578,-44.7796,100.331,8.80533,-0.108574,0,-79.482,2.7471,0,-41.823,15.7631,0.522051,58.0221,-81.536,19.2317,
0.75,0.623979,1.03578,-44.6395,100.441,8.7784,-0.108353,0,-79.5691,2.75081,0,-41.6917,15.7152,0.520119,58.0858,-81.6252,19.2528,
0.75,0.62397,1.03578,-44.8908,100.464,8.82917,-0.109189,0,-79.588,2.75209,0,-41.9255,15.8064,0.5225,58.0999,-81.6443,19.2573,
0.75,0.623975,1.03578,-44.0044,100.477,8.65575,-0.107336,0,-79.5979,2.7531,0,-41.0977,15.4943,0.512171,58.1073,-81.6541,19.2597,
0.75,0.623971,1.03578,-44.6357,100.414,8.78057,-0.109112,0,-79.548,2.75261,0,-41.6869,15.7178,0.519265,58.0713,-81.6024,19.2475,
0.75,0.623969,1.03577,-44.478,100.546,8.75032,-0.108948,0,-79.6531,2.7568,0,-41.5394,15.6634,0.517221,58.1483,-81.7099,19.2729,
0.75,0.623967,1.03577,-44.5323,100.552,8.7626,-0.109654,0,-79.6574,2.75757,0,-41.5894,15.6845,0.517443,58.1518,-81.7142,19.274,
0.75,0.623966,1.03577,-44.4802,100.597,8.75316,-0.109751,0,-79.6934,2.75933,0,-41.5405,15.667,0.516668,58.1782,-81.751,19.2827,
0.75,0.623966,1.03577,-44.379,100.635,8.7342,-0.109749,0,-79.7231,2.76098,0,-41.4456,15.6324,0.515279,58.2002,-81.7815,19.2899,
0.75,0.623966,1.03577,-44.4269,100.652,8.74452,-0.109995,0,-79.7361,2.76248,0,-41.4901,15.6504,0.515613,58.2101,-81.7953,19.2931,
0.75,0.623967,1.03577,-44.3787,100.71,8.737,-0.110234,0,-79.7819,2.76467,0,-41.4443,15.6356,0.514588,58.2438,-81.8424,19.3043,
0.75,0.623968,1.03577,-44.3692,100.733,8.73626,-0.110316,0,-79.7997,2.7658,0,-41.4351,15.6335,0.514228,58.2571,-81.8609,19.3086,
0.75,0.623969,1.03577,-44.3789,100.754,8.73924,-0.110452,0,-79.816,2.76747,0,-41.4438,15.6381,0.514106,58.2695,-81.8779,19.3127,
0.75,0.62397,1.03577,-44.3627,100.802,8.73708,-0.110601,0,-79.8536,2.76926,0,-41.4284,15.6335,0.513694,58.2973,-81.9167,19.3218,
0.75,0.623974,1.03577,-44.1876,100.827,8.70474,-0.110554,0,-79.8731,2.77052,0,-41.2642,15.574,0.511222,58.3119,-81.9368,19.3266,
0.75,0.623977,1.03577,-44.3122,100.838,8.73034,-0.111067,0,-79.8818,2.77141,0,-41.3803,15.619,0.512452,58.3187,-81.9458,19.3288,
0.75,0.623979,1.03577,-44.3446,100.868,8.7378,-0.111314,0,-79.9052,2.77349,0,-41.4103,15.6314,0.512621,58.3367,-81.97,19.3345,
0.75,0.623985,1.03577,-44.1352,100.907,8.69877,-0.110939,0,-79.936,2.77523,0,-41.2141,15.5596,0.50979,58.3597,-82.0019,19.3421,
0.75,0.62399,1.03577,-44.1896,100.918,8.71073,-0.111044,0,-79.944,2.77616,0,-41.2646,15.5797,0.510231,58.366,-82.0102,19.3441,
0.75,0.623994,1.03577,-44.2122,100.982,8.7164,-0.111036,0,-79.9936,2.77914,0,-41.2855,15.5886,0.510312,58.4032,-82.0617,19.3563,
0.75,0.623998,1.03577,-44.2845,100.981,8.73175,-0.111029,0,-79.9922,2.77979,0,-41.3527,15.615,0.51096,58.4028,-82.0607,19.356,
0.75,0.624008,1.03577,-43.7911,101,8.63675,-0.109509,0,-80.007,2.78107,0,-40.8916,15.4426,0.504958,58.4142,-82.0762,19.3597,
0.75,0.624013,1.03577,-44.2442,100.998,8.72716,-0.110473,0,-80.0055,2.78178,0,-41.3146,15.6031,0.510039,58.4137,-82.0746,19.3594,
