dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.599228,0.614688,-45.2331,-40.595,-4.96881,-3.68766,0,1.3972,-6.23791,0,-45.0433,3.83823,2.9138,-40.2985,4.697,-4.06215,
0.75,0.599059,0.614685,-45.9869,-40.6279,-5.05364,-3.75516,0,1.40289,-6.24838,0,-45.7904,3.90954,2.96076,-40.3315,4.70153,-4.06559,
0.75,0.598981,0.614684,-45.9361,-40.6297,-5.04855,-3.75397,0,1.40497,-6.25137,0,-45.738,3.90744,2.95695,-40.3333,4.70209,-4.06584,
0.75,0.598918,0.614693,-45.8297,-40.5595,-5.03716,-3.74836,0,1.40498,-6.24363,0,-45.6303,3.90025,2.94963,-40.2637,4.69494,-4.059,
0.75,0.598892,0.614716,-45.5882,-40.456,-5.00799,-3.73166,0,1.40549,-6.2302,0,-45.3889,3.88065,2.93384,-40.1607,4.68509,-4.049,
0.75,0.598909,0.614743,-45.2587,-40.428,-4.96176,-3.71068,0,1.40966,-6.22761,0,-45.0601,3.85421,2.91229,-40.1326,4.68407,-4.04657,
0.75,0.598932,0.614779,-45.2144,-40.3475,-4.94842,-3.71368,0,1.41381,-6.21725,0,-45.0157,3.85162,2.9092,-40.0523,4.67734,-4.03895,
0.75,0.598981,0.614813,-45.0182,-40.3773,-4.91514,-3.70481,0,1.42009,-6.2237,0,-44.82,3.83644,2.89628,-40.0816,4.68322,-4.04234,
0.75,0.599041,0.614846,-44.9564,-40.394,-4.89694,-3.70581,0,1.42837,-6.22935,0,-44.7581,3.83225,2.89208,-40.0979,4.68693,-4.04431,
0.75,0.599108,0.614879,-44.8743,-40.384,-4.87744,-3.704,0,1.43586,-6.23081,0,-44.6761,3.82507,2.88681,-40.088,4.68655,-4.04345,
0.75,0.599177,0.614913,-44.8227,-40.3687,-4.86206,-3.7028,0,1.44133,-6.23095,0,-44.6245,3.81936,2.8837,-40.0729,4.68471,-4.04191,
0.75,0.599263,0.614972,-44.7265,-40.1943,-4.84046,-3.69756,0,1.44046,-6.20631,0,-44.5285,3.80962,2.87777,-39.8996,4.6649,-4.02452,
0.75,0.599358,0.615049,-44.6361,-40.042,-4.81897,-3.69184,0,1.43764,-6.18392,0,-44.4384,3.80022,2.87225,-39.7484,4.64788,-4.00938,
0.75,0.599462,0.615153,-44.5661,-39.8429,-4.80094,-3.68815,0,1.42936,-6.15431,0,-44.3685,3.79247,2.86805,-39.5504,4.62703,-3.98982,
0.75,0.599588,0.615277,-44.3618,-39.6541,-4.76664,-3.67323,0,1.41811,-6.12532,0,-44.1653,3.7733,2.85523,-39.3625,4.60849,-3.97148,
0.75,0.599695,0.615391,-44.4256,-39.6509,-4.76445,-3.68042,0,1.41409,-6.12459,0,-44.2288,3.77823,2.85943,-39.3589,4.61105,-3.97165,
0.75,0.5998,0.615527,-44.4464,-39.4658,-4.75947,-3.68433,0,1.40254,-6.09485,0,-44.2495,3.78114,2.86056,-39.1746,4.59256,-3.95361,
0.75,0.599908,0.615667,-44.4432,-39.4725,-4.75168,-3.68685,0,1.39888,-6.09448,0,-44.2462,3.78253,2.86006,-39.181,4.59588,-3.95471,
0.75,0.600006,0.615809,-44.4581,-39.3616,-4.74673,-3.69034,0,1.39069,-6.07624,0,-44.261,3.78616,2.86058,-39.0707,4.58476,-3.94391,
0.75,0.600138,0.615915,-44.1569,-39.5967,-4.70528,-3.66633,0,1.39771,-6.11203,0,-43.9609,3.76272,2.8408,-39.304,4.61224,-3.96748,
0.75,0.600264,0.616051,-44.1692,-39.3359,-4.6967,-3.66806,0,1.3857,-6.07078,0,-43.9729,3.76503,2.84134,-39.045,4.58349,-3.94162,
0.75,0.6004,0.616175,-44.0947,-39.4279,-4.67808,-3.66183,0,1.3869,-6.08379,0,-43.8984,3.75914,2.83644,-39.1361,4.59572,-3.95109,
0.75,0.600561,0.616336,-43.9245,-39.1652,-4.6473,-3.64692,0,1.37398,-6.04114,0,-43.7289,3.74335,2.82571,-38.8748,4.56757,-3.92517,
0.75,0.600713,0.616523,-43.9098,-38.8821,-4.63299,-3.64359,0,1.35602,-5.9949,0,-43.7143,3.73911,2.8253,-38.5933,4.53847,-3.89746,
0.75,0.600883,0.616678,-43.6735,-39.0286,-4.59458,-3.62173,0,1.35806,-6.01493,0,-43.4791,3.71671,2.81051,-38.7382,4.55825,-3.91259,
0.75,0.601062,0.616864,-43.5916,-38.7652,-4.57222,-3.61346,0,1.34503,-5.97126,0,-43.3978,3.70656,2.80583,-38.4761,4.53114,-3.88678,
0.75,0.601224,0.617022,-43.6572,-38.923,-4.56713,-3.61761,0,1.34817,-5.99332,0,-43.4633,3.71054,2.81035,-38.6323,4.55197,-3.903,
0.75,0.601403,0.617201,-43.565,-38.7962,-4.54516,-3.60983,0,1.34145,-5.97169,0,-43.3717,3.70278,2.80442,-38.5062,4.53896,-3.89058,
0.75,0.601574,0.617394,-43.5624,-38.6186,-4.53508,-3.61002,0,1.33037,-5.94281,0,-43.3691,3.70303,2.80417,-38.3296,4.51968,-3.87302,
0.75,0.601731,0.61756,-43.646,-38.7993,-4.53547,-3.61382,0,1.33049,-5.96929,0,-43.4524,3.71038,2.80951,-38.5088,4.54217,-3.89136,
0.75,0.601904,0.61775,-43.6352,-38.7293,-4.52633,-3.61122,0,1.32351,-5.95557,0,-43.4415,3.70986,2.80873,-38.439,4.53629,-3.88474,
0.75,0.602154,0.617984,-43.0229,-38.3503,-4.44912,-3.55882,0,1.30229,-5.89391,0,-42.8319,3.65674,2.76951,-38.0625,4.4954,-3.84732,
0.75,0.602323,0.618167,-43.3343,-38.4328,-4.47235,-3.58322,0,1.29896,-5.90436,0,-43.1421,3.68247,2.7897,-38.1439,4.50833,-3.85614,
0.75,0.602519,0.61838,-43.1524,-38.2306,-4.4439,-3.56671,0,1.28455,-5.8705,0,-42.961,3.66591,2.77819,-37.9428,4.48813,-3.83645,
0.75,0.602694,0.618593,-43.1983,-38.0918,-4.44103,-3.56946,0,1.27377,-5.84728,0,-43.0068,3.66805,2.78146,-37.8047,4.47444,-3.82296,
0.75,0.602901,0.618774,-42.9558,-38.3534,-4.40674,-3.54716,0,1.27953,-5.8854,0,-42.7656,3.64478,2.76634,-38.0641,4.50678,-3.84949,
0.75,0.60312,0.618966,-42.8827,-38.2771,-4.38801,-3.53855,0,1.27584,-5.87154,0,-42.6929,3.63497,2.76229,-37.9882,4.49909,-3.84204,
0.75,0.603315,0.619148,-42.9399,-38.245,-4.38216,-3.54122,0,1.27484,-5.86416,0,-42.7499,3.63753,2.76639,-37.956,4.49705,-3.8391,
0.75,0.60353,0.619292,-42.6714,-38.4557,-4.3436,-3.51699,0,1.28298,-5.89412,0,-42.4828,3.61322,2.74939,-38.1649,4.52316,-3.86047,
0.75,0.603724,0.61945,-42.8654,-38.3657,-4.35429,-3.53073,0,1.28198,-5.87898,0,-42.6762,3.62808,2.76219,-38.0754,4.51316,-3.85153,
0.75,0.603941,0.61959,-42.6662,-38.4949,-4.32522,-3.51233,0,1.28966,-5.89817,0,-42.4782,3.60889,2.74979,-38.2036,4.5281,-3.86445,
0.75,0.604151,0.619689,-42.56,-38.7137,-4.30882,-3.50209,0,1.30154,-5.93185,0,-42.3727,3.59746,2.74341,-38.4208,4.55289,-3.88625,
0.75,0.604301,0.6198,-43.0268,-38.6268,-4.35413,-3.53837,0,1.30534,-5.91806,0,-42.8377,3.63594,2.77369,-38.3347,4.54105,-3.87725,
0.75,0.604441,0.61989,-43.0302,-38.7373,-4.35816,-3.53549,0,1.31609,-5.93506,0,-42.841,3.63689,2.77379,-38.4445,4.55209,-3.888,
0.75,0.604543,0.619996,-43.348,-38.6324,-4.39798,-3.55871,0,1.31755,-5.91988,0,-43.1574,3.66482,2.79408,-38.3407,4.53711,-3.87702,
0.75,0.60466,0.6201,-43.247,-38.6555,-4.3967,-3.54573,0,1.32239,-5.92466,0,-43.0567,3.65803,2.78725,-38.3639,4.53703,-3.87886,
0.75,0.604762,0.620199,-43.2756,-38.6172,-4.40782,-3.54219,0,1.32286,-5.91944,0,-43.0853,3.66234,2.78876,-38.3259,4.53147,-3.87483,
0.75,0.604875,0.620315,-43.1995,-38.4965,-4.40599,-3.53002,0,1.3203,-5.90266,0,-43.0095,3.65717,2.78363,-38.206,4.51689,-3.86264,
0.75,0.604978,0.620421,-43.2563,-38.5423,-4.41297,-3.52998,0,1.32266,-5.91099,0,-43.066,3.66352,2.78701,-38.2513,4.5233,-3.86741,
0.75,0.605088,0.620499,-43.1433,-38.7123,-4.40545,-3.51628,0,1.33109,-5.93703,0,-42.9535,3.65662,2.77925,-38.4199,4.54365,-3.88453,
0.75,0.605178,0.620584,-43.3016,-38.661,-4.42712,-3.52379,0,1.33221,-5.92881,0,-43.111,3.67188,2.78911,-38.3687,4.5385,-3.87951,
0.75,0.60527,0.620665,-43.253,-38.6644,-4.42489,-3.51581,0,1.33744,-5.92893,0,-43.0626,3.66966,2.78564,-38.372,4.53924,-3.87991,
0.75,0.605367,0.620751,-43.2079,-38.6167,-4.42622,-3.50761,0,1.34405,-5.92168,0,-43.0176,3.66846,2.78226,-38.3245,4.53343,-3.87507,
0.75,0.605432,0.620834,-43.4315,-38.6155,-4.4577,-3.52264,0,1.35336,-5.92122,0,-43.2401,3.6899,2.7962,-38.3234,4.53236,-3.87479,
0.75,0.60552,0.620897,-43.2695,-38.7746,-4.44987,-3.50359,0,1.36866,-5.94531,0,-43.0787,3.67761,2.78551,-38.4813,4.54968,-3.89051,
0.75,0.605604,0.620986,-43.2649,-38.5509,-4.45636,-3.50157,0,1.36996,-5.9105,0,-43.0742,3.67981,2.78474,-38.2594,4.52236,-3.86789,
0.75,0.605684,0.621067,-43.2672,-38.5844,-4.46141,-3.49843,0,1.37757,-5.91491,0,-43.0764,3.68183,2.78456,-38.2927,4.52592,-3.87119,
0.75,0.60577,0.621162,-43.2089,-38.4625,-4.46265,-3.4892,0,1.3777,-5.89481,0,-43.0182,3.67914,2.78039,-38.1718,4.51128,-3.8589,
0.75,0.605843,0.621247,-43.3043,-38.5201,-4.47853,-3.49221,0,1.38313,-5.90173,0,-43.1129,3.68942,2.78612,-38.2289,4.51783,-3.86464,
0.75,0.605934,0.621339,-43.1662,-38.4776,-4.46919,-3.47647,0,1.38754,-5.89329,0,-42.9753,3.68061,2.7767,-38.1867,4.51223,-3.86026,
0.75,0.606036,0.621449,-43.0608,-38.3081,-4.46073,-3.46435,0,1.38628,-5.86521,0,-42.8701,3.6741,2.76946,-38.0185,4.4919,-3.84318,
0.75,0.606147,0.621569,-43.0355,-38.2709,-4.4593,-3.45829,0,1.38892,-5.85703,0,-42.8449,3.6742,2.76742,-37.9814,4.48804,-3.83952,
0.75,0.606245,0.621688,-43.0548,-38.2038,-4.46237,-3.45743,0,1.39172,-5.84328,0,-42.8638,3.6783,2.7682,-37.9147,4.48048,-3.83284,
0.75,0.606355,0.621802,-42.9711,-38.2342,-4.45651,-3.44759,0,1.39931,-5.84408,0,-42.7803,3.67549,2.76202,-37.9448,4.48381,-3.83583,
0.75,0.60643,0.621905,-43.168,-38.2356,-4.47988,-3.46055,0,1.40392,-5.84108,0,-42.976,3.69593,2.77401,-37.9461,4.48386,-3.83595,
