pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.1516,3.00451,2.995,3.15424,-85.3417,0,0,-0.266356,0.376805,-0.291894,0.460735,-1.13862,0.555118,-0.68563,0.901648,-9.9463e-08,5.35062e-08,5.8886e-15,-4.97315e-05,2.67531e-05,-7.67372e-05,
3.1516,3.00451,2.995,3.15424,-86.1219,0,0,-0.270501,0.381429,-0.296234,0.465567,-1.14651,0.560334,-0.69153,0.908472,-7.14865e-07,3.84562e-07,9.01708e-13,-4.97315e-05,2.67531e-05,-7.67372e-05,
3.15166,3.00445,2.99503,3.15426,-86.0713,0,0,-0.269453,0.38085,-0.29582,0.464565,-1.14641,0.560515,-0.691545,0.908385,-2.59746e-06,5.03759e-07,1.62982e-12,-0.000287283,1.81894e-05,-0.000194815,
3.15161,3.00446,2.99504,3.15418,-85.894,0,0,-0.267749,0.379712,-0.294345,0.463333,-1.14541,0.559302,-0.690601,0.906969,-6.03213e-05,3.80507e-06,5.16836e-10,-0.00849876,0.000486056,-0.00334716,
3.15156,3.00447,2.99547,3.15404,-85.5496,0,0,-0.265657,0.378075,-0.294877,0.459006,-1.13941,0.560131,-0.689135,0.903572,-0.000162143,9.7209e-06,1.60177e-09,-0.0158292,0.000919669,-0.00622188,
3.15144,3.00446,2.99628,3.15395,-85.1927,0,0,-0.264942,0.375934,-0.298239,0.452598,-1.12999,0.563894,-0.687292,0.900446,-0.000238963,1.37857e-05,9.10466e-10,-0.0116617,0.000617065,-0.00458084,
3.15148,3.00445,2.99715,3.15394,-85.0681,0,0,-0.26523,0.375567,-0.303253,0.447306,-1.12238,0.569573,-0.687577,0.898973,-0.000273151,1.48406e-05,6.61208e-11,-0.00537474,0.000165842,-0.00127851,
3.15148,3.00441,2.9977,3.15388,-84.9016,0,0,-0.264533,0.374849,-0.305927,0.443179,-1.11683,0.572787,-0.687377,0.897229,-0.000323422,1.70387e-05,2.60247e-10,-0.00757989,0.00033142,-0.0024324,
3.15155,3.00434,2.99795,3.15386,-84.856,0,0,-0.263697,0.374723,-0.307273,0.441016,-1.11479,0.57481,-0.687956,0.896709,-0.000408949,2.18646e-05,8.48674e-10,-0.0122106,0.000688993,-0.00415921,
3.15167,3.00422,2.99797,3.1539,-84.7641,0,0,-0.261997,0.374009,-0.306811,0.439343,-1.11415,0.575113,-0.688011,0.896146,-0.000482763,2.67083e-05,8.58166e-10,-0.0109586,0.000719109,-0.00434923,
3.15183,3.00405,2.99789,3.15398,-84.6973,0,0,-0.260227,0.3732,-0.305903,0.438044,-1.11448,0.575086,-0.688106,0.896066,-0.000533191,3.0133e-05,5.39161e-10,-0.00782892,0.00053168,-0.00360498,
3.15204,3.00382,2.99781,3.15404,-84.4281,0,0,-0.256559,0.371415,-0.30386,0.435063,-1.11292,0.57406,-0.687291,0.894004,-0.000582834,3.38502e-05,8.39505e-10,-0.00718171,0.000537772,-0.00419177,
3.1522,3.00362,2.99789,3.1541,-84.1868,0,0,-0.253845,0.369645,-0.303166,0.431609,-1.11023,0.574323,-0.686445,0.8923,-0.000649902,3.84528e-05,1.34894e-09,-0.00985107,0.000676023,-0.00539476,
3.15227,3.00352,2.99815,3.15416,-83.919,0,0,-0.251951,0.367494,-0.303141,0.427731,-1.10622,0.575052,-0.684968,0.890592,-0.000754548,4.52188e-05,2.15415e-09,-0.0149661,0.000967661,-0.006638,
3.15238,3.00358,2.99856,3.15431,-83.5277,0,0,-0.249883,0.364358,-0.302448,0.423088,-1.10079,0.575,-0.682243,0.888173,-0.000884354,5.27022e-05,2.4453e-09,-0.018991,0.00109484,-0.007235,
3.15252,3.00373,2.99903,3.15449,-83.5877,0,0,-0.250879,0.36432,-0.304764,0.421514,-1.09905,0.57795,-0.682783,0.889256,-0.00101831,5.95333e-05,2.44492e-09,-0.0208307,0.00106222,-0.00768915,
3.15273,3.00393,2.99958,3.15475,-83.4241,0,0,-0.250677,0.362591,-0.305727,0.418269,-1.0952,0.579594,-0.681525,0.888853,-0.00116141,6.59525e-05,2.84035e-09,-0.0216963,0.000973277,-0.00808086,
3.15294,3.00415,3.0002,3.15505,-83.4272,0,0,-0.251786,0.361819,-0.308196,0.415766,-1.09228,0.582834,-0.681384,0.889927,-0.00132301,7.27072e-05,3.81488e-09,-0.0231383,0.000967192,-0.00884438,
3.15311,3.00425,3.00081,3.15531,-83.3317,0,0,-0.252312,0.36029,-0.310548,0.412157,-1.08803,0.58599,-0.680536,0.890236,-0.00147551,7.89781e-05,3.36493e-09,-0.0231374,0.00095138,-0.00880126,
3.15317,3.00431,3.00134,3.15551,-83.265,0,0,-0.253157,0.358828,-0.312924,0.409012,-1.08426,0.589037,-0.679678,0.890821,-0.00161444,8.52971e-05,2.60842e-09,-0.0213145,0.000969445,-0.00783594,
3.15313,3.00433,3.00175,3.15554,-83.0178,0,0,-0.252382,0.356664,-0.313727,0.405218,-1.07946,0.590281,-0.677856,0.889384,-0.0017331,9.13677e-05,1.72254e-09,-0.0182744,0.000934909,-0.00639218,
3.15298,3.00429,3.002,3.15537,-83.0345,0,0,-0.252681,0.356972,-0.315768,0.403904,-1.07756,0.592532,-0.678465,0.889186,-0.00184158,9.79728e-05,1.20733e-09,-0.0163113,0.000993176,-0.00522495,
3.15276,3.00422,3.00212,3.15506,-82.6037,0,0,-0.249422,0.354871,-0.31421,0.400286,-1.07265,0.590971,-0.67628,0.88483,-0.00194169,0.000105355,8.92175e-10,-0.0142706,0.00105236,-0.00425807,
3.15255,3.0041,3.00213,3.15467,-82.3075,0,0,-0.246365,0.354169,-0.313134,0.3979,-1.06941,0.589865,-0.675564,0.880987,-0.00202757,0.000112615,5.07745e-10,-0.012774,0.00107984,-0.00335195,
3.15245,3.00404,3.00214,3.15438,-82.2173,0,0,-0.244469,0.354763,-0.312937,0.397026,-1.06841,0.589786,-0.676332,0.878949,-0.00211285,0.000119834,5.91054e-10,-0.0132629,0.00112283,-0.00378102,
3.15244,3.004,3.00223,3.15416,-81.8739,0,0,-0.240915,0.353624,-0.311253,0.394154,-1.065,0.588325,-0.675321,0.875022,-0.00220807,0.000126546,9.32335e-10,-0.0145318,0.00102425,-0.00465993,
3.15253,3.00406,3.00236,3.1541,-82.0956,0,0,-0.241276,0.355853,-0.313003,0.395048,-1.06663,0.590499,-0.678071,0.876071,-0.00230303,0.00013258,1.00418e-09,-0.0147168,0.000935108,-0.00491126,
3.1527,3.00425,3.00253,3.15416,-81.8779,0,0,-0.239087,0.35479,-0.311172,0.393458,-1.06516,0.589049,-0.677182,0.874175,-0.00240353,0.000137712,1.17824e-09,-0.0146978,0.000750513,-0.00501992,
3.15288,3.00454,3.00273,3.15432,-81.6987,0,0,-0.237716,0.353498,-0.309291,0.392372,-1.06427,0.587514,-0.675984,0.873158,-0.00250944,0.000142365,1.18673e-09,-0.015739,0.000691604,-0.00511984,
3.15307,3.00489,3.00297,3.1545,-81.9611,0,0,-0.239347,0.35515,-0.310324,0.394284,-1.06707,0.588914,-0.677929,0.875649,-0.00261784,0.000146514,1.24818e-09,-0.0158951,0.000608225,-0.00518038,
3.15328,3.0052,3.00322,3.15473,-81.8806,0,0,-0.238875,0.35414,-0.309179,0.393623,-1.06691,0.588254,-0.677177,0.875832,-0.00272576,0.000150748,1.37519e-09,-0.0140575,0.000551535,-0.00483076,
