pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
1.61768,0.422803,6.22198,0.704049,149.134,-176.114,46.3835,5.9472,10,5.74791,1.81732,4.37859,1.93114,2.96189,3.63533,1.45718e-07,1.95212e-07,1.06925e-12,7.28588e-05,9.76061e-05,0.00103404,
1.61768,0.422803,6.22198,0.704049,148.951,-176.061,46.3932,5.94598,10,5.74949,1.81783,4.38067,1.93239,2.96181,3.63538,2.54868e-07,3.41437e-07,2.39975e-12,7.28588e-05,9.76061e-05,0.00103404,
1.61768,0.422803,6.22198,0.704049,148.725,-175.898,46.3661,5.94519,10,5.75053,1.81816,4.38202,1.93321,2.96175,3.63542,3.30607e-07,4.42901e-07,1.15545e-12,7.28588e-05,9.76061e-05,0.00103404,
1.6177,0.422791,6.22195,0.704037,148.594,-175.813,46.3533,5.94479,10,5.75127,1.8185,4.38285,1.93383,2.96176,3.63543,4.83167e-07,6.28599e-07,2.7664e-12,0.000128917,0.000156919,0.00140548,
1.6177,0.422791,6.22195,0.704037,148.441,-175.747,46.352,5.94394,10,5.75237,1.81885,4.38431,1.9347,2.9617,3.63546,7.77127e-07,8.24269e-07,5.16722e-12,0.000178096,0.000118546,0.00137719,
1.61793,0.422863,6.22202,0.704133,148.313,-175.662,46.3386,5.94417,10,5.75236,1.81907,4.38538,1.93541,2.96233,3.6353,7.10546e-06,-1.69271e-06,4.09246e-13,0.00559524,-0.0022254,-0.00056562,
1.61858,0.423235,6.22229,0.704625,148.268,-175.641,46.3366,5.94569,10,5.75051,1.81871,4.38709,1.93555,2.96499,3.63565,2.51107e-05,-1.22289e-05,5.25373e-11,0.013513,-0.0079074,-0.00543982,
1.61817,0.423523,6.2221,0.704756,148.19,-175.631,46.3447,5.9429,10,5.75252,1.81856,4.38888,1.93474,2.96478,3.63726,5.03769e-05,-2.73503e-05,3.70244e-11,0.015225,-0.00911192,-0.00366663,
1.61624,0.422336,6.22124,0.702827,148.145,-175.614,46.3441,5.93743,10,5.75958,1.82082,4.38459,1.9365,2.95452,3.63352,7.7929e-05,-4.56825e-05,3.65878e-11,0.0142694,-0.00949439,-0.00313273,
1.61189,0.420071,6.21981,0.700802,148.193,-175.655,46.3512,5.92603,10,5.77178,1.82092,4.37792,1.93323,2.94244,3.63764,9.27521e-05,-5.87271e-05,8.40988e-12,0.0108517,-0.00954972,-0.00212305,
1.60768,0.417866,6.2183,0.698668,148.223,-175.714,46.3692,5.91467,10,5.78457,1.82174,4.37158,1.93081,2.92994,3.64087,0.000109072,-7.58482e-05,5.40904e-14,0.00999216,-0.0104823,0.000142388,
1.60341,0.41457,6.21636,0.695552,148.267,-175.747,46.3746,5.90569,10,5.79892,1.82486,4.36111,1.93121,2.91435,3.64109,0.000124111,-9.12993e-05,8.06879e-11,0.0134488,-0.0138173,-0.00803285,
1.59939,0.411778,6.2146,0.693132,148.29,-175.793,46.3896,5.89649,10,5.81243,1.82704,4.35297,1.93029,2.90176,3.64378,0.000145429,-0.000113541,6.253e-10,0.016388,-0.0170987,-0.0192235,
1.59508,0.212468,6.21257,0.690579,148.367,-175.847,46.3973,6.33797,10,5.82345,1.86623,4.12802,2.14837,3.23803,4.04525,0.000175644,-0.00014372,9.4793e-10,0.0192302,-0.0192067,-0.0195955,
1.58869,0.208226,6.20975,0.686169,148.47,-175.937,46.4162,6.32322,10,5.84369,1.87001,4.1157,2.15191,3.21632,4.04816,0.000199731,-0.000167362,4.32527e-10,0.0214065,-0.0210111,-0.0184837,
1.58392,0.204906,6.2078,0.682897,148.558,-176.012,46.4315,6.31259,10,5.85835,1.87254,4.10649,2.15468,3.20017,4.05025,0.000224389,-0.00019352,4.42202e-10,0.0216425,-0.0229591,-0.0184573,
1.5785,0.201287,6.20572,0.679805,148.599,-176.065,46.4464,6.30035,10,5.87497,1.87433,4.09741,2.1563,3.18485,4.05596,0.000250216,-0.000222222,5.49191e-10,0.022767,-0.0253022,-0.0206592,
1.57324,0.197093,6.20349,0.676869,148.665,-176.11,46.4532,6.29018,10,5.89154,1.87661,4.08764,2.15833,3.1718,4.06379,0.000278073,-0.000252646,5.50073e-10,0.0254298,-0.0277727,-0.0214101,
1.56734,0.192622,6.20092,0.673573,148.782,-176.207,46.4725,6.27841,10,5.9104,1.87933,4.07656,2.16013,3.15671,4.07218,0.000321813,-0.000297066,8.56973e-10,0.0294494,-0.0299069,-0.0197101,
1.56066,0.186942,6.19811,0.669403,148.874,-176.288,46.4892,6.26597,10,5.93213,1.88339,4.06336,2.16434,3.13794,4.07983,0.000359704,-0.000333486,5.66945e-10,0.0338378,-0.0325246,-0.0212645,
1.55344,0.181645,6.19522,0.664789,148.962,-176.371,46.5081,6.25082,10,5.95534,1.88749,4.04944,2.16789,3.11509,4.08507,0.000427812,-0.000396584,1.8411e-09,0.0371353,-0.0344038,-0.0233956,
1.54312,0.17322,6.19111,0.658186,149.035,-176.432,46.5202,6.23097,10,5.9891,1.89401,4.02903,2.17429,3.08358,4.09404,0.000474898,-0.000437887,7.43847e-10,0.0417217,-0.036597,-0.024168,
1.53652,0.167719,6.18883,0.654027,149.108,-176.495,46.5332,6.21864,10,6.00969,1.89736,4.01627,2.17852,3.0634,4.09943,0.000522571,-0.000480019,8.76507e-10,0.043303,-0.0382704,-0.0268926,
1.52985,0.162626,6.18627,0.649677,149.176,-176.554,46.5455,6.20527,10,6.03155,1.90163,4.00289,2.18217,3.04136,4.1034,0.000573377,-0.000525252,1.19912e-09,0.0448953,-0.0399701,-0.0306006,
1.52305,0.155963,6.18339,0.644907,149.239,-176.611,46.5581,6.19447,10,6.05538,1.90809,3.98794,2.18916,3.01973,4.10875,0.000636598,-0.000580978,1.91897e-09,0.0468994,-0.0413393,-0.0324974,
1.51488,0.149527,6.18047,0.639958,149.31,-176.673,46.5713,6.17885,10,6.08191,1.91257,3.97209,2.1931,2.99473,4.11584,0.000703536,-0.000639278,2.23196e-09,0.0490168,-0.0426912,-0.0345964,
1.50572,0.141773,6.17678,0.634025,149.371,-176.726,46.5823,6.1624,10,6.11368,1.9199,3.9529,2.19911,2.96552,4.12304,0.000760611,-0.000688959,1.87145e-09,0.0506884,-0.0441223,-0.0384217,
1.49829,0.13559,6.17399,0.628788,149.434,-176.781,46.5942,6.14876,10,6.13913,1.92625,3.93689,2.205,2.9384,4.1248,0.000821408,-0.000742272,2.40335e-09,0.051732,-0.0453642,-0.0417159,
1.4893,0.127656,6.17059,0.622902,149.49,-176.83,46.6056,6.13345,10,6.17033,1.93363,3.91795,2.21184,2.909,4.13106,0.000904204,-0.00081708,5.66304e-09,0.0524222,-0.0473646,-0.0476481,
1.47861,0.120202,6.16677,0.616265,149.537,-176.873,46.6159,6.11173,10,6.20671,1.94062,3.89637,2.21534,2.87188,4.13596,0.000964935,-0.000874173,3.82968e-09,0.0528086,-0.0496448,-0.0538166,
1.46912,0.112041,6.16331,0.610117,149.586,-176.913,46.6249,6.09559,10,6.23999,1.94845,3.87622,2.22197,2.83994,4.14175,0.00103597,-0.000943239,5.90128e-09,0.0531368,-0.0516662,-0.0574694,
1.45982,0.104802,6.16002,0.604448,149.636,-176.96,46.6375,6.0786,10,6.2724,1.9551,3.85709,2.22614,2.80903,4.14798,0.00112197,-0.00102907,9.37744e-09,0.0536796,-0.053567,-0.0604422,
1.44609,0.094172,6.15509,0.595652,149.688,-177.006,46.648,6.05364,10,6.32129,1.96639,3.82763,2.233,2.75986,4.15342,0.00119769,-0.00110613,7.28205e-09,0.0554588,-0.056449,-0.0625141,
1.43543,0.0854595,6.15175,0.589648,149.762,-177.059,46.6576,6.03589,10,6.35748,1.9725,3.80632,2.23761,2.7272,4.16379,0.00126275,-0.00117303,5.20601e-09,0.0566471,-0.0582542,-0.0628308,
1.42639,0.0779694,6.14848,0.583656,149.816,-177.108,46.6708,6.0208,10,6.39074,1.98118,3.78605,2.24358,2.6936,4.16643,0.00134911,-0.00126018,8.10465e-09,0.0588857,-0.0594142,-0.0613842,
1.41488,0.0672914,6.1446,0.576609,149.852,-177.135,46.6774,6.0043,10,6.43254,1.99106,3.76152,2.25269,2.65642,4.17629,0.00141857,-0.00132878,4.54066e-09,0.0611606,-0.0604081,-0.0593437,
1.40384,0.0587227,6.14092,0.569922,149.934,-177.19,46.6868,5.98584,10,6.47216,1.9996,3.73738,2.25727,2.61736,4.18194,0.0015012,-0.00140739,4.83108e-09,0.0635758,-0.0604797,-0.0534796,
1.39344,0.0500341,6.13791,0.563546,149.974,-177.222,46.6981,5.96955,10,6.50883,2.00722,3.71578,2.26434,2.58022,4.18671,0.00160138,-0.00150078,5.94163e-09,0.065314,-0.0608845,-0.0502565,
1.37916,0.0373668,6.13335,0.554786,150.017,-177.248,46.7041,5.94924,10,6.56143,2.01962,3.68483,2.27505,2.53057,4.19573,0.0016849,-0.00157589,3.1813e-09,0.0681981,-0.0613355,-0.0460602,
1.36792,0.0289898,6.13043,0.54853,150.212,-177.376,46.723,5.93137,10,6.59885,2.02474,3.66129,2.27853,2.49167,4.2025,0.00177333,-0.00165485,3.35885e-09,0.0698199,-0.0623464,-0.0457625,
1.3551,0.0189231,6.12683,0.540453,150.271,-177.42,46.7384,5.91145,10,6.6451,2.03495,3.63347,2.28684,2.44088,4.20337,0.00187978,-0.00175051,4.6237e-09,0.0709741,-0.0637793,-0.0453405,
1.3407,0.00704672,6.12312,0.532291,150.318,-177.438,46.7414,5.89101,10,6.6959,2.04357,3.60411,2.29586,2.39085,4.21298,0.00195822,-0.0018223,2.43664e-09,0.0722326,-0.0661035,-0.0454587,
1.3285,6.28091,6.12002,0.525329,150.38,-177.472,46.7491,5.87286,10,6.73903,2.05071,3.57859,2.3019,2.34591,4.21843,0.00204195,-0.00189956,2.63969e-09,0.0732913,-0.0676328,-0.0449756,
1.31829,6.27114,6.11737,0.518821,150.501,-177.521,46.757,5.86188,10,6.77561,2.05916,3.55617,2.31405,2.30665,4.22132,0.0021771,-0.00202358,5.24437e-09,0.0748514,-0.0686841,-0.0401084,
1.29825,6.25456,6.11242,0.508407,150.607,-177.591,46.7724,5.83629,10,6.84754,2.06905,3.5161,2.32588,2.24175,4.2427,0.00226746,-0.00210534,1.56042e-09,0.0775312,-0.0701572,-0.0338988,
1.2852,6.24372,6.10931,0.500246,150.853,-177.721,46.786,5.8211,10,6.89277,2.07766,3.4865,2.33744,2.18744,4.24195,0.00236914,-0.00219683,1.6893e-09,0.0792311,-0.0712875,-0.0320277,
1.27187,6.232,6.10623,0.492671,150.944,-177.791,46.8122,5.80637,10,6.94149,2.08591,3.45972,2.35103,2.13866,4.25044,0.00249418,-0.00230918,2.58763e-09,0.0809973,-0.0727763,-0.0329532,
1.25299,6.21878,6.10228,0.483252,151.008,-177.803,46.8118,5.78085,10,7.00751,2.09087,3.42175,2.35736,2.07199,4.26587,0.00258269,-0.00238991,1.49026e-09,0.0821559,-0.0749389,-0.0358336,
1.23748,6.2085,6.09889,0.475103,151.279,-177.943,46.8259,5.76091,10,7.06065,2.09518,3.38667,2.36071,2.01186,4.27266,0.00268742,-0.00248679,2.52367e-09,0.0830553,-0.0768276,-0.0398418,
1.22566,6.19894,6.09598,0.468068,151.399,-178.037,46.8583,5.74865,10,7.10555,2.10373,3.3601,2.37165,1.9622,4.27434,0.0028243,-0.00261495,4.87374e-09,0.0834385,-0.0781235,-0.0425565,
1.20527,6.18288,6.09151,0.457006,151.457,-178.043,46.8571,5.72818,10,7.18041,2.11291,3.31693,2.38814,1.88344,4.28614,0.00292174,-0.00270785,2.4137e-09,0.0838383,-0.0799392,-0.0422781,
1.1907,6.1724,6.08861,0.449636,151.568,-178.101,46.868,5.713,10,7.23223,2.11614,3.28616,2.3963,1.82859,4.29699,0.00301822,-0.0028021,2.39925e-09,0.0836279,-0.0816881,-0.042458,
1.17701,6.16171,6.08537,0.44217,151.937,-178.282,46.8814,5.70282,10,7.28056,2.12105,3.25242,2.40554,1.77405,4.30444,0.0031164,-0.00290032,2.58246e-09,0.0836624,-0.0836951,-0.0433046,
1.16258,6.15094,6.08246,0.434752,152.084,-178.416,46.9266,5.68996,10,7.33386,2.12511,3.22189,2.41682,1.71811,4.31521,0.00324267,-0.00302943,4.4123e-09,0.0838285,-0.0857165,-0.0441025,
1.14229,6.13547,6.07837,0.423966,152.127,-178.402,46.921,5.67457,10,7.40831,2.13098,3.17808,2.43576,1.63584,4.32664,0.00333515,-0.00312589,2.43305e-09,0.084641,-0.0882822,-0.0451463,
1.12649,6.12569,6.07525,0.417147,152.24,-178.455,46.9307,5.66005,10,7.46534,2.12921,3.14225,2.43701,1.58122,4.3493,0.00342456,-0.00322004,2.25801e-09,0.0854339,-0.089959,-0.0454059,
1.11176,6.11384,6.07208,0.40877,152.575,-178.626,46.947,5.65419,10,7.51761,2.13361,3.1063,2.45418,1.51623,4.35275,0.0035346,-0.0033359,2.94561e-09,0.0864738,-0.0910455,-0.0426522,
1.09529,6.102,6.06852,0.400357,152.656,-178.704,46.9828,5.64436,10,7.58101,2.13769,3.06796,2.46732,1.44868,4.36562,0.00367405,-0.00348411,4.80528e-09,0.0871995,-0.0926791,-0.0433494,
1.07133,6.08471,6.06331,0.387558,152.658,-178.668,46.9755,5.63366,10,7.67218,2.14406,3.00984,2.48946,1.34339,4.3766,0.00378562,-0.00360592,3.60674e-09,0.087099,-0.0950936,-0.046887,
1.05341,6.07183,6.05958,0.37984,153.001,-178.809,46.9779,5.62928,10,7.73586,2.13848,2.96557,2.4991,1.28326,4.41119,0.00388341,-0.00371693,3.37438e-09,0.0855003,-0.097069,-0.0507956,
1.03412,6.05867,6.05546,0.371343,153.101,-178.915,47.0219,5.62317,10,7.81071,2.13585,2.91875,2.51002,1.21406,4.44572,0.00400947,-0.00386508,6.4544e-09,0.0846073,-0.099425,-0.0539209,
1.01518,6.04367,6.05119,0.361025,153.098,-178.865,47.01,5.62459,10,7.88386,2.13969,2.87153,2.53759,1.12856,4.45755,0.00410222,-0.00397505,2.94244e-09,0.0854407,-0.101312,-0.0499784,
0.998861,6.03198,6.0472,0.352025,153.169,-178.884,47.0133,5.62622,10,7.94725,2.14387,2.825,2.55484,1.04981,4.4629,0.00419717,-0.00408796,2.52558e-09,0.0866072,-0.102982,-0.0458401,
0.982491,6.02134,6.04393,0.344331,153.231,-178.904,47.0191,5.62671,10,8.00714,2.13867,2.78177,2.56731,0.981945,4.48388,0.0042912,-0.00420017,2.24903e-09,0.0878949,-0.104887,-0.0443305,
0.963747,6.00678,6.03967,0.334348,153.516,-179.03,47.026,5.63809,10,8.08111,2.14654,2.73205,2.60587,0.897748,4.506,0.00440987,-0.0043412,2.76949e-09,0.0903042,-0.107323,-0.0400496,
0.946119,5.99538,6.03608,0.325947,153.604,-179.096,47.0566,5.64991,10,8.17018,2.18054,2.69282,2.66676,0.828639,4.55776,0.0045447,-0.00450285,3.50129e-09,0.0911383,-0.109271,-0.0399992,
0.92082,5.97755,6.03097,0.31328,153.631,-179.076,47.052,5.67582,10,8.29864,2.23646,2.63927,2.77566,0.724752,4.63264,0.00465475,-0.0046396,2.22833e-09,0.089666,-0.11142,-0.0384645,
0.901477,5.9646,6.02712,0.30362,153.987,-179.226,47.0561,5.69963,10,8.38598,2.27058,2.59106,2.85224,0.641496,4.68542,0.00476697,-0.00478395,2.55618e-09,0.0877547,-0.112878,-0.0395376,
0.879966,5.94982,6.02319,0.293973,154.109,-179.341,47.1011,5.72616,10,8.48553,2.30089,2.54516,2.9401,0.561114,4.76425,0.00489767,-0.00495717,4.00539e-09,0.0866392,-0.114829,-0.0419556,
0.853828,5.93295,6.01832,0.281941,154.173,-179.32,47.0894,5.76204,10,8.5955,2.32777,2.48034,3.03655,0.454352,4.8479,0.0049904,-0.00508514,2.51e-09,0.0852675,-0.117675,-0.0460722,
0.833371,5.92053,6.01434,0.272186,154.58,-179.524,47.1066,5.79481,10,8.67036,2.34114,2.41902,3.10308,0.362565,4.90246,0.00510165,-0.00524025,3.27893e-09,0.0860805,-0.120012,-0.0443078,
0.812902,5.90609,6.01036,0.262119,154.648,-179.602,47.1479,5.83435,10,8.75584,2.36696,2.36968,3.20165,0.270386,4.96722,0.00523995,-0.00543696,4.08981e-09,0.0858634,-0.122129,-0.0397064,
