pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.13619,5.75657,5.72922,6.14693,-105.727,0,0,-1,1,-1,1,-1,1,-1,1,1.61173e-06,-5.77149e-07,1.86905e-06,0.000805863,-0.000288575,0.000934524,
6.13619,5.75657,5.72922,6.14693,-106.095,0,0,-1,1,-1,1,-1,1,-1,1,2.70496e-06,-9.68628e-07,3.13682e-06,0.000805863,-0.000288575,0.000934524,
6.13619,5.75657,5.72921,6.14691,-105.956,0,0,-1,1,-1,1,-1,1,-1,1,3.7388e-06,-1.33568e-06,4.36164e-06,0.000786828,-0.000279357,0.000932176,
6.13619,5.75657,5.72921,6.14691,-106.129,0,0,-1,1,-1,1,-1,1,-1,1,4.89767e-06,-1.75115e-06,5.76567e-06,0.000708517,-0.000254019,0.000858409,
6.13618,5.7566,5.72923,6.14693,-106.064,0,0,-1,1,-1,1,-1,1,-1,1,5.4126e-06,-2.55584e-06,6.58023e-06,0.000394415,-0.000616359,0.000623921,
6.13615,5.75666,5.72927,6.1469,-106.074,0,0,-1,1,-1,1,-1,1,-1,1,4.38405e-06,-4.30662e-06,5.73928e-06,-0.000632822,-0.00107717,-0.000517395,
6.13599,5.75652,5.72921,6.14671,-105.652,0,0,-1,1,-1,1,-1,1,-1,1,2.02221e-06,-6.30919e-06,2.62056e-06,-0.00159215,-0.00134994,-0.00210236,
6.13575,5.75621,5.72908,6.14642,-104.672,0,0,-1,1,-1,1,-1,1,-1,1,-6.81821e-07,-8.23764e-06,-1.53654e-06,-0.00169543,-0.00120913,-0.0026065,
6.13537,5.75576,5.72889,6.14593,-104.78,0,0,-1,1,-1,1,-1,1,-1,1,-2.88693e-06,-1.00029e-05,-5.44806e-06,-0.00154671,-0.00123817,-0.00274362,
6.13497,5.75529,5.72873,6.14548,-102.973,0,0,-1,1,-1,1,-1,1,-1,1,-5.16711e-06,-1.27452e-05,-9.68686e-06,-0.0014612,-0.0017574,-0.00271636,
6.13444,5.75468,5.72849,6.14484,-104.069,0,0,-1,1,-1,1,-1,1,-1,1,-7.93374e-06,-1.57289e-05,-1.43714e-05,-0.00216498,-0.00233488,-0.00366585,
6.13399,5.75415,5.72832,6.14428,-102.833,0,0,-1,1,-1,1,-1,1,-1,1,-1.17135e-05,-1.92187e-05,-1.96196e-05,-0.00287632,-0.00265577,-0.00399383,
6.13343,5.7534,5.72809,6.14358,-102.479,0,0,-1,1,-1,1,-1,1,-1,1,-1.69366e-05,-2.3122e-05,-2.68521e-05,-0.00371953,-0.00277972,-0.00515053,
6.1328,5.75266,5.7278,6.1428,-103.271,0,0,-1,1,-1,1,-1,1,-1,1,-2.25787e-05,-2.6536e-05,-3.53423e-05,-0.00454139,-0.00274813,-0.00683399,
6.13209,5.75178,5.72748,6.14194,-102.288,0,0,-1,1,-1,1,-1,1,-1,1,-3.02807e-05,-3.05404e-05,-4.63293e-05,-0.00541078,-0.00281339,-0.00771862,
6.1314,5.75081,5.7271,6.14093,-101.807,0,0,-1,1,-1,1,-1,1,-1,1,-3.83124e-05,-3.50018e-05,-5.7291e-05,-0.00587729,-0.00326505,-0.00802162,
6.13055,5.74982,5.72674,6.13995,-102.826,0,0,-1,1,-1,1,-1,1,-1,1,-4.60137e-05,-3.96475e-05,-6.75018e-05,-0.00616244,-0.00371791,-0.00817078,
6.12993,5.74885,5.72642,6.13917,-100.713,0,0,-1,1,-1,1,-1,1,-1,1,-5.68179e-05,-4.65088e-05,-8.15565e-05,-0.00632032,-0.00401435,-0.00822216,
6.12867,5.74736,5.72587,6.13758,-102.692,0,0,-1,1,-1,1,-1,1,-1,1,-6.67e-05,-5.27725e-05,-9.49175e-05,-0.00685159,-0.00434362,-0.00926415,
6.12783,5.7464,5.72554,6.13654,-99.7525,0,0,-1,1,-1,1,-1,1,-1,1,-7.85453e-05,-5.94975e-05,-0.000110977,-0.00768889,-0.0043662,-0.0104248,
6.12675,5.74499,5.72507,6.13517,-101.699,0,0,-1,1,-1,1,-1,1,-1,1,-8.95007e-05,-6.49324e-05,-0.000125342,-0.00880594,-0.00436985,-0.0115476,
6.12601,5.74411,5.7247,6.13427,-100.246,0,0,-1,1,-1,1,-1,1,-1,1,-0.000102539,-7.12088e-05,-0.000141698,-0.00930316,-0.00447971,-0.011671,
6.12495,5.74278,5.72427,6.13294,-99.6976,0,0,-1,1,-1,1,-1,1,-1,1,-0.000115521,-7.76414e-05,-0.000157476,-0.00948041,-0.00469949,-0.0115234,
6.12397,5.74165,5.72383,6.13173,-101.1,0,0,-1,1,-1,1,-1,1,-1,1,-0.000126362,-8.34764e-05,-0.000170429,-0.0092335,-0.00497153,-0.0110327,
6.12308,5.74061,5.72337,6.1305,-99.374,0,0,-1,1,-1,1,-1,1,-1,1,-0.000142386,-9.31011e-05,-0.000189732,-0.00879906,-0.00528694,-0.0106003,
6.12176,5.73901,5.72282,6.12899,-100.836,0,0,-1,1,-1,1,-1,1,-1,1,-0.0001515,-9.98352e-05,-0.000199707,-0.00793709,-0.00586719,-0.00868888,
6.12096,5.73782,5.72241,6.12789,-101.063,0,0,-1,1,-1,1,-1,1,-1,1,-0.000160776,-0.000107604,-0.000209713,-0.00742987,-0.00622501,-0.00801595,
6.11989,5.73658,5.72201,6.1266,-98.2098,0,0,-1,1,-1,1,-1,1,-1,1,-0.000171158,-0.00011832,-0.000220622,-0.00651798,-0.00673035,-0.00685014,
6.11867,5.73495,5.72146,6.12504,-100.663,0,0,-1,1,-1,1,-1,1,-1,1,-0.000177472,-0.000127216,-0.000226543,-0.00524507,-0.00739443,-0.00492097,
6.11789,5.73379,5.72102,6.12395,-103.021,0,0,-1,1,-1,1,-1,1,-1,1,-0.000182573,-0.000136589,-0.000230607,-0.00430282,-0.00790878,-0.00342886,
6.11695,5.73258,5.7206,6.12279,-94.7571,0,0,-1,1,-1,1,-1,1,-1,1,-0.000186474,-0.000146835,-0.000233221,-0.00320179,-0.00841605,-0.00214658,
6.11601,5.73127,5.72022,6.12161,-101,0,0,-1,1,-1,1,-1,1,-1,1,-0.000189693,-0.000159502,-0.000234364,-0.00224436,-0.00884225,-0.000798107,
6.11491,5.72977,5.71965,6.12014,-100.507,0,0,-1,1,-1,1,-1,1,-1,1,-0.000191148,-0.000171695,-0.000233322,-0.00112472,-0.00944012,0.000807025,
6.11397,5.72848,5.7192,6.11897,-94.7821,0,0,-1,1,-1,1,-1,1,-1,1,-0.000191703,-0.000184467,-0.000231211,-0.00042194,-0.00976442,0.00161387,
6.11286,5.72696,5.7187,6.11747,-100.37,0,0,-1,1,-1,1,-1,1,-1,1,-0.000191389,-0.000197942,-0.000227606,0.000236603,-0.0100566,0.00269019,
6.11191,5.72568,5.71828,6.11626,-99.3323,0,0,-1,1,-1,1,-1,1,-1,1,-0.000190707,-0.000209335,-0.000224358,0.000612649,-0.0101992,0.00290813,
6.11098,5.7246,5.71787,6.11508,-99.3771,0,0,-1,1,-1,1,-1,1,-1,1,-0.000190325,-0.000221838,-0.000221366,0.000311486,-0.0101083,0.00241857,
6.11006,5.72323,5.71741,6.11384,-96.5623,0,0,-1,1,-1,1,-1,1,-1,1,-0.000189814,-0.000238497,-0.000217484,0.000310741,-0.0100715,0.00234682,
6.1088,5.72161,5.71684,6.1122,-98.9576,0,0,-1,1,-1,1,-1,1,-1,1,-0.000189914,-0.000250329,-0.000215197,-8.11315e-05,-0.00985587,0.0019058,
6.10789,5.72034,5.71639,6.11109,-99.6383,0,0,-1,1,-1,1,-1,1,-1,1,-0.000190662,-0.000262726,-0.000213796,-0.000577722,-0.00961272,0.00108587,
6.10688,5.71904,5.71591,6.10982,-94.9349,0,0,-1,1,-1,1,-1,1,-1,1,-0.000192304,-0.000276865,-0.000213323,-0.00108506,-0.00935844,0.000313421,
6.10578,5.71766,5.71543,6.10836,-98.8504,0,0,-1,1,-1,1,-1,1,-1,1,-0.000194341,-0.000287678,-0.000213876,-0.00169343,-0.00900225,-0.000460285,
6.1049,5.7165,5.71496,6.10716,-96.8668,0,0,-1,1,-1,1,-1,1,-1,1,-0.000197296,-0.000299363,-0.000215145,-0.00219007,-0.00866834,-0.000941459,
6.10404,5.71523,5.71448,6.10588,-96.4934,0,0,-1,1,-1,1,-1,1,-1,1,-0.000201422,-0.000311321,-0.000217246,-0.00285984,-0.00829444,-0.00145714,
6.10294,5.71386,5.71389,6.10453,-98.8288,0,0,-1,1,-1,1,-1,1,-1,1,-0.000206266,-0.00032111,-0.000220674,-0.00384832,-0.00778057,-0.00272469,
