pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.15823,3.02951,3.76823,3.18181,-114.239,0,0,-0.0516652,0.248028,-1.27215,-1.01715,1.05288,1.15938,0.222057,0.0733416,1.077e-06,2.71917e-07,-1.0116e-06,0.000538499,0.000135958,-0.000505798,
3.15823,3.02951,3.76823,3.18181,-116.019,0,0,-0.0585391,0.256435,-1.28854,-1.01867,1.05665,1.17452,0.217314,0.0805256,1.81058e-06,4.57127e-07,-1.70063e-06,0.000538499,0.000135958,-0.000505798,
3.15821,3.02948,3.76822,3.18181,-115.643,0,0,-0.0569645,0.254464,-1.28511,-1.01872,1.05618,1.17135,0.218553,0.0788851,2.85141e-06,7.52957e-07,-2.39992e-06,0.000583939,0.000165971,-0.000392328,
3.15821,3.02945,3.76821,3.1818,-115.71,0,0,-0.0570826,0.254682,-1.28577,-1.01906,1.05657,1.17196,0.218503,0.0790168,3.58428e-06,9.4224e-07,-2.97821e-06,0.000431238,0.000111379,-0.000340278,
3.1582,3.02939,3.76834,3.18179,-115.188,0,0,-0.0547023,0.251938,-1.28082,-1.01914,1.05591,1.16745,0.220288,0.0765975,1.37501e-06,1.01972e-06,-3.19214e-06,-0.00152807,5.35876e-05,-0.000147967,
3.15817,3.02933,3.76845,3.18177,-115.615,0,0,-0.0560527,0.253708,-1.28463,-1.01995,1.05719,1.17102,0.219486,0.0780554,-5.47294e-06,8.01426e-07,-2.15906e-06,-0.00372189,-0.000118657,0.000561487,
3.1581,3.02962,3.7681,3.18173,-115.976,0,0,-0.0583599,0.256038,-1.28879,-1.01948,1.05745,1.17455,0.218028,0.0801453,-1.12288e-05,5.11973e-07,-8.5185e-07,-0.00417131,-0.000209778,0.000947345,
3.15805,3.02998,3.76768,3.18169,-115.078,0,0,-0.0558715,0.252574,-1.28159,-1.01794,1.05506,1.16754,0.21984,0.0771841,-1.76664e-05,1.22605e-07,1.66249e-06,-0.0038846,-0.000234953,0.00151722,
3.15798,3.03052,3.76703,3.18161,-115.708,0,0,-0.0599501,0.256908,-1.28893,-1.01687,1.05527,1.17377,0.216983,0.0808716,-2.35625e-05,-2.38793e-07,4.54388e-06,-0.00422871,-0.00025918,0.00206652,
3.15787,3.03108,3.76637,3.18153,-114.69,0,0,-0.0576777,0.253369,-1.28117,-1.01455,1.05217,1.16603,0.21869,0.0778957,-3.20215e-05,-7.92896e-07,8.82327e-06,-0.00553598,-0.000362596,0.00280065,
3.15778,3.03183,3.76563,3.18141,-114.894,0,0,-0.0605294,0.256119,-1.28501,-1.01264,1.05117,1.16885,0.216718,0.0801337,-4.2112e-05,-1.4158e-06,1.34061e-05,-0.00746189,-0.000460552,0.003389,
3.15768,3.03256,3.76483,3.18129,-114.959,0,0,-0.0628752,0.258209,-1.28763,-1.01064,1.04991,1.17054,0.215082,0.0818277,-5.73929e-05,-2.4853e-06,1.98414e-05,-0.00853228,-0.000597024,0.00359324,
3.15753,3.03372,3.76336,3.18111,-114.8,0,0,-0.0658976,0.260419,-1.28949,-1.00693,1.04709,1.17107,0.212874,0.0837167,-7.4742e-05,-3.71657e-06,2.77252e-05,-0.00920637,-0.000653159,0.00418356,
3.15738,3.03515,3.76184,3.18094,-114.74,0,0,-0.069816,0.263647,-1.29269,-1.00258,1.04393,1.17267,0.210063,0.0863864,-8.73309e-05,-4.72761e-06,3.4287e-05,-0.01002,-0.000804411,0.00522271,
3.15727,3.03622,3.76067,3.18078,-114.8,0,0,-0.0731629,0.266631,-1.29615,-0.999429,1.04182,1.17482,0.207626,0.0887781,-0.000107767,-6.43603e-06,4.432e-05,-0.0116024,-0.00096946,0.00569603,
3.15712,3.03773,3.75913,3.1806,-115.095,0,0,-0.078685,0.271748,-1.30277,-0.99506,1.03917,1.17951,0.203738,0.0930281,-0.000126272,-7.99742e-06,5.2132e-05,-0.0134564,-0.00113482,0.005681,
3.15702,3.03905,3.75771,3.18045,-114.155,0,0,-0.0787159,0.270521,-1.29752,-0.990434,1.03451,1.17343,0.203518,0.0917761,-0.000146429,-9.73924e-06,6.05414e-05,-0.0143395,-0.0012383,0.00598231,
3.15694,3.04038,3.75635,3.18032,-114.437,0,0,-0.0836071,0.275188,-1.30353,-0.986561,1.03216,1.17775,0.199947,0.0955748,-0.000164877,-1.14192e-05,6.8652e-05,-0.0147048,-0.00133811,0.00646489,
3.15687,3.04177,3.75488,3.18017,-114.814,0,0,-0.0891124,0.28056,-1.31062,-0.982456,1.02977,1.18301,0.195839,0.0999253,-0.000185711,-1.33669e-05,7.82492e-05,-0.0154037,-0.0014389,0.00709557,
