dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.602862,0.608831,-58.8626,-56.4748,-11.2496,-0.238987,0,5.75385,-6.87757,0,-58.2571,-8.42105,6.1643,-55.9815,7.39058,-5.79796,
0.75,0.60284,0.608829,-60.5006,-56.6354,-11.5655,-0.246369,0,5.76992,-6.89871,0,-59.8786,-8.6529,6.33542,-56.1408,7.41118,-5.81437,
0.75,0.602817,0.608828,-60.1914,-56.5637,-11.5095,-0.245847,0,5.76216,-6.89167,0,-59.573,-8.60628,6.30264,-56.0698,7.40148,-5.80696,
0.75,0.602794,0.608827,-60.2757,-56.5467,-11.5287,-0.246821,0,5.75991,-6.89113,0,-59.6567,-8.61594,6.31107,-56.053,7.3989,-5.80515,
0.75,0.602782,0.608827,-59.7702,-56.5247,-11.4336,-0.244971,0,5.75737,-6.88924,0,-59.1566,-8.54265,6.25796,-56.0312,7.39583,-5.80286,
0.75,0.602759,0.608827,-60.2132,-56.5134,-11.5215,-0.247314,0,5.75545,-6.88973,0,-59.5953,-8.60368,6.30396,-56.0201,7.39397,-5.80164,
0.75,0.602737,0.608828,-60.5963,-56.4938,-11.5979,-0.249477,0,5.75301,-6.88829,0,-59.9748,-8.65596,6.34366,-56.0007,7.39116,-5.79959,
0.75,0.602727,0.608828,-59.6199,-56.5626,-11.4125,-0.245696,0,5.75966,-6.89887,0,-59.0087,-8.51522,6.24123,-56.069,7.39971,-5.80658,
0.75,0.602707,0.60883,-60.415,-56.4042,-11.5672,-0.249468,0,5.74304,-6.88059,0,-59.796,-8.62599,6.324,-55.912,7.37879,-5.79029,
0.75,0.602699,0.608836,-59.5887,-56.2017,-11.4101,-0.246449,0,5.72135,-6.85816,0,-58.9784,-8.50672,6.23729,-55.7113,7.35186,-5.76943,
0.75,0.602691,0.608839,-59.6186,-56.3773,-11.4167,-0.24685,0,5.7388,-6.881,0,-59.0081,-8.50971,6.2402,-55.8854,7.37463,-5.78742,
0.75,0.602677,0.608845,-59.8523,-56.2096,-11.463,-0.248555,0,5.72096,-6.86312,0,-59.2399,-8.54044,6.26423,-55.7193,7.35223,-5.77012,
0.75,0.602664,0.608854,-59.7664,-56.1345,-11.448,-0.249117,0,5.713,-6.85681,0,-59.1552,-8.52552,6.25479,-55.6448,7.3418,-5.76231,
0.75,0.602658,0.608859,-59.5961,-56.2433,-11.4161,-0.248653,0,5.72417,-6.87151,0,-58.9868,-8.49988,6.23674,-55.7528,7.3557,-5.77343,
0.75,0.602645,0.608869,-59.8628,-56.0379,-11.4688,-0.25062,0,5.70323,-6.84914,0,-59.2512,-8.53519,6.2642,-55.5492,7.32822,-5.75223,
0.75,0.602633,0.608875,-59.9799,-56.218,-11.4926,-0.25186,0,5.72101,-6.87262,0,-59.3674,-8.54945,6.27604,-55.7278,7.35157,-5.77069,
0.75,0.602627,0.608887,-59.5279,-55.721,-11.4065,-0.250411,0,5.66856,-6.81432,0,-58.9203,-8.48384,6.22855,-55.2352,7.28624,-5.71961,
0.75,0.602623,0.608895,-59.5403,-55.9925,-11.4094,-0.250896,0,5.69447,-6.84885,0,-58.9326,-8.48457,6.22967,-55.5043,7.32158,-5.74745,
0.75,0.602613,0.608903,-59.8509,-56.0621,-11.4698,-0.25316,0,5.70034,-6.85856,0,-59.2404,-8.52678,6.26183,-55.5733,7.3305,-5.75457,
0.75,0.602608,0.60892,-59.4922,-55.6141,-11.4015,-0.252163,0,5.652,-6.80603,0,-58.8855,-8.47452,6.2241,-55.1292,7.27151,-5.70851,
0.75,0.602599,0.608929,-59.8776,-56.051,-11.4761,-0.254765,0,5.69494,-6.86067,0,-59.2673,-8.52718,6.26404,-55.5623,7.3285,-5.75333,
0.75,0.602594,0.608945,-59.5159,-55.6018,-11.4071,-0.253666,0,5.64649,-6.80831,0,-58.9094,-8.47455,6.22602,-55.117,7.26946,-5.70717,
0.75,0.602584,0.608953,-59.9573,-56.0965,-11.4923,-0.256511,0,5.69551,-6.87017,0,-59.3467,-8.53502,6.2718,-55.6074,7.334,-5.75792,
0.75,0.60258,0.608967,-59.5019,-55.7844,-11.4051,-0.255026,0,5.66181,-6.83443,0,-58.896,-8.4691,6.22397,-55.2981,7.2929,-5.72583,
0.75,0.602571,0.608974,-59.8558,-56.1962,-11.4732,-0.256546,0,5.70282,-6.88616,0,-59.2467,-8.5172,6.26062,-55.7063,7.34659,-5.76808,
0.75,0.602568,0.608988,-59.4818,-55.8927,-11.4017,-0.255468,0,5.67066,-6.85117,0,-58.8767,-8.46292,6.22132,-55.4055,7.30659,-5.73688,
0.75,0.60256,0.608995,-59.8392,-56.1658,-11.4707,-0.257836,0,5.69761,-6.88583,0,-59.2307,-8.51151,6.25832,-55.6762,7.34213,-5.76488,
0.75,0.602556,0.609009,-59.5523,-55.7872,-11.416,-0.256926,0,5.65703,-6.8413,0,-58.9469,-8.46943,6.2281,-55.301,7.29242,-5.72598,
0.75,0.602549,0.609017,-59.7796,-56.1716,-11.4599,-0.258671,0,5.69518,-6.88941,0,-59.1723,-8.49942,6.25148,-55.6821,7.3425,-5.76541,
0.75,0.602546,0.609032,-59.5293,-55.6799,-11.4121,-0.257896,0,5.64358,-6.83093,0,-58.9247,-8.4627,6.22512,-55.1947,7.27783,-5.71487,
0.75,0.602541,0.60904,-59.6807,-56.1914,-11.4412,-0.259181,0,5.69473,-6.89452,0,-59.0748,-8.4821,6.24059,-55.7017,7.34445,-5.76733,
0.75,0.60254,0.609053,-59.4158,-55.7894,-11.3903,-0.258374,0,5.65274,-6.84681,0,-58.8128,-8.44354,6.21275,-55.3033,7.29158,-5.72601,
0.75,0.602539,0.609059,-59.4088,-56.2277,-11.3888,-0.258609,0,5.69643,-6.90154,0,-58.8059,-8.44164,6.21186,-55.7377,7.34865,-5.77096,
0.75,0.602538,0.609065,-59.4268,-56.2729,-11.3919,-0.259214,0,5.70048,-6.908,0,-58.824,-8.44243,6.21344,-55.7826,7.35434,-5.77556,
0.75,0.602539,0.609077,-59.345,-56.0498,-11.3759,-0.259262,0,5.67695,-6.88257,0,-58.7432,-8.42997,6.20476,-55.5615,7.32475,-5.75259,
0.75,0.602539,0.60909,-59.3672,-56.0868,-11.3796,-0.260007,0,5.67975,-6.88918,0,-58.7655,-8.43132,6.20677,-55.5982,7.32903,-5.75629,
0.75,0.602541,0.609103,-59.2807,-55.9456,-11.3622,-0.260237,0,5.66432,-6.87405,0,-58.68,-8.41721,6.19742,-55.4583,7.31,-5.7417,
0.75,0.602542,0.609112,-59.3577,-56.1695,-11.3765,-0.260917,0,5.68615,-6.9027,0,-58.7564,-8.42718,6.20531,-55.6803,7.33892,-5.76462,
0.75,0.602544,0.609129,-59.2905,-55.7688,-11.3627,-0.261364,0,5.64398,-6.85586,0,-58.6902,-8.41561,6.19795,-55.2831,7.28582,-5.72337,
0.75,0.602545,0.609138,-59.3415,-56.1126,-11.372,-0.261935,0,5.6778,-6.89944,0,-58.7408,-8.42186,6.20311,-55.624,7.33043,-5.75861,
0.75,0.602548,0.609156,-59.3003,-55.7777,-11.3632,-0.262603,0,5.64206,-6.86054,0,-58.7003,-8.41406,6.19848,-55.292,7.28601,-5.72412,
0.75,0.602552,0.609165,-59.1354,-56.1201,-11.3304,-0.262674,0,5.67592,-6.90379,0,-58.5373,-8.38901,6.18096,-55.6315,7.33044,-5.75921,
0.75,0.602554,0.609183,-59.3549,-55.6881,-11.372,-0.263966,0,5.63066,-6.85279,0,-58.7547,-8.41939,6.20378,-55.2034,7.27336,-5.71477,
0.75,0.602556,0.609192,-59.3471,-56.1017,-11.3701,-0.264217,0,5.67174,-6.90478,0,-58.7471,-8.41755,6.20285,-55.6134,7.32704,-5.75715,
0.75,0.602559,0.609211,-59.2643,-55.5196,-11.3533,-0.264521,0,5.61119,-6.8353,0,-58.6653,-8.40438,6.19395,-55.0364,7.25038,-5.69731,
0.75,0.60256,0.609222,-59.3884,-56.0271,-11.3767,-0.26539,0,5.66136,-6.89897,0,-58.7883,-8.4213,6.20681,-55.5396,7.31636,-5.74934,
0.75,0.602563,0.609244,-59.3412,-55.6533,-11.3667,-0.26587,0,5.62139,-6.85502,0,-58.7418,-8.41321,6.20164,-55.1691,7.26681,-5.71085,
0.75,0.602567,0.609254,-59.2505,-56.0638,-11.3484,-0.266234,0,5.66188,-6.90665,0,-58.6522,-8.399,6.19193,-55.576,7.32006,-5.75292,
0.75,0.602569,0.609274,-59.3948,-55.5897,-11.3755,-0.267328,0,5.61248,-6.85063,0,-58.7951,-8.41875,6.2069,-55.1061,7.25735,-5.70413,
0.75,0.602575,0.609283,-59.1074,-56.1926,-11.3191,-0.267393,0,5.67291,-6.92614,0,-58.5108,-8.37658,6.17662,-55.7039,7.33564,-5.76592,
0.75,0.602578,0.609301,-59.3261,-55.6874,-11.3602,-0.268875,0,5.62069,-6.86638,0,-58.7274,-8.4069,6.19936,-55.2031,7.26888,-5.71395,
0.75,0.602582,0.60931,-59.2469,-56.133,-11.3442,-0.269033,0,5.665,-6.92255,0,-58.6491,-8.39505,6.19098,-55.6449,7.32663,-5.7596,
0.75,0.602592,0.609331,-58.9681,-55.6022,-11.2886,-0.268857,0,5.60966,-6.85964,0,-58.3732,-8.35431,6.16164,-55.1188,7.25663,-5.70501,
0.75,0.602603,0.609355,-59.0396,-55.6467,-11.3002,-0.270368,0,5.61194,-6.86735,0,-58.4442,-8.36343,6.16894,-55.1629,7.2617,-5.70945,
0.75,0.602613,0.609376,-59.0611,-55.7997,-11.3022,-0.271633,0,5.62568,-6.88843,0,-58.4656,-8.36557,6.17104,-55.3147,7.28092,-5.72502,
0.75,0.602624,0.609388,-58.8615,-56.0144,-11.2621,-0.271777,0,5.6462,-6.91588,0,-58.2682,-8.33653,6.15006,-55.5275,7.3086,-5.74699,
0.75,0.602629,0.60941,-59.2527,-55.4026,-11.336,-0.274059,0,5.58276,-6.84211,0,-58.6554,-8.39154,6.19086,-54.9212,7.22805,-5.6841,
