dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.724877,0.959986,7.46346,77.9984,-2.80586,0.0759766,0,-53.2618,-1.53586,0,7.15946,-2.0871,-0.198779,62.945,-46.0175,13.2681,
0.7,0.724877,0.959986,7.46383,78.0023,-2.806,0.0759804,0,-53.2644,-1.53594,0,7.15982,-2.0872,-0.198789,62.9481,-46.0197,13.2688,
0.7,0.724877,0.959986,7.45958,78.0059,-2.8044,0.0759369,0,-53.2668,-1.536,0,7.15573,-2.08601,-0.198675,62.951,-46.0218,13.2694,
0.7,0.724877,0.959986,7.46451,78.0097,-2.80625,0.0759871,0,-53.2695,-1.53608,0,7.16046,-2.08739,-0.198806,62.954,-46.0241,13.27,
0.7,0.724877,0.959986,7.46483,78.0131,-2.80637,0.0759903,0,-53.2718,-1.53615,0,7.16077,-2.08748,-0.198815,62.9568,-46.0261,13.2706,
0.7,0.724877,0.959986,7.46517,78.0167,-2.8065,0.0759939,0,-53.2742,-1.53622,0,7.1611,-2.08758,-0.198824,62.9597,-46.0282,13.2712,
0.7,0.724877,0.959986,7.46547,78.0198,-2.80662,0.0759969,0,-53.2764,-1.53628,0,7.16139,-2.08766,-0.198832,62.9622,-46.0301,13.2717,
0.7,0.724877,0.959986,7.46581,78.0236,-2.80674,0.0760004,0,-53.279,-1.53636,0,7.16171,-2.08776,-0.198841,62.9653,-46.0323,13.2724,
0.7,0.724877,0.959986,7.46612,78.0266,-2.80686,0.0760035,0,-53.281,-1.53642,0,7.16201,-2.08784,-0.198849,62.9677,-46.0341,13.2729,
0.7,0.724877,0.959986,7.46652,78.0307,-2.80701,0.0760075,0,-53.2838,-1.5365,0,7.16239,-2.08795,-0.198859,62.971,-46.0365,13.2736,
0.7,0.724877,0.959986,7.46689,78.0346,-2.80715,0.0760113,0,-53.2865,-1.53658,0,7.16275,-2.08806,-0.198869,62.9742,-46.0388,13.2742,
0.7,0.724877,0.959986,7.46717,78.0376,-2.80725,0.0760142,0,-53.2885,-1.53663,0,7.16302,-2.08814,-0.198877,62.9765,-46.0405,13.2747,
0.7,0.724877,0.959986,7.46703,78.0414,-2.8072,0.0760138,0,-53.2911,-1.53671,0,7.16288,-2.0881,-0.198873,62.9796,-46.0428,13.2754,
0.7,0.724877,0.959986,7.46791,78.0453,-2.80753,0.0760228,0,-53.2938,-1.53679,0,7.16372,-2.08834,-0.198896,62.9828,-46.0451,13.2761,
0.7,0.724877,0.959986,7.46822,78.0486,-2.80765,0.076026,0,-53.296,-1.53685,0,7.16402,-2.08843,-0.198905,62.9854,-46.047,13.2766,
0.7,0.724877,0.959986,7.46856,78.0521,-2.80778,0.0760295,0,-53.2984,-1.53692,0,7.16435,-2.08853,-0.198914,62.9883,-46.0491,13.2772,
0.7,0.724877,0.959986,7.46893,78.056,-2.80792,0.0760332,0,-53.3011,-1.537,0,7.1647,-2.08863,-0.198923,62.9914,-46.0514,13.2779,
0.7,0.724877,0.959986,7.46924,78.0592,-2.80803,0.0760364,0,-53.3033,-1.53706,0,7.165,-2.08872,-0.198932,62.994,-46.0533,13.2784,
0.7,0.724877,0.959986,7.46963,78.0634,-2.80818,0.0760404,0,-53.3061,-1.53714,0,7.16538,-2.08883,-0.198942,62.9973,-46.0558,13.2791,
0.7,0.724877,0.959986,7.46999,78.0674,-2.80832,0.0760441,0,-53.3088,-1.53722,0,7.16572,-2.08893,-0.198952,63.0006,-46.0581,13.2798,
0.7,0.724877,0.959986,7.4703,78.0703,-2.80843,0.0760472,0,-53.3108,-1.53728,0,7.16602,-2.08901,-0.19896,63.003,-46.0599,13.2803,
0.7,0.724877,0.959986,7.47066,78.074,-2.80856,0.0760508,0,-53.3134,-1.53736,0,7.16636,-2.08911,-0.198969,63.006,-46.0621,13.281,
0.7,0.724877,0.959986,7.4705,78.0779,-2.80851,0.0760504,0,-53.316,-1.53743,0,7.16621,-2.08907,-0.198965,63.0091,-46.0643,13.2816,
0.7,0.724877,0.959986,7.47132,78.0811,-2.80882,0.0760588,0,-53.3182,-1.53749,0,7.167,-2.0893,-0.198987,63.0116,-46.0662,13.2821,
0.7,0.724877,0.959986,7.47172,78.0852,-2.80896,0.0760628,0,-53.321,-1.53758,0,7.16738,-2.08941,-0.198997,63.0149,-46.0686,13.2828,
0.7,0.724877,0.959986,7.47208,78.0889,-2.8091,0.0760664,0,-53.3236,-1.53765,0,7.16772,-2.08951,-0.199007,63.018,-46.0709,13.2835,
0.7,0.724877,0.959986,7.47237,78.092,-2.80921,0.0760694,0,-53.3257,-1.53771,0,7.16801,-2.08959,-0.199015,63.0205,-46.0727,13.284,
0.7,0.724877,0.959986,7.47274,78.0961,-2.80935,0.0760731,0,-53.3284,-1.5378,0,7.16836,-2.0897,-0.199025,63.0237,-46.0751,13.2847,
0.7,0.724877,0.959986,7.47313,78.0999,-2.80949,0.0760771,0,-53.3311,-1.53787,0,7.16873,-2.0898,-0.199035,63.0268,-46.0773,13.2854,
0.7,0.724877,0.959986,7.47342,78.103,-2.8096,0.0760801,0,-53.3331,-1.53793,0,7.16901,-2.08989,-0.199043,63.0293,-46.0791,13.2859,
0.7,0.724877,0.959986,7.47376,78.1065,-2.80973,0.0760835,0,-53.3356,-1.538,0,7.16934,-2.08998,-0.199052,63.0322,-46.0812,13.2865,
0.7,0.724877,0.959986,7.47407,78.1097,-2.80985,0.0760867,0,-53.3377,-1.53806,0,7.16963,-2.09007,-0.19906,63.0347,-46.0831,13.287,
0.7,0.724877,0.959986,7.47445,78.1137,-2.80999,0.0760906,0,-53.3405,-1.53814,0,7.17,-2.09017,-0.19907,63.038,-46.0855,13.2877,
0.7,0.724877,0.959986,7.47482,78.1176,-2.81013,0.0760943,0,-53.3431,-1.53822,0,7.17035,-2.09028,-0.19908,63.0411,-46.0877,13.2884,
0.7,0.724877,0.959986,7.47511,78.1206,-2.81024,0.0760973,0,-53.3452,-1.53828,0,7.17063,-2.09036,-0.199088,63.0436,-46.0896,13.2889,
0.7,0.724877,0.959986,7.47547,78.1244,-2.81037,0.0761009,0,-53.3478,-1.53835,0,7.17098,-2.09046,-0.199097,63.0466,-46.0918,13.2895,
0.7,0.724877,0.959986,7.47579,78.128,-2.81049,0.0761042,0,-53.3502,-1.53843,0,7.17128,-2.09055,-0.199106,63.0495,-46.0939,13.2901,
0.7,0.724877,0.959986,7.47615,78.1315,-2.81063,0.0761079,0,-53.3526,-1.5385,0,7.17163,-2.09065,-0.199115,63.0523,-46.096,13.2907,
0.7,0.724877,0.959986,7.47653,78.1355,-2.81077,0.0761117,0,-53.3553,-1.53858,0,7.17199,-2.09076,-0.199126,63.0555,-46.0983,13.2914,
0.7,0.724877,0.959986,7.47684,78.1387,-2.81089,0.0761149,0,-53.3576,-1.53864,0,7.17229,-2.09084,-0.199134,63.0582,-46.1002,13.292,
0.7,0.724877,0.959986,7.47719,78.1424,-2.81102,0.0761185,0,-53.3601,-1.53871,0,7.17263,-2.09094,-0.199143,63.0611,-46.1024,13.2926,
0.7,0.724877,0.959986,7.47755,78.1461,-2.81116,0.0761221,0,-53.3626,-1.53879,0,7.17297,-2.09104,-0.199153,63.0641,-46.1046,13.2932,
0.7,0.724877,0.959986,7.47785,78.1492,-2.81127,0.0761252,0,-53.3647,-1.53885,0,7.17326,-2.09112,-0.199161,63.0666,-46.1064,13.2937,
0.7,0.724877,0.959986,7.47812,78.1521,-2.81137,0.0761279,0,-53.3667,-1.5389,0,7.17352,-2.0912,-0.199168,63.0689,-46.1081,13.2942,
0.7,0.724877,0.959986,7.47847,78.1558,-2.8115,0.0761315,0,-53.3692,-1.53898,0,7.17386,-2.0913,-0.199177,63.0719,-46.1103,13.2949,
0.7,0.724877,0.959986,7.47878,78.1592,-2.81162,0.0761346,0,-53.3716,-1.53905,0,7.17415,-2.09138,-0.199185,63.0747,-46.1123,13.2954,
0.7,0.724877,0.959986,7.47913,78.1626,-2.81175,0.0761382,0,-53.3739,-1.53911,0,7.17448,-2.09148,-0.199195,63.0774,-46.1143,13.296,
0.7,0.724877,0.959986,7.47943,78.1658,-2.81186,0.0761413,0,-53.376,-1.53918,0,7.17477,-2.09157,-0.199203,63.08,-46.1162,13.2966,
0.7,0.724877,0.959986,7.47977,78.1694,-2.81199,0.0761448,0,-53.3785,-1.53925,0,7.1751,-2.09166,-0.199212,63.0829,-46.1183,13.2972,
0.7,0.724877,0.959986,7.47961,78.1732,-2.81193,0.0761442,0,-53.3811,-1.53932,0,7.17495,-2.09162,-0.199207,63.086,-46.1205,13.2978,
