pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
5.29155,5.71949,5.26786,5.38739,80.1228,-38.1226,18.0758,-0.908645,-0.139892,0.526038,0.863159,-0.737788,-0.405902,-0.107031,0.397463,-2.25857e-07,2.74618e-07,8.8592e-08,-7.96186e-05,0.000102646,-5.95827e-05,
5.29156,5.71949,5.26786,5.38739,80.1159,-38.1036,18.0744,-0.908535,-0.139938,0.526152,0.862938,-0.737722,-0.406075,-0.106897,0.397364,-2.39673e-07,2.93935e-07,4.32537e-08,-9.71116e-06,1.35779e-05,-3.18682e-05,
5.29157,5.71949,5.26786,5.38739,80.1029,-38.0839,18.0864,-0.908132,-0.139775,0.526338,0.862756,-0.73767,-0.406329,-0.106951,0.397009,-1.54566e-07,1.99017e-07,-1.36578e-07,6.54966e-05,-7.30471e-05,-0.000138395,
5.29157,5.71949,5.26786,5.38739,80.117,-38.0761,18.0867,-0.908268,-0.139869,0.526463,0.86274,-0.737752,-0.406445,-0.106897,0.39703,-8.18932e-08,4.06689e-08,-3.18491e-07,5.16985e-05,-0.000112646,-0.000129411,
5.29157,5.71948,5.26786,5.38738,80.1199,-38.0889,18.0722,-0.908676,-0.140099,0.526433,0.862829,-0.737752,-0.4064,-0.106652,0.397398,2.30128e-09,-1.35458e-08,-2.84721e-07,6.79844e-05,-4.37767e-05,2.72687e-05,
5.29156,5.71948,5.26788,5.38739,80.1343,-38.0954,18.0837,-0.908741,-0.140082,0.526631,0.863041,-0.737891,-0.406517,-0.106766,0.397319,3.9746e-08,-2.10789e-08,-3.8325e-07,2.82995e-05,-5.69326e-06,-7.44656e-05,
5.29156,5.71948,5.26788,5.3874,80.148,-38.0983,18.0613,-0.909304,-0.140492,0.526598,0.86302,-0.73792,-0.406466,-0.106375,0.397791,2.61627e-08,-6.03928e-09,-2.00536e-07,-1.18901e-05,1.31649e-05,0.000159938,
5.29155,5.71947,5.26789,5.3874,80.1368,-38.0835,18.0773,-0.908934,-0.140348,0.526831,0.862934,-0.737854,-0.406666,-0.106512,0.397384,1.27381e-07,-7.91713e-08,-1.83852e-07,7.76618e-05,-5.6112e-05,1.28016e-05,
5.29155,5.71948,5.26786,5.38739,80.1455,-38.084,18.08,-0.908988,-0.140371,0.526962,0.862969,-0.737945,-0.406834,-0.106457,0.397402,2.01433e-07,-1.36275e-07,-1.86853e-07,6.23695e-05,-4.80949e-05,-2.52791e-06,
5.29156,5.71948,5.26786,5.38739,80.1811,-38.1165,18.0687,-0.909746,-0.1406,0.526935,0.863407,-0.738248,-0.406774,-0.106316,0.398004,8.39031e-08,4.57049e-08,1.27979e-09,-7.79507e-05,0.000120696,0.000124777,
5.29155,5.71948,5.26789,5.38739,80.1729,-38.098,18.0779,-0.909524,-0.140591,0.527157,0.863267,-0.738129,-0.40693,-0.10636,0.397685,8.11428e-08,9.38366e-08,6.75249e-08,-1.9382e-06,3.37969e-05,4.65156e-05,
5.29156,5.71949,5.26788,5.38739,80.1888,-38.1214,18.0733,-0.909896,-0.140684,0.52718,0.863551,-0.738315,-0.406972,-0.10625,0.398023,2.18966e-08,2.6211e-07,1.78618e-07,-5.47248e-05,0.000155432,0.000102615,
5.29158,5.7195,5.26786,5.38739,80.1953,-38.1073,18.0943,-0.909517,-0.140395,0.527408,0.863531,-0.738472,-0.407303,-0.106462,0.39765,-5.499e-08,3.89612e-07,4.65823e-08,-5.50102e-05,9.12244e-05,-9.44676e-05,
5.29158,5.7195,5.26788,5.3874,80.2089,-38.1165,18.049,-0.910539,-0.141149,0.527251,0.863474,-0.738402,-0.40709,-0.105739,0.398547,-1.76025e-07,5.92235e-07,5.77853e-07,-8.48172e-05,0.000141991,0.000372296,
5.29158,5.7195,5.26785,5.3874,80.1991,-38.0884,18.0789,-0.909783,-0.140768,0.527581,0.86328,-0.738441,-0.407516,-0.106012,0.397846,-1.83716e-07,5.99974e-07,6.79063e-07,-6.41317e-06,6.45387e-06,8.43992e-05,
5.29156,5.71949,5.26786,5.38739,80.216,-38.0941,18.0844,-0.909998,-0.140841,0.527728,0.863461,-0.738527,-0.407541,-0.106093,0.397857,-2.60357e-07,6.52958e-07,7.34911e-07,-5.86442e-05,4.05424e-05,4.27337e-05,
5.29157,5.71948,5.26788,5.38738,80.2199,-38.0908,18.0869,-0.910041,-0.140814,0.5278,0.863481,-0.738563,-0.407623,-0.106116,0.397843,-3.21377e-07,6.94916e-07,7.79093e-07,-4.3194e-05,2.97004e-05,3.12749e-05,
5.29156,5.71949,5.26786,5.38739,80.2226,-38.0807,18.0901,-0.909991,-0.140904,0.527997,0.863399,-0.738577,-0.407814,-0.106014,0.397739,-3.53241e-07,6.76162e-07,7.91693e-07,-2.68417e-05,-1.57979e-05,1.06142e-05,
5.29157,5.71949,5.26786,5.38739,80.2285,-38.0808,18.0917,-0.910065,-0.140919,0.528105,0.863447,-0.738658,-0.407951,-0.105965,0.397777,-3.82315e-07,6.62104e-07,8.0464e-07,-1.92203e-05,-9.29323e-06,8.5587e-06,
5.29157,5.71949,5.26785,5.38739,80.2285,-38.0787,18.0814,-0.910264,-0.141126,0.52817,0.863375,-0.738643,-0.408043,-0.105695,0.397965,-3.60118e-07,6.41402e-07,9.77327e-07,1.61168e-05,-1.50311e-05,0.000125382,
5.29158,5.7195,5.26785,5.3874,80.2354,-38.0797,18.1124,-0.909832,-0.140734,0.52845,0.863584,-0.738854,-0.408353,-0.106068,0.397513,-3.48936e-07,6.36423e-07,7.73386e-07,9.55401e-06,-4.25453e-06,-0.000174247,
5.29157,5.7195,5.26788,5.3874,80.2298,-38.0595,18.0796,-0.910335,-0.141332,0.528422,0.863216,-0.738572,-0.40825,-0.105501,0.397893,-2.51669e-07,5.0034e-07,1.00194e-06,7.12726e-05,-9.97152e-05,0.000167471,
5.29157,5.7195,5.26786,5.3874,80.2436,-38.0792,18.1059,-0.910171,-0.141023,0.528668,0.863619,-0.738855,-0.408496,-0.105821,0.39768,-2.02375e-07,5.07521e-07,8.85611e-07,3.48697e-05,5.0796e-06,-8.22864e-05,
5.29156,5.7195,5.26785,5.38739,80.2403,-38.0667,18.1279,-0.909744,-0.140787,0.528935,0.863586,-0.738883,-0.40877,-0.106041,0.397221,-1.06756e-07,4.45762e-07,5.48183e-07,8.25438e-05,-5.33139e-05,-0.000291288,
5.29156,5.7195,5.26788,5.38739,80.2526,-38.0671,18.0985,-0.910464,-0.141315,0.528875,0.863524,-0.73881,-0.408633,-0.105588,0.397776,-1.9542e-08,3.77652e-07,5.73582e-07,5.80265e-05,-4.53166e-05,1.68986e-05,
5.29156,5.71949,5.26786,5.38738,80.2621,-38.0816,18.1006,-0.910648,-0.141319,0.528955,0.863732,-0.738949,-0.408719,-0.105572,0.397918,4.25549e-08,4.23749e-07,5.86993e-07,4.47822e-05,3.32435e-05,9.67171e-06,
5.29156,5.71949,5.26789,5.38738,80.2834,-38.0782,18.1164,-0.910644,-0.141202,0.529127,0.86389,-0.739107,-0.408819,-0.105834,0.397723,4.39923e-09,4.46951e-07,4.32036e-07,-3.3771e-05,2.05363e-05,-0.000137151,
5.29157,5.71948,5.26789,5.38739,80.2902,-38.0715,18.1128,-0.910761,-0.14129,0.529193,0.863845,-0.739182,-0.408927,-0.105706,0.397813,-4.01805e-08,4.36212e-07,3.09322e-07,-3.19867e-05,-7.70515e-06,-8.80496e-05,
5.29157,5.71948,5.26789,5.3874,80.3016,-38.071,18.0978,-0.911173,-0.141611,0.529239,0.863821,-0.73922,-0.40896,-0.105393,0.398135,-1.1942e-07,4.30634e-07,4.22216e-07,-5.30934e-05,-3.73801e-06,7.56435e-05,
5.29157,5.71949,5.26789,5.3874,80.2968,-38.0666,18.091,-0.911267,-0.141772,0.529323,0.863732,-0.739146,-0.409046,-0.105187,0.39821,-1.21109e-07,4.07084e-07,5.94982e-07,-1.50922e-06,-2.10448e-05,0.000154392,
5.29156,5.71949,5.26789,5.38739,80.3032,-38.0725,18.0977,-0.911326,-0.141773,0.529479,0.863867,-0.7392,-0.40915,-0.105231,0.398172,-1.22508e-07,4.24781e-07,7.25355e-07,-1.07879e-06,1.36464e-05,0.000100532,
5.29157,5.71949,5.26788,5.38739,80.3044,-38.0799,18.1201,-0.911013,-0.141452,0.529676,0.864069,-0.739375,-0.409406,-0.105478,0.397897,-9.6859e-08,4.90168e-07,5.93501e-07,2.18842e-05,5.57899e-05,-0.000112501,
5.29156,5.7195,5.26789,5.38739,80.3063,-38.0768,18.1059,-0.911354,-0.141796,0.529766,0.863997,-0.739274,-0.409424,-0.105172,0.398117,-2.46122e-08,5.58664e-07,6.57692e-07,4.88055e-05,4.62717e-05,4.33633e-05,
5.29156,5.7195,5.26788,5.38739,80.3097,-38.0615,18.1092,-0.911276,-0.141828,0.529928,0.863864,-0.739301,-0.409623,-0.105104,0.398,6.86408e-08,5.24232e-07,6.91413e-07,6.65603e-05,-2.45762e-05,2.40691e-05,
5.29157,5.71949,5.26788,5.3874,80.337,-38.0648,18.1245,-0.911308,-0.141663,0.530058,0.864093,-0.739611,-0.409769,-0.105335,0.397922,2.12303e-08,5.19953e-07,5.57953e-07,-4.20821e-05,-3.79855e-06,-0.000118461,
