pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.12568,6.19547,6.12904,6.08047,-86.4359,0,0,-1.43638,-0.688425,0.787825,1.28813,0.451187,0.517769,-1.30561,-0.882512,1.35674e-06,-1.40978e-07,-7.10971e-07,0.000678368,-7.04891e-05,-0.000355486,
6.12568,6.19547,6.12904,6.08047,-88.2437,0,0,-1.44184,-0.689873,0.782874,1.28718,0.445965,0.516477,-1.31121,-0.884141,2.49519e-06,-2.59276e-07,-1.30756e-06,0.000678368,-7.04891e-05,-0.000355486,
6.12568,6.19548,6.12905,6.08045,-89.2857,0,0,-1.44526,-0.690731,0.780189,1.287,0.443369,0.51631,-1.3151,-0.885642,3.22394e-06,-3.63523e-07,-1.34611e-06,0.000660315,-9.4457e-05,-3.49349e-05,
6.12568,6.19547,6.12906,6.08044,-87.9313,0,0,-1.44182,-0.689911,0.784469,1.28852,0.448016,0.518074,-1.31197,-0.885366,4.08207e-06,-5.35442e-07,-1.33884e-06,0.000785301,-0.000157326,6.65703e-06,
6.12568,6.19548,6.12906,6.08043,-88.0129,0,0,-1.44264,-0.690215,0.784696,1.28912,0.448136,0.518361,-1.31279,-0.885852,4.65749e-06,-7.09535e-07,-1.65139e-06,0.0005569,-0.000168492,-0.000302493,
6.12569,6.19552,6.12904,6.08041,-87.9755,0,0,-1.44347,-0.690502,0.785511,1.29001,0.44852,0.518298,-1.31309,-0.88592,4.65741e-06,-7.85365e-07,-2.08943e-06,-7.22098e-08,-7.57406e-05,-0.00043753,
6.12572,6.19557,6.12901,6.08038,-87.8638,0,0,-1.44421,-0.690549,0.786588,1.29105,0.449503,0.518616,-1.31366,-0.886329,3.80324e-06,-8.79452e-07,-3.06411e-06,-0.000853403,-9.40034e-05,-0.000973801,
6.12572,6.19559,6.12903,6.08034,-87.7362,0,0,-1.44468,-0.690714,0.787563,1.29214,0.450646,0.519635,-1.31451,-0.887196,2.03868e-06,-9.63462e-07,-4.48456e-06,-0.00176445,-8.40103e-05,-0.00142036,
6.12569,6.19552,6.12911,6.08025,-87.8716,0,0,-1.44462,-0.690186,0.786771,1.29216,0.452138,0.52266,-1.31775,-0.890301,-1.90958e-06,-9.17806e-07,-6.5488e-06,-0.00290994,3.36363e-05,-0.00152138,
6.12566,6.19542,6.12921,6.08014,-86.9996,0,0,-1.44159,-0.688896,0.788826,1.29294,0.4569,0.526993,-1.31843,-0.893087,-7.06659e-06,-6.86725e-07,-8.46146e-06,-0.00376592,0.000168723,-0.00139673,
6.1256,6.19531,6.12933,6.08003,-86.8716,0,0,-1.44047,-0.688278,0.788581,1.29319,0.459343,0.53112,-1.32135,-0.896611,-1.36835e-05,-3.08756e-08,-9.21303e-06,-0.00568133,0.000563067,-0.000645303,
6.12554,6.19518,6.12945,6.07993,-86.6642,0,0,-1.43867,-0.687409,0.788246,1.29301,0.461853,0.535125,-1.32371,-0.899889,-2.10237e-05,7.6156e-07,-9.79154e-06,-0.00705916,0.000762036,-0.000556365,
