pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
1.56624,1.59791,1.51406,1.54082,109.53,72.6904,-12.831,-0.288136,0.785641,-0.151245,0.927475,-0.451466,0.511499,-0.381484,0.657673,-5.30184e-08,7.05748e-08,3.51505e-07,-2.17255e-05,3.06951e-05,0.000144699,
1.56624,1.59794,1.51406,1.54081,110.351,73.0711,-12.8946,-0.289059,0.790126,-0.151742,0.932693,-0.45346,0.515051,-0.38303,0.661473,-1.93029e-07,5.81404e-07,9.07921e-07,-4.74068e-05,0.000172964,0.0001884,
1.56625,1.59794,1.51405,1.54081,109.944,72.8947,-12.8541,-0.288852,0.787926,-0.151597,0.930155,-0.452472,0.513337,-0.382262,0.65982,-3.21062e-07,6.7722e-07,1.22082e-06,-5.27312e-05,3.94623e-05,0.000128868,
1.56625,1.59794,1.51406,1.5408,110.307,73.1057,-12.8784,-0.289627,0.790193,-0.152135,0.932735,-0.453625,0.515267,-0.383256,0.661835,-3.25888e-07,4.87598e-07,1.50412e-06,-1.8741e-06,-7.36338e-05,0.000110011,
1.56625,1.59796,1.51406,1.5408,110.356,73.1456,-12.8797,-0.289915,0.79049,-0.152214,0.933226,-0.453826,0.515562,-0.383434,0.662231,-4.03968e-07,8.53626e-08,1.82103e-06,-3.21799e-05,-0.000165777,0.000130612,
1.56625,1.59796,1.51407,1.54081,110.671,73.3113,-12.8983,-0.29047,0.792306,-0.152585,0.935319,-0.454721,0.517084,-0.384098,0.663933,-4.78808e-07,-3.63645e-07,2.0259e-06,-3.12662e-05,-0.000187581,8.55884e-05,
1.56626,1.59797,1.51408,1.54082,110.803,73.3964,-12.9004,-0.290895,0.793123,-0.15286,0.93627,-0.455156,0.517837,-0.384431,0.664832,-4.38231e-07,-9.43236e-07,2.15278e-06,1.93471e-05,-0.000276356,6.04993e-05,
1.56625,1.59795,1.51408,1.54081,110.981,73.4679,-12.8947,-0.291237,0.793908,-0.153076,0.937159,-0.455364,0.518694,-0.384565,0.665803,-4.1237e-07,-1.65272e-06,2.25356e-06,1.04906e-05,-0.000287823,4.08827e-05,
1.56624,1.59797,1.51407,1.54082,110.989,73.4541,-12.8835,-0.29136,0.793625,-0.152943,0.937105,-0.455173,0.518572,-0.384293,0.665925,-4.88704e-07,-2.39349e-06,2.25187e-06,-2.57686e-05,-0.000250066,-5.70243e-07,
1.56622,1.59796,1.51406,1.54081,110.953,73.4235,-12.8643,-0.291459,0.793203,-0.152931,0.93669,-0.45485,0.518396,-0.384004,0.665873,-3.55264e-07,-2.86571e-06,1.74183e-06,4.31482e-05,-0.000152695,-0.000164925,
1.56622,1.59795,1.51406,1.5408,110.993,73.4346,-12.8724,-0.291388,0.793456,-0.152897,0.936917,-0.454904,0.518493,-0.384098,0.665926,-3.28533e-07,-3.18205e-06,1.50186e-06,1.07674e-05,-0.000127424,-9.6663e-05,
1.56622,1.59794,1.51401,1.54079,111.223,73.5214,-12.8763,-0.291662,0.794545,-0.153035,0.938097,-0.455276,0.519303,-0.384217,0.667128,-2.89114e-07,-3.49329e-06,1.42806e-06,1.5674e-05,-0.000123762,-2.93471e-05,
