ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.491647,-0.132702,0.766823,-0.507506,-0.497387,0.469281,0.524233,0.000135071,-0.000563471,0.0011752,-0.00669005,-0.00218112,0.0179316,0.425146,0.186096,0.772891,0.0623684,0.995653,0.0166929,0.0671328,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.0149718,0,0,0,0,7.73541,-1.82128,14.2053,-4.07741,-2.20908,-0.925865,-3.64615,0,0,-10,0,0,0,0,0,-14.5783,0,0,0,
0.491646,-0.132705,0.766825,-0.507502,-0.497393,0.469291,0.524221,-0.000132832,-0.00111063,0.00129509,-0.00684292,-0.00242134,0.0165862,0.425144,0.18609,0.772893,0.0623671,0.995653,0.0166923,0.0671351,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.149359,-0.170707,0.522677,0.197805,-5.18679,7.97738,-4.36701,13.9723,-3.09737,-2.22003,-2.13988,-3.73334,0,0,-10,0,0,0,0,0,-14.5786,0,0,0,
0.491646,-0.132706,0.766827,-0.507501,-0.497396,0.469297,0.524214,-0.000317046,-0.00139159,0.00136996,-0.00677,-0.00260028,0.0162356,0.425143,0.186087,0.772894,0.0623665,0.995653,0.0166918,0.0671366,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.10175,-0.136837,0.348304,0.142257,-2.80508,7.80813,-3.26962,14.0227,-3.53326,-2.20742,-1.58239,-3.69891,0,0,-10,0,0,0,0,0,-14.5788,0,0,0,
0.491644,-0.13271,0.76683,-0.507498,-0.497403,0.469306,0.524202,-0.000716703,-0.00202661,0.00152252,-0.00655798,-0.00297489,0.0152989,0.425141,0.18608,0.772896,0.0623659,0.995653,0.0166912,0.0671393,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.182668,-0.150472,0.346834,0.182163,-3.75112,7.91494,-3.94387,13.9991,-3.33519,-2.21354,-1.80205,-3.69851,0,0,-10,0,0,0,0,0,-14.5792,0,0,0,
0.491643,-0.132713,0.766832,-0.507496,-0.497406,0.469311,0.524197,-0.00107911,-0.00242748,0.00162677,-0.00617193,-0.00328039,0.0150686,0.42514,0.186076,0.772897,0.062366,0.995653,0.0166905,0.0671406,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.139017,-0.100875,0.198647,0.102962,-2.377,7.84914,-3.23767,14.063,-3.59842,-2.21467,-1.48034,-3.67366,0,0,-10,0,0,0,0,0,-14.5794,0,0,0,
0.491642,-0.132718,0.766834,-0.507491,-0.497414,0.46932,0.524186,-0.00044239,-0.00210107,0.00160137,-0.00548426,-0.00319563,0.0168868,0.425138,0.186067,0.772898,0.0623651,0.995653,0.01669,0.0671424,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.399308,-0.107189,0.275569,0.164859,-4.35773,8.18053,-4.98626,14.0208,-3.14893,-2.23351,-1.93785,-3.69937,0,0,-10,0,0,0,0,0,-14.5796,0,0,0,
0.491646,-0.132719,0.766827,-0.507477,-0.497423,0.469334,0.524179,0.00370436,0.00111005,0.000902799,-0.00444801,-0.00133676,0.0266678,0.425138,0.186061,0.772893,0.0623578,0.995653,0.0166909,0.0671364,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.536758,0.282468,-0.0502607,-0.261926,-4.01617,8.85917,-5.22792,14.441,-3.21741,-2.31982,-1.85012,-3.71567,0,0,-10,0,0,0,0,0,-14.5785,0,0,0,
0.491659,-0.132718,0.766803,-0.507449,-0.497432,0.469354,0.524179,0.00734683,0.0032723,-0.000878026,-0.00137939,0.00169951,0.0338324,0.42514,0.186058,0.772875,0.0623418,0.995656,0.0166965,0.0671165,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.358895,1.48577,-0.673867,-1.38002,-5.68457,10.7783,-4.69136,15.8556,-3.21445,-2.55387,-2.23694,-3.83623,0,0,-10,0,0,0,0,0,-14.575,0,0,0,
0.491667,-0.132717,0.766782,-0.50743,-0.497436,0.469365,0.524184,0.00826899,0.00170887,-0.0123412,0.0113301,0.01535,0.0335628,0.425142,0.186056,0.77286,0.0623326,0.995657,0.0167027,0.0670994,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.412162,1.14666,-0.555835,-0.990813,-3.17827,10.0955,-4.07918,15.4737,-3.56601,-2.45794,-1.65172,-3.78901,0,0,-10,0,0,0,0,0,-14.572,0,0,0,
0.491677,-0.132718,0.76675,-0.507404,-0.497439,0.469378,0.524195,0.00920054,-0.0014508,-0.0324544,0.0318057,0.0403087,0.0320023,0.425145,0.186052,0.772839,0.0623228,0.995659,0.0167145,0.0670757,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.561688,2.26916,-1.18173,-1.86733,-3.61118,12.0415,-4.35555,16.7787,-3.6291,-2.65341,-1.74245,-3.90356,0,0,-10,0,0,0,0,0,-14.5677,0,0,0,
0.4917,-0.132719,0.766686,-0.507351,-0.497445,0.469409,0.524213,0.011204,-0.000481004,-0.0306983,0.0212537,0.0460086,0.0363323,0.425151,0.186046,0.772795,0.0622986,0.995664,0.0167349,0.0670273,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.7156,3.09866,-1.42463,-2.67441,-5.1363,13.6027,-5.18171,17.6924,-3.44395,-2.83087,-2.08962,-4.03766,0,0,-10,0,0,0,0,0,-14.5591,0,0,0,
0.491711,-0.132719,0.766659,-0.507327,-0.497447,0.469425,0.524219,0.0118943,0.000267816,-0.0276786,0.017033,0.0433972,0.0383933,0.425154,0.186043,0.772776,0.0622853,0.995666,0.0167415,0.0670049,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.01165,1.98572,-0.768016,-1.86794,-3.76544,11.9199,-6.24915,16.3123,-3.35535,-2.65291,-1.76663,-3.94508,0,0,-10,0,0,0,0,0,-14.5551,0,0,0,
0.491736,-0.132719,0.766601,-0.507276,-0.497452,0.469457,0.524235,0.012265,9.56229e-05,-0.0291775,0.0173603,0.0466378,0.0378761,0.42516,0.186037,0.772734,0.0622576,0.995671,0.0167568,0.0669571,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.13806,3.57029,-1.48458,-3.27365,-6.35502,14.7493,-7.06788,18.1247,-3.1334,-2.96711,-2.35904,-4.14037,0,0,-10,0,0,0,0,0,-14.5467,0,0,0,
0.491749,-0.132719,0.76657,-0.50725,-0.497453,0.469476,0.524243,0.0123116,-0.000407628,-0.0318086,0.018606,0.0513424,0.036637,0.425163,0.186034,0.772711,0.0622429,0.995673,0.0167631,0.0669307,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.24193,1.79749,-0.65117,-1.72886,-2.86938,11.7205,-6.86301,16.0468,-3.37825,-2.62235,-1.55199,-3.93427,0,0,-10,0,0,0,0,0,-14.5421,0,0,0,
0.491777,-0.132718,0.766503,-0.507193,-0.497454,0.469512,0.524264,0.0142602,0.000425103,-0.0343654,0.0192782,0.057906,0.0391221,0.425171,0.186029,0.772661,0.0622127,0.995679,0.0167775,0.0668731,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.42433,4.47838,-1.74884,-4.32662,-7.21926,16.4681,-8.12115,19.0715,-3.01468,-3.18262,-2.54561,-4.28877,0,0,-10,0,0,0,0,0,-14.5322,0,0,0,
