dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.704077,1.03193,-32.6158,248.984,7.74985,1.3199,0,-175.139,39.3959,0,-31.0662,9.85047,0.720396,181.087,-170.371,44.9694,
0.7,0.704077,1.03193,-26.4184,219.674,6.27823,1.06902,0,-154.519,34.7645,0,-25.1633,7.97887,0.583495,159.764,-150.322,39.6764,
0.7,0.704077,1.03193,-21.3982,225.291,5.0856,0.865836,0,-158.468,35.6568,0,-20.3816,6.46273,0.472606,163.846,-154.17,40.6913,
0.7,0.704077,1.03193,-17.3323,229.868,4.11991,0.70126,0,-161.683,36.3881,0,-16.5088,5.23484,0.382784,167.168,-157.309,41.5188,
0.7,0.704077,1.03193,-14.0385,233.578,3.33723,0.567977,0,-164.291,36.9791,0,-13.3715,4.24006,0.31003,169.862,-159.852,42.1893,
0.7,0.704077,1.03193,-11.3704,236.598,2.70341,0.459999,0,-166.41,37.4643,0,-10.8302,3.4343,0.251092,172.051,-161.926,42.7356,
0.7,0.704082,1.03193,-9.20989,239.069,2.19012,0.37262,0,-168.144,37.8627,0,-8.77228,2.78174,0.20338,173.842,-163.625,43.1827,
0.7,0.704093,1.03193,-7.46055,241.061,1.77449,0.301912,0,-169.543,38.181,0,-7.10609,2.25332,0.164761,175.287,-164.99,43.5427,
0.7,0.7041,1.03193,-6.04667,242.687,1.43835,0.244729,0,-170.685,38.4445,0,-5.7594,1.82626,0.133542,176.468,-166.106,43.8367,
0.7,0.704108,1.03193,-4.90031,244.004,1.1658,0.198364,0,-171.611,38.6559,0,-4.66751,1.48002,0.108227,177.424,-167.008,44.0746,
0.7,0.704127,1.03193,-3.97286,245.095,0.945397,0.16088,0,-172.377,38.8347,0,-3.78414,1.19988,0.0877505,178.218,-167.755,44.2717,
0.7,0.704137,1.03193,-3.21981,245.972,0.766295,0.130414,0,-172.994,38.9767,0,-3.06687,0.972426,0.0711209,178.856,-168.355,44.4302,
0.7,0.704158,1.03193,-2.6109,246.698,0.621538,0.105798,0,-173.504,39.0943,0,-2.4869,0.788502,0.0576768,179.384,-168.851,44.5612,
0.7,0.70417,1.03193,-2.1178,247.298,0.504222,0.0858395,0,-173.925,39.1943,0,-2.01723,0.639576,0.0467863,179.822,-169.26,44.6693,
0.7,0.704193,1.03193,-1.71674,247.789,0.408836,0.0696255,0,-174.27,39.2747,0,-1.63522,0.518435,0.0379303,180.179,-169.595,44.7579,
0.7,0.704206,1.03193,-1.39112,248.207,0.331335,0.0564417,0,-174.563,39.3464,0,-1.32508,0.420095,0.0307382,180.485,-169.881,44.8334,
0.7,0.70422,1.03193,-1.12727,248.543,0.268526,0.0457528,0,-174.799,39.4026,0,-1.07376,0.340403,0.0249108,180.729,-170.11,44.894,
0.7,0.704253,1.03193,-0.9129,248.845,0.217522,0.0370925,0,-175.01,39.4563,0,-0.869575,0.275641,0.0201796,180.949,-170.316,44.9485,
0.7,0.704287,1.03193,-0.740971,249.084,0.176602,0.0301449,0,-175.177,39.497,0,-0.705817,0.223703,0.0163846,181.123,-170.48,44.9916,
0.7,0.704306,1.03193,-0.605754,249.288,0.144395,0.024661,0,-175.32,39.5351,0,-0.577019,0.182868,0.0133972,181.272,-170.619,45.0284,
0.7,0.704323,1.03193,-0.496552,249.451,0.118379,0.0202308,0,-175.435,39.5639,0,-0.473001,0.149892,0.0109841,181.391,-170.73,45.0579,
0.7,0.704357,1.03192,-0.413346,249.605,0.0985662,0.0168674,0,-175.543,39.5935,0,-0.393747,0.124759,0.00914677,181.504,-170.834,45.0855,
0.7,0.704376,1.03192,-0.349413,249.717,0.0833315,0.0142702,0,-175.623,39.614,0,-0.332848,0.105455,0.00773347,181.587,-170.909,45.1057,
0.7,0.704412,1.03192,-0.301664,249.811,0.0719608,0.012341,0,-175.69,39.6319,0,-0.287368,0.0910316,0.00667931,181.657,-170.973,45.1225,
0.7,0.704433,1.03191,-0.286988,249.874,0.0684678,0.0117509,0,-175.737,39.6477,0,-0.27339,0.0865956,0.00635589,181.706,-171.011,45.1334,
0.7,0.704453,1.0319,-0.260298,249.94,0.0621073,0.0106676,0,-175.785,39.6614,0,-0.247967,0.0785359,0.00576608,181.756,-171.055,45.1452,
0.7,0.704494,1.0319,-0.242379,250.008,0.0578439,0.00995234,0,-175.832,39.6768,0,-0.230902,0.0731168,0.00537184,181.809,-171.097,45.157,
0.7,0.704515,1.0319,-0.205407,250.095,0.0490247,0.0084428,0,-175.892,39.6923,0,-0.195682,0.0619573,0.00455373,181.874,-171.156,45.1727,
0.7,0.704556,1.03189,-0.17187,250.183,0.0410275,0.00707997,0,-175.951,39.7077,0,-0.163737,0.0518318,0.00381227,181.938,-171.214,45.1883,
0.7,0.704576,1.03189,-0.144656,250.263,0.0345337,0.00596542,0,-176.002,39.7233,0,-0.137812,0.0436205,0.00320947,182,-171.266,45.2025,
0.7,0.704596,1.03189,-0.122261,250.33,0.0291896,0.00504766,0,-176.047,39.7358,0,-0.116478,0.0368636,0.0027134,182.05,-171.31,45.2145,
0.7,0.70464,1.03189,-0.106477,250.39,0.0254249,0.00440606,0,-176.089,39.747,0,-0.101443,0.032097,0.00236463,182.096,-171.349,45.225,
0.7,0.704662,1.03189,-0.102058,250.449,0.0243711,0.00422841,0,-176.13,39.7596,0,-0.0972348,0.030761,0.00226734,182.144,-171.384,45.235,
0.7,0.704683,1.03189,-0.096147,250.494,0.0229602,0.00398826,0,-176.162,39.7685,0,-0.091604,0.0289757,0.00213675,182.18,-171.411,45.2428,
0.7,0.704723,1.03188,-0.0931003,250.538,0.0222329,0.00387063,0,-176.194,39.7771,0,-0.0887036,0.028051,0.00207039,182.215,-171.437,45.2503,
0.7,0.704744,1.03188,-0.108754,250.57,0.0259705,0.00452696,0,-176.221,39.7855,0,-0.103619,0.032763,0.00241941,182.248,-171.449,45.2552,
0.7,0.704764,1.03187,-0.11483,250.603,0.0274206,0.00478544,0,-176.247,39.7924,0,-0.10941,0.0345892,0.00255549,182.277,-171.466,45.2604,
0.7,0.704801,1.03187,-0.127173,250.626,0.0303668,0.00531173,0,-176.267,39.7982,0,-0.121174,0.0382973,0.0028322,182.3,-171.475,45.264,
0.7,0.70482,1.03185,-0.160383,250.636,0.0382961,0.00670748,0,-176.283,39.8037,0,-0.15282,0.0482916,0.00357318,182.322,-171.466,45.264,
0.7,0.704837,1.03185,-0.169658,250.666,0.0405099,0.00710459,0,-176.31,39.8107,0,-0.16166,0.051078,0.00378115,182.353,-171.477,45.2686,
0.7,0.704872,1.03183,-0.205727,250.675,0.0491194,0.00863725,0,-176.325,39.8168,0,-0.196035,0.0619213,0.00458833,182.371,-171.47,45.2688,
0.7,0.70489,1.03182,-0.213875,250.703,0.0510629,0.00899092,0,-176.349,39.8228,0,-0.203801,0.0643644,0.00477194,182.401,-171.479,45.2727,
0.7,0.704924,1.0318,-0.242126,250.718,0.0578033,0.0102031,0,-176.372,39.828,0,-0.230729,0.0728466,0.00540641,182.433,-171.468,45.2732,
0.7,0.70492,1.0318,-0.245097,250.75,0.0585067,0.0103395,0,-176.399,39.8339,0,-0.233559,0.0737453,0.00547176,182.466,-171.478,45.2777,
0.7,0.704955,1.03179,-0.242315,250.792,0.0578375,0.0102534,0,-176.435,39.8413,0,-0.230916,0.0728868,0.00541412,182.509,-171.495,45.2841,
