pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.07392,3.17477,3.12112,3.01075,78.4751,-45.5303,0,1.0498,-0.0398882,-0.50771,-1.27138,-0.522076,-1.26332,1.21004,0.140141,-6.7077e-08,-1.20477e-09,-2.76178e-07,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.485,-45.536,0,1.04981,-0.0399481,-0.507683,-1.27143,-0.522052,-1.26336,1.21005,0.140077,-1.00635e-07,-1.80748e-09,-4.14345e-07,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.4949,-45.5418,0,1.04982,-0.040008,-0.507655,-1.27148,-0.522028,-1.26341,1.21006,0.140013,-1.3418e-07,-2.40999e-09,-5.52464e-07,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5048,-45.5475,0,1.04983,-0.040068,-0.507628,-1.27152,-0.522003,-1.26346,1.21006,0.139949,-1.67747e-07,-3.01286e-09,-6.90669e-07,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5147,-45.5533,0,1.04984,-0.0401279,-0.507601,-1.27157,-0.521979,-1.26351,1.21007,0.139885,-2.01298e-07,-3.61544e-09,-8.28807e-07,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5246,-45.559,0,1.04986,-0.0401878,-0.507574,-1.27162,-0.521955,-1.26356,1.21008,0.139821,-2.3486e-07,-4.21823e-09,-9.66994e-07,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5345,-45.5648,0,1.04987,-0.0402478,-0.507546,-1.27166,-0.52193,-1.26361,1.21009,0.139758,-2.68408e-07,-4.82075e-09,-1.10512e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5444,-45.5705,0,1.04988,-0.0403077,-0.507519,-1.27171,-0.521906,-1.26366,1.21009,0.139694,-3.01954e-07,-5.42323e-09,-1.24324e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5544,-45.5763,0,1.04989,-0.0403676,-0.507492,-1.27176,-0.521882,-1.26371,1.2101,0.13963,-3.35516e-07,-6.026e-09,-1.38143e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5643,-45.582,0,1.0499,-0.0404275,-0.507465,-1.27181,-0.521858,-1.26376,1.21011,0.139566,-3.69069e-07,-6.6286e-09,-1.51958e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5742,-45.5878,0,1.04991,-0.0404875,-0.507437,-1.27185,-0.521833,-1.26381,1.21011,0.139502,-4.02624e-07,-7.23123e-09,-1.65773e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.5841,-45.5936,0,1.04992,-0.0405474,-0.50741,-1.2719,-0.521809,-1.26386,1.21012,0.139438,-4.36198e-07,-7.8342e-09,-1.79597e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.594,-45.5993,0,1.04994,-0.0406073,-0.507383,-1.27195,-0.521785,-1.26391,1.21013,0.139374,-4.69742e-07,-8.43661e-09,-1.93408e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.6039,-45.6051,0,1.04995,-0.0406673,-0.507356,-1.27199,-0.52176,-1.26396,1.21013,0.13931,-5.03339e-07,-9.03999e-09,-2.07241e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.6138,-45.6108,0,1.04996,-0.0407273,-0.507329,-1.27204,-0.521736,-1.26401,1.21014,0.139246,-5.36878e-07,-9.64231e-09,-2.2105e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.6238,-45.6166,0,1.04997,-0.0407872,-0.507301,-1.27209,-0.521712,-1.26406,1.21015,0.139182,-5.70457e-07,-1.02453e-08,-2.34875e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.6337,-45.6223,0,1.04998,-0.0408472,-0.507274,-1.27214,-0.521687,-1.26411,1.21015,0.139119,-6.04023e-07,-1.08482e-08,-2.48696e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
3.07392,3.17477,3.12112,3.01075,78.6436,-45.6281,0,1.04999,-0.0409071,-0.507247,-1.27218,-0.521663,-1.26416,1.21016,0.139055,-6.37583e-07,-1.14508e-08,-2.62513e-06,-3.35385e-05,-6.02386e-07,-0.000138089,
