pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
1.56216,1.53027,2.02817,2.236,0,-200,0,10,10,10,10,-10,-10,-3.60712,-5.86913,0,-3446.25,0,-3411.17,0,2952.64,0,2724.02,-49.9981,-0.432025,-49.9589,-2.02598,-44.8607,22.0799,-39.3394,30.8612,2252.97,-1314.09,-779.739,-1328.44,-1100.91,2289.03,1119.48,471.162,1.28991,6.95274e-310,-1695.05,8.48735e-315,-1713.56,1.4822e-323,2952.64,6.58363e-310,607.755,-49.9981,-1695.48,-49.9589,-1715.59,-44.8607,2974.72,-39.3394,638.617,243.771,193.773,246.346,196.387,-361.404,-406.265,-62.7324,-102.072,
1.56216,1.53027,2.02817,2.236,0,-200,0,10,10,10,10,-10,-10,-3.60712,-5.86913,0,-3446.25,0,-3411.17,0,2952.64,0,2724.02,-49.9981,-0.432025,-49.9589,-2.02598,-44.8607,22.0799,-39.3394,30.8612,2252.97,-1314.09,-779.739,-1328.44,-1100.91,2289.03,1119.48,471.162,1.28991,6.95274e-310,-1695.05,8.48735e-315,-1713.56,1.4822e-323,2952.64,6.58363e-310,607.755,-49.9981,-1695.48,-49.9589,-1715.59,-44.8607,2974.72,-39.3394,638.617,243.771,193.773,246.346,196.387,-361.404,-406.265,-62.7324,-102.072,
1.56216,1.53027,2.02817,2.236,0,-200,0,10,10,10,10,-10,-10,-3.60712,-5.86913,0,-3446.25,0,-3411.17,0,2952.64,0,2724.02,-49.9981,-0.432025,-49.9589,-2.02598,-44.8607,22.0799,-39.3394,30.8612,2252.97,-1314.09,-779.739,-1328.44,-1100.91,2289.03,1119.48,471.162,1.28991,6.95274e-310,-1695.05,8.48735e-315,-1713.56,1.4822e-323,2952.64,6.58363e-310,607.755,-49.9981,-1695.48,-49.9589,-1715.59,-44.8607,2974.72,-39.3394,638.617,243.771,193.773,246.346,196.387,-361.404,-406.265,-62.7324,-102.072,
1.56216,1.53027,2.02817,2.236,0,-200,0,10,10,10,10,-10,-10,-3.60712,-5.86913,0,-3446.25,0,-3411.17,0,2952.64,0,2724.02,-49.9981,-0.432025,-49.9589,-2.02598,-44.8607,22.0799,-39.3394,30.8612,2252.97,-1314.09,-779.739,-1328.44,-1100.91,2289.03,1119.48,471.162,1.28991,6.95274e-310,-1695.05,8.48735e-315,-1713.56,1.4822e-323,2952.64,6.58363e-310,607.755,-49.9981,-1695.48,-49.9589,-1715.59,-44.8607,2974.72,-39.3394,638.617,243.771,193.773,246.346,196.387,-361.404,-406.265,-62.7324,-102.072,
1.56216,1.53027,2.02819,2.23599,0,-200,0,10,10,10,10,-10,-10,-3.60738,-5.86942,0,-3446.25,0,-3411.17,0,2952.62,0,2724.04,-49.9981,-0.432025,-49.9589,-2.02598,-44.8604,22.0804,-39.3398,30.8607,2252.97,-1314.09,-779.732,-1328.44,-1100.91,2289.03,1119.5,471.194,1.2899,6.95274e-310,-1695.05,8.48735e-315,-1713.56,1.4822e-323,2952.62,6.58363e-310,607.794,-49.9981,-1695.48,-49.9589,-1715.59,-44.8604,2974.7,-39.3398,638.654,243.771,193.773,246.346,196.387,-361.402,-406.263,-62.7371,-102.077,
1.56216,1.53025,2.02819,2.23599,0,-200,0,10,10,10,10,-10,-10,-3.6074,-5.86943,0,-3446.25,0,-3411.16,0,2952.62,0,2724.04,-49.9981,-0.432025,-49.9589,-2.02657,-44.8604,22.0804,-39.3398,30.8607,2252.97,-1314.1,-779.74,-1328.45,-1100.9,2289.03,1119.51,471.194,1.2899,6.95274e-310,-1695.07,8.48735e-315,-1713.57,1.4822e-323,2952.62,6.58363e-310,607.795,-49.9981,-1695.5,-49.9589,-1715.6,-44.8604,2974.7,-39.3398,638.656,243.773,193.775,246.347,196.388,-361.402,-406.263,-62.7373,-102.077,
1.56216,1.53028,2.02817,2.23598,0,-200,0,10,10,10,10,-10,-10,-3.6075,-5.86955,0,-3446.25,0,-3411.18,0,2952.64,0,2724.05,-49.9981,-0.432025,-49.959,-2.02538,-44.8607,22.0799,-39.3401,30.8602,2252.96,-1314.09,-779.743,-1328.44,-1100.95,2289.02,1119.51,471.203,1.28991,6.95274e-310,-1695.06,8.48735e-315,-1713.58,1.4822e-323,2952.64,6.58363e-310,607.811,-49.9981,-1695.49,-49.959,-1715.6,-44.8607,2974.72,-39.3401,638.671,243.772,193.774,246.347,196.389,-361.404,-406.265,-62.7391,-102.079,
1.56244,1.53045,2.02797,2.23583,0,-200,0,10,10,10,10,-10,-10,-3.61134,-5.87368,0,-3446.56,0,-3411.37,0,2952.86,0,2724.22,-49.9983,-0.417643,-49.9593,-2.017,-44.8652,22.0707,-39.345,30.8541,2253.17,-1314.98,-780.101,-1328.45,-1101.55,2289.11,1119.39,471.607,1.28996,6.95274e-310,-1696.27,8.48735e-315,-1713.64,1.4822e-323,2952.86,6.58363e-310,608.354,-49.9983,-1696.68,-49.9593,-1715.66,-44.8652,2974.93,-39.345,639.208,243.926,193.928,246.355,196.396,-361.429,-406.295,-62.8059,-102.151,
1.56302,1.53104,2.02749,2.23536,0,-200,0,10,10,10,10,-10,-10,-3.62089,-5.88406,0,-3447.2,0,-3412.03,0,2953.39,0,2724.73,-49.9985,-0.388884,-49.9605,-1.98706,-44.8757,22.0492,-39.3594,30.8357,2253.47,-1316.6,-780.797,-1328.4,-1103.31,2289.28,1119.24,472.612,1.2901,6.95274e-310,-1698.54,8.48735e-315,-1713.76,1.4822e-323,2953.39,6.58363e-310,609.715,-49.9985,-1698.92,-49.9605,-1715.75,-44.8757,2975.44,-39.3594,640.551,244.215,194.217,246.367,196.407,-361.489,-406.365,-62.972,-102.331,
1.56297,1.5314,2.02746,2.23506,0,-200,0,10,10,10,10,-10,-10,-3.62475,-5.88845,0,-3447.14,0,-3412.42,0,2953.43,0,2725.06,-49.9985,-0.39128,-49.9612,-1.96909,-44.8765,22.0476,-39.3686,30.8239,2253.24,-1316.26,-780.716,-1328.36,-1104.06,2289.2,1119.57,473.031,1.29015,6.95274e-310,-1698.18,8.48735e-315,-1713.79,1.4822e-323,2953.43,6.58363e-310,610.283,-49.9985,-1698.57,-49.9612,-1715.76,-44.8765,2975.47,-39.3686,641.107,244.169,194.171,246.369,196.408,-361.494,-406.37,-63.0391,-102.408,
