dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.729751,0.712391,-21.3013,-19.0067,-10.7042,0.760446,0,-8.06868,-0.932798,0,-18.256,-10.9515,3.4195,-17.3075,-7.80358,0.0131267,
0.75,0.729727,0.712383,-20.7667,-18.98,-10.4364,0.741189,0,-8.05735,-0.932913,0,-17.7979,-10.6765,3.33367,-17.283,-7.79303,0.0131932,
0.75,0.729702,0.712371,-20.8365,-19.0733,-10.4725,0.743548,0,-8.09689,-0.939642,0,-17.8579,-10.7123,3.34486,-17.3676,-7.83188,0.013383,
0.75,0.729663,0.712364,-21.114,-18.9622,-10.6134,0.753273,0,-8.04972,-0.935557,0,-18.0958,-10.8548,3.38939,-17.2663,-7.7866,0.0133788,
0.75,0.729643,0.71236,-20.7603,-18.9016,-10.4364,0.74053,0,-8.02404,-0.934361,0,-17.7928,-10.6729,3.3326,-17.211,-7.76203,0.0133996,
0.75,0.729623,0.712361,-20.7825,-18.7915,-10.4484,0.741126,0,-7.97736,-0.929978,0,-17.8119,-10.6842,3.33616,-17.1108,-7.71695,0.0133485,
0.75,0.729612,0.712367,-20.6007,-18.7098,-10.3575,0.734596,0,-7.94295,-0.927188,0,-17.6562,-10.5907,3.30697,-17.0364,-7.68361,0.0133232,
0.75,0.729599,0.712373,-20.6704,-18.6941,-10.3932,0.737105,0,-7.93649,-0.927179,0,-17.716,-10.6264,3.31815,-17.0221,-7.67724,0.013326,
0.75,0.729591,0.712386,-20.577,-18.5724,-10.3466,0.733827,0,-7.88513,-0.922378,0,-17.6361,-10.5782,3.30313,-16.9113,-7.62743,0.0132712,
0.75,0.729579,0.712391,-20.6524,-18.6976,-10.3852,0.736588,0,-7.9383,-0.929294,0,-17.7009,-10.6167,3.31519,-17.0253,-7.67908,0.0133982,
