pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
4.39596,4.50945,4.8968,5.01162,0,200,0,1.50017,-1.23209,1.52637,-1.28963,1.30233,-1.52392,1.24521,-1.50203,0,-5.65032,0,-5.8773,0,5.91436,0,5.68472,-47.5176,-15.5589,-48.9739,-10.0775,-49.1522,9.1685,-47.7781,14.7394,3.16312,-1.33293,-2.09583,-3.12448,-2.05544,3.06434,3.21925,1.36517,1.88105,6.95255e-310,-2.50731,4.67187e-310,-5.8773,1.4822e-323,5.76419,4.94066e-324,2.56796,-47.5176,-18.0662,-48.9739,-15.9548,-49.1522,14.9327,-47.7781,17.3074,26.0899,-21.4277,26.5456,-22.4283,22.6493,-26.5029,21.6558,-26.1223,
4.39596,4.50945,4.8968,5.01162,0,200,0,1.50017,-1.23209,1.52637,-1.28963,1.30233,-1.52392,1.24521,-1.50203,0,-5.65032,0,-5.8773,0,5.91436,0,5.68472,-47.5176,-15.5589,-48.9739,-10.0775,-49.1522,9.1685,-47.7781,14.7394,3.16312,-1.33293,-2.09583,-3.12448,-2.05544,3.06434,3.21925,1.36517,1.88105,6.95255e-310,-2.50731,4.67187e-310,-5.8773,1.4822e-323,5.76419,4.94066e-324,2.56796,-47.5176,-18.0662,-48.9739,-15.9548,-49.1522,14.9327,-47.7781,17.3074,26.0899,-21.4277,26.5456,-22.4283,22.6493,-26.5029,21.6558,-26.1223,
4.39596,4.50945,4.8968,5.01162,0,200,0,1.50017,-1.23209,1.52637,-1.28963,1.30233,-1.52392,1.24521,-1.50203,0,-5.65032,0,-5.8773,0,5.91436,0,5.68472,-47.5176,-15.5589,-48.9739,-10.0775,-49.1522,9.1685,-47.7781,14.7394,3.16312,-1.33293,-2.09583,-3.12448,-2.05544,3.06434,3.21925,1.36517,1.88105,6.95255e-310,-2.50731,4.67187e-310,-5.8773,1.4822e-323,5.76419,4.94066e-324,2.56796,-47.5176,-18.0662,-48.9739,-15.9548,-49.1522,14.9327,-47.7781,17.3074,26.0899,-21.4277,26.5456,-22.4283,22.6493,-26.5029,21.6558,-26.1223,
4.39596,4.50945,4.8968,5.01162,0,200,0,1.50017,-1.23209,1.52637,-1.28963,1.30233,-1.52392,1.24521,-1.50203,0,-5.65032,0,-5.8773,0,5.91436,0,5.68472,-47.5176,-15.5589,-48.9739,-10.0775,-49.1522,9.1685,-47.7781,14.7394,3.16312,-1.33293,-2.09583,-3.12448,-2.05544,3.06434,3.21925,1.36517,1.88105,6.95255e-310,-2.50731,4.67187e-310,-5.8773,1.4822e-323,5.76419,4.94066e-324,2.56796,-47.5176,-18.0662,-48.9739,-15.9548,-49.1522,14.9327,-47.7781,17.3074,26.0899,-21.4277,26.5456,-22.4283,22.6493,-26.5029,21.6558,-26.1223,
4.39596,4.50946,4.89681,5.01161,0,200,0,1.50017,-1.23209,1.52637,-1.28963,1.30233,-1.52392,1.24522,-1.50203,0,-5.65032,0,-5.87733,0,5.91433,0,5.68474,-47.5176,-15.5589,-48.974,-10.0769,-49.1521,9.16908,-47.7783,14.7389,3.1631,-1.33293,-2.09581,-3.12447,-2.05549,3.06436,3.21929,1.36525,1.88106,6.95255e-310,-2.50732,4.67187e-310,-5.87733,1.4822e-323,5.76425,4.94066e-324,2.56812,-47.5176,-18.0662,-48.974,-15.9543,-49.1521,14.9333,-47.7783,17.307,26.0899,-21.4277,26.5456,-22.4284,22.6492,-26.5029,21.656,-26.1223,
4.39596,4.50945,4.8968,5.01162,0,200,0,1.50017,-1.23209,1.52637,-1.28963,1.30233,-1.52392,1.24521,-1.50203,0,-5.65032,0,-5.8773,0,5.91436,0,5.68472,-47.5176,-15.5589,-48.9739,-10.0775,-49.1522,9.1685,-47.7781,14.7394,3.16312,-1.33293,-2.09583,-3.12448,-2.05544,3.06434,3.21925,1.36517,1.88105,6.95255e-310,-2.50731,4.67187e-310,-5.8773,1.4822e-323,5.76419,4.94066e-324,2.56796,-47.5176,-18.0662,-48.9739,-15.9548,-49.1522,14.9327,-47.7781,17.3074,26.0899,-21.4277,26.5456,-22.4283,22.6493,-26.5029,21.6558,-26.1223,
4.39596,4.50944,4.89681,5.01161,0,200,0,1.50017,-1.23209,1.52638,-1.28962,1.30233,-1.52392,1.24522,-1.50203,0,-5.65032,0,-5.87728,0,5.91433,0,5.68474,-47.5176,-15.5589,-48.9738,-10.0781,-49.1521,9.16908,-47.7783,14.7389,3.16312,-1.33297,-2.09581,-3.12451,-2.05543,3.06435,3.2193,1.36525,1.88103,6.95255e-310,-2.50735,4.67187e-310,-5.87728,1.4822e-323,5.76413,4.94066e-324,2.56807,-47.5176,-18.0662,-48.9738,-15.9554,-49.1521,14.9332,-47.7783,17.3069,26.0899,-21.4277,26.5457,-22.4281,22.6492,-26.5029,21.656,-26.1223,
4.39599,4.5095,4.89685,5.01162,0,200,0,1.50018,-1.23212,1.52637,-1.28966,1.3023,-1.52393,1.24521,-1.50203,0,-5.65039,0,-5.8774,0,5.91426,0,5.68472,-47.5182,-15.5571,-48.9744,-10.0752,-49.1518,9.17084,-47.7781,14.7394,3.1632,-1.33303,-2.09576,-3.12438,-2.0556,3.06446,3.21924,1.36529,1.88114,6.95255e-310,-2.50763,4.67187e-310,-5.8774,1.4822e-323,5.76469,4.94066e-324,2.56831,-47.5182,-18.0648,-48.9744,-15.9526,-49.1518,14.9355,-47.7781,17.3077,26.09,-21.4281,26.5456,-22.4288,22.6487,-26.503,21.6558,-26.1223,
4.39602,4.50954,4.89689,5.0116,0,200,0,1.50018,-1.23214,1.52637,-1.28969,1.30228,-1.52393,1.24522,-1.50204,0,-5.65044,0,-5.8775,0,5.91419,0,5.68477,-47.5185,-15.556,-48.9749,-10.0728,-49.1514,9.17262,-47.7785,14.7383,3.16322,-1.33311,-2.09572,-3.12432,-2.05577,3.06454,3.2193,1.36549,1.88121,6.95255e-310,-2.50785,4.67187e-310,-5.8775,1.4822e-323,5.76503,4.94066e-324,2.56878,-47.5185,-18.0639,-48.9749,-15.9503,-49.1514,14.9377,-47.7785,17.307,26.0901,-21.4284,26.5455,-22.4293,22.6483,-26.5032,21.6561,-26.1224,
4.39595,4.50951,4.89684,5.01156,0,200,0,1.50017,-1.23208,1.52637,-1.28966,1.30231,-1.52392,1.24525,-1.50204,0,-5.6503,0,-5.87742,0,5.91429,0,5.68484,-47.5174,-15.5594,-48.9745,-10.0746,-49.1519,9.17026,-47.779,14.7366,3.16299,-1.33286,-2.09578,-3.12446,-2.05566,3.06436,3.21944,1.3655,1.8811,6.95255e-310,-2.50725,4.67187e-310,-5.87742,1.4822e-323,5.76436,4.94066e-324,2.56863,-47.5174,-18.0667,-48.9745,-15.952,-49.1519,14.9346,-47.779,17.3052,26.0899,-21.4275,26.5456,-22.4289,22.6489,-26.503,21.6566,-26.1224,
