dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.615996,0.624219,-53.6084,-50.3189,-9.30219,-4.27659,0,4.03684,-8.09928,0,-53.2204,-6.38875,5.39792,-49.7078,7.64388,-5.34177,
0.75,0.615961,0.624216,-55.984,-50.4991,-9.71831,-4.46742,0,4.05209,-8.13049,0,-55.5792,-6.66883,5.63661,-49.8859,7.67079,-5.36082,
0.75,0.615944,0.624215,-55.0824,-50.4403,-9.56364,-4.39608,0,4.04776,-8.1221,0,-54.6844,-6.55981,5.54557,-49.8279,7.66162,-5.35454,
0.75,0.615928,0.624213,-55.209,-50.4749,-9.58743,-4.40669,0,4.05097,-8.12876,0,-54.8102,-6.57326,5.55803,-49.8621,7.6666,-5.35816,
0.75,0.615893,0.624212,-56.765,-50.4647,-9.86154,-4.53226,0,4.0506,-8.12817,0,-56.3555,-6.75474,5.71405,-49.852,7.66478,-5.35703,
0.75,0.615875,0.624211,-55.4053,-50.4926,-9.62718,-4.42435,0,4.05323,-8.13371,0,-55.0058,-6.59112,5.57687,-49.8796,7.66875,-5.35995,
0.75,0.615858,0.624208,-55.1127,-50.571,-9.57822,-4.40167,0,4.06035,-8.14832,0,-54.7156,-6.55454,5.54712,-49.9571,7.68004,-5.36817,
0.75,0.615842,0.624208,-54.9233,-50.4099,-9.54706,-4.3872,0,4.04786,-8.12336,0,-54.5278,-6.53022,5.52775,-49.798,7.65528,-5.35102,
0.75,0.615825,0.624209,-55.3155,-50.3152,-9.61711,-4.41923,0,4.0405,-8.10924,0,-54.9174,-6.57493,5.5669,-49.7045,7.64063,-5.34092,
0.75,0.615811,0.624211,-55.1546,-50.1785,-9.59066,-4.40619,0,4.02965,-8.08819,0,-54.7579,-6.55403,5.55041,-49.5694,7.61959,-5.32636,
0.75,0.615798,0.624214,-55.0446,-50.0848,-9.5729,-4.39811,0,4.02223,-8.07419,0,-54.6489,-6.53932,5.53907,-49.4769,7.60515,-5.31638,
0.75,0.615787,0.624219,-54.89,-49.8978,-9.54705,-4.38647,0,4.0072,-8.04508,0,-54.4956,-6.51947,5.52326,-49.2922,7.57652,-5.29648,
0.75,0.615777,0.624226,-54.6478,-49.7938,-9.50571,-4.36781,0,3.9985,-8.02942,0,-54.2553,-6.48935,5.49866,-49.1895,7.56055,-5.28542,
0.75,0.615769,0.624234,-54.5872,-49.6266,-9.4958,-4.36376,0,3.98456,-8.00334,0,-54.1953,-6.48088,5.49234,-49.0243,7.53489,-5.26762,
0.75,0.615762,0.624243,-54.4571,-49.5344,-9.47362,-4.35402,0,3.9765,-7.98939,0,-54.0663,-6.46434,5.47907,-48.9333,7.52065,-5.25779,
0.75,0.61575,0.624258,-54.5777,-49.4805,-9.49539,-4.36506,0,3.9716,-7.98254,0,-54.1863,-6.47648,5.49084,-48.88,7.51201,-5.25199,
0.75,0.615744,0.624264,-54.4218,-49.8526,-9.46881,-4.35328,0,4.00142,-8.04363,0,-54.0316,-6.4568,5.47495,-49.2476,7.56827,-5.29145,
0.75,0.615737,0.62427,-54.5547,-49.8092,-9.49257,-4.36458,0,3.9979,-8.03768,0,-54.1638,-6.47124,5.4881,-49.2048,7.56146,-5.2868,
0.75,0.61573,0.624277,-54.5566,-49.7704,-9.49362,-4.36537,0,3.99485,-8.03258,0,-54.1658,-6.47019,5.48807,-49.1665,7.55531,-5.28264,
0.75,0.615723,0.624283,-54.5675,-49.7753,-9.49623,-4.36692,0,3.99523,-8.03454,0,-54.1768,-6.47018,5.48895,-49.1713,7.55577,-5.28311,
0.75,0.615714,0.62429,-54.6759,-49.775,-9.51596,-4.37634,0,3.99513,-8.0355,0,-54.2846,-6.48147,5.49959,-49.171,7.55541,-5.28302,
0.75,0.615708,0.624298,-54.5487,-49.6457,-9.49452,-4.36684,0,3.98451,-8.01554,0,-54.1585,-6.46515,5.48658,-49.0433,7.53543,-5.26923,
0.75,0.615701,0.624306,-54.5427,-49.6831,-9.49412,-4.36702,0,3.98752,-8.0225,0,-54.1527,-6.46322,5.48577,-49.0803,7.54074,-5.27315,
0.75,0.615694,0.624313,-54.5482,-49.6989,-9.49582,-4.36812,0,3.9886,-8.02601,0,-54.1584,-6.4626,5.48612,-49.0959,7.54279,-5.27476,
0.75,0.61568,0.624332,-54.8214,-49.3041,-9.54477,-4.39132,0,3.95645,-7.96395,0,-54.43,-6.49208,5.51311,-48.706,7.48229,-5.23276,
0.75,0.615673,0.624343,-54.5073,-49.5779,-9.49081,-4.36678,0,3.97801,-8.00899,0,-54.1183,-6.4533,5.48125,-48.9765,7.52362,-5.26178,
0.75,0.615666,0.624354,-54.5703,-49.3665,-9.50238,-4.37251,0,3.96058,-7.97566,0,-54.1811,-6.45916,5.48732,-48.7676,7.49141,-5.23932,
0.75,0.61566,0.624366,-54.5269,-49.2431,-9.49537,-4.36966,0,3.95016,-7.95653,0,-54.1382,-6.45246,5.48269,-48.6457,7.47259,-5.2262,
0.75,0.615654,0.624379,-54.5493,-49.1941,-9.4998,-4.37214,0,3.94561,-7.94945,0,-54.1606,-6.45344,5.48466,-48.5973,7.4651,-5.22099,
