pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.07547,3.17393,3.12171,3.01185,16.955,-10.0793,0,1,-1,1,-1,1,-1,1,-1,3.90233e-08,2.43277e-08,6.48859e-08,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9565,-10.0801,0,1,-1,1,-1,1,-1,1,-1,5.85593e-08,3.65067e-08,9.73692e-08,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9579,-10.081,0,1,-1,1,-1,1,-1,1,-1,7.80829e-08,4.8678e-08,1.29832e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9593,-10.0818,0,1,-1,1,-1,1,-1,1,-1,9.7608e-08,6.08502e-08,1.62297e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9607,-10.0827,0,1,-1,1,-1,1,-1,1,-1,1.17128e-07,7.3019e-08,1.94754e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9622,-10.0835,0,1,-1,1,-1,1,-1,1,-1,1.36651e-07,8.51903e-08,2.27217e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9636,-10.0844,0,1,-1,1,-1,1,-1,1,-1,1.56176e-07,9.73625e-08,2.59682e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.965,-10.0852,0,1,-1,1,-1,1,-1,1,-1,1.75701e-07,1.09535e-07,2.92147e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9665,-10.0861,0,1,-1,1,-1,1,-1,1,-1,1.95231e-07,1.21709e-07,3.24619e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9679,-10.0869,0,1,-1,1,-1,1,-1,1,-1,2.14747e-07,1.33877e-07,3.57071e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9693,-10.0878,0,1,-1,1,-1,1,-1,1,-1,2.34264e-07,1.46044e-07,3.89522e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9707,-10.0886,0,1,-1,1,-1,1,-1,1,-1,2.53781e-07,1.58211e-07,4.21974e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9722,-10.0895,0,1,-1,1,-1,1,-1,1,-1,2.73306e-07,1.70383e-07,4.54439e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9736,-10.0903,0,1,-1,1,-1,1,-1,1,-1,2.92826e-07,1.82552e-07,4.86895e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.975,-10.0912,0,1,-1,1,-1,1,-1,1,-1,3.12348e-07,1.94722e-07,5.19356e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9764,-10.092,0,1,-1,1,-1,1,-1,1,-1,3.3188e-07,2.06899e-07,5.51832e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9779,-10.0928,0,1,-1,1,-1,1,-1,1,-1,3.51395e-07,2.19065e-07,5.84282e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9793,-10.0937,0,1,-1,1,-1,1,-1,1,-1,3.70931e-07,2.31244e-07,6.16765e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9807,-10.0945,0,1,-1,1,-1,1,-1,1,-1,3.90454e-07,2.43414e-07,6.49226e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9822,-10.0954,0,1,-1,1,-1,1,-1,1,-1,4.09979e-07,2.55587e-07,6.81691e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9836,-10.0962,0,1,-1,1,-1,1,-1,1,-1,4.29506e-07,2.6776e-07,7.14161e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.985,-10.0971,0,1,-1,1,-1,1,-1,1,-1,4.49038e-07,2.79937e-07,7.46637e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9864,-10.0979,0,1,-1,1,-1,1,-1,1,-1,4.68552e-07,2.92102e-07,7.79084e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9879,-10.0988,0,1,-1,1,-1,1,-1,1,-1,4.88083e-07,3.04278e-07,8.11559e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9893,-10.0996,0,1,-1,1,-1,1,-1,1,-1,5.07615e-07,3.16454e-07,8.44035e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9907,-10.1005,0,1,-1,1,-1,1,-1,1,-1,5.2713e-07,3.28621e-07,8.76485e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9922,-10.1013,0,1,-1,1,-1,1,-1,1,-1,5.46655e-07,3.40793e-07,9.0895e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9936,-10.1022,0,1,-1,1,-1,1,-1,1,-1,5.6618e-07,3.52965e-07,9.41415e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.995,-10.103,0,1,-1,1,-1,1,-1,1,-1,5.85719e-07,3.65146e-07,9.73903e-07,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9964,-10.1039,0,1,-1,1,-1,1,-1,1,-1,6.05247e-07,3.7732e-07,1.00637e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9979,-10.1047,0,1,-1,1,-1,1,-1,1,-1,6.24762e-07,3.89486e-07,1.03882e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,16.9993,-10.1056,0,1,-1,1,-1,1,-1,1,-1,6.44279e-07,4.01653e-07,1.07127e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0007,-10.1064,0,1,-1,1,-1,1,-1,1,-1,6.63793e-07,4.13818e-07,1.10372e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0021,-10.1073,0,1,-1,1,-1,1,-1,1,-1,6.8332e-07,4.25991e-07,1.13619e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0036,-10.1081,0,1,-1,1,-1,1,-1,1,-1,7.02832e-07,4.38156e-07,1.16863e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.005,-10.109,0,1,-1,1,-1,1,-1,1,-1,7.22348e-07,4.50322e-07,1.20108e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0064,-10.1098,0,1,-1,1,-1,1,-1,1,-1,7.41865e-07,4.62489e-07,1.23353e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0079,-10.1107,0,1,-1,1,-1,1,-1,1,-1,7.61392e-07,4.74663e-07,1.266e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0093,-10.1115,0,1,-1,1,-1,1,-1,1,-1,7.80913e-07,4.86833e-07,1.29846e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0107,-10.1124,0,1,-1,1,-1,1,-1,1,-1,8.0044e-07,4.99006e-07,1.33093e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0121,-10.1132,0,1,-1,1,-1,1,-1,1,-1,8.19973e-07,5.11183e-07,1.36341e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0136,-10.1141,0,1,-1,1,-1,1,-1,1,-1,8.39506e-07,5.23361e-07,1.39589e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.015,-10.1149,0,1,-1,1,-1,1,-1,1,-1,8.59041e-07,5.35539e-07,1.42837e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0164,-10.1158,0,1,-1,1,-1,1,-1,1,-1,8.7856e-07,5.47708e-07,1.46082e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0179,-10.1166,0,1,-1,1,-1,1,-1,1,-1,8.98094e-07,5.59885e-07,1.4933e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0193,-10.1175,0,1,-1,1,-1,1,-1,1,-1,9.17609e-07,5.72051e-07,1.52575e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0207,-10.1183,0,1,-1,1,-1,1,-1,1,-1,9.37144e-07,5.84229e-07,1.55823e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0221,-10.1192,0,1,-1,1,-1,1,-1,1,-1,9.56667e-07,5.96401e-07,1.5907e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0236,-10.12,0,1,-1,1,-1,1,-1,1,-1,9.76181e-07,6.08566e-07,1.62314e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.025,-10.1209,0,1,-1,1,-1,1,-1,1,-1,9.957e-07,6.20734e-07,1.6556e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0264,-10.1217,0,1,-1,1,-1,1,-1,1,-1,1.01521e-06,6.32899e-07,1.68804e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0278,-10.1226,0,1,-1,1,-1,1,-1,1,-1,1.03474e-06,6.45071e-07,1.72051e-06,1.95117e-05,1.21638e-05,3.2443e-05,
3.07547,3.17393,3.12171,3.01185,17.0293,-10.1234,0,1,-1,1,-1,1,-1,1,-1,1.05426e-06,6.57241e-07,1.75297e-06,1.95117e-05,1.21638e-05,3.2443e-05,
