dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.680862,0.698964,-1.91472,-0.103671,-0.0809094,-0.26124,0,0.0286444,0.0188513,0,-1.8887,-0.115374,0.171633,-0.0976291,0.033283,-0.0137615,
0.7,0.680862,0.698964,-1.92608,-0.104857,-0.0813893,-0.26279,0,0.028972,0.019067,0,-1.8999,-0.116058,0.172651,-0.0987457,0.0336636,-0.0139189,
0.7,0.680862,0.698964,-1.93742,-0.10507,-0.0818688,-0.264338,0,0.0290308,0.0191058,0,-1.91109,-0.116741,0.173668,-0.0989465,0.033732,-0.0139472,
0.7,0.680862,0.698964,-1.94868,-0.106282,-0.0823444,-0.265873,0,0.0293658,0.0193263,0,-1.9222,-0.117419,0.174677,-0.100088,0.0341211,-0.0141081,
0.7,0.680862,0.698964,-1.96018,-0.107164,-0.0828305,-0.267443,0,0.0296093,0.0194867,0,-1.93354,-0.118111,0.175708,-0.100918,0.034404,-0.0142251,
0.7,0.680862,0.698963,-1.97131,-0.107014,-0.0833008,-0.268961,0,0.029568,0.0194596,0,-1.94452,-0.118782,0.176705,-0.100778,0.0343561,-0.0142053,
0.7,0.680862,0.698963,-1.98313,-0.108043,-0.0838004,-0.270575,0,0.0298523,0.0196467,0,-1.95618,-0.119494,0.177765,-0.101746,0.0346863,-0.0143418,
0.7,0.680862,0.698963,-1.9945,-0.108276,-0.0842805,-0.272125,0,0.0299165,0.0196891,0,-1.96739,-0.120178,0.178783,-0.101965,0.0347609,-0.0143727,
0.7,0.680862,0.698963,-2.00587,-0.10903,-0.0847611,-0.273676,0,0.0301249,0.0198262,0,-1.97861,-0.120862,0.179803,-0.102676,0.035003,-0.0144728,
0.7,0.680862,0.698963,-2.0169,-0.110635,-0.0852275,-0.275182,0,0.0305684,0.0201182,0,-1.98949,-0.121527,0.180792,-0.104187,0.0355182,-0.0146858,
0.7,0.680862,0.698963,-2.02809,-0.110243,-0.0857001,-0.276706,0,0.0304602,0.020047,0,-2.00053,-0.1222,0.181794,-0.103818,0.0353924,-0.0146338,
0.7,0.680862,0.698963,-2.03966,-0.110564,-0.0861891,-0.278285,0,0.030549,0.0201054,0,-2.01194,-0.122897,0.182831,-0.104121,0.0354955,-0.0146765,
0.7,0.680862,0.698963,-2.05086,-0.111847,-0.0866625,-0.279814,0,0.0309034,0.0203387,0,-2.02299,-0.123572,0.183835,-0.105329,0.0359072,-0.0148467,
0.7,0.680862,0.698963,-2.06228,-0.112143,-0.0871449,-0.281371,0,0.0309853,0.0203925,0,-2.03425,-0.12426,0.184859,-0.105608,0.0360022,-0.014886,
