pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.09003,5.75818,0.894893,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,4.93797e-08,5.74139e-09,1.38474e-07,4.93238e-05,9.90691e-07,0.000140061,
6.09004,5.7582,0.894881,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-3.80187e-07,4.17115e-09,1.30212e-06,-3.65595e-05,-1.33635e-07,9.90356e-05,
6.09003,5.75819,0.894893,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.60879e-07,-3.01453e-07,-1.1882e-06,1.02901e-05,-2.63595e-05,-0.000214785,
6.09004,5.75819,0.894881,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-4.05464e-07,-1.48162e-07,-6.58113e-07,-1.22638e-05,1.30022e-05,4.49621e-05,
6.09003,5.75818,0.894905,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-6.14915e-07,-7.14113e-09,-2.15442e-06,-1.77971e-05,1.19826e-05,-0.000127142,
6.09004,5.75818,0.894893,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.08816e-06,2.43194e-07,-2.90278e-06,-4.06342e-05,2.14942e-05,-6.42555e-05,
6.09003,5.75819,0.894905,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-7.85906e-07,1.10144e-08,-2.69995e-06,2.49736e-05,-1.91833e-05,1.6758e-05,
6.09004,5.75818,0.894881,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.21883e-06,-1.66767e-07,-2.14674e-06,-3.6427e-05,-1.49591e-05,4.65485e-05,
6.09003,5.75817,0.894917,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.10545e-06,1.1704e-07,-2.87822e-06,9.75493e-06,2.44191e-05,-6.29369e-05,
6.09002,5.75819,0.894893,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.10374e-06,-1.94106e-08,-3.016e-06,1.48184e-07,-1.18012e-05,-1.19161e-05,
6.09003,5.75818,0.894905,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-9.92878e-07,2.49056e-07,-3.2814e-06,9.48279e-06,2.29644e-05,-2.27024e-05,
6.09002,5.75821,0.894905,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.51781e-06,4.63428e-07,-2.11982e-06,-4.4823e-05,1.83048e-05,9.91853e-05,
6.09004,5.75817,0.894905,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.02836e-06,3.82058e-08,-1.8891e-06,4.17181e-05,-3.6244e-05,1.96663e-05,
6.09003,5.75818,0.894881,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-6.97489e-07,2.77081e-07,-2.66384e-06,2.80108e-05,2.02225e-05,-6.55877e-05,
6.09004,5.75819,0.894893,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.00705e-06,2.67353e-07,-2.53745e-06,-2.6449e-05,-8.31194e-07,1.07985e-05,
6.09004,5.75818,0.894869,0.479059,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.21089e-06,4.67387e-07,-3.5194e-06,-1.20671e-05,1.18419e-05,-5.81305e-05,
6.09004,5.75818,0.894893,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.17969e-06,6.76279e-07,-2.65422e-06,2.61934e-06,1.75356e-05,7.26281e-05,
6.09004,5.7582,0.894893,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.39635e-06,5.84625e-07,-3.32947e-06,-1.82339e-05,-7.71331e-06,-5.68265e-05,
6.09003,5.75818,0.894893,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-7.30564e-07,6.31073e-07,-4.18566e-06,5.67195e-05,3.95716e-06,-7.29404e-05,
6.09004,5.75819,0.894893,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.04533e-06,2.92426e-07,-3.89042e-06,-2.72645e-05,-2.93332e-05,2.55729e-05,
6.09003,5.75819,0.894905,0.479046,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.74667e-06,-8.28028e-08,-3.61771e-06,-5.94177e-05,-3.17899e-05,2.31045e-05,
6.09004,5.75819,0.894893,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.99218e-06,-5.45383e-07,-4.4522e-06,-2.11861e-05,-3.99179e-05,-7.2011e-05,
6.09004,5.75818,0.894881,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-1.88082e-06,-7.49597e-07,-7.00407e-06,9.44632e-06,-1.73217e-05,-0.000216454,
6.09003,5.75819,0.894905,0.479034,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-2.27538e-06,-7.11793e-07,-5.76109e-06,-3.39681e-05,3.25426e-06,0.000107008,
