ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.337162,-0.180243,0.729554,0.510127,0.568924,-0.458087,-0.454149,-0.0398926,-0.00356798,-0.0108909,0.0458672,-0.00548288,0.135715,0.406323,-0.443112,0.658162,0.952745,0.293575,-0.0392655,-0.0674532,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.0539095,0,0,0,0,-7.32576,16.8386,-6.80786,23.2507,-1.15734,14.3462,-7.19592,-26.826,17.5377,-99.4396,0,0,0,0,0,12.5515,0,0,0,
0.336881,-0.180262,0.729483,0.509784,0.569268,-0.458196,-0.453994,-0.0410802,-0.00345789,-0.0107979,0.04804,-0.00871769,0.1418,0.406352,-0.443024,0.658096,0.952567,0.294147,-0.0394271,-0.0673673,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.26613,1.03394,-4.67352,0.866958,-9.7405,-9.89941,15.6749,-9.18869,29.4946,-1.69247,14.1495,-5.91499,-29.6605,19.313,-109.446,0,0,0,0,0,12.5711,0,0,0,
0.336644,-0.180282,0.729405,0.509492,0.569541,-0.458306,-0.453869,-0.0343611,-0.00290776,-0.0150835,0.0352257,0.0055379,0.122384,0.406373,-0.442958,0.658032,0.952419,0.294626,-0.0395889,-0.067281,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.190115,0.951268,-3.02489,0.120147,-6.79891,-9.51237,15.9102,-8.81111,27.7123,-1.50626,14.2705,-6.28635,-29.0238,18.8337,-106.685,0,0,0,0,0,12.5903,0,0,0,
0.336526,-0.180311,0.729308,0.509295,0.569702,-0.458361,-0.453832,-0.0102353,-0.0057597,-0.0175075,0.0351986,0.0127986,0.0431313,0.406362,-0.442966,0.657963,0.952355,0.294831,-0.0397753,-0.0671803,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.320035,1.22971,-2.69484,-0.541969,-3.06682,-9.97389,15.4442,-9.09236,25.9119,-1.50191,14.545,-6.26523,-28.1537,18.2347,-103.247,0,0,0,0,0,12.6112,0,0,0,
0.336539,-0.180349,0.729193,0.509191,0.56977,-0.458323,-0.453902,0.00770754,-0.00660618,-0.0150157,0.0450046,0.00919802,-0.00316971,0.406315,-0.443055,0.657883,0.952382,0.294739,-0.0399924,-0.0670657,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.2919,1.39351,-3.09593,-0.829596,0.959428,-10.3003,15.4353,-9.22825,23.5324,-1.55234,14.7684,-6.11924,-27.0817,17.5376,-99.2485,0,0,0,0,0,12.6352,0,0,0,
0.336627,-0.180401,0.729093,0.509191,0.569736,-0.458256,-0.454012,0.0196521,-0.00872138,-0.016829,0.0363198,0.0145795,-0.0347068,0.406249,-0.443193,0.657821,0.952464,0.294473,-0.0401712,-0.066966,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.344002,1.26407,-1.89317,-1.00208,4.6132,-9.92347,15.4874,-8.88392,21.8673,-1.51911,15.0956,-6.48478,-26.4195,17.125,-96.8685,0,0,0,0,0,12.6538,0,0,0,
0.336782,-0.180455,0.728989,0.509195,0.56969,-0.458146,-0.454175,0.0306873,-0.00756286,-0.0161473,0.0430586,0.0170343,-0.0580957,0.406164,-0.443377,0.65776,0.952594,0.294049,-0.0403509,-0.0668643,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.258873,1.35091,-2.98988,-1.31905,6.32523,-10.1115,15.6686,-8.90592,20.5855,-1.51453,15.1645,-6.17799,-25.8005,16.7451,-94.6933,0,0,0,0,0,12.672,0,0,0,
0.336984,-0.180466,0.728893,0.509188,0.56966,-0.458031,-0.454337,0.0375164,-0.0051134,-0.0174478,0.0371861,0.0198219,-0.0606091,0.406085,-0.443549,0.657703,0.952748,0.293548,-0.0405211,-0.0667708,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.368228,1.2903,-3.42095,-1.23432,4.20398,-10.0615,16.8721,-8.82922,19.6702,-1.40801,14.46,-5.93676,-25.3978,16.5087,-93.3347,0,0,0,0,0,12.689,0,0,0,
0.337234,-0.180486,0.728783,0.509214,0.569588,-0.457926,-0.454504,0.0444251,-0.00351662,-0.0176222,0.0404734,0.0172274,-0.0594366,0.405983,-0.44377,0.657641,0.95294,0.292921,-0.0407104,-0.0666654,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.307907,1.45352,-2.52619,-1.47253,4.40779,-10.3335,16.3514,-9.04436,19.4028,-1.35562,14.2786,-6.016,-24.9429,16.2447,-91.8084,0,0,0,0,0,12.7077,0,0,0,
0.337522,-0.180509,0.728696,0.509242,0.569549,-0.45776,-0.454688,0.0496727,-0.00381882,-0.0144459,0.0552751,0.00851676,-0.0662636,0.40587,-0.44402,0.657588,0.953161,0.292199,-0.0408669,-0.0665831,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,-0.301371,1.17767,-3.90262,-0.644058,5.00435,-9.97012,16.3854,-8.63033,18.8539,-1.46408,14.1811,-5.79205,-24.5273,16.0085,-90.4383,0,0,0,0,0,12.7237,0,0,0,
