dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.516915,0.525886,-109.86,-104.477,14.424,16.0026,-107.727,-26.826,17.5377,-99.4396,-109.618,-7.20347,10.0522,-102.541,19.9271,-11.7637,
0.7,0.516536,0.525615,-124.613,-115.027,16.4834,18.14,-122.179,-29.6605,19.313,-109.446,-124.337,-8.1948,11.4063,-112.892,21.9546,-12.9541,
0.7,0.516211,0.525388,-120.777,-112.155,16.0834,17.5732,-118.405,-29.0238,18.8337,-106.685,-120.508,-7.96273,11.0586,-110.071,21.42,-12.6329,
0.7,0.516026,0.52528,-116.679,-108.559,15.5934,16.9673,-114.381,-28.1537,18.2347,-103.247,-116.417,-7.72394,10.6889,-106.539,20.7434,-12.2294,
0.7,0.515989,0.525302,-111.767,-104.361,14.9433,16.2463,-109.566,-27.0817,17.5376,-99.2485,-111.515,-7.41734,10.2421,-102.418,19.9481,-11.7576,
0.7,0.516031,0.5254,-109.322,-101.857,14.5978,15.8874,-107.172,-26.4195,17.125,-96.8685,-109.074,-7.26848,10.0203,-99.9583,19.4759,-11.4765,
0.7,0.516136,0.525564,-107.192,-99.5635,14.278,15.5731,-105.089,-25.8005,16.7451,-94.6933,-106.948,-7.13612,9.82667,-97.7067,19.0415,-11.2188,
0.7,0.516331,0.525766,-104.039,-98.1272,13.7892,15.1065,-102.009,-25.3978,16.5087,-93.3347,-103.802,-6.9356,9.53931,-96.2979,18.7617,-11.0561,
0.7,0.516592,0.526018,-101.873,-96.5134,13.4176,14.7843,-99.8976,-24.9429,16.2447,-91.8084,-101.64,-6.79925,9.34208,-94.7147,18.4481,-10.8734,
0.7,0.516892,0.526307,-100.389,-95.0629,13.1339,14.5637,-98.455,-24.5273,16.0085,-90.4383,-100.159,-6.70632,9.20705,-93.2921,18.165,-10.709,
0.7,0.517225,0.526627,-99.2619,-94.0234,12.8977,14.3969,-97.3618,-24.2148,15.8428,-89.4597,-99.0339,-6.63594,9.1045,-92.2726,17.9614,-10.591,
0.7,0.51758,0.526982,-98.2497,-92.5544,12.6814,14.2481,-96.3804,-23.7843,15.6052,-88.0744,-98.0239,-6.56814,9.01163,-90.8317,17.6758,-10.4248,
0.7,0.517967,0.527353,-97.0103,-91.8804,12.4348,14.0675,-95.176,-23.5602,15.5012,-87.4451,-96.7873,-6.48454,8.89781,-90.1712,17.5414,-10.3479,
0.7,0.518382,0.527744,-95.8846,-91.0408,12.1999,13.9043,-94.0834,-23.2943,15.3704,-86.6577,-95.6643,-6.40567,8.79393,-89.3483,17.3746,-10.2523,
0.7,0.518817,0.528163,-95.1459,-90.0482,12.0185,13.7984,-93.3698,-22.985,15.2152,-85.7255,-94.9277,-6.35158,8.72536,-88.3753,17.1781,-10.1393,
0.7,0.519276,0.528547,-93.9702,-90.8447,11.7795,13.6291,-92.2274,-23.1544,15.3609,-86.4909,-93.7551,-6.2658,8.61627,-89.157,17.3284,-10.2287,
0.7,0.519744,0.529003,-93.4012,-88.1914,11.6234,13.5486,-91.6794,-22.4205,14.9263,-83.9777,-93.1879,-6.21907,8.56256,-86.5541,16.816,-9.9289,
0.7,0.520248,0.529467,-91.8904,-87.6415,11.3415,13.3314,-90.208,-22.2282,14.848,-83.4654,-91.6811,-6.11032,8.42265,-86.0153,16.7048,-9.86593,
0.7,0.520764,0.529956,-91.6278,-86.9689,11.2211,13.2963,-89.9608,-21.9975,14.748,-82.8384,-91.4196,-6.08423,8.39707,-85.3566,16.5684,-9.78886,
0.7,0.521311,0.530456,-89.9602,-86.0132,10.9254,13.0578,-88.3344,-21.6997,14.5992,-81.9406,-89.7564,-5.96533,8.24283,-84.4197,16.3799,-9.68022,
0.7,0.52187,0.53096,-89.4026,-85.6788,10.766,12.979,-87.7978,-21.5603,14.5567,-81.634,-89.2006,-5.91751,8.18985,-84.0931,16.3073,-9.64113,
0.7,0.522432,0.531473,-89.0023,-85.1436,10.6294,12.9263,-87.4147,-21.3747,14.4808,-81.1348,-88.802,-5.87872,8.15103,-83.5691,16.1982,-9.5797,
0.7,0.522966,0.531993,-89.6201,-84.6397,10.6283,13.0187,-88.0302,-21.1973,14.4091,-80.6655,-89.4198,-5.89654,8.20362,-83.0762,16.0922,-9.52134,
0.7,0.523475,0.532527,-90.2021,-83.878,10.6446,13.1095,-88.6073,-20.9566,14.2947,-79.95,-90.0009,-5.92734,8.25558,-82.3302,15.9374,-9.434,
0.7,0.52416,0.533063,-84.3343,-83.8002,9.86559,12.2598,-82.8531,-20.887,14.2957,-79.8864,-84.1472,-5.52399,7.71544,-82.2555,15.9125,-9.42357,
0.7,0.52466,0.533605,-89.8554,-83.0089,10.4428,13.0668,-88.2847,-20.6453,14.1773,-79.1407,-89.6567,-5.87379,8.21848,-81.4807,15.7509,-9.3327,
0.7,0.525282,0.534148,-85.6241,-82.868,9.86854,12.4534,-84.1369,-20.5686,14.1679,-79.0146,-85.4357,-5.58138,7.82871,-81.3438,15.7157,-9.31545,
0.7,0.525896,0.534708,-85.4391,-81.882,9.77398,12.43,-83.9631,-20.2825,14.0137,-78.0827,-85.2522,-5.55064,7.80855,-80.3774,15.5202,-9.20321,
0.7,0.526639,0.535275,-80.968,-81.5332,9.17446,11.785,-79.5787,-20.153,13.9676,-77.7588,-80.7921,-5.23984,7.39638,-80.0359,15.4483,-9.16304,
0.7,0.527173,0.535845,-87.5285,-81.0375,9.85096,12.7444,-86.0336,-19.9921,13.897,-77.2934,-87.3394,-5.6465,7.99255,-79.5502,15.3484,-9.10634,
0.7,0.527933,0.536533,-80.9341,-77.9481,9.02253,11.788,-79.5611,-19.184,13.3823,-74.3559,-80.7607,-5.1968,7.38616,-76.518,14.7597,-8.75858,
0.7,0.528582,0.537124,-83.1586,-79.878,9.19998,12.115,-81.7554,-19.6258,13.7268,-76.203,-82.9817,-5.31904,7.58559,-78.4131,15.1211,-8.97476,
0.7,0.529257,0.53772,-81.5349,-79.0178,8.94826,11.8813,-80.1667,-19.378,13.5916,-75.3895,-81.3629,-5.19124,7.4333,-77.5684,14.9587,-8.87817,
0.7,0.529938,0.538318,-81.3523,-78.9539,8.85153,11.8585,-79.9952,-19.3311,13.595,-75.3339,-81.182,-5.15691,7.4127,-77.5052,14.9483,-8.87125,
0.7,0.530628,0.538935,-80.4312,-77.7996,8.67644,11.7276,-79.0972,-19.0099,13.412,-74.2396,-80.2644,-5.07229,7.32421,-76.3709,14.7355,-8.74249,
0.7,0.531322,0.53958,-80.1491,-76.7256,8.57082,11.6911,-78.8273,-18.6866,13.2337,-73.2291,-79.9846,-5.0272,7.29376,-75.3134,14.5479,-8.62438,
0.7,0.532039,0.540225,-78.9103,-76.3054,8.33753,11.5084,-77.6201,-18.5485,13.1731,-72.835,-78.7497,-4.92676,7.17707,-74.8984,14.4802,-8.57908,
0.7,0.532753,0.540865,-78.6215,-76.1128,8.2339,11.4706,-77.3432,-18.4681,13.152,-72.6575,-78.4633,-4.87891,7.14561,-74.7063,14.4586,-8.55986,
0.7,0.533477,0.541457,-77.893,-77.376,8.07952,11.3681,-76.6342,-18.7567,13.3805,-73.866,-77.7382,-4.80116,7.07373,-75.945,14.7038,-8.70277,
0.7,0.534199,0.542108,-77.504,-75.0267,7.96655,11.3152,-76.2586,-18.1604,12.9871,-71.6278,-77.352,-4.74296,7.03244,-73.6349,14.2782,-8.44192,
0.7,0.534933,0.542756,-76.6027,-74.6808,7.80197,11.1868,-75.3788,-18.0534,12.9379,-71.3015,-76.4546,-4.65228,6.94448,-73.291,14.2345,-8.40661,
0.7,0.535666,0.543439,-76.1233,-73.0243,7.68497,11.1197,-74.9136,-17.6211,12.6619,-69.726,-75.9783,-4.58722,6.89475,-71.6599,13.9456,-8.22451,
0.7,0.536407,0.544114,-75.8669,-73.3263,7.59087,11.0858,-74.6678,-17.6676,12.7245,-70.0192,-75.7245,-4.53589,6.86528,-71.9507,14.0316,-8.26314,
0.7,0.537161,0.544802,-74.8103,-72.3332,7.4162,10.938,-73.6338,-17.3997,12.561,-69.0765,-74.672,-4.43584,6.76323,-70.9706,13.8694,-8.15577,
0.7,0.537911,0.545499,-74.4759,-71.5831,7.31705,10.8952,-73.3104,-17.1917,12.4398,-68.3655,-74.3404,-4.37942,6.72663,-70.2291,13.7534,-8.07573,
0.7,0.538675,0.546207,-73.7271,-70.9216,7.17789,10.7926,-72.5788,-17.0037,12.3344,-67.7393,-73.5951,-4.29731,6.65235,-69.5746,13.6537,-8.00556,
0.7,0.539448,0.546909,-73.2106,-70.9845,7.06135,10.7225,-72.0761,-16.9923,12.3573,-67.8038,-73.0816,-4.23081,6.5994,-69.6309,13.6928,-8.01707,
0.7,0.540214,0.547618,-73.9675,-71.2041,7.07457,10.8402,-72.8261,-17.0181,12.4067,-68.0183,-73.8393,-4.23731,6.66113,-69.8407,13.7626,-8.04634,
0.7,0.540992,0.548259,-72.3322,-72.3482,6.85446,10.6086,-71.221,-17.2879,12.616,-69.1103,-72.2086,-4.11069,6.50811,-70.9573,14.0115,-8.18015,
0.7,0.541799,0.548972,-70.5504,-69.275,6.62403,10.3548,-69.4712,-16.5275,12.0923,-66.1789,-70.4316,-3.97722,6.34217,-67.9388,13.4377,-7.83613,
0.7,0.542597,0.549694,-70.5801,-68.7044,6.56904,10.3678,-69.5047,-16.3666,12.0046,-65.6378,-70.4628,-3.95065,6.33991,-67.3754,13.3452,-7.77456,
0.7,0.543385,0.550427,-70.4357,-67.8995,6.50781,10.3554,-69.3657,-16.1461,11.8757,-64.8738,-70.3202,-3.91615,6.32233,-66.5829,13.2042,-7.68596,
0.7,0.544172,0.551176,-70.2861,-67.2103,6.45013,10.3412,-69.2213,-15.9505,11.7661,-64.2212,-70.1722,-3.88402,6.30475,-65.9046,13.082,-7.60986,
0.7,0.544857,0.551919,-72.7618,-66.4385,6.66601,10.7132,-71.6594,-15.738,11.6407,-63.4893,-72.645,-4.00091,6.52335,-65.1455,12.9429,-7.52428,
0.7,0.545611,0.552666,-70.3096,-66.1735,6.40897,10.3573,-69.2467,-15.6465,11.6046,-63.2412,-70.1984,-3.83585,6.29823,-64.8837,12.9003,-7.49572,
0.7,0.546406,0.553414,-68.3952,-65.6067,6.19577,10.08,-67.364,-15.4864,11.5163,-62.7039,-68.2883,-3.70771,6.1226,-64.3262,12.7974,-7.43275,
0.7,0.547203,0.554158,-68.2006,-65.6733,6.13913,10.0582,-67.1749,-15.4797,11.5378,-62.7713,-68.0953,-3.67216,6.10081,-64.3897,12.8183,-7.44157,
0.7,0.548019,0.554893,-66.6841,-65.1396,5.95853,9.84015,-65.6844,-15.3357,11.4537,-62.2639,-66.5824,-3.56774,5.96118,-63.8651,12.7206,-7.38214,
0.7,0.548826,0.555628,-66.7525,-64.8984,5.92824,9.85978,-65.7536,-15.261,11.4181,-62.0366,-66.6518,-3.54917,5.9634,-63.6271,12.6802,-7.35589,
0.7,0.549639,0.556374,-66.136,-64.1896,5.83645,9.77487,-65.1488,-15.0761,11.3004,-61.3621,-66.0374,-3.49555,5.90469,-62.9311,12.5459,-7.27621,
0.7,0.550442,0.557138,-66.1196,-63.2426,5.80672,9.7797,-65.134,-14.8298,11.1391,-60.4617,-66.022,-3.47572,5.89991,-62.0019,12.3642,-7.1694,
0.7,0.551241,0.557893,-65.7055,-63.0228,5.74529,9.72612,-64.7272,-14.7621,11.1088,-60.254,-65.6094,-3.43706,5.86,-61.7865,12.3195,-7.14419,
0.7,0.552049,0.558666,-65.0296,-62.0807,5.66737,9.6365,-64.0614,-14.5149,10.9515,-59.3581,-64.9352,-3.38718,5.79718,-60.863,12.1334,-7.03706,
0.7,0.552854,0.55944,-64.7942,-61.738,5.62667,9.61085,-63.83,-14.3868,10.8995,-59.0407,-64.7007,-3.36357,5.77421,-60.5271,12.065,-6.99796,
0.7,0.553658,0.560218,-64.194,-60.9476,5.53671,9.52557,-63.2415,-14.1764,10.768,-58.2897,-64.1014,-3.33049,5.72038,-59.7534,11.9036,-6.90722,
0.7,0.554455,0.560996,-64.1474,-60.6981,5.52214,9.52696,-63.1952,-14.0934,10.7305,-58.056,-64.0549,-3.32423,5.71554,-59.5115,11.8402,-6.87655,
0.7,0.555256,0.561763,-63.8461,-60.8793,5.49039,9.49106,-62.8975,-14.1114,10.7699,-58.2337,-63.754,-3.30815,5.68861,-59.6926,11.8576,-6.89412,
0.7,0.55605,0.562529,-62.9936,-59.9229,5.41683,9.37466,-62.0561,-13.8684,10.6076,-57.3227,-62.9025,-3.26662,5.61311,-58.7597,11.6456,-6.78162,
0.7,0.556847,0.563273,-63.0522,-60.7621,5.42174,9.394,-62.1123,-14.0427,10.7629,-58.1291,-62.9607,-3.27667,5.61956,-59.5891,11.7752,-6.8711,
0.7,0.557666,0.564033,-61.2387,-59.2338,5.26479,9.13428,-60.3244,-13.6693,10.5006,-56.6704,-61.1492,-3.19303,5.45978,-58.096,11.4491,-6.69338,
0.7,0.558486,0.564793,-61.1605,-59.1758,5.25726,9.1322,-60.246,-13.6367,10.4966,-56.6184,-61.0704,-3.20252,5.45518,-58.0455,11.4046,-6.68138,
0.7,0.559314,0.565543,-60.4698,-59.1908,5.19904,9.04027,-59.5637,-13.6233,10.5054,-56.6356,-60.3798,-3.18303,5.39648,-58.0662,11.3759,-6.67789,
0.7,0.560148,0.566288,-60.1693,-59.2211,5.17156,9.00707,-59.2662,-13.6152,10.5173,-56.667,-60.0789,-3.18473,5.37273,-58.1021,11.3492,-6.67599,
0.7,0.56098,0.567043,-59.2224,-57.9854,5.09344,8.87782,-58.3313,-13.3145,10.3,-55.4882,-59.1325,-3.15233,5.29128,-56.8958,11.0808,-6.53151,
0.7,0.561824,0.56779,-58.0777,-57.6006,4.995,8.71641,-57.2022,-13.2139,10.2335,-55.1226,-57.9884,-3.11058,5.19234,-56.5246,10.9731,-6.48257,
0.7,0.56266,0.568526,-58.4091,-58.0016,5.02691,8.77584,-57.5268,-13.2941,10.3064,-55.5089,-58.3183,-3.14716,5.22526,-56.9243,11.0164,-6.52227,
0.7,0.563498,0.569283,-57.9927,-57.0358,4.99548,8.72238,-57.115,-13.059,10.138,-54.5873,-57.9016,-3.14252,5.19112,-55.9827,10.7995,-6.40818,
0.7,0.564323,0.570016,-57.4536,-56.9462,4.95275,8.65062,-56.5823,-13.0293,10.1239,-54.5034,-57.3624,-3.13089,5.14594,-55.9005,10.7517,-6.39306,
0.7,0.565168,0.570645,-56.6541,-60.3793,4.88886,8.53969,-55.793,-13.8289,10.7334,-57.7859,-56.5633,-3.1037,5.07719,-59.276,11.3713,-6.77378,
0.7,0.565999,0.571382,-56.7793,-56.492,4.90762,8.56679,-55.9144,-12.9309,10.0439,-54.0671,-56.6873,-3.12794,5.09144,-55.4654,10.6091,-6.33274,
0.7,0.566967,0.572122,-52.8962,-56.8804,4.58288,7.9891,-52.0882,-13.0097,10.1137,-54.4412,-52.8096,-2.93097,4.7462,-55.8523,10.653,-6.37153,
0.7,0.567708,0.573019,-61.1657,-53.101,5.33337,9.24724,-60.2269,-12.1286,9.445,-50.8273,-61.0643,-3.4095,5.49174,-52.1474,9.91256,-5.94284,
0.7,0.56853,0.573788,-56.6866,-55.012,4.95853,8.57829,-55.814,-12.549,9.7899,-52.6593,-56.5919,-3.17447,5.09214,-54.0292,10.2415,-6.15214,
0.7,0.569339,0.574567,-55.9492,-53.6158,4.91119,8.47574,-55.085,-12.2136,9.54597,-51.326,-55.8549,-3.1477,5.02843,-52.6633,9.9529,-5.9913,
0.7,0.570315,0.575467,-51.7027,-50.7904,4.55068,7.84164,-50.9016,-11.5553,9.04815,-48.6238,-51.6147,-2.92357,4.64936,-49.8936,9.39882,-5.67072,
0.7,0.571292,0.576239,-51.3925,-54.5254,4.53583,7.80142,-50.5941,-12.3918,9.71717,-52.2019,-51.3044,-2.91757,4.62348,-53.5673,10.0642,-6.08348,
0.7,0.572085,0.577159,-57.3139,-50.2445,5.07399,8.70362,-56.4215,-11.4025,8.95863,-48.1065,-57.2155,-3.25423,5.15627,-49.3665,9.24765,-5.60153,
0.7,0.572911,0.577942,-54.2112,-52.3834,4.81252,8.2418,-53.3645,-11.8738,9.34307,-50.1572,-54.1177,-3.08588,4.8785,-51.4722,9.6188,-5.83628,
0.7,0.573866,0.578875,-51.1215,-48.5934,4.55569,7.77743,-50.3207,-11.0007,8.67145,-46.5307,-51.033,-2.91579,4.60146,-47.7526,8.89793,-5.40992,
0.7,0.574702,0.579675,-52.1051,-50.0877,4.65745,7.93206,-51.2867,-11.3252,8.94355,-47.9638,-52.0144,-2.9783,4.69111,-49.2246,9.15179,-5.57302,
0.7,0.57553,0.580488,-51.7682,-49.0635,4.64353,7.88569,-50.9529,-11.0756,8.76768,-46.986,-51.6779,-2.96389,4.66162,-48.2216,8.94499,-5.45583,
0.7,0.576362,0.581311,-63.6835,-60.6748,5.72988,9.70812,-62.6778,-13.6532,10.8444,-58.1156,-63.572,-3.6518,5.73556,-59.637,11.0423,-6.74376,
0.7,0.578031,0.582944,-28.1772,-26.0908,2.53685,4.29789,-27.7317,-5.85649,4.66641,-24.9932,-28.1274,-1.62295,2.53899,-25.6487,4.72468,-2.89599,
0.7,0.578872,0.583745,-49.3209,-47.4924,4.45019,7.52635,-48.5397,-10.6496,8.49591,-45.4965,-49.2334,-2.84438,4.44482,-46.6916,8.57668,-5.2676,
0.7,0.579745,0.584562,-48.1375,-46.9034,4.35173,7.34895,-47.3738,-10.5065,8.39233,-44.9345,-48.0516,-2.78071,4.33896,-46.1165,8.44677,-5.19838,
0.7,0.580578,0.585348,-48.9809,-47.4145,4.43872,7.48137,-48.2023,-10.6154,8.48638,-45.425,-48.8932,-2.83188,4.41539,-46.6229,8.51671,-5.25138,
0.7,0.581539,0.586126,-43.9642,-47.0583,3.99766,6.71906,-43.2634,-10.529,8.42386,-45.0851,-43.8853,-2.54259,3.96328,-46.2766,8.42994,-5.20816,
0.7,0.582237,0.586922,-51.4349,-45.0101,4.68692,7.86219,-50.6139,-10.0634,8.05869,-43.1242,-51.3423,-2.97604,4.63697,-44.2656,8.04383,-4.9783,
0.7,0.583084,0.587736,-46.1773,-44.3193,4.21551,7.06052,-45.4392,-9.89708,7.93861,-42.4644,-46.0939,-2.67344,4.16326,-43.5894,7.90189,-4.89884,
0.7,0.583923,0.58854,-46.3887,-44.5499,4.24698,7.09741,-45.6454,-9.93974,7.98145,-42.6871,-46.3046,-2.68849,4.18279,-43.8194,7.92393,-4.92117,
0.7,0.584771,0.589349,-45.705,-44.0277,4.19474,6.99599,-44.9711,-9.81531,7.89098,-42.1881,-45.6218,-2.65152,4.12159,-43.3089,7.81279,-4.86046,
0.7,0.585611,0.590134,-45.4859,-44.3925,4.18518,6.96414,-44.7543,-9.89065,7.95771,-42.5388,-45.4028,-2.64242,4.10245,-43.6707,7.85976,-4.8978,
0.7,0.586457,0.590923,-45.0879,-44.0444,4.15881,6.90445,-44.3616,-9.80797,7.89837,-42.2058,-45.0051,-2.62325,4.06724,-43.3315,7.77958,-4.85633,
0.7,0.587296,0.591703,-44.1376,-43.2556,4.08368,6.76115,-43.4251,-9.62741,7.75922,-41.4507,-44.0563,-2.57186,3.98219,-42.5585,7.62282,-4.76648,
0.7,0.588134,0.592508,-44.2716,-42.541,4.106,6.78355,-43.5557,-9.45983,7.63309,-40.7674,-44.1897,-2.58392,3.99501,-41.8586,7.47859,-4.68471,
