ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.55415,-0.795353,0.67731,0.501428,0.534891,-0.483938,-0.477771,-0.006965,-0.00322954,0.00224686,-0.0145197,-0.00760414,0.00333464,0.159962,-0.67484,0.663684,-0.549541,0.833842,0.0299836,0.0425672,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.00914989,0,0,0,0,3.58833,-1.26045,-7.38337,1.27804,0.114092,0.0392107,0.439848,0,0,-10,0,0,0,0,0,3.63163,0,0,0,
0.554135,-0.79536,0.677314,0.501439,0.534887,-0.483943,-0.47776,-0.00739917,-0.00409781,0.0021982,-0.0150559,-0.00694602,-1.85835e-05,0.15995,-0.674844,0.663686,-0.549537,0.833846,0.0299805,0.0425662,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.45219,-0.301699,1.74676,0.785045,-0.719677,3.50897,-0.0654749,-6.6608,0.238173,0.0159149,0.403908,0.108728,0,0,-10,0,0,0,0,0,3.63144,0,0,0,
0.554128,-0.795365,0.677316,0.501444,0.534885,-0.483944,-0.477755,-0.00760686,-0.00422528,0.00223638,-0.014297,-0.00674855,-0.000453279,0.159943,-0.674847,0.663687,-0.549534,0.833848,0.029979,0.0425657,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.303659,-0.186781,0.932065,0.473935,-0.347427,3.53207,-0.505702,-6.93567,0.613892,0.0609219,0.239196,0.264729,0,0,-10,0,0,0,0,0,3.63134,0,0,0,
0.55412,-0.795369,0.677319,0.50145,0.534883,-0.483947,-0.477749,-0.00776588,-0.00446204,0.00222493,-0.0154572,-0.0066062,-0.00103087,0.159936,-0.674849,0.663688,-0.549531,0.83385,0.0299772,0.0425651,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.27314,-0.165323,0.934174,0.377838,-0.105326,3.53176,-0.631177,-6.97361,0.726603,0.0584222,0.160438,0.260701,0,0,-10,0,0,0,0,0,3.63123,0,0,0,
0.554103,-0.79538,0.677323,0.501461,0.534878,-0.48395,-0.477739,-0.00890295,-0.0059812,0.00232878,-0.0143477,-0.00668392,-0.0039345,0.159921,-0.674855,0.66369,-0.549524,0.833855,0.0299738,0.0425639,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.610638,-0.318664,1.66786,0.790589,-0.563215,3.48193,0.219924,-6.61154,-0.0659615,0.0111376,0.397788,0.134504,0,0,-10,0,0,0,0,0,3.63101,0,0,0,
0.554094,-0.795385,0.677326,0.501466,0.534876,-0.483951,-0.477735,-0.00822758,-0.00494543,0.00232705,-0.0130392,-0.00701875,-0.00134074,0.159914,-0.674857,0.663691,-0.549521,0.833857,0.0299722,0.0425633,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,0.343434,-0.14594,0.612277,0.378166,-0.215024,3.54469,-0.482255,-7.03321,0.5436,0.0767949,0.204208,0.329984,0,0,-10,0,0,0,0,0,3.63091,0,0,0,
0.554086,-0.795391,0.677328,0.501471,0.534874,-0.483953,-0.47773,-0.00819801,-0.0051446,0.00224502,-0.013205,-0.0067891,-0.00156434,0.159907,-0.67486,0.663692,-0.549517,0.83386,0.0299704,0.0425625,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.31556,-0.171598,0.85444,0.395084,-0.270357,3.46547,1.48163,-6.93457,-1.5903,0.00420207,0.469245,0.360792,0,0,-10,0,0,0,0,0,3.63079,0,0,0,
0.554078,-0.795395,0.67733,0.501477,0.534872,-0.483955,-0.477725,-0.00754909,-0.00452311,0.00215635,-0.0124565,-0.00684641,-0.000499566,0.1599,-0.674862,0.663693,-0.549514,0.833861,0.0299689,0.042562,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.66561,-0.166492,0.885952,0.426827,-0.234513,3.48138,2.15366,-6.93815,-2.35695,-0.00628144,0.550148,0.369061,0,0,-10,0,0,0,0,0,3.63069,0,0,0,
0.554072,-0.795399,0.677332,0.501481,0.534871,-0.483957,-0.47772,-0.00613188,-0.00361033,0.0018283,-0.0128809,-0.00654922,0.000444707,0.159895,-0.674864,0.663694,-0.549511,0.833863,0.0299677,0.0425616,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.7959,-0.116418,0.718808,0.3357,-0.397536,3.49389,2.42886,-7.0608,-2.69575,-0.00788649,0.624644,0.419682,0,0,-10,0,0,0,0,0,3.63061,0,0,0,
0.554064,-0.795402,0.677335,0.501489,0.534868,-0.483962,-0.477708,-0.00351066,-0.00134243,0.00133236,-0.0133268,-0.00602393,0.00381002,0.159888,-0.674867,0.663695,-0.549509,0.833865,0.029966,0.0425612,-0.178981,-0.0799403,0.739144,0.694608,-0.287717,0.609157,0.252322,0,0,0,0,0,0,0,1.97862,-0.178236,1.3933,0.622138,-1.27653,3.51165,3.03048,-6.93581,-3.27918,-0.0464477,0.93994,0.304104,0,0,-10,0,0,0,0,0,3.63051,0,0,0,
