dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.633711,0.749358,-46.5215,-0.256903,-16.1569,0,-43.3241,-0.160853,0,-0.198921,-43.0438,17.6441,0.282971,-0.196747,0.163985,-0.0450783,
0.75,0.633712,0.74936,-46.4644,-0.0852686,-16.1362,0,-43.2712,-0.0533891,0,-0.0660234,-42.9908,17.6226,0.28259,-0.0653023,0.0544282,-0.0149619,
0.75,0.633712,0.749361,-46.5022,-0.200665,-16.1488,0,-43.3067,-0.125643,0,-0.155374,-43.0258,17.637,0.2828,-0.153677,0.128087,-0.0352102,
0.75,0.633714,0.749363,-46.4773,-0.154835,-16.139,0,-43.284,-0.0969483,0,-0.119888,-43.0027,17.6278,0.282599,-0.118579,0.0988329,-0.0271685,
0.75,0.633714,0.749364,-46.5135,-0.154282,-16.1511,0,-43.3178,-0.0966032,0,-0.119459,-43.0361,17.6416,0.2828,-0.118156,0.0984796,-0.0270714,
0.75,0.633719,0.749365,-46.2709,-0.199227,-16.0663,0,-43.0921,-0.124747,0,-0.154259,-42.8116,17.5498,0.281297,-0.152577,0.127169,-0.0349579,
0.75,0.633724,0.749366,-46.1778,-0.200286,-16.034,0,-43.0055,-0.12541,0,-0.155079,-42.7255,17.5145,0.280722,-0.153389,0.127845,-0.0351437,
0.75,0.633747,0.749368,-45.0732,-0.115474,-15.6511,0,-41.9765,-0.0723054,0,-0.0894097,-41.7035,17.0956,0.274005,-0.0884353,0.0737078,-0.0202618,
0.75,0.633764,0.749369,-45.401,-0.168229,-15.7657,0,-42.2814,-0.105339,0,-0.130257,-42.0067,17.2199,0.276,-0.128837,0.107381,-0.0295185,
0.75,0.633802,0.749372,-44.1519,-0.0981058,-15.3337,0,-41.1177,-0.0614313,0,-0.0759617,-40.8511,16.7462,0.268387,-0.0751342,0.0626213,-0.0172143,
0.75,0.63382,0.749373,-45.2857,-0.147536,-15.7283,0,-42.1733,-0.092384,0,-0.114235,-41.9001,17.1763,0.275272,-0.11299,0.0941729,-0.0258876,
0.75,0.633858,0.749376,-44.1279,-0.0881168,-15.328,0,-41.0944,-0.0551776,0,-0.0682274,-40.8288,16.7371,0.268234,-0.0674842,0.0562451,-0.0154615,
0.75,0.63388,0.749378,-45.3819,-0.115234,-15.7648,0,-42.2618,-0.0721595,0,-0.089224,-41.9891,17.2127,0.275873,-0.0882524,0.0735541,-0.0202197,
0.75,0.633925,0.749379,-43.2632,-0.170451,-15.0312,0,-40.2879,-0.106737,0,-0.131977,-40.0289,16.409,0.26303,-0.13054,0.108799,-0.0299083,
0.75,0.633975,0.749381,-42.7873,-0.0837027,-14.8684,0,-39.8439,-0.0524152,0,-0.0648097,-39.5887,16.2283,0.260181,-0.0641039,0.0534271,-0.0146869,
