dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.72488,0.959985,7.46414,77.9983,-2.80614,0.076016,0,-53.2618,-1.53552,0,7.16014,-2.08703,-0.198846,62.9451,-46.0172,13.2681,
0.7,0.72488,0.959985,7.46456,78.0027,-2.80629,0.0760202,0,-53.2647,-1.5356,0,7.16054,-2.08714,-0.198856,62.9485,-46.0197,13.2688,
0.7,0.72488,0.959985,7.46444,78.0066,-2.80625,0.0760202,0,-53.2674,-1.53568,0,7.16043,-2.08711,-0.198853,62.9517,-46.0221,13.2695,
0.7,0.72488,0.959985,7.46529,78.0104,-2.80657,0.0760288,0,-53.27,-1.53575,0,7.16124,-2.08735,-0.198876,62.9548,-46.0243,13.2701,
0.7,0.72488,0.959985,7.46561,78.0137,-2.80669,0.076032,0,-53.2722,-1.53582,0,7.16154,-2.08744,-0.198884,62.9574,-46.0262,13.2707,
0.7,0.72488,0.959985,7.46596,78.0173,-2.80682,0.0760356,0,-53.2747,-1.53589,0,7.16188,-2.08754,-0.198893,62.9604,-46.0284,13.2713,
0.7,0.72488,0.959985,7.46633,78.0215,-2.80696,0.0760394,0,-53.2776,-1.53598,0,7.16224,-2.08764,-0.198903,62.9637,-46.0308,13.272,
0.7,0.72488,0.959985,7.46672,78.0253,-2.8071,0.0760433,0,-53.2802,-1.53605,0,7.16261,-2.08775,-0.198914,62.9668,-46.0331,13.2726,
0.7,0.72488,0.959985,7.46712,78.0295,-2.80725,0.0760474,0,-53.283,-1.53613,0,7.16299,-2.08786,-0.198924,62.9702,-46.0356,13.2733,
0.7,0.72488,0.959985,7.46745,78.028,-2.80738,0.0760508,0,-53.2821,-1.53611,0,7.16331,-2.08796,-0.198933,62.969,-46.0347,13.2731,
0.7,0.72488,0.959985,7.4678,78.0366,-2.80751,0.0760544,0,-53.2879,-1.53628,0,7.16365,-2.08805,-0.198942,62.9759,-46.0397,13.2746,
0.7,0.72488,0.959985,7.46816,78.0378,-2.80764,0.076058,0,-53.2887,-1.5363,0,7.16399,-2.08815,-0.198952,62.9769,-46.0404,13.2748,
0.7,0.72488,0.959985,7.46847,78.0436,-2.80776,0.0760612,0,-53.2927,-1.53642,0,7.16429,-2.08824,-0.19896,62.9816,-46.0439,13.2757,
0.7,0.72488,0.959985,7.46883,78.0473,-2.8079,0.0760648,0,-53.2953,-1.53649,0,7.16463,-2.08834,-0.198969,62.9846,-46.0461,13.2764,
