pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
3.4197,1.77194,2.46964,3.13511,0,-200,0,-2.1215,-1.33221,-3.83691,-6.65394,-1.35421,-3.14395,-1.53188,-1.55052,0,129.269,0,294.045,0,224.275,0,157.728,13.7267,48.0789,-48.9919,9.98949,-31.1259,39.1303,-0.324171,49.9989,-136.391,42.7473,113.276,161.341,15.7629,61.1119,-88.4518,36.5106,4.32006,6.95258e-310,184.671,5.32375e-310,697.002,1.4822e-323,264.007,4.94066e-324,157.728,13.7267,232.75,-48.9919,706.992,-31.1259,303.137,-0.324171,207.727,-36.8956,-23.1688,-66.7288,-115.721,-23.5515,-54.6774,-26.6414,-26.9656,
3.41999,1.77339,2.47006,3.13542,0,-200,0,-2.12184,-1.33175,-3.83439,-6.65059,-1.35502,-3.14382,-1.5321,-1.54984,0,129.24,0,293.9,0,224.233,0,157.697,13.7406,48.0749,-48.9774,10.0605,-31.1095,39.1433,-0.308591,49.999,-136.375,42.7006,113.221,161.06,15.8898,61.0538,-88.3423,36.4642,4.3247,6.95258e-310,184.667,5.32375e-310,696.536,1.4822e-323,264.039,4.94066e-324,157.697,13.7406,232.742,-48.9774,706.597,-31.1095,303.183,-0.308591,207.696,-36.9015,-23.1609,-66.6851,-115.662,-23.5656,-54.6751,-26.6452,-26.9538,
3.42036,1.77498,2.47055,3.1357,0,-200,0,-2.12237,-1.33126,-3.83195,-6.64723,-1.35596,-3.14365,-1.53229,-1.54924,0,129.203,0,293.741,0,224.184,0,157.669,13.7584,48.0698,-48.9613,10.1386,-31.0902,39.1586,-0.29481,49.9991,-136.36,42.6497,113.16,160.753,16.0236,60.9868,-88.2142,36.4128,4.33005,6.95258e-310,184.675,5.32375e-310,696.067,1.4822e-323,264.076,4.94066e-324,157.669,13.7584,232.745,-48.9613,706.206,-31.0902,303.234,-0.29481,207.668,-36.9108,-23.1524,-66.6427,-115.604,-23.5819,-54.6721,-26.6485,-26.9433,
3.42086,1.77688,2.4713,3.13613,0,-200,0,-2.12299,-1.33048,-3.82734,-6.6415,-1.3563,-3.14228,-1.53259,-1.5483,0,129.153,0,293.551,0,224.109,0,157.626,13.7826,48.0629,-48.942,10.2313,-31.0607,39.1821,-0.273234,49.9993,-136.34,42.6012,113.095,160.392,16.1797,60.8975,-88.0484,36.3623,4.33487,6.95258e-310,184.671,5.32375e-310,695.277,1.4822e-323,263.983,4.94066e-324,157.626,13.7826,232.734,-48.942,705.509,-31.0607,303.165,-0.273234,207.625,-36.9215,-23.1389,-66.5624,-115.504,-23.5877,-54.6484,-26.6538,-26.927,
3.42142,1.7792,2.47242,3.13664,0,-200,0,-2.12358,-1.32952,-3.82154,-6.63433,-1.35624,-3.13972,-1.53295,-1.54718,0,129.096,0,293.319,0,223.997,0,157.575,13.8097,48.0551,-48.9181,10.345,-31.017,39.2167,-0.247473,49.9994,-136.307,42.5401,113.027,159.949,16.3596,60.7673,-87.8273,36.3017,4.34069,6.95258e-310,184.653,5.32375e-310,694.289,1.4822e-323,263.772,4.94066e-324,157.575,13.8097,232.709,-48.9181,704.634,-31.017,302.989,-0.247473,207.574,-36.9318,-23.1221,-66.4615,-115.38,-23.5869,-54.6038,-26.66,-26.9075,
3.422,1.78175,2.47341,3.13725,0,-200,0,-2.12418,-1.32853,-3.81561,-6.62687,-1.35679,-3.13802,-1.53338,-1.54585,0,129.039,0,293.063,0,223.898,0,157.513,13.8373,48.0471,-48.8915,10.4699,-30.9779,39.2475,-0.216908,49.9995,-136.273,42.4688,112.939,159.46,16.5715,60.6463,-87.6107,36.2303,4.34756,6.95258e-310,184.636,5.32375e-310,693.263,1.4822e-323,263.663,4.94066e-324,157.513,13.8373,232.683,-48.8915,703.733,-30.9779,302.911,-0.216908,207.513,-36.9423,-23.1049,-66.3584,-115.25,-23.5963,-54.5742,-26.6674,-26.8843,
3.42267,1.78392,2.47424,3.13785,0,-200,0,-2.125,-1.3275,-3.80913,-6.61908,-1.35701,-3.13638,-1.53379,-1.54454,0,128.972,0,292.847,0,223.815,0,157.454,13.8696,48.0378,-48.8687,10.5759,-30.9455,39.2731,-0.186951,49.9997,-136.252,42.4239,112.858,159.051,16.7574,60.5559,-87.4274,36.1792,4.35204,6.95258e-310,184.631,5.32375e-310,692.195,1.4822e-323,263.542,4.94066e-324,157.454,13.8696,232.669,-48.8687,702.771,-30.9455,302.815,-0.186951,207.453,-36.9566,-23.087,-66.2458,-115.114,-23.6002,-54.5457,-26.6747,-26.8616,
3.42341,1.78668,2.47556,3.13839,0,-200,0,-2.12592,-1.32637,-3.80272,-6.61098,-1.35711,-3.13349,-1.53417,-1.54337,0,128.898,0,292.571,0,223.683,0,157.4,13.9053,48.0275,-48.8394,10.7105,-30.8937,39.3139,-0.159986,49.9997,-136.216,42.3519,112.771,158.529,16.9646,60.402,-87.1605,36.1062,4.35935,6.95258e-310,184.627,5.32375e-310,691.083,1.4822e-323,263.314,4.94066e-324,157.4,13.9053,232.654,-48.8394,701.793,-30.8937,302.627,-0.159986,207.399,-36.9726,-23.0673,-66.1343,-114.974,-23.6019,-54.4955,-26.6812,-26.8412,
3.42424,1.78939,2.4769,3.13912,0,-200,0,-2.12684,-1.32501,-3.79405,-6.60063,-1.35655,-3.1299,-1.53468,-1.54178,0,128.815,0,292.3,0,223.549,0,157.327,13.945,48.016,-48.8102,10.8428,-30.8409,39.3553,-0.123437,49.9998,-136.181,42.2985,112.685,158.021,17.1775,60.2582,-86.9009,36.0475,4.36442,6.95258e-310,184.608,5.32375e-310,689.668,1.4822e-323,262.992,4.94066e-324,157.327,13.945,232.624,-48.8102,700.511,-30.8409,302.347,-0.123437,207.326,-36.9885,-23.0436,-65.9834,-114.794,-23.5921,-54.433,-26.6901,-26.8135,
3.42519,1.79291,2.47839,3.14001,0,-200,0,-2.12792,-1.32347,-3.78472,-6.58909,-1.35684,-3.12682,-1.5353,-1.53984,0,128.72,0,291.948,0,223.4,0,157.238,13.9904,48.0028,-48.7717,11.0147,-30.7824,39.4011,-0.079091,49.9999,-136.134,42.213,112.56,157.355,17.463,60.0885,-86.5895,35.9577,4.37286,6.95258e-310,184.592,5.32375e-310,688.09,1.4822e-323,262.759,4.94066e-324,157.238,13.9904,232.594,-48.7717,699.105,-30.7824,302.16,-0.079091,207.238,-37.0074,-23.017,-65.8213,-114.593,-23.5972,-54.3795,-26.7008,-26.7799,
3.42624,1.79656,2.47978,3.14096,0,-200,0,-2.12923,-1.32187,-3.77498,-6.57702,-1.35749,-3.12432,-1.53596,-1.53778,0,128.615,0,291.583,0,223.261,0,157.143,14.0411,47.988,-48.7312,11.1923,-30.7276,39.4439,-0.031753,50,-136.091,42.1284,112.418,156.668,17.7669,59.9316,-86.2816,35.8651,4.38151,6.95258e-310,184.586,5.32375e-310,686.443,1.4822e-323,262.591,4.94066e-324,157.143,14.0411,232.574,-48.7312,697.635,-30.7276,302.035,-0.031753,207.143,-37.0301,-22.989,-65.6518,-114.383,-23.6084,-54.336,-26.7123,-26.744,
3.42731,1.80045,2.48156,3.1419,0,-200,0,-2.13046,-1.32016,-3.76467,-6.56419,-1.3575,-3.12028,-1.53661,-1.53572,0,128.508,0,291.194,0,223.083,0,157.048,14.0922,47.973,-48.6873,11.382,-30.6571,39.4987,0.015585,50,-136.034,42.0347,112.281,155.936,18.0697,59.7298,-85.9218,35.7671,4.39086,6.95258e-310,184.568,5.32375e-310,684.693,1.4822e-323,262.265,4.94066e-324,157.048,14.0922,232.541,-48.6873,696.075,-30.6571,301.764,0.015585,207.048,-37.0514,-22.9592,-65.4725,-114.16,-23.6087,-54.2658,-26.7237,-26.7081,
3.42842,1.80482,2.48322,3.14296,0,-200,0,-2.1318,-1.31843,-3.75463,-6.55126,-1.35869,-3.11771,-1.53735,-1.53342,0,128.397,0,290.756,0,222.917,0,156.943,14.1457,47.9573,-48.637,11.5949,-30.5917,39.5493,0.0683113,50,-135.972,41.9176,112.108,155.11,18.4261,59.5339,-85.5545,35.6455,4.40289,6.95258e-310,184.558,5.32375e-310,682.933,1.4822e-323,262.121,4.94066e-324,156.943,14.1457,232.516,-48.637,694.528,-30.5917,301.67,0.0683113,206.943,-37.0749,-22.9292,-65.298,-113.935,-23.6294,-54.2211,-26.7365,-26.6682,
3.42959,1.80897,2.48489,3.14406,0,-200,0,-2.13319,-1.3166,-3.74353,-6.53737,-1.35922,-3.11443,-1.53811,-1.53102,0,128.28,0,290.342,0,222.75,0,156.833,14.2014,47.9408,-48.5885,11.7965,-30.5253,39.6006,0.123445,49.9998,-135.913,41.8201,111.944,154.333,18.7629,59.3461,-85.1981,35.5401,4.41283,6.95258e-310,184.545,5.32375e-310,681.047,1.4822e-323,261.884,4.94066e-324,156.833,14.2014,232.486,-48.5885,692.844,-30.5253,301.485,0.123445,206.833,-37.0989,-22.8974,-65.1049,-113.693,-23.6386,-54.1639,-26.7498,-26.6264,
3.43081,1.81282,2.48665,3.14516,0,-200,0,-2.13464,-1.31468,-3.73143,-6.52264,-1.35885,-3.11004,-1.53888,-1.52861,0,128.158,0,289.957,0,222.573,0,156.722,14.26,47.9234,-48.5428,11.9833,-30.4555,39.6543,0.178568,49.9997,-135.857,41.7458,111.798,153.62,19.0679,59.1606,-84.8475,35.4548,4.42034,6.95258e-310,184.531,5.32375e-310,679.052,1.4822e-323,261.51,4.94066e-324,156.722,14.26,232.454,-48.5428,691.035,-30.4555,301.165,0.178568,206.722,-37.1241,-22.8641,-64.8944,-113.437,-23.6322,-54.0877,-26.7631,-26.5845,
3.43204,1.81767,2.48834,3.14644,0,-200,0,-2.13613,-1.31278,-3.72019,-6.50803,-1.36054,-3.10788,-1.53976,-1.52584,0,128.035,0,289.472,0,222.404,0,156.595,14.3192,47.9058,-48.484,12.2187,-30.3884,39.7057,0.242201,49.9994,-135.784,41.617,111.587,152.708,19.4713,58.9626,-84.4609,35.3187,4.43377,6.95258e-310,184.52,5.32375e-310,677.074,1.4822e-323,261.427,4.94066e-324,156.595,14.3192,232.426,-48.484,689.293,-30.3884,301.132,0.242201,206.595,-37.15,-22.8309,-64.699,-113.183,-23.6616,-54.05,-26.7785,-26.5363,
3.43329,1.82171,2.49049,3.14749,0,-200,0,-2.13757,-1.31079,-3.70798,-6.49295,-1.35956,-3.10199,-1.54049,-1.52354,0,127.91,0,289.068,0,222.19,0,156.49,14.3789,47.8879,-48.4343,12.4145,-30.3032,39.7708,0.294819,49.9991,-135.714,41.5345,111.443,151.963,19.7648,58.733,-84.0606,35.2286,4.44213,6.95258e-310,184.502,5.32375e-310,675.04,1.4822e-323,260.899,4.94066e-324,156.49,14.3789,232.39,-48.4343,687.454,-30.3032,300.67,0.294819,206.489,-37.1752,-22.7963,-64.4866,-112.921,-23.6445,-53.9477,-26.7912,-26.4963,
3.43445,1.82678,2.49243,3.14886,0,-200,0,-2.13882,-1.30883,-3.69628,-6.4776,-1.36089,-3.09889,-1.54144,-1.52056,0,127.794,0,288.561,0,221.996,0,156.353,14.4345,47.8711,-48.3707,12.6598,-30.2259,39.8295,0.363125,49.9987,-135.619,41.395,111.228,151.014,20.1735,58.5055,-83.6458,35.0856,4.45634,6.95258e-310,184.47,5.32375e-310,672.971,1.4822e-323,260.721,4.94066e-324,156.353,14.4345,232.341,-48.3707,685.631,-30.2259,300.55,0.363125,206.352,-37.1968,-22.7623,-64.2831,-112.654,-23.6677,-53.8937,-26.8076,-26.4445,
3.43591,1.83163,2.49443,3.15002,0,-200,0,-2.14077,-1.30676,-3.68457,-6.46232,-1.36185,-3.09525,-1.54224,-1.51802,0,127.648,0,288.076,0,221.796,0,156.237,14.5045,47.85,-48.3087,12.8945,-30.1462,39.89,0.421249,49.9982,-135.545,41.2779,111.016,150.117,20.5468,58.2821,-83.2186,34.9579,4.46929,6.95258e-310,184.483,5.32375e-310,670.918,1.4822e-323,260.48,4.94066e-324,156.237,14.5045,232.333,-48.3087,683.812,-30.1462,300.37,0.421249,206.235,-37.2307,-22.7262,-64.0795,-112.388,-23.6843,-53.8304,-26.8216,-26.4004,
3.43732,1.83637,2.49629,3.15134,0,-200,0,-2.14254,-1.30467,-3.67207,-6.44628,-1.36275,-3.0919,-1.54316,-1.51514,0,127.507,0,287.602,0,221.61,0,156.105,14.5716,47.8296,-48.2471,13.123,-30.072,39.9459,0.487157,49.9976,-135.468,41.1698,110.803,149.244,20.9249,58.0803,-82.8214,34.837,4.48102,6.95258e-310,184.482,5.32375e-310,668.766,1.4822e-323,260.259,4.94066e-324,156.105,14.5716,232.312,-48.2471,681.889,-30.072,300.205,0.487157,206.103,-37.2615,-22.69,-63.8622,-112.109,-23.7001,-53.7721,-26.8375,-26.3503,
3.43874,1.84255,2.49854,3.15285,0,-200,0,-2.14426,-1.30247,-3.66004,-6.42953,-1.36532,-3.08928,-1.5442,-1.51185,0,127.365,0,286.984,0,221.385,0,155.954,14.6398,47.8088,-48.1651,13.4211,-29.9819,40.0135,0.562648,49.9968,-135.349,40.9872,110.517,148.095,21.4105,57.8105,-82.3213,34.6512,4.50069,6.95258e-310,184.47,5.32375e-310,666.528,1.4822e-323,260.187,4.94066e-324,155.954,14.6398,232.279,-48.1651,679.95,-29.9819,300.201,0.562648,205.951,-37.2914,-22.6516,-63.6529,-111.818,-23.7446,-53.7265,-26.8557,-26.293,
3.44023,1.84821,2.50064,3.15402,0,-200,0,-2.14631,-1.30044,-3.65008,-6.41516,-1.36792,-3.08706,-1.54501,-1.50928,0,127.216,0,286.418,0,221.175,0,155.837,14.7108,47.7869,-48.0884,13.6933,-29.8979,40.0763,0.621367,49.9961,-135.251,40.8206,110.246,147.051,21.8373,57.5601,-81.8462,34.48,4.51963,6.95258e-310,184.494,5.32375e-310,664.617,1.4822e-323,260.151,4.94066e-324,155.837,14.7108,232.281,-48.0884,678.31,-29.8979,300.227,0.621367,205.833,-37.3272,-22.6164,-63.4797,-111.568,-23.79,-53.6879,-26.8698,-26.2484,
3.44174,1.85307,2.50279,3.15554,0,-200,0,-2.14813,-1.29811,-3.63539,-6.39661,-1.36791,-3.08209,-1.54606,-1.50596,0,127.065,0,285.932,0,220.96,0,155.685,14.7829,47.7647,-48.0212,13.9271,-29.8119,40.1404,0.697463,49.9951,-135.157,40.7239,110.025,146.166,22.2148,57.3391,-81.4232,34.3669,4.53008,6.95258e-310,184.482,5.32375e-310,662.143,1.4822e-323,259.751,4.94066e-324,155.685,14.7829,232.247,-48.0212,676.07,-29.8119,299.891,0.697463,205.68,-37.3588,-22.5759,-63.2242,-111.245,-23.7897,-53.6016,-26.8881,-26.1906,
3.44321,1.85903,2.50504,3.15676,0,-200,0,-2.15012,-1.29606,-3.62565,-6.38205,-1.37075,-3.07973,-1.54691,-1.50329,0,126.918,0,285.336,0,220.735,0,155.562,14.8533,47.7428,-47.9374,14.2129,-29.7214,40.2074,0.758576,49.9942,-135.041,40.5406,109.734,145.072,22.6539,57.068,-80.922,34.1821,4.55099,6.95258e-310,184.5,5.32375e-310,660.22,1.4822e-323,259.716,4.94066e-324,155.562,14.8533,232.243,-47.9374,674.433,-29.7214,299.924,0.758576,205.557,-37.3935,-22.5401,-63.0549,-110.992,-23.8391,-53.5605,-26.9027,-26.1442,
3.44476,1.86454,2.50706,3.15818,0,-200,0,-2.1522,-1.29389,-3.61385,-6.36571,-1.37296,-3.07726,-1.54788,-1.5002,0,126.763,0,284.785,0,220.533,0,155.421,14.9271,47.7198,-47.8583,14.477,-29.6399,40.2676,0.82927,49.9931,-134.937,40.3957,109.454,144.067,23.0785,56.8421,-80.4736,34.026,4.56772,6.95258e-310,184.516,5.32375e-310,658.059,1.4822e-323,259.639,4.94066e-324,155.421,14.9271,232.236,-47.8583,672.536,-29.6399,299.906,0.82927,205.414,-37.4295,-22.5024,-62.8496,-110.708,-23.8776,-53.5175,-26.9197,-26.0904,
3.4463,1.86995,2.50962,3.15974,0,-200,0,-2.15402,-1.29147,-3.59934,-6.34666,-1.37295,-3.07132,-1.54896,-1.49679,0,126.609,0,284.244,0,220.277,0,155.265,15.0009,47.6967,-47.7794,14.7354,-29.537,40.3431,0.907161,49.9918,-134.814,40.2726,109.205,143.091,23.4699,56.5698,-79.9869,33.8912,4.58128,6.95258e-310,184.5,5.32375e-310,655.539,1.4822e-323,259.162,4.94066e-324,155.265,15.0009,232.197,-47.7794,670.274,-29.537,299.505,0.907161,205.257,-37.4613,-22.4604,-62.5973,-110.377,-23.8773,-53.4143,-26.9384,-26.0312,
3.44786,1.87541,2.51192,3.161,0,-200,0,-2.15613,-1.28931,-3.58824,-6.33088,-1.37455,-3.06759,-1.54982,-1.49404,0,126.453,0,283.698,0,220.047,0,155.139,15.0752,47.6733,-47.6981,14.9963,-29.4441,40.4109,0.970069,49.9906,-134.7,40.1258,108.931,142.104,23.8592,56.3118,-79.5077,33.7368,4.59852,6.95258e-310,184.519,5.32375e-310,653.467,1.4822e-323,258.951,4.94066e-324,155.139,15.0752,232.193,-47.6981,668.463,-29.4441,299.362,0.970069,205.13,-37.4979,-22.4228,-62.4042,-110.102,-23.9053,-53.3494,-26.9534,-25.9833,
3.44942,1.88109,2.51427,3.16245,0,-200,0,-2.15815,-1.28706,-3.57614,-6.31384,-1.37621,-3.06379,-1.55082,-1.49087,0,126.297,0,283.13,0,219.812,0,154.994,15.1494,47.6497,-47.6122,15.267,-29.3491,40.48,1.04256,49.9891,-134.574,39.9751,108.642,141.08,24.2712,56.0516,-79.0234,33.5772,4.61606,6.95258e-310,184.527,5.32375e-310,651.232,1.4822e-323,258.738,4.94066e-324,154.994,15.1494,232.177,-47.6122,666.499,-29.3491,299.217,1.04256,204.983,-37.533,-22.3836,-62.1938,-109.806,-23.9342,-53.2833,-26.9708,-25.9282,
3.45104,1.88681,2.51664,3.16405,0,-200,0,-2.16022,-1.2847,-3.56276,-6.2954,-1.37761,-3.05966,-1.55192,-1.48736,0,126.135,0,282.558,0,219.575,0,154.834,15.2265,47.6251,-47.5241,15.5389,-29.253,40.5495,1.12284,49.9874,-134.442,39.8335,108.346,140.055,24.6912,55.7969,-78.5419,33.4227,4.63259,6.95258e-310,184.533,5.32375e-310,648.816,1.4822e-323,258.484,4.94066e-324,154.834,15.2265,232.158,-47.5241,664.355,-29.253,299.034,1.12284,204.821,-37.5691,-22.3426,-61.9611,-109.485,-23.9585,-53.2115,-26.99,-25.8671,
3.4526,1.89263,2.51901,3.16553,0,-200,0,-2.16226,-1.28247,-3.55116,-6.27855,-1.37966,-3.05616,-1.55293,-1.48413,0,125.979,0,281.976,0,219.338,0,154.686,15.3007,47.6014,-47.4328,15.8155,-29.1567,40.6188,1.19651,49.9857,-134.305,39.6732,108.038,139.011,25.1077,55.533,-78.0513,33.2545,4.65159,6.95258e-310,184.543,5.32375e-310,646.621,1.4822e-323,258.317,4.94066e-324,154.686,15.3007,232.145,-47.4328,662.437,-29.1567,298.936,1.19651,204.672,-37.6045,-22.3038,-61.7593,-109.192,-23.994,-53.1507,-27.0076,-25.811,
