dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.722066,0.771371,-29.8944,10.6802,9.85619,1.72087,0,-4.3207,0.950401,0,-28.256,9.56337,0.547134,9.67307,-4.51921,1.58212,
0.75,0.722009,0.771371,-29.1112,10.677,9.59716,1.67419,0,-4.31918,0.950982,0,-27.5143,9.31592,0.532132,9.67016,-4.5178,1.58164,
0.75,0.721972,0.771371,-28.8165,10.6798,9.49951,1.65606,0,-4.32021,0.951808,0,-27.2349,9.22353,0.526329,9.67276,-4.519,1.58206,
0.75,0.721936,0.771371,-28.9246,10.6843,9.53479,1.6611,0,-4.3219,0.952761,0,-27.3362,9.26002,0.527899,9.67687,-4.52089,1.58273,
0.75,0.721908,0.771374,-28.6836,10.7564,9.45565,1.64624,0,-4.35083,0.959994,0,-27.1078,9.18445,0.52316,9.74209,-4.55138,1.5934,
0.75,0.721874,0.771381,-28.841,10.8418,9.5096,1.65411,0,-4.38519,0.96806,0,-27.2556,9.23711,0.525556,9.81947,-4.58763,1.60607,
0.75,0.721854,0.771393,-28.5242,10.9417,9.40669,1.6352,0,-4.42547,0.977573,0,-26.9558,9.13699,0.519504,9.90988,-4.62997,1.62088,
0.75,0.721827,0.7714,-28.776,10.8506,9.49173,1.64838,0,-4.38875,0.969799,0,-27.1929,9.21958,0.523679,9.82739,-4.59143,1.60738,
0.75,0.721808,0.771403,-28.5827,10.7683,9.42933,1.63632,0,-4.35582,0.962926,0,-27.0097,9.15899,0.51988,9.75285,-4.55653,1.59518,
0.75,0.721781,0.77141,-28.7578,10.8529,9.48921,1.64497,0,-4.39037,0.970997,0,-27.1744,9.21704,0.522656,9.82955,-4.5923,1.60771,
0.75,0.721766,0.771421,-28.5063,10.9055,9.40743,1.63016,0,-4.4117,0.976248,0,-26.9363,9.13761,0.517839,9.87715,-4.61454,1.6155,
0.75,0.721748,0.771428,-28.6475,10.8641,9.45652,1.63694,0,-4.3951,0.972903,0,-27.0692,9.18444,0.520077,9.83967,-4.59702,1.60936,
0.75,0.721737,0.771436,-28.508,10.9067,9.41225,1.62818,0,-4.41245,0.976969,0,-26.9369,9.14077,0.517322,9.87826,-4.61503,1.61567,
0.75,0.721726,0.771445,-28.5519,10.9475,9.42857,1.62993,0,-4.42911,0.980919,0,-26.9779,9.15604,0.517861,9.91528,-4.63232,1.62173,
0.75,0.721714,0.771463,-28.5521,11.1341,9.43148,1.6287,0,-4.5048,0.997924,0,-26.9774,9.15787,0.517499,10.0842,-4.71124,1.64936,
0.75,0.721709,0.771477,-28.404,11.0083,9.38456,1.61943,0,-4.45413,0.986622,0,-26.8371,9.11139,0.514595,9.97036,-4.65801,1.63073,
0.75,0.721699,0.771504,-28.5075,11.3004,9.42147,1.62406,0,-4.57246,1.01302,0,-26.9342,9.14633,0.51611,10.2349,-4.78159,1.674,
0.75,0.721694,0.771521,-28.4151,11.1092,9.39267,1.61794,0,-4.49525,0.995969,0,-26.8465,9.11776,0.514211,10.0618,-4.70067,1.64567,
0.75,0.721693,0.771543,-28.3481,11.2388,9.37328,1.61293,0,-4.54816,1.00768,0,-26.7827,9.09747,0.51274,10.1792,-4.75545,1.66486,
0.75,0.721704,0.771557,-28.0908,11.0752,9.2904,1.59756,0,-4.48224,0.992995,0,-26.5395,9.01495,0.508074,10.031,-4.68615,1.64061,
0.75,0.721709,0.771581,-28.2134,11.2651,9.3338,1.6033,0,-4.55957,1.01007,0,-26.6549,9.05535,0.510067,10.2031,-4.76647,1.66874,
0.75,0.721709,0.771598,-28.298,11.1603,9.36371,1.60725,0,-4.51745,1.00065,0,-26.7345,9.08328,0.51143,10.1082,-4.72207,1.65321,
0.75,0.72171,0.771615,-28.2755,11.1771,9.35928,1.60476,0,-4.52479,1.00213,0,-26.7127,9.07736,0.510745,10.1234,-4.72902,1.65568,
0.75,0.721719,0.771631,-28.1099,11.1632,9.30689,1.59476,0,-4.51949,1.00072,0,-26.556,9.02492,0.507604,10.1109,-4.72299,1.65359,
0.75,0.721726,0.771645,-28.1358,11.1632,9.31759,1.59546,0,-4.51988,1.0006,0,-26.5803,9.03393,0.507931,10.111,-4.72292,1.65359,
0.75,0.721733,0.771657,-28.0959,11.1546,9.30657,1.59252,0,-4.51681,0.999756,0,-26.5423,9.02177,0.507072,10.1032,-4.71916,1.65229,
0.75,0.721746,0.771671,-27.9611,11.21,9.26435,1.58477,0,-4.53961,1.00467,0,-26.4148,8.97912,0.50451,10.1534,-4.7425,1.66049,
0.75,0.721759,0.771687,-27.9278,11.2409,9.25584,1.58227,0,-4.55254,1.00746,0,-26.3831,8.96889,0.503809,10.1815,-4.75554,1.66506,
0.75,0.721771,0.771703,-27.9671,11.2622,9.27106,1.58375,0,-4.56149,1.0094,0,-26.42,8.98191,0.50443,10.2008,-4.76447,1.6682,
0.75,0.721782,0.771717,-27.9664,11.1889,9.27297,1.5828,0,-4.53224,1.00289,0,-26.4192,8.98199,0.504353,10.1345,-4.73338,1.65734,
0.75,0.721808,0.771734,-27.7008,11.2208,9.18843,1.56645,0,-4.54586,1.00574,0,-26.1683,8.89677,0.499548,10.1634,-4.74665,1.66203,
0.75,0.721829,0.771742,-27.7614,11.0639,9.21099,1.56896,0,-4.48285,0.991656,0,-26.2255,8.91609,0.500666,10.0214,-4.68011,1.63876,
0.75,0.721863,0.771756,-27.4863,11.1622,9.12338,1.55198,0,-4.52361,1.00035,0,-25.9658,8.82742,0.495774,10.1107,-4.7214,1.65329,
0.75,0.72189,0.771766,-27.5256,11.1332,9.13913,1.55321,0,-4.51243,0.997671,0,-26.0031,8.83977,0.496543,10.0845,-4.70889,1.64896,
0.75,0.721901,0.771777,-27.8691,11.152,9.25478,1.57092,0,-4.5207,0.999321,0,-26.3276,8.95005,0.502745,10.1016,-4.71661,1.65171,
0.75,0.721926,0.771787,-27.4627,11.1867,9.12219,1.54708,0,-4.53538,1.00232,0,-25.9439,8.81918,0.495492,10.1332,-4.73101,1.65681,
0.75,0.721951,0.771798,-27.5006,11.1696,9.13721,1.54801,0,-4.52904,1.00071,0,-25.9797,8.83105,0.496235,10.1178,-4.72351,1.65423,
0.75,0.721988,0.771813,-27.2482,11.2273,9.05693,1.53202,0,-4.55335,1.0058,0,-25.7415,8.74949,0.491787,10.1702,-4.74757,1.66274,
0.75,0.722011,0.771821,-27.5503,11.1109,9.15954,1.54772,0,-4.50673,0.995329,0,-26.027,8.84617,0.497307,10.0649,-4.69813,1.64546,
0.75,0.722035,0.771832,-27.4019,11.1884,9.11258,1.53818,0,-4.53875,1.00219,0,-25.887,8.7982,0.4947,10.1352,-4.73074,1.65692,
0.75,0.722061,0.771843,-27.3772,11.2038,9.10678,1.53556,0,-4.54555,1.00348,0,-25.8637,8.7899,0.49433,10.1492,-4.73705,1.65917,
0.75,0.722103,0.771866,-27.0925,11.4107,9.0158,1.51789,0,-4.63016,1.02187,0,-25.595,8.69783,0.489323,10.3368,-4.82427,1.68978,
0.75,0.722148,0.771891,-27.0914,11.4024,9.01933,1.51611,0,-4.6273,1.02098,0,-25.5942,8.6968,0.489442,10.3293,-4.82049,1.68851,
0.75,0.722177,0.771905,-27.2533,11.2753,9.07581,1.52387,0,-4.5761,1.00954,0,-25.7473,8.74837,0.492455,10.2143,-4.7666,1.66966,
0.75,0.722206,0.771919,-27.1485,11.3128,9.04351,1.51682,0,-4.59168,1.01276,0,-25.6485,8.71427,0.490655,10.2484,-4.78229,1.6752,
0.75,0.722236,0.771933,-27.0896,11.3052,9.02647,1.51234,0,-4.58894,1.01203,0,-25.5929,8.69487,0.48969,10.2416,-4.77884,1.67404,
0.75,0.722282,0.771955,-26.7435,11.4962,8.915,1.49123,0,-4.66695,1.02903,0,-25.2663,8.58313,0.483577,10.4148,-4.85917,1.70226,
0.75,0.722312,0.771971,-27.0633,11.3434,9.02412,1.5079,0,-4.60526,1.01533,0,-25.5686,8.68532,0.489452,10.2765,-4.79431,1.6796,
0.75,0.722343,0.771984,-26.9919,11.3143,9.00295,1.50284,0,-4.59384,1.01265,0,-25.5013,8.66194,0.488257,10.2503,-4.78171,1.67525,
0.75,0.722372,0.771995,-26.9684,11.3013,8.9976,1.50031,0,-4.58905,1.01144,0,-25.4792,8.65399,0.487916,10.2387,-4.77589,1.67328,
0.75,0.722419,0.77201,-26.6274,11.3404,8.88785,1.47955,0,-4.60575,1.01487,0,-25.1573,8.54383,0.481895,10.2743,-4.79197,1.67901,
0.75,0.722451,0.772029,-27.0236,11.3723,9.02283,1.50044,0,-4.61938,1.0176,0,-25.5318,8.67044,0.489176,10.3034,-4.80504,1.68367,
0.75,0.722502,0.772044,-26.5652,11.3281,8.87368,1.47348,0,-4.60188,1.01357,0,-25.099,8.5226,0.481039,10.2635,-4.78615,1.67709,
0.75,0.722536,0.772057,-26.6966,11.3731,8.92007,1.47969,0,-4.6207,1.0175,0,-25.2233,8.56428,0.483517,10.3044,-4.80495,1.68373,
0.75,0.722584,0.772076,-26.4366,11.4735,8.83643,1.46344,0,-4.66225,1.02639,0,-24.9779,8.48029,0.478928,10.3955,-4.84705,1.69855,
0.75,0.722617,0.772086,-26.7416,11.271,8.94043,1.47892,0,-4.58051,1.0083,0,-25.2662,8.57783,0.484519,10.2121,-4.76124,1.66853,
0.75,0.722651,0.772096,-26.6064,11.3073,8.89714,1.46996,0,-4.59584,1.01151,0,-25.1386,8.5342,0.482128,10.2451,-4.77626,1.67386,
0.75,0.722688,0.772104,-26.4387,11.2899,8.84325,1.45933,0,-4.58941,1.00994,0,-24.9803,8.48003,0.479171,10.2296,-4.76861,1.67124,
0.75,0.722743,0.772118,-26.099,11.3834,8.73277,1.43864,0,-4.62827,1.01822,0,-24.6597,8.37047,0.473145,10.3145,-4.80759,1.68501,
0.75,0.722782,0.772127,-26.3751,11.2972,8.82742,1.45252,0,-4.59373,1.01048,0,-24.9207,8.45853,0.478251,10.2365,-4.77088,1.67221,
0.75,0.722835,0.772138,-26.2751,11.3073,8.79703,1.44496,0,-4.59867,1.01128,0,-24.8264,8.42578,0.476575,10.2459,-4.77472,1.67365,
0.75,0.72287,0.772145,-26.4332,11.235,8.852,1.45248,0,-4.56983,1.0047,0,-24.976,8.47601,0.479543,10.1805,-4.74393,1.66291,
0.75,0.722908,0.772149,-26.221,11.2208,8.78297,1.43974,0,-4.56461,1.00336,0,-24.7757,8.40743,0.475805,10.1678,-4.7377,1.66077,
0.75,0.722947,0.772153,-26.1476,11.1998,8.76038,1.43462,0,-4.55664,1.00149,0,-24.7065,8.38332,0.474589,10.1489,-4.72857,1.65763,
0.75,0.722988,0.772158,-26.1997,11.2187,8.77998,1.43636,0,-4.5651,1.00313,0,-24.7559,8.39941,0.475661,10.1661,-4.73615,1.66037,
0.75,0.723045,0.772162,-25.7523,11.1991,8.63283,1.40993,0,-4.55758,1.00136,0,-24.3334,8.25514,0.467709,10.1485,-4.72766,1.65744,
0.75,0.723085,0.772165,-26.05,11.1994,8.73443,1.42504,0,-4.55813,1.00138,0,-24.6149,8.35002,0.47323,10.1489,-4.72754,1.65744,
0.75,0.723123,0.772169,-25.9942,11.219,8.71732,1.42065,0,-4.56647,1.00314,0,-24.5624,8.33158,0.472326,10.1668,-4.73559,1.66031,
0.75,0.723165,0.772172,-25.9107,11.1913,8.69103,1.41484,0,-4.55562,1.00062,0,-24.4837,8.30422,0.470932,10.1418,-4.72365,1.65618,
