pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.90692,4.8251,4.73835,4.74049,71.6427,-69.5106,18.1682,0.00687398,0.938508,-0.655181,0.0763942,-0.716521,0.13799,-0.971058,0.21561,1.19729e-07,-1.06971e-06,7.46385e-14,5.98647e-05,-0.000534855,0.0002732,
4.90692,4.8251,4.73835,4.74049,71.5085,-69.3818,18.1344,0.00789999,0.937699,-0.654311,0.0750941,-0.714947,0.137519,-0.969799,0.215276,2.01143e-07,-1.79709e-06,1.38043e-13,5.98647e-05,-0.000534855,0.0002732,
4.90691,4.82508,4.73836,4.74049,71.5898,-69.4612,18.1551,0.00782525,0.938672,-0.655085,0.0753115,-0.715749,0.137755,-0.970862,0.215461,2.67926e-07,-2.39511e-06,5.24835e-14,5.65064e-05,-0.000505994,0.00019384,
4.90691,4.82506,4.73836,4.74049,71.6026,-69.4741,18.1585,0.00811992,0.939085,-0.655328,0.0750231,-0.71582,0.137728,-0.971158,0.215504,3.53496e-07,-2.94521e-06,3.89062e-15,7.05757e-05,-0.000453705,5.14451e-05,
4.90689,4.82506,4.73836,4.7405,71.4765,-69.3525,18.1266,0.00898057,0.938251,-0.654482,0.073898,-0.714404,0.13728,-0.969898,0.215233,5.16935e-07,-4.282e-06,8.39241e-14,0.00014464,-0.00118303,0.000256375,
4.90693,4.82505,4.73834,4.74048,71.64,-69.5116,18.1682,0.00877357,0.940097,-0.655896,0.0743868,-0.716106,0.137621,-0.971884,0.215654,1.1724e-06,-8.91222e-06,1.51322e-13,0.000453821,-0.00320579,0.000269329,
4.90689,4.82508,4.73835,4.74049,71.616,-69.4885,18.1621,0.00890389,0.940022,-0.655684,0.0741132,-0.715808,0.137551,-0.971792,0.215664,2.25054e-06,-1.61164e-05,3.10857e-14,0.000942191,-0.00629578,0.000154079,
4.90681,4.82511,4.73842,4.74056,71.6369,-69.5087,18.1674,0.00846529,0.940171,-0.655765,0.0744744,-0.716089,0.137747,-0.972141,0.215847,3.47655e-06,-2.43528e-05,1.33237e-14,0.0010644,-0.00715068,0.000100213,
4.90668,4.82518,4.73853,4.74065,71.5726,-69.4453,18.1509,0.00807988,0.939415,-0.655033,0.0745433,-0.715371,0.137841,-0.971677,0.215803,4.86547e-06,-3.42134e-05,1.02707e-13,0.00112176,-0.00796395,-0.000258835,
4.90655,4.82529,4.73862,4.74076,71.7043,-69.5722,18.1842,0.00658943,0.940305,-0.655664,0.0760025,-0.716992,0.138425,-0.973248,0.216442,6.66543e-06,-4.64342e-05,6.55728e-13,0.00128744,-0.00874101,-0.000579196,
