dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.62921,0.975522,-53.1002,206.67,4.74998,4.13257,0,-148.806,45.5015,0,-51.0772,14.1278,1.55452,135.609,-155.155,38.6105,
0.7,0.629169,0.975521,-55.328,206.67,4.9479,4.30634,0,-148.804,45.5054,0,-53.2182,14.7243,1.6189,135.607,-155.157,38.6105,
0.7,0.62915,0.97552,-54.7144,206.659,4.89238,4.25871,0,-148.794,45.5053,0,-52.6269,14.5629,1.60053,135.596,-155.152,38.6089,
0.7,0.62913,0.975519,-54.3581,206.74,4.8599,4.23095,0,-148.85,45.5252,0,-52.2832,14.4699,1.58969,135.647,-155.214,38.6241,
0.7,0.629085,0.975519,-55.6536,206.802,4.97419,4.33197,0,-148.894,45.5407,0,-53.527,14.8193,1.62659,135.685,-155.263,38.6358,
0.7,0.629064,0.975518,-54.7511,206.776,4.89277,4.2618,0,-148.872,45.5393,0,-52.6579,14.5812,1.59973,135.664,-155.248,38.6314,
0.7,0.62904,0.975517,-54.6419,206.874,4.88225,4.25326,0,-148.941,45.5629,0,-52.5517,14.5546,1.596,135.726,-155.323,38.6498,
0.7,0.628999,0.975517,-55.4432,206.93,4.95262,4.31569,0,-148.979,45.5776,0,-53.3202,14.7724,1.61845,135.761,-155.366,38.6604,
0.7,0.628979,0.975517,-54.4025,206.952,4.85918,4.23452,0,-148.993,45.5873,0,-52.3184,14.4972,1.58762,135.772,-155.386,38.6647,
0.7,0.628943,0.975516,-55.2972,207.014,4.93824,4.30347,0,-149.036,45.6041,0,-53.1769,14.7399,1.61282,135.812,-155.433,38.6765,
0.7,0.628928,0.975516,-54.2554,207.048,4.84488,4.2221,0,-149.059,45.6174,0,-52.1743,14.4639,1.58207,135.834,-155.46,38.683,
0.7,0.628902,0.975516,-54.9796,207.096,4.90912,4.27746,0,-149.093,45.6307,0,-52.8693,14.66,1.60253,135.865,-155.496,38.692,
0.7,0.62889,0.975515,-54.0843,207.113,4.82904,4.20719,0,-149.104,45.6404,0,-52.0077,14.4225,1.57615,135.877,-155.508,38.6951,
0.7,0.628872,0.975514,-54.4575,207.16,4.86234,4.23484,0,-149.137,45.6537,0,-52.3656,14.5238,1.58664,135.908,-155.543,38.7039,
0.7,0.628865,0.975513,-54.011,207.126,4.82254,4.19935,0,-149.112,45.6516,0,-51.9359,14.4054,1.57347,135.887,-155.517,38.6974,
0.7,0.628857,0.975512,-53.9433,207.222,4.81648,4.19339,0,-149.181,45.6751,0,-51.8704,14.3881,1.57134,135.951,-155.588,38.7153,
0.7,0.628844,0.975511,-54.2749,207.238,4.84617,4.21772,0,-149.193,45.6809,0,-52.1886,14.4774,1.58079,135.963,-155.599,38.7182,
0.7,0.628839,0.975506,-53.9149,207.055,4.81414,4.18887,0,-149.061,45.6458,0,-51.8422,14.3817,1.57024,135.845,-155.459,38.6837,
0.7,0.628834,0.975503,-53.8512,207.208,4.80855,4.18306,0,-149.172,45.6824,0,-51.7807,14.3649,1.56832,135.947,-155.573,38.7122,
0.7,0.628827,0.9755,-53.94,207.245,4.81678,4.18806,0,-149.199,45.6935,0,-51.8657,14.3887,1.57086,135.973,-155.599,38.719,
0.7,0.628825,0.975492,-53.739,207.042,4.7991,4.1714,0,-149.056,45.655,0,-51.6723,14.3351,1.56499,135.843,-155.444,38.6809,
0.7,0.628821,0.975488,-53.8494,207.189,4.80955,4.17807,0,-149.163,45.6907,0,-51.7782,14.3644,1.56822,135.942,-155.553,38.7083,
0.7,0.62882,0.975483,-53.7014,207.225,4.79665,4.16559,0,-149.19,45.7017,0,-51.6358,14.3247,1.56393,135.968,-155.578,38.7148,
0.7,0.628819,0.975472,-53.7028,206.918,4.79711,4.16471,0,-148.972,45.6395,0,-51.637,14.3249,1.56399,135.771,-155.343,38.657,
0.7,0.628818,0.975466,-53.7275,207.159,4.80005,4.16441,0,-149.148,45.696,0,-51.6607,14.3308,1.56483,135.932,-155.521,38.7018,
