pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
0.044821,1.82743,1.64734,1.71392,84.5317,-141.028,40.165,10,2.68382,3.81767,2.88845,6.80864,4.40739,6.01688,5.24075,1.15241e-07,-2.16226e-07,1.3691e-14,5.76204e-05,-0.000108113,-0.000117008,
0.044821,1.82743,1.64734,1.71392,82.3887,-140.432,40.2294,10,2.66589,3.75773,2.83521,6.78068,4.3817,5.98079,5.22136,2.00486e-07,-3.7617e-07,2.99655e-14,5.76204e-05,-0.000108113,-0.000117008,
0.044821,1.82743,1.64734,1.71392,82.969,-140.589,40.2094,10,2.67083,3.77411,2.84977,6.78824,4.38866,5.99059,5.22658,2.59166e-07,-4.86271e-07,1.41991e-14,5.76204e-05,-0.000108113,-0.000117008,
0.044785,1.82743,1.64733,1.71394,83.3636,-140.744,40.2138,10,2.67422,3.7843,2.85859,6.79312,4.39289,5.99682,5.2299,3.73758e-07,-5.69491e-07,2.69092e-14,8.35599e-05,-6.06836e-05,-0.000119617,
0.0447611,1.82743,1.64733,1.71392,82.1583,-140.444,40.2624,10,2.66405,3.74989,2.82796,6.77715,4.37818,5.97616,5.21874,5.44295e-07,-7.57014e-07,7.07687e-15,0.000116934,-0.00012858,-5.76823e-05,
0.0448929,1.82752,1.64747,1.71413,83.0058,-140.666,40.2311,10,2.67138,3.77309,2.84834,6.78743,4.38759,5.99002,5.22625,7.75577e-06,-6.8034e-06,4.71083e-11,0.00615435,-0.00516009,0.00585745,
0.0453843,1.82794,1.648,1.71517,83.174,-140.768,40.2458,10,2.67426,3.77331,2.84682,6.78548,4.38453,5.99,5.22698,2.98181e-05,-2.69149e-05,3.81155e-10,0.0158861,-0.0144817,0.0140579,
0.0448929,1.82803,1.64765,1.71549,82.4404,-140.594,40.2788,10,2.6732,3.75292,2.82593,6.77786,4.37277,5.97919,5.22147,5.59444e-05,-5.12417e-05,4.11919e-10,0.0167195,-0.0155682,0.0129881,
0.0437904,1.82642,1.64614,1.71193,83.4538,-140.888,40.2524,10,2.67121,3.79222,2.86873,6.7997,4.40171,6.00092,5.23102,7.87465e-05,-7.36184e-05,2.96293e-10,0.0155277,-0.0152383,0.0117216,
0.041765,1.8252,1.6442,1.70876,82.6353,-140.693,40.2893,10,2.66266,3.77996,2.86114,6.80276,4.4046,5.99564,5.22573,9.89545e-05,-9.47753e-05,2.85622e-10,0.0133547,-0.0139821,0.0111687,
0.0383855,1.82329,1.641,1.70419,83.6596,-140.996,40.2651,10,2.67226,3.82653,2.90534,6.83869,4.43489,6.02759,5.23979,0.000118949,-0.000114606,3.70919e-10,0.0136619,-0.01355,0.0131595,
0.0355093,1.82094,1.63785,1.69923,82.996,-140.836,40.2945,10,2.66169,3.8268,2.91174,6.84917,4.44788,6.02823,5.23745,0.000145015,-0.000139362,5.89054e-10,0.0189906,-0.0180366,0.0176823,
0.0321896,1.81839,1.63417,1.6935,83.8691,-141.086,40.2712,10,2.66304,3.87363,2.96121,6.88403,4.48295,6.05783,5.25056,0.000183564,-0.00017476,1.26759e-09,0.0254204,-0.0233433,0.0234778,
0.0279592,1.81568,1.62993,1.68765,83.5427,-141.02,40.2905,10,2.66047,3.88871,2.97859,6.90776,4.50269,6.07041,5.25423,0.00022665,-0.000213285,1.26861e-09,0.0292634,-0.0261674,0.0241908,
0.023549,1.81209,1.62514,1.68052,83.9516,-141.111,40.2709,10,2.6584,3.93077,3.02343,6.94344,4.53913,6.09706,5.2657,0.0002643,-0.000247422,8.74202e-10,0.0311502,-0.0282446,0.0244618,
0.0199058,1.80922,1.62129,1.67448,84.0808,-141.2,40.2866,10,2.65375,3.95782,3.05417,6.97024,4.567,6.11494,5.27254,0.000313449,-0.000291963,1.6511e-09,0.0329706,-0.0298804,0.0272581,
0.0145009,1.80524,1.61601,1.66677,83.7744,-141.122,40.299,10,2.64983,3.98235,3.07976,7.00229,4.59712,6.13323,5.27881,0.000362089,-0.000335959,1.57619e-09,0.0360196,-0.0325814,0.0293994,
0.0103783,1.80183,1.61149,1.65984,84.0028,-141.077,40.254,10,2.64522,4.02018,3.12152,7.03583,4.63232,6.15735,5.28941,0.00040795,-0.000376078,1.21561e-09,0.0394217,-0.0344877,0.0299695,
0.00559663,1.79816,1.60683,1.65306,84.1664,-141.208,40.2806,10,2.64469,4.05362,3.154,7.06974,4.66452,6.18062,5.29954,0.000466725,-0.000426306,1.59322e-09,0.0427791,-0.0365601,0.0290517,
0.000695085,1.79459,1.60178,1.64478,84.1069,-141.21,40.2898,10,2.6354,4.0841,3.19104,7.10568,4.70146,6.20248,5.30754,0.00053738,-0.000487137,2.00141e-09,0.0460951,-0.0396872,0.0291858,
