pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
1.13534,1.61017,2.44273,3.08965,38.1099,-45.9241,14.2997,-2.70588,0.621333,3.19268,4,-4,-4,3.32609,1.39917,1.41999e-07,1.0004e-07,1.35223e-08,7.09996e-05,5.00199e-05,6.76113e-06,
1.13534,1.61017,2.44273,3.08965,35.1741,-44.5879,14.3014,-2.65823,0.624798,3.17095,4,-4,-4,3.32537,1.46619,2.48969e-07,1.75401e-07,2.37088e-08,7.09996e-05,5.00199e-05,6.76113e-06,
1.13533,1.61015,2.44273,3.08965,34.942,-44.4797,14.3014,-2.65488,0.625234,3.16973,4,-4,-4,3.3259,1.47219,3.35862e-07,2.16818e-07,-5.14036e-07,5.81295e-05,2.77073e-05,-0.000359738,
1.13532,1.61013,2.44274,3.08967,36.3683,-45.137,14.3057,-2.67975,0.623514,3.18125,4,-4,-4,3.32696,1.43965,5.13452e-07,1.50958e-07,-5.11589e-07,0.000130652,-4.84529e-05,1.79997e-06,
1.13531,1.61017,2.44267,3.08969,35.0012,-44.5166,14.3082,-2.65706,0.625351,3.17226,4,-4,-4,3.32826,1.47124,9.60613e-07,-8.93869e-07,-7.02769e-07,0.000276195,-0.000645352,-0.000118085,
1.13526,1.61048,2.44195,3.08965,36.3969,-45.1576,14.3113,-2.68144,0.62348,3.19003,4,-4,-4,3.33657,1.43416,4.74857e-06,-4.47315e-06,6.16106e-06,0.00249499,-0.00235756,0.00452097,
1.13527,1.61041,2.44213,3.08941,35.1257,-44.5967,14.3219,-2.66011,0.6253,3.17914,4,-4,-4,3.33451,1.46669,1.39989e-05,-7.95014e-06,2.05171e-05,0.00536326,-0.00201602,0.0083236,
1.13545,1.60938,2.44486,3.08867,34.4637,-44.3004,14.3259,-2.6492,0.626529,3.14965,4,-4,-4,3.30438,1.50551,2.37875e-05,-1.03258e-05,3.10411e-05,0.00764574,-0.00185578,0.00822008,
1.13569,1.6082,2.44654,3.08774,36.9359,-45.525,14.3751,-2.68899,0.625918,3.15064,4,-4,-4,3.2855,1.46782,3.61516e-05,-1.23287e-05,4.10637e-05,0.00844884,-0.00136897,0.00684889,
1.13603,1.60597,2.44944,3.08619,35.7208,-44.9389,14.36,-2.66873,0.630672,3.10718,4,-4,-4,3.24516,1.52627,5.03363e-05,-1.51202e-05,5.85801e-05,0.00985133,-0.00193924,0.0121654,
1.13631,1.60339,2.45267,3.08482,37.3161,-45.8372,14.4456,-2.69003,0.633276,3.08323,4,-4,-4,3.20726,1.52494,6.61865e-05,-1.98817e-05,8.61846e-05,0.0105309,-0.00316434,0.0183407,
1.13669,1.59972,2.45614,3.08276,37.1241,-45.6598,14.4012,-2.68639,0.639491,3.03411,4,-4,-4,3.15365,1.56773,8.14138e-05,-2.5388e-05,0.000117759,0.0110556,-0.00399911,0.0229253,
