dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.697693,0.947781,-20.9255,79.1224,9.96219,0.036064,0,-58.0304,6.48278,0,-18.9744,8.73453,-0.0464931,57.0844,-54.6586,14.3462,
0.75,0.697644,0.947782,-24.2068,79.1748,11.524,0.0409884,0,-58.068,6.48901,0,-21.9485,10.1067,-0.0543369,57.1226,-54.6946,14.3557,
0.75,0.697591,0.947782,-24.4703,79.1816,11.6489,0.0406361,0,-58.0721,6.49178,0,-22.1859,10.2193,-0.055519,57.1279,-54.699,14.3569,
0.75,0.697565,0.947782,-22.9025,79.1873,10.9023,0.0376536,0,-58.0758,6.49334,0,-20.7638,9.56583,-0.0522353,57.1322,-54.7029,14.3579,
0.75,0.69751,0.947783,-24.4419,79.2241,11.6345,0.0393573,0,-58.1018,6.49888,0,-22.1579,10.2116,-0.0563715,57.1591,-54.7281,14.3646,
0.75,0.697482,0.947783,-22.9026,79.2233,10.9015,0.0364912,0,-58.1007,6.50008,0,-20.7618,9.56987,-0.0531243,57.1587,-54.7275,14.3645,
0.75,0.697424,0.947785,-24.3713,79.3042,11.6001,0.0379861,0,-58.159,6.5093,0,-22.0916,10.1865,-0.0571827,57.2173,-54.7832,14.3791,
0.75,0.697373,0.947786,-25.1315,79.3394,11.9616,0.0383173,0,-58.1842,6.51333,0,-22.7792,10.507,-0.0595768,57.2429,-54.8074,14.3855,
0.75,0.697351,0.947791,-22.5955,79.5789,10.7546,0.0340966,0,-58.3588,6.5352,0,-20.4801,9.4478,-0.0537966,57.4159,-54.9728,14.4289,
0.75,0.697311,0.947795,-23.8863,79.5149,11.3692,0.0353031,0,-58.3112,6.53088,0,-21.649,9.98962,-0.0573273,57.3698,-54.9286,14.4173,
0.75,0.69729,0.947805,-22.4882,79.9695,10.7039,0.0328899,0,-58.643,6.57029,0,-20.3812,9.40597,-0.054208,57.6973,-55.2432,14.4998,
0.75,0.697271,0.947811,-22.5075,79.7264,10.7134,0.0325996,0,-58.464,6.55128,0,-20.3983,9.41505,-0.0544688,57.5224,-55.0749,14.4557,
0.75,0.697236,0.947816,-23.3944,79.6592,11.1363,0.0331822,0,-58.414,6.54665,0,-21.2011,9.78798,-0.0570378,57.474,-55.0284,14.4435,
0.75,0.697218,0.947826,-22.3446,79.9994,10.6369,0.0313979,0,-58.662,6.57654,0,-20.2493,9.34966,-0.0546787,57.7196,-55.2632,14.5052,
0.75,0.697185,0.947837,-23.2623,80.0511,11.0747,0.0320478,0,-58.6985,6.58272,0,-21.0802,9.73544,-0.0573043,57.7572,-55.2989,14.5146,
0.75,0.697169,0.947843,-22.3764,79.7665,10.6534,0.030497,0,-58.4892,6.56025,0,-20.277,9.36548,-0.0552979,57.552,-55.1021,14.463,
0.75,0.697137,0.947854,-23.2179,80.096,11.0548,0.0310412,0,-58.7295,6.58941,0,-21.0386,9.71937,-0.0577492,57.7903,-55.3292,14.5227,
0.75,0.697123,0.947859,-22.2047,79.7811,10.5729,0.029265,0,-58.498,6.56448,0,-20.1202,9.29589,-0.0553721,57.5636,-55.1112,14.4655,
0.75,0.697095,0.947869,-22.9675,80.0157,10.937,0.0296758,0,-58.6692,6.58566,0,-20.8107,9.61667,-0.0575861,57.7339,-55.2722,14.5079,
0.75,0.697081,0.947874,-22.253,79.7666,10.5972,0.0285663,0,-58.4862,6.56622,0,-20.163,9.31817,-0.0559417,57.5549,-55.0995,14.4627,
0.75,0.697054,0.947881,-22.7281,79.8742,10.8244,0.0285188,0,-58.5644,6.57726,0,-20.5928,9.51844,-0.0574241,57.634,-55.1722,14.4821,
0.75,0.697028,0.947884,-22.8251,79.68,10.8715,0.028075,0,-58.4218,6.56248,0,-20.6801,9.56029,-0.0579386,57.4947,-55.0373,14.4468,
0.75,0.697017,0.947891,-22.0202,79.9328,10.4884,0.0267297,0,-58.6066,6.5857,0,-19.9506,9.22368,-0.0560103,57.6788,-55.2103,14.4925,
0.75,0.696994,0.947897,-22.7073,79.8906,10.8166,0.0269873,0,-58.5752,6.58476,0,-20.5725,9.51251,-0.0579847,57.6499,-55.1795,14.4846,
0.75,0.696971,0.9479,-22.8035,79.7317,10.8633,0.02657,0,-58.4584,6.57309,0,-20.6592,9.55388,-0.0584637,57.5361,-55.069,14.4558,
0.75,0.696961,0.947905,-22.0267,79.9385,10.4937,0.0254698,0,-58.6094,6.59325,0,-19.9552,9.22884,-0.0565658,57.6866,-55.2104,14.4931,
0.75,0.696952,0.947908,-21.9915,79.7591,10.4774,0.0252474,0,-58.4777,6.58007,0,-19.9231,9.21446,-0.0565547,57.558,-55.0858,14.4605,
0.75,0.696943,0.947914,-21.9146,79.9643,10.4416,0.0254175,0,-58.6274,6.60046,0,-19.8533,9.18241,-0.0563962,57.7075,-55.226,14.4976,
0.75,0.696936,0.947917,-21.8562,79.8055,10.4142,0.0251679,0,-58.5107,6.58899,0,-19.8002,9.15813,-0.0562952,57.5937,-55.1155,14.4687,
0.75,0.696923,0.94792,-22.1357,79.7925,10.5484,0.0251547,0,-58.501,6.5894,0,-20.0532,9.27556,-0.0570879,57.5852,-55.1058,14.4663,
0.75,0.696917,0.947925,-21.7648,79.992,10.3721,0.0245387,0,-58.6469,6.60886,0,-19.7172,9.1203,-0.0561638,57.7311,-55.2415,14.5022,
0.75,0.696907,0.947927,-22.053,79.7881,10.5105,0.0244915,0,-58.4974,6.59339,0,-19.9782,9.24127,-0.0569495,57.585,-55.0995,14.4651,
0.75,0.696901,0.94793,-21.7597,79.8824,10.3712,0.0239995,0,-58.5667,6.60432,0,-19.7123,9.1184,-0.0562094,57.6557,-55.162,14.482,
0.75,0.696891,0.947933,-21.8998,79.8031,10.4385,0.0238983,0,-58.5087,6.60091,0,-19.8392,9.1773,-0.0566128,57.6011,-55.1044,14.4673,
0.75,0.696879,0.947934,-22.0278,79.7569,10.5004,0.0238125,0,-58.4752,6.60019,0,-19.955,9.23102,-0.056967,57.5708,-55.0692,14.4586,
0.75,0.696867,0.947934,-22.2629,79.7398,10.6132,0.0238843,0,-58.4629,6.60044,0,-20.168,9.32959,-0.057583,57.5601,-55.0558,14.4553,
0.75,0.696862,0.947934,-21.7583,79.7646,10.3731,0.0232033,0,-58.4816,6.60553,0,-19.7109,9.11811,-0.0562744,57.5815,-55.0692,14.4594,
0.75,0.696858,0.947935,-21.6962,79.7606,10.3439,0.0229184,0,-58.4789,6.60689,0,-19.6547,9.09204,-0.0561034,57.5806,-55.0643,14.4585,
0.75,0.696853,0.947935,-21.7606,79.7665,10.3754,0.0226834,0,-58.4836,6.60898,0,-19.713,9.11879,-0.0562255,57.5869,-55.0664,14.4593,
0.75,0.69685,0.947935,-21.6259,79.7679,10.3116,0.0224234,0,-58.4852,6.61238,0,-19.5911,9.06226,-0.0558548,57.5919,-55.0632,14.4592,
0.75,0.696845,0.947935,-21.8296,79.7888,10.4095,0.0224208,0,-58.5007,6.61592,0,-19.7757,9.14742,-0.0563379,57.6089,-55.0755,14.4627,
0.75,0.696843,0.947935,-21.5684,79.8119,10.2853,0.0220365,0,-58.5175,6.62143,0,-19.5392,9.0379,-0.0556451,57.6291,-55.0879,14.4666,
0.75,0.696838,0.947935,-21.7219,79.824,10.3592,0.0219837,0,-58.5262,6.62431,0,-19.6784,9.10203,-0.0559964,57.6396,-55.0944,14.4686,
0.75,0.696837,0.947935,-21.5624,79.8216,10.2835,0.0217989,0,-58.5239,6.62785,0,-19.5339,9.035,-0.0555489,57.6417,-55.0888,14.4677,
0.75,0.696836,0.947934,-21.5318,79.8127,10.2692,0.0217701,0,-58.5172,6.62914,0,-19.5063,9.02201,-0.0554327,57.6372,-55.0806,14.4659,
0.75,0.696835,0.947933,-21.5012,79.7916,10.2553,0.0217,0,-58.5019,6.62936,0,-19.4788,9.00877,-0.0552567,57.6238,-55.0641,14.4619,
0.75,0.696836,0.947931,-21.4024,79.7456,10.2084,0.0216486,0,-58.4687,6.62973,0,-19.3894,8.96708,-0.0549402,57.5941,-55.0286,14.4532,
0.75,0.696831,0.94793,-21.7314,79.7823,10.3659,0.0216121,0,-58.4961,6.63487,0,-19.6876,9.1046,-0.0557177,57.6224,-55.0522,14.4596,
0.75,0.696838,0.947926,-20.9708,79.6895,10.0034,0.0211697,0,-58.4286,6.63147,0,-18.9989,8.78529,-0.0536212,57.5588,-54.9846,14.4425,
0.75,0.696845,0.947925,-21.0387,79.8272,10.0364,0.0210882,0,-58.5298,6.64502,0,-19.0609,8.8128,-0.0535921,57.6602,-55.0777,14.4672,
0.75,0.696848,0.947922,-21.2013,79.7219,10.1143,0.0211188,0,-58.453,6.64059,0,-19.2085,8.88039,-0.0538904,57.588,-55.0009,14.4477,
0.75,0.696856,0.94792,-20.8427,79.7854,9.94385,0.0199946,0,-58.4998,6.648,0,-18.8841,8.72916,-0.0527525,57.636,-55.0426,14.459,
0.75,0.696863,0.947919,-20.9797,79.8712,10.0095,0.0199898,0,-58.5617,6.65958,0,-19.0086,8.78583,-0.0529461,57.7,-55.0996,14.4743,
0.75,0.696869,0.947913,-21.0743,79.5412,10.055,0.019873,0,-58.321,6.63441,0,-19.0946,8.82476,-0.0530355,57.4659,-54.8676,14.4141,
0.75,0.696882,0.947907,-20.782,79.6615,9.91607,0.0192924,0,-58.4095,6.64876,0,-18.8303,8.70092,-0.0519963,57.5568,-54.9463,14.4355,
0.75,0.696899,0.947904,-20.0467,79.7458,9.56586,0.0183988,0,-58.4714,6.65816,0,-18.1648,8.39145,-0.0498082,57.6198,-55.0023,14.4505,
0.75,0.696909,0.947897,-20.881,79.631,9.9643,0.0190053,0,-58.3874,6.65314,0,-18.9213,8.73979,-0.0516873,57.5412,-54.9185,14.4292,
0.75,0.696931,0.947894,-19.6304,79.7335,9.36805,0.0177892,0,-58.4626,6.66396,0,-17.7888,8.21453,-0.0482002,57.6175,-54.9869,14.4476,
0.75,0.696944,0.947888,-20.5988,79.6438,9.8305,0.0186364,0,-58.3964,6.66126,0,-18.6669,8.61872,-0.0503524,57.5565,-54.9211,14.4309,
0.75,0.696956,0.947886,-20.5905,79.8985,9.8268,0.0185977,0,-58.5826,6.68496,0,-18.6598,8.61427,-0.0501214,57.7422,-55.095,14.4769,
0.75,0.696981,0.947884,-19.396,79.8946,9.25714,0.017512,0,-58.5793,6.68705,0,-17.5782,8.1126,-0.046798,57.7412,-55.0904,14.476,
0.75,0.696995,0.947881,-20.4406,79.8695,9.75592,0.0184328,0,-58.5595,6.68984,0,-18.5254,8.5484,-0.0490755,57.726,-55.07,14.4711,
0.75,0.697008,0.94788,-20.5405,80.0093,9.80374,0.0184005,0,-58.6613,6.70389,0,-18.6163,8.58909,-0.0490885,57.8285,-55.1649,14.4963,
0.75,0.697031,0.947879,-19.428,80.0278,9.27291,0.0171909,0,-58.674,6.70786,0,-17.6089,8.12201,-0.046026,57.8434,-55.176,14.4995,
0.75,0.697041,0.947878,-20.7448,80.0088,9.90148,0.0181958,0,-58.6584,6.7115,0,-18.8028,8.67162,-0.0489521,57.8324,-55.1601,14.4957,
0.75,0.697051,0.947877,-20.7264,80.0723,9.89273,0.017972,0,-58.7041,6.71946,0,-18.7866,8.66304,-0.0487144,57.8796,-55.2025,14.5071,
0.75,0.697073,0.947875,-20.0507,80.0278,9.57013,0.0171455,0,-58.6698,6.72084,0,-18.175,8.37875,-0.0467248,57.8499,-55.1691,14.4988,
0.75,0.697084,0.947874,-20.6301,80.0481,9.84658,0.017553,0,-58.6839,6.72516,0,-18.7005,8.6199,-0.0478721,57.8658,-55.1819,14.5023,
0.75,0.697108,0.947873,-19.918,80.082,9.50668,0.0167951,0,-58.7079,6.73066,0,-18.0559,8.3205,-0.0458178,57.8913,-55.2042,14.5084,
0.75,0.697122,0.94787,-20.26,79.9672,9.66989,0.0171042,0,-58.6217,6.72604,0,-18.3664,8.46228,-0.0463724,57.8102,-55.123,14.4873,
0.75,0.697136,0.947868,-20.3532,80.0599,9.71439,0.0171465,0,-58.6887,6.73647,0,-18.4514,8.5002,-0.0463639,57.8777,-55.1864,14.5041,
0.75,0.697164,0.947867,-19.3917,80.0924,9.25548,0.0162791,0,-58.7115,6.74197,0,-17.5807,8.09661,-0.0437357,57.902,-55.208,14.5099,
0.75,0.697179,0.947864,-20.1919,79.9509,9.63741,0.0169622,0,-58.6052,6.73527,0,-18.3066,8.42966,-0.0453113,57.801,-55.1091,14.4841,
0.75,0.697192,0.947861,-20.4571,80.0452,9.764,0.0172299,0,-58.6732,6.74578,0,-18.5476,8.5394,-0.0456941,57.8698,-55.1734,14.5011,
0.75,0.697218,0.947859,-19.6928,80.0952,9.39919,0.0165824,0,-58.7086,6.75288,0,-17.8554,8.21853,-0.0435961,57.9065,-55.2073,14.5101,
0.75,0.697231,0.947854,-20.2297,79.8126,9.65544,0.0170265,0,-58.4985,6.73435,0,-18.3427,8.44164,-0.044575,57.7032,-55.0115,14.4588,
0.75,0.697243,0.947852,-20.4918,80.1018,9.78049,0.0172933,0,-58.7088,6.76148,0,-18.5807,8.55006,-0.0449506,57.9127,-55.2104,14.5112,
0.75,0.697266,0.94785,-19.8313,80.1495,9.46519,0.0166358,0,-58.742,6.76819,0,-17.9827,8.27279,-0.0431337,57.9476,-55.2428,14.5198,
0.75,0.697278,0.947847,-20.6435,80.0606,9.85278,0.0172785,0,-58.6729,6.76576,0,-18.7196,8.61073,-0.0447086,57.8843,-55.1805,14.5036,
0.75,0.697304,0.947845,-19.1293,80.2022,9.1299,0.015952,0,-58.7747,6.78026,0,-17.3474,7.97722,-0.0410157,57.987,-55.2778,14.5292,
0.75,0.697318,0.947845,-20.4527,80.2544,9.76146,0.0170871,0,-58.8084,6.78975,0,-18.5481,8.52809,-0.0436272,58.0253,-55.3131,14.5386,
0.75,0.697331,0.947844,-20.4139,80.3157,9.7428,0.0170618,0,-58.8511,6.79736,0,-18.5134,8.51086,-0.0433203,58.0698,-55.3552,14.5496,
0.75,0.697361,0.947845,-19.344,80.369,9.23194,0.0162813,0,-58.8878,6.80438,0,-17.5441,8.06273,-0.040594,58.1084,-55.3919,14.5593,
0.75,0.697375,0.947846,-20.1236,80.4633,9.60389,0.0170251,0,-58.952,6.81723,0,-18.2517,8.38661,-0.0419983,58.1765,-55.4569,14.5764,
0.75,0.69739,0.947846,-20.3373,80.4041,9.70575,0.017305,0,-58.9062,6.81475,0,-18.446,8.47462,-0.0422176,58.1336,-55.4162,14.5657,
0.75,0.697416,0.947847,-19.5858,80.453,9.34677,0.0167776,0,-58.9394,6.82146,0,-17.7653,8.15951,-0.040234,58.1688,-55.45,14.5745,
0.75,0.697427,0.947849,-20.3693,80.5394,9.72048,0.0174939,0,-58.9976,6.8339,0,-18.4764,8.48501,-0.041645,58.2311,-55.5097,14.5902,
0.75,0.697439,0.94785,-20.5275,80.4654,9.79583,0.0176699,0,-58.9406,6.83015,0,-18.6205,8.55,-0.041761,58.1775,-55.4589,14.5768,
0.75,0.697462,0.947851,-19.8726,80.4796,9.48279,0.0170848,0,-58.9455,6.83665,0,-18.0273,8.27528,-0.0400071,58.1874,-55.469,14.5794,
0.75,0.697474,0.947851,-20.5567,80.4331,9.80895,0.0176454,0,-58.9087,6.83541,0,-18.6484,8.55922,-0.0411789,58.1535,-55.4372,14.571,
0.75,0.6975,0.947848,-19.7262,80.3298,9.41212,0.0168966,0,-58.8276,6.83226,0,-17.896,8.21134,-0.0390618,58.0784,-55.3664,14.5523,
0.75,0.697515,0.947847,-20.3181,80.3586,9.69433,0.0173763,0,-58.8462,6.83752,0,-18.4336,8.45669,-0.0400006,58.0989,-55.3867,14.5576,
0.75,0.697544,0.947842,-19.7823,80.2461,9.43831,0.0170263,0,-58.7587,6.83348,0,-17.9485,8.23163,-0.0384971,58.0167,-55.31,14.5373,
0.75,0.697576,0.94784,-18.6644,80.2838,8.90461,0.0162394,0,-58.784,6.83925,0,-16.9352,7.76441,-0.0358765,58.0434,-55.3365,14.5442,
0.75,0.697591,0.947835,-20.3421,80.1851,9.7048,0.0178094,0,-58.7067,6.83619,0,-18.458,8.46134,-0.0388827,57.9704,-55.2702,14.5265,
0.75,0.697607,0.947832,-20.1575,80.3314,9.61659,0.0177772,0,-58.8114,6.85117,0,-18.2911,8.38357,-0.0383076,58.0752,-55.3721,14.5531,
0.75,0.697637,0.947829,-18.8244,80.2652,8.98006,0.0168096,0,-58.7605,6.84799,0,-17.0823,7.82723,-0.0353608,58.0262,-55.3276,14.5412,
0.75,0.697652,0.947823,-20.2242,80.1238,9.64758,0.0181645,0,-58.6518,6.8411,0,-18.3531,8.40829,-0.0377715,57.9211,-55.2332,14.5159,
0.75,0.697668,0.947819,-20.2084,80.287,9.63979,0.0182848,0,-58.7688,6.85755,0,-18.3393,8.40073,-0.0375234,58.0376,-55.3471,14.5456,
0.75,0.697698,0.947814,-18.7232,80.1282,8.93075,0.0171978,0,-58.6504,6.8466,0,-16.9924,7.78147,-0.0343585,57.9215,-55.239,14.517,
0.75,0.697713,0.947803,-20.4647,79.9236,9.76116,0.0188311,0,-58.4962,6.83436,0,-18.5734,8.5043,-0.0373442,57.7707,-55.101,14.4803,
0.75,0.697746,0.947795,-18.6791,80.0003,8.909,0.0172636,0,-58.5505,6.84347,0,-16.9538,7.76034,-0.0336645,57.8246,-55.1555,14.4943,
0.75,0.697761,0.947777,-20.2112,79.3281,9.63949,0.0186387,0,-58.0551,6.79121,0,-18.345,8.39588,-0.0362022,57.3356,-54.6952,14.3728,
0.75,0.697778,0.947768,-20.0861,79.9733,9.57952,0.0185929,0,-58.5252,6.84915,0,-18.2319,8.34285,-0.0357475,57.8001,-55.1421,14.4899,
0.75,0.697814,0.947759,-18.2836,79.8846,8.7193,0.0168054,0,-58.4585,6.84375,0,-16.5969,7.59211,-0.0320865,57.7341,-55.0827,14.474,
0.75,0.69783,0.947741,-20.1389,79.2855,9.60365,0.0183394,0,-58.0163,6.79736,0,-18.2815,8.36138,-0.0351012,57.2972,-54.6737,14.3659,
0.75,0.697846,0.947731,-20.0871,79.9655,9.57855,0.0182714,0,-58.5117,6.85801,0,-18.2351,8.3388,-0.0347678,57.7866,-55.1447,14.4893,
0.75,0.697878,0.947721,-18.5551,79.7766,8.84708,0.0167051,0,-58.3714,6.8442,0,-16.8454,7.70056,-0.0316299,57.6479,-55.0167,14.4553,
0.75,0.697903,0.947699,-19.9275,79.4375,9.50134,0.0179827,0,-58.1199,6.81893,0,-18.0919,8.26895,-0.0337144,57.3991,-54.7867,14.3943,
0.75,0.69793,0.947689,-18.9336,79.8044,9.02635,0.0169581,0,-58.386,6.85416,0,-17.1905,7.85471,-0.0316322,57.6621,-55.0418,14.461,
0.75,0.697945,0.947669,-20.2029,79.2766,9.63084,0.0180242,0,-57.9956,6.81283,0,-18.3434,8.38027,-0.0335292,57.2765,-54.6822,14.3658,
0.75,0.697959,0.947656,-20.1883,79.7426,9.62323,0.0179181,0,-58.3346,6.85558,0,-18.3306,8.37326,-0.0332978,57.6111,-55.0057,14.4504,
0.75,0.69799,0.947644,-18.6177,79.663,8.8733,0.0164327,0,-58.2743,6.85147,0,-16.9055,7.7199,-0.0302854,57.5515,-54.9531,14.4362,
0.75,0.698005,0.947632,-20.1529,79.8321,9.60424,0.0176794,0,-58.3955,6.86982,0,-18.3,8.35545,-0.0325609,57.6713,-55.0721,14.4671,
0.75,0.698021,0.947605,-20.0753,78.6771,9.56659,0.0174469,0,-57.5467,6.77448,0,-18.2301,8.32227,-0.0322112,56.8318,-54.2806,14.2583,
0.75,0.698051,0.947593,-18.6205,79.6218,8.87197,0.0160222,0,-58.2352,6.85854,0,-16.91,7.71727,-0.0294563,57.5117,-54.935,14.4298,
0.75,0.698068,0.947564,-20.2975,79.0843,9.67024,0.0173503,0,-57.8384,6.81775,0,-18.4334,8.41123,-0.0318768,57.1184,-54.5693,14.3329,
0.75,0.698098,0.947547,-18.8021,79.3799,8.95652,0.0159289,0,-58.053,6.84512,0,-17.0762,7.78975,-0.0291406,57.3296,-54.7757,14.3867,
0.75,0.698113,0.947518,-20.1789,78.7409,9.61169,0.0170861,0,-57.5817,6.79555,0,-18.3271,8.35923,-0.0310654,56.863,-54.3399,14.2715,
