pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
5.2917,5.71952,5.26788,5.38741,124.451,-69.4768,26.8472,-1.35071,-0.0540606,0.513576,1.39453,-1.14856,-0.318892,-0.38189,0.652531,4.22929e-08,-3.86114e-08,2.92148e-08,1.53792e-05,2.60161e-06,1.75559e-05,
5.2917,5.7195,5.26789,5.38741,124.46,-69.4754,26.8492,-1.35085,-0.0541259,0.513691,1.3946,-1.14862,-0.318974,-0.381876,0.652554,5.97831e-08,-3.29403e-08,5.04754e-08,1.04921e-05,3.402e-06,1.27539e-05,
5.2917,5.71952,5.2679,5.3874,124.467,-69.4741,26.8508,-1.35096,-0.0541987,0.513814,1.39466,-1.14861,-0.319045,-0.381867,0.652542,6.92006e-08,-2.99303e-08,6.19363e-08,7.24012e-06,2.3141e-06,8.8111e-06,
5.2917,5.71952,5.2679,5.3874,124.46,-69.4552,26.8509,-1.35085,-0.0543034,0.513966,1.39447,-1.14851,-0.319225,-0.381729,0.652403,1.85693e-07,-1.56066e-07,9.47699e-08,7.96117e-05,-8.6202e-05,2.24387e-05,
5.2917,5.7195,5.26789,5.3874,124.482,-69.4674,26.8552,-1.35107,-0.0542927,0.51404,1.3947,-1.14876,-0.319312,-0.381773,0.652547,1.84437e-07,-1.81018e-07,8.4481e-08,-1.08331e-06,-2.15165e-05,-8.87237e-06,
5.29169,5.71952,5.26789,5.38741,124.482,-69.4663,26.8715,-1.35089,-0.0543265,0.514377,1.3948,-1.14879,-0.319516,-0.381833,0.652272,2.24251e-07,-2.07495e-07,-1.21062e-07,3.11018e-05,-2.06829e-05,-0.000160564,
5.29169,5.7195,5.26789,5.3874,124.489,-69.4657,26.868,-1.35106,-0.0543829,0.514395,1.39482,-1.14883,-0.31956,-0.381773,0.652377,2.54245e-07,-2.30184e-07,-2.55756e-07,2.53181e-05,-1.91524e-05,-0.000113698,
5.2917,5.71952,5.26789,5.38739,124.498,-69.4854,26.8608,-1.35141,-0.0544233,0.514389,1.39502,-1.14892,-0.319597,-0.381659,0.652693,2.68221e-07,-1.15997e-07,-2.951e-07,1.04868e-05,8.56791e-05,-2.95215e-05,
5.2917,5.7195,5.26789,5.3874,124.503,-69.4612,26.8653,-1.35128,-0.0544915,0.514528,1.39485,-1.14893,-0.319768,-0.381622,0.652504,2.89695e-07,-1.51754e-07,-3.66682e-07,1.88247e-05,-3.13452e-05,-6.27507e-05,
5.2917,5.7195,5.26788,5.38739,124.514,-69.4777,26.8541,-1.35168,-0.0546056,0.51451,1.395,-1.14904,-0.319818,-0.381428,0.652877,2.85519e-07,-6.94661e-08,-2.75323e-07,-2.88462e-06,5.6838e-05,6.31036e-05,
5.2917,5.71949,5.26788,5.3874,124.496,-69.4435,26.8608,-1.35128,-0.0546749,0.514739,1.39466,-1.14888,-0.320073,-0.381319,0.652496,4.65684e-07,-2.27696e-07,-2.61007e-07,0.000122815,-0.000107862,9.75865e-06,
5.2917,5.7195,5.26788,5.3874,124.523,-69.4596,26.8518,-1.35179,-0.0548224,0.51474,1.39488,-1.14907,-0.320099,-0.381197,0.652877,4.90237e-07,-2.56396e-07,-1.15605e-07,1.8864e-05,-2.20503e-05,0.000111712,
5.2917,5.7195,5.26789,5.3874,124.514,-69.4291,26.8937,-1.35099,-0.0546128,0.515265,1.39482,-1.14903,-0.320417,-0.381619,0.651947,6.13095e-07,-4.66035e-07,-4.81262e-07,9.92431e-05,-0.000169344,-0.000295373,
5.2917,5.7195,5.26786,5.3874,124.536,-69.4549,26.8642,-1.35178,-0.0548676,0.515068,1.39498,-1.14921,-0.320414,-0.381181,0.652743,6.4372e-07,-5.13682e-07,-4.63147e-07,2.23619e-05,-3.47905e-05,1.32265e-05,
5.29171,5.71952,5.26788,5.38739,124.528,-69.4436,26.8763,-1.35154,-0.0548209,0.515299,1.39494,-1.14914,-0.320593,-0.38125,0.65245,7.90199e-07,-6.41033e-07,-6.01994e-07,9.83535e-05,-8.55101e-05,-9.32287e-05,
5.2917,5.71954,5.26788,5.3874,124.538,-69.4369,26.879,-1.35162,-0.0550107,0.515545,1.39495,-1.14916,-0.320786,-0.381131,0.652392,9.19124e-07,-8.11546e-07,-7.60324e-07,8.60425e-05,-0.000113798,-0.000105667,
5.2917,5.71953,5.26789,5.3874,124.544,-69.4467,26.8611,-1.35207,-0.0551844,0.51543,1.395,-1.14917,-0.32072,-0.380897,0.652802,1.01914e-06,-8.81194e-07,-6.60951e-07,8.42498e-05,-5.86699e-05,8.37108e-05,
5.29171,5.71953,5.26789,5.3874,124.563,-69.4562,26.8748,-1.35213,-0.0550843,0.515596,1.39526,-1.1494,-0.320853,-0.381064,0.652761,1.04548e-06,-8.89221e-07,-7.14304e-07,2.01463e-05,-6.13912e-06,-4.0801e-05,
5.29171,5.71952,5.26789,5.3874,124.569,-69.4494,26.8819,-1.3521,-0.0551004,0.51576,1.39529,-1.14947,-0.321002,-0.381082,0.652655,1.09158e-06,-9.40891e-07,-8.60342e-07,3.06427e-05,-3.43442e-05,-9.70695e-05,
5.2917,5.71952,5.26788,5.3874,124.577,-69.4437,26.8817,-1.35218,-0.055226,0.515894,1.39526,-1.1495,-0.321143,-0.380975,0.652661,1.11554e-06,-1.00907e-06,-9.60282e-07,2.01247e-05,-5.72639e-05,-8.39413e-05,
5.29171,5.7195,5.26786,5.38739,124.572,-69.4358,26.8786,-1.35215,-0.0552281,0.515922,1.39516,-1.1495,-0.321284,-0.380852,0.65269,1.21622e-06,-1.12941e-06,-1.01241e-06,7.65537e-05,-9.15074e-05,-3.96382e-05,
5.29171,5.71952,5.26786,5.3874,124.59,-69.4605,26.8631,-1.35272,-0.0554117,0.515867,1.39539,-1.14965,-0.321272,-0.380609,0.653205,1.23344e-06,-1.08911e-06,-8.73707e-07,1.5606e-05,3.65194e-05,0.000125694,
5.2917,5.7195,5.26786,5.38739,124.602,-69.4451,26.8644,-1.3528,-0.0555295,0.51599,1.39532,-1.14966,-0.321379,-0.380587,0.653134,1.21619e-06,-1.13916e-06,-6.91813e-07,-1.20048e-05,-3.48168e-05,0.000126536,
5.2917,5.71952,5.26786,5.3874,124.588,-69.4216,26.8841,-1.3523,-0.0555146,0.516366,1.39517,-1.14957,-0.321683,-0.380636,0.65261,1.34093e-06,-1.33719e-06,-7.68249e-07,9.28102e-05,-0.00014733,-5.68675e-05,
5.2917,5.7195,5.26788,5.38741,124.616,-69.4432,26.8716,-1.35293,-0.0556607,0.516278,1.39545,-1.14979,-0.321611,-0.380518,0.653109,1.31954e-06,-1.3788e-06,-6.69867e-07,-1.72137e-05,-3.34896e-05,7.91732e-05,
5.29171,5.7195,5.26788,5.3874,124.617,-69.4493,26.8785,-1.35292,-0.0555937,0.516402,1.39557,-1.14986,-0.32173,-0.380561,0.653079,1.3344e-06,-1.37552e-06,-6.37433e-07,1.08421e-05,2.3973e-06,2.36712e-05,
5.29171,5.7195,5.26788,5.3874,124.623,-69.4482,26.8802,-1.35298,-0.0556435,0.516506,1.39561,-1.14991,-0.32183,-0.380523,0.653084,1.34365e-06,-1.37344e-06,-6.17776e-07,8.21523e-06,1.84586e-06,1.74563e-05,
5.29171,5.7195,5.26788,5.3874,124.631,-69.449,26.88,-1.35312,-0.0557157,0.516601,1.39567,-1.14997,-0.321929,-0.380458,0.653149,1.34516e-06,-1.35969e-06,-5.76809e-07,1.17651e-06,1.06633e-05,3.17739e-05,
5.2917,5.7195,5.26788,5.38739,124.67,-69.4756,26.8672,-1.35388,-0.0558932,0.516525,1.39602,-1.15022,-0.321844,-0.380375,0.653699,1.14772e-06,-1.18328e-06,-3.74647e-07,-0.000166554,0.000148811,0.000170529,
5.2917,5.7195,5.26789,5.3874,124.642,-69.4522,26.8833,-1.35334,-0.0558861,0.516862,1.39581,-1.15002,-0.32209,-0.380375,0.653178,1.16584e-06,-1.13039e-06,-3.42221e-07,1.28631e-05,3.75411e-05,2.30159e-05,
5.29169,5.7195,5.26789,5.38739,124.65,-69.4495,26.8856,-1.35345,-0.0559931,0.51702,1.39585,-1.15003,-0.322195,-0.380341,0.653152,1.17885e-06,-1.08717e-06,-3.21982e-07,8.91311e-06,2.95947e-05,1.38607e-05,
5.29169,5.7195,5.26786,5.38739,124.645,-69.421,26.8821,-1.35328,-0.0561121,0.517128,1.39552,-1.14995,-0.322441,-0.380121,0.653024,1.24812e-06,-1.2088e-06,-2.54376e-07,6.16624e-05,-0.000108269,6.01826e-05,
5.2917,5.7195,5.26788,5.3874,124.657,-69.4329,26.9066,-1.35317,-0.0559523,0.517422,1.39587,-1.15018,-0.322598,-0.380404,0.652799,1.30249e-06,-1.27276e-06,-5.12969e-07,3.58769e-05,-4.22132e-05,-0.000170648,
