dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.724875,0.959987,9.95044,129.996,-3.74078,0.101116,0,-88.7686,-2.56091,0,9.5451,-2.78303,-0.264928,104.907,-76.6957,22.1134,
0.7,0.724875,0.959987,9.95088,130.001,-3.74094,0.101121,0,-88.7715,-2.56099,0,9.54551,-2.78315,-0.264939,104.91,-76.6982,22.1141,
0.7,0.724875,0.959987,9.95122,130.004,-3.74107,0.101124,0,-88.7739,-2.56106,0,9.54584,-2.78325,-0.264948,104.913,-76.7003,22.1147,
0.7,0.724875,0.959987,9.9516,130.008,-3.74122,0.101128,0,-88.7767,-2.56114,0,9.54621,-2.78336,-0.264959,104.916,-76.7027,22.1154,
0.7,0.724875,0.959987,9.9519,130.012,-3.74133,0.101131,0,-88.779,-2.56121,0,9.5465,-2.78344,-0.264967,104.919,-76.7047,22.116,
0.7,0.724875,0.959987,9.95224,130.015,-3.74145,0.101135,0,-88.7812,-2.56128,0,9.54682,-2.78353,-0.264976,104.922,-76.7066,22.1165,
0.7,0.724875,0.959987,9.95255,130.018,-3.74157,0.101138,0,-88.7834,-2.56134,0,9.54711,-2.78362,-0.264984,104.924,-76.7085,22.1171,
0.7,0.724875,0.959987,9.95234,130.022,-3.74149,0.101137,0,-88.7859,-2.56141,0,9.54692,-2.78356,-0.264978,104.927,-76.7107,22.1177,
0.7,0.724875,0.959987,9.95319,130.025,-3.74181,0.101146,0,-88.788,-2.56147,0,9.54773,-2.7838,-0.265001,104.93,-76.7125,22.1182,
0.7,0.724875,0.959987,9.95356,130.029,-3.74195,0.10115,0,-88.7908,-2.56156,0,9.54809,-2.78391,-0.265011,104.933,-76.7149,22.1189,
0.7,0.724875,0.959987,9.95395,130.033,-3.7421,0.101154,0,-88.7935,-2.56163,0,9.54846,-2.78401,-0.265021,104.936,-76.7172,22.1196,
0.7,0.724875,0.959987,9.95429,130.036,-3.74223,0.101157,0,-88.7959,-2.5617,0,9.54878,-2.78411,-0.26503,104.939,-76.7193,22.1202,
