pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
0.11406,0.0788174,0.0360072,0.086611,-165.501,0,0,1,-1,1,-1,1,-1,1,-1,5.99857e-06,5.36093e-07,1.19256e-06,0.00299929,0.000268046,0.000596278,
0.11406,0.0788174,0.0360072,0.086611,-169.188,0,0,1,-1,1,-1,1,-1,1,-1,9.37424e-06,8.3778e-07,1.86366e-06,0.00299929,0.000268046,0.000596278,
0.11406,0.0788054,0.0360072,0.086599,-171.355,0,0,1,-1,1,-1,1,-1,1,-1,1.37622e-05,1.1914e-06,2.46441e-06,0.00303605,0.000244662,0.000415654,
0.11406,0.0788174,0.0360192,0.086611,-169.342,0,0,1,-1,1,-1,1,-1,1,-1,1.70702e-05,1.41617e-06,2.94297e-06,0.00277242,0.000188373,0.000401086,
0.114072,0.078793,0.0360072,0.0865871,-169.684,0,0,1,-1,1,-1,1,-1,1,-1,2.05454e-05,2.06652e-06,3.76929e-06,0.00319563,0.000598023,0.000759842,
0.114072,0.0787573,0.0359593,0.0865871,-170.082,0,0,1,-1,1,-1,1,-1,1,-1,2.43842e-05,3.32012e-06,4.77957e-06,0.00383405,0.00125203,0.00100902,
0.11412,0.0787334,0.0359473,0.086635,-169.619,0,0,1,-1,1,-1,1,-1,1,-1,2.92382e-05,5.38809e-06,6.72528e-06,0.00470043,0.00200251,0.00188415,
0.114192,0.0788531,0.0360072,0.0867189,-168.972,0,0,1,-1,1,-1,1,-1,1,-1,3.50726e-05,7.95791e-06,9.28609e-06,0.00561145,0.00247159,0.00246296,
0.114372,0.0790687,0.0360791,0.0869466,-167.737,0,0,1,-1,1,-1,1,-1,1,-1,4.29244e-05,1.11307e-05,1.2869e-05,0.00614473,0.00248294,0.00280392,
0.114648,0.0793567,0.0361989,0.0872582,-166.744,0,0,1,-1,1,-1,1,-1,1,-1,5.20183e-05,1.46036e-05,1.73969e-05,0.00625257,0.00238768,0.00311315,
0.114995,0.0797877,0.0363547,0.0876776,-165.262,0,0,1,-1,1,-1,1,-1,1,-1,5.84825e-05,1.70942e-05,2.11701e-05,0.00622556,0.00239855,0.00363396,
0.115343,0.0802073,0.0364986,0.0880371,-164.65,0,0,1,-1,1,-1,1,-1,1,-1,6.48372e-05,1.99894e-05,2.55177e-05,0.0061591,0.00280593,0.00421378,
0.115738,0.080615,0.0366305,0.0884446,-164.314,0,0,1,-1,1,-1,1,-1,1,-1,7.18701e-05,2.36115e-05,3.07653e-05,0.00668177,0.00344091,0.00498539,
0.11611,0.0809984,0.0367382,0.0888162,-163.842,0,0,1,-1,1,-1,1,-1,1,-1,7.91774e-05,2.76375e-05,3.60747e-05,0.00729828,0.00402083,0.0053028,
0.116589,0.0814419,0.0368821,0.0892955,-163.355,0,0,1,-1,1,-1,1,-1,1,-1,8.75294e-05,3.22161e-05,4.14869e-05,0.00834418,0.00457387,0.00540699,
0.117032,0.0820913,0.0370259,0.0898947,-162.925,0,0,1,-1,1,-1,1,-1,1,-1,9.66794e-05,3.71244e-05,4.73574e-05,0.00914266,0.00490379,0.0058657,
0.117596,0.0826163,0.0372057,0.0904579,-162.46,0,0,1,-1,1,-1,1,-1,1,-1,0.00010638,4.22793e-05,5.39157e-05,0.00969465,0.00515131,0.00655432,
0.118051,0.0832276,0.0374333,0.0910451,-162.193,0,0,1,-1,1,-1,1,-1,1,-1,0.00011642,4.76603e-05,6.12261e-05,0.0100386,0.00537934,0.00730888,
0.11865,0.0840063,0.0376731,0.0918121,-161.871,0,0,1,-1,1,-1,1,-1,1,-1,0.000126925,5.34061e-05,6.93219e-05,0.0104805,0.00573157,0.00807676,
0.119249,0.0847015,0.0379127,0.0924473,-162.668,0,0,1,-1,1,-1,1,-1,1,-1,0.00013743,5.95605e-05,7.80369e-05,0.010492,0.00614597,0.00870416,
