pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.07395,3.17476,3.12112,3.01076,78.4741,-45.5304,0,1.04951,-0.0400601,-0.507531,-1.27107,-0.52207,-1.26318,1.20992,0.140123,-2.59235e-07,4.3726e-08,2.53877e-07,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.484,-45.5362,0,1.04952,-0.0401201,-0.507504,-1.27112,-0.522046,-1.26323,1.20992,0.140059,-3.8889e-07,6.55953e-08,3.80853e-07,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.4939,-45.5419,0,1.04954,-0.04018,-0.507477,-1.27116,-0.522022,-1.26328,1.20993,0.139995,-5.186e-07,8.74737e-08,5.07881e-07,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5038,-45.5477,0,1.04955,-0.0402399,-0.50745,-1.27121,-0.521998,-1.26333,1.20994,0.139932,-6.48255e-07,1.09343e-07,6.34856e-07,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5137,-45.5534,0,1.04956,-0.0402998,-0.507422,-1.27126,-0.521973,-1.26338,1.20994,0.139868,-7.77892e-07,1.31209e-07,7.61814e-07,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5236,-45.5592,0,1.04957,-0.0403597,-0.507395,-1.27131,-0.521949,-1.26343,1.20995,0.139804,-9.07538e-07,1.53077e-07,8.8878e-07,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5336,-45.5649,0,1.04958,-0.0404197,-0.507368,-1.27135,-0.521925,-1.26348,1.20996,0.13974,-1.03734e-06,1.7497e-07,1.0159e-06,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5435,-45.5707,0,1.04959,-0.0404797,-0.507341,-1.2714,-0.5219,-1.26353,1.20996,0.139676,-1.16701e-06,1.96843e-07,1.14289e-06,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5534,-45.5764,0,1.0496,-0.0405396,-0.507313,-1.27145,-0.521876,-1.26358,1.20997,0.139612,-1.29677e-06,2.1873e-07,1.26997e-06,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5633,-45.5822,0,1.04962,-0.0405996,-0.507286,-1.27149,-0.521852,-1.26363,1.20998,0.139548,-1.42647e-06,2.40607e-07,1.39699e-06,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5732,-45.5879,0,1.04963,-0.0406595,-0.507259,-1.27154,-0.521827,-1.26368,1.20998,0.139484,-1.55618e-06,2.62485e-07,1.52402e-06,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.5831,-45.5937,0,1.04964,-0.0407194,-0.507232,-1.27159,-0.521803,-1.26373,1.20999,0.13942,-1.6858e-06,2.84348e-07,1.65096e-06,-0.000129618,2.1863e-05,0.000126939,
3.07395,3.17476,3.12112,3.01076,78.593,-45.5994,0,1.04965,-0.0407793,-0.507204,-1.27164,-0.521779,-1.26378,1.21,0.139357,-1.81552e-06,3.06228e-07,1.778e-06,-0.000129618,2.1863e-05,0.000126939,
