pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.24405,6.04351,6.08617,6.1641,-194.208,6.03345,-0.715461,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-1.02984e-06,2.08518e-07,-1.5149e-07,-0.000540312,0.000125498,-0.00019052,
6.24404,6.04351,6.08618,6.16412,-215.726,6.64588,-0.743041,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-4.13717e-06,7.43828e-07,-1.66527e-07,-0.000649953,0.000111969,-3.14538e-06,
6.24402,6.04363,6.0864,6.16412,-209.106,6.49847,-0.749433,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-1.23543e-05,-1.38516e-05,8.44571e-06,-0.00134607,-0.00239089,0.00141079,
6.24258,6.04175,6.08451,6.16213,-200.543,5.96122,-0.513475,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-2.54351e-05,-3.80841e-05,5.73636e-06,-0.00218253,-0.00404311,-0.000452047,
6.23932,6.03663,6.0793,6.15693,-191.931,5.7779,-0.534643,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-5.78558e-05,-8.77027e-05,7.56881e-06,-0.0053989,-0.00826271,0.000305149,
6.23442,6.02865,6.0708,6.1487,-186.809,5.56415,-0.468891,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.00010908,-0.000163946,1.84142e-05,-0.00849961,-0.0126507,0.00179953,
6.2284,6.01855,6.06057,6.1388,-182.068,5.64008,-0.605397,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.000170863,-0.000258236,3.53041e-05,-0.0103756,-0.0158338,0.00283632,
6.22165,6.00669,6.04833,6.12672,-176.629,5.3849,-0.521555,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.000249677,-0.000370534,5.85011e-05,-0.0131217,-0.0186945,0.0038618,
6.2138,5.99372,6.03462,6.1127,-172.98,5.1931,-0.451277,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.000350497,-0.000494817,7.91264e-05,-0.0167448,-0.0206387,0.00342526,
6.20508,5.97977,6.01965,6.09662,-169.379,5.074,-0.435584,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.000480063,-0.000625329,9.18238e-05,-0.0217124,-0.0218671,0.00212763,
6.19516,5.96487,6.00388,6.07902,-167.476,4.91293,-0.360206,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.000638491,-0.000763939,9.60887e-05,-0.0261577,-0.0228813,0.000704106,
6.1848,5.94991,5.98828,6.06008,-164.611,4.77113,-0.319815,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.000816431,-0.000904752,7.65995e-05,-0.0299675,-0.0237102,-0.003282,
6.17381,5.93274,5.97022,6.04,-163.245,4.78298,-0.35994,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.00102033,-0.0010524,3.67818e-05,-0.0336955,-0.0243958,-0.00657975,
