dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.75,0.563571,0.586186,-74.5809,-65.5339,-18.8252,-1.4036,0,17.155,-7.89341,0,-71.9726,-19.4258,9.23036,-63.2865,16.7678,-8.06025,
0.75,0.563543,0.586185,-77.219,-65.6452,-19.4977,-1.45425,0,17.1847,-7.90887,0,-74.5197,-20.1088,9.55621,-63.394,16.7955,-8.07382,
0.75,0.563528,0.586184,-75.8296,-65.5962,-19.1503,-1.42866,0,17.1721,-7.90392,0,-73.1795,-19.7447,9.38391,-63.3468,16.7827,-8.06774,
0.75,0.563514,0.586184,-76.0582,-65.6245,-19.2115,-1.43345,0,17.1798,-7.90829,0,-73.4007,-19.8021,9.41188,-63.3741,16.7896,-8.07117,
0.75,0.563499,0.586183,-76.1195,-65.6339,-19.2304,-1.43507,0,17.1825,-7.91049,0,-73.4606,-19.816,9.41915,-63.3832,16.7917,-8.07226,
0.75,0.563484,0.586183,-76.0972,-65.6279,-19.228,-1.43514,0,17.1812,-7.91072,0,-73.4396,-19.8081,9.41605,-63.3775,16.7898,-8.07147,
0.75,0.56347,0.586182,-76.0683,-65.6361,-19.2242,-1.43506,0,17.1837,-7.91261,0,-73.4123,-19.7985,9.41216,-63.3855,16.7916,-8.07243,
0.75,0.563456,0.586182,-76.0184,-65.6154,-19.2147,-1.43469,0,17.1786,-7.91103,0,-73.3649,-19.7834,9.40566,-63.3656,16.7859,-8.06982,
0.75,0.563446,0.586182,-75.6907,-65.5827,-19.1343,-1.42911,0,17.1703,-7.90811,0,-73.0491,-19.6964,9.36484,-63.334,16.7771,-8.06571,
0.75,0.563437,0.586183,-75.517,-65.4877,-19.0924,-1.42655,0,17.1456,-7.89755,0,-72.8819,-19.6496,9.34311,-63.2424,16.7523,-8.05395,
