dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.7,0.662266,1.02677,-28.3046,245.111,10.9293,-1.57191,0,-189.035,34.67,0,-25.9023,11.3736,0.034977,167.722,-178.084,45.2814,
0.7,0.662267,1.02677,-28.31,245.163,10.9324,-1.57214,0,-189.073,34.6805,0,-25.907,11.3764,0.034849,167.754,-178.125,45.2914,
0.7,0.662267,1.02677,-28.315,245.207,10.9354,-1.57235,0,-189.105,34.6881,0,-25.9113,11.3791,0.0347094,167.783,-178.158,45.2995,
0.7,0.662266,1.02677,-28.3204,245.252,10.938,-1.57261,0,-189.139,34.6961,0,-25.9161,11.3816,0.034641,167.812,-178.193,45.308,
0.7,0.662266,1.02677,-28.3269,245.302,10.9415,-1.57286,0,-189.175,34.7064,0,-25.9217,11.385,0.0344847,167.843,-178.232,45.3176,
0.7,0.662266,1.02677,-28.3316,245.346,10.9439,-1.57305,0,-189.208,34.7144,0,-25.9259,11.3872,0.0344197,167.872,-178.265,45.3258,
0.7,0.662267,1.02677,-28.3357,245.391,10.9461,-1.57323,0,-189.241,34.7248,0,-25.9295,11.3892,0.0343632,167.9,-178.301,45.3344,
0.7,0.66227,1.02677,-28.3392,245.439,10.9481,-1.57338,0,-189.277,34.7341,0,-25.9326,11.3908,0.0343198,167.932,-178.336,45.3433,
0.7,0.66228,1.02677,-28.338,245.49,10.9489,-1.57324,0,-189.315,34.7438,0,-25.9314,11.3906,0.0342606,167.966,-178.374,45.3528,
0.7,0.662285,1.02677,-28.3381,245.529,10.9496,-1.57327,0,-189.344,34.7551,0,-25.9315,11.3907,0.0342488,167.993,-178.403,45.3601,
0.7,0.662299,1.02677,-28.3337,245.576,10.9492,-1.5731,0,-189.379,34.7643,0,-25.9274,11.389,0.0342345,168.025,-178.436,45.3687,
0.7,0.662307,1.02677,-28.3327,245.62,10.9495,-1.57311,0,-189.412,34.7731,0,-25.9266,11.3886,0.03424,168.055,-178.468,45.3768,
0.7,0.662315,1.02677,-28.3311,245.663,10.9495,-1.57305,0,-189.444,34.7819,0,-25.9251,11.3878,0.0342575,168.085,-178.499,45.3846,
0.7,0.662325,1.02677,-28.3297,245.712,10.9497,-1.57308,0,-189.481,34.795,0,-25.9239,11.3871,0.0342845,168.12,-178.533,45.3936,
0.7,0.662346,1.02677,-28.3188,245.758,10.947,-1.57247,0,-189.516,34.8045,0,-25.9141,11.3823,0.0343646,168.152,-178.566,45.4021,
0.7,0.662357,1.02677,-28.3156,245.801,10.9465,-1.57232,0,-189.548,34.8136,0,-25.9113,11.3808,0.0344134,168.182,-178.596,45.4099,
0.7,0.662368,1.02677,-28.3123,245.842,10.9459,-1.5721,0,-189.577,34.8253,0,-25.9085,11.3793,0.0344608,168.212,-178.625,45.4175,
0.7,0.662378,1.02677,-28.3097,245.887,10.9455,-1.57206,0,-189.611,34.8344,0,-25.9062,11.378,0.0345041,168.243,-178.658,45.4258,
0.7,0.662398,1.02677,-28.2998,245.932,10.943,-1.5713,0,-189.644,34.8441,0,-25.8973,11.3735,0.0345983,168.274,-178.69,45.4341,
0.7,0.662407,1.02677,-28.2974,245.971,10.9427,-1.57118,0,-189.673,34.8524,0,-25.8953,11.3724,0.0346339,168.301,-178.718,45.4412,
0.7,0.662426,1.02677,-28.2902,246.026,10.941,-1.57083,0,-189.714,34.8656,0,-25.8888,11.3692,0.0346869,168.339,-178.757,45.4512,
0.7,0.662435,1.02677,-28.2879,246.069,10.9407,-1.57063,0,-189.747,34.8749,0,-25.8869,11.3681,0.0347303,168.37,-178.788,45.4591,
0.7,0.662446,1.02677,-28.285,246.11,10.94,-1.57039,0,-189.779,34.8835,0,-25.8843,11.3667,0.0347778,168.398,-178.817,45.4666,
0.7,0.662457,1.02676,-28.282,246.156,10.9394,-1.57011,0,-189.814,34.8959,0,-25.8817,11.3652,0.0348294,168.432,-178.848,45.475,
0.7,0.662479,1.02676,-28.2709,246.202,10.9361,-1.56935,0,-189.85,34.9061,0,-25.8717,11.3602,0.0349285,168.465,-178.88,45.4833,
0.7,0.662491,1.02676,-28.267,246.24,10.9351,-1.56904,0,-189.88,34.9139,0,-25.8683,11.3584,0.034987,168.493,-178.907,45.4902,
0.7,0.662502,1.02675,-28.2639,246.283,10.9344,-1.5688,0,-189.913,34.9249,0,-25.8657,11.3569,0.0350419,168.525,-178.934,45.4978,
0.7,0.662524,1.02675,-28.2528,246.326,10.9309,-1.56805,0,-189.945,34.934,0,-25.8557,11.3519,0.0351321,168.556,-178.964,45.5056,
0.7,0.662535,1.02674,-28.25,246.366,10.9301,-1.56786,0,-189.976,34.9421,0,-25.8532,11.3506,0.0351762,168.585,-178.993,45.513,
0.7,0.662545,1.02674,-28.2463,246.398,10.929,-1.56763,0,-189.999,34.9524,0,-25.85,11.3489,0.035219,168.609,-179.014,45.5187,
0.7,0.662556,1.02673,-28.2439,246.449,10.9284,-1.56746,0,-190.039,34.963,0,-25.8479,11.3477,0.0352669,168.646,-179.049,45.528,
0.7,0.662579,1.02673,-28.2314,246.485,10.924,-1.56667,0,-190.065,34.9712,0,-25.8367,11.3422,0.0353574,168.671,-179.074,45.5344,
0.7,0.662591,1.02673,-28.227,246.524,10.9226,-1.56635,0,-190.096,34.9801,0,-25.8328,11.3402,0.0354069,168.7,-179.101,45.5417,
