ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.427077,-0.186178,0.760833,0.532125,0.50823,-0.482411,-0.475211,-0.00253201,-0.00746856,0.000337958,-0.00130072,0.00250144,0.00654243,0.402392,0.105973,0.663024,0.146668,0.976578,-0.119126,-0.102922,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.00520527,0,0,0,0,16.4595,1.85045,6.44382,-1.47629,-1.63789,1.55689,1.04215,0,0,-10,0,0,0,0,0,7.39514,0,0,0,
0.427072,-0.186193,0.760834,0.532122,0.508231,-0.482416,-0.475207,-0.00318209,-0.00786901,0.000490053,-0.00173226,0.00217303,0.00510157,0.402385,0.105957,0.663026,0.146667,0.976578,-0.119126,-0.102926,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.698757,-0.0649545,0.172211,-0.103319,-1.42075,16.2507,-1.50668,6.7981,-0.414002,-1.5811,1.79656,1.00299,0,0,-10,0,0,0,0,0,7.39483,0,0,0,
0.427065,-0.186209,0.760836,0.53212,0.508232,-0.482421,-0.475204,-0.00356842,-0.00793187,0.000638897,-0.00224669,0.00143479,0.00448164,0.402377,0.10594,0.663027,0.146667,0.976577,-0.119125,-0.10293,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.889518,-0.0935467,0.230094,-0.115692,-0.551726,16.2214,-1.97946,6.82331,-0.421761,-1.6154,1.59211,0.97002,0,0,-10,0,0,0,0,0,7.3945,0,0,0,
0.427061,-0.186217,0.760836,0.532119,0.508233,-0.482423,-0.475202,-0.00394473,-0.00842908,0.00071096,-0.00242069,0.00139275,0.00422157,0.402373,0.105931,0.663028,0.146667,0.976577,-0.119125,-0.102933,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.43998,-0.0422771,0.12992,-0.0680734,-0.651193,16.3362,-0.187024,6.65302,-0.862586,-1.61233,1.65611,1.00837,0,0,-10,0,0,0,0,0,7.39433,0,0,0,
0.427052,-0.186234,0.760838,0.532116,0.508233,-0.482429,-0.475198,-0.00406772,-0.00862789,0.000701402,-0.00259487,0.00174844,0.00544605,0.402365,0.105912,0.66303,0.146668,0.976577,-0.119124,-0.102937,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.856686,-0.107701,0.223623,-0.13889,-0.939614,16.1805,-2.00065,6.80308,-0.366133,-1.60117,1.67924,0.983312,0,0,-10,0,0,0,0,0,7.39393,0,0,0,
0.427049,-0.186242,0.760838,0.532114,0.508234,-0.482433,-0.475196,-0.00312519,-0.00801012,0.000485647,-0.00229836,0.00223429,0.0084575,0.402361,0.105904,0.663031,0.146667,0.976576,-0.119124,-0.10294,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.696908,-0.013144,0.109614,-0.147409,-0.818737,16.3618,-1.24451,6.822,-0.551179,-1.61804,1.67175,0.995041,0,0,-10,0,0,0,0,0,7.3938,0,0,0,
0.427047,-0.18625,0.760837,0.53211,0.508236,-0.482437,-0.475194,-0.00156379,-0.00714546,0.000147973,-0.00166222,0.00272207,0.012468,0.402357,0.105896,0.663031,0.146664,0.976577,-0.119123,-0.102943,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.10089,0.0954336,0.0548532,-0.180039,-1.60081,16.5069,-3.03013,7.20535,0.0663265,-1.5986,1.80324,0.97433,0,0,-10,0,0,0,0,0,7.39387,0,0,0,
0.427048,-0.186256,0.760835,0.532105,0.508238,-0.482442,-0.475192,0.000243498,-0.00610834,-0.000235836,-0.000831536,0.00322298,0.0168131,0.402354,0.105889,0.66303,0.146659,0.976577,-0.119121,-0.102947,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.19832,0.122705,0.031136,-0.199283,-1.19604,16.5638,-3.25009,7.26841,0.076153,-1.62074,1.70862,0.961064,0,0,-10,0,0,0,0,0,7.394,0,0,0,
0.427054,-0.186266,0.760828,0.532091,0.508246,-0.482455,-0.475186,0.00352284,-0.00404594,-0.000862206,0.00018913,0.0034224,0.0229831,0.402349,0.105878,0.663027,0.146642,0.976579,-0.119117,-0.102956,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.49537,0.411976,-0.0719932,-0.483975,-2.78576,16.9999,-4.77685,7.79233,0.791145,-1.61754,2.04612,0.932089,0,0,-10,0,0,0,0,0,7.39462,0,0,0,
0.427059,-0.18627,0.760823,0.532084,0.50825,-0.482462,-0.475183,0.00519524,-0.00297084,-0.00116339,0.000352533,0.00338793,0.0259602,0.402347,0.105875,0.663024,0.146631,0.976581,-0.119115,-0.102962,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.20136,0.405729,-0.00960037,-0.360086,-2.27877,17.0399,-3.43171,7.61987,0.363544,-1.6215,1.96036,0.926683,0,0,-10,0,0,0,0,0,7.39518,0,0,0,
0.427071,-0.186276,0.760809,0.532066,0.508259,-0.482478,-0.475177,0.00661255,-0.00211386,-0.00154806,-0.00125155,0.00311128,0.0271388,0.402343,0.105869,0.663016,0.146607,0.976584,-0.119108,-0.102975,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,1.2354,0.876574,-0.0975845,-0.709115,-3.79676,17.8309,-3.75454,8.19163,0.805585,-1.64589,2.32073,0.867594,0,0,-10,0,0,0,0,0,7.39671,0,0,0,
