pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
3.33206,3.31421,3.20321,3.12192,-5.03374,-4.87838,2.63011,1,-1,1,-1,1,-1,1,-1,9.03456e-07,8.86404e-08,2.32657e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03416,-4.87879,2.63033,1,-1,1,-1,1,-1,1,-1,1.35547e-06,1.32989e-07,3.49059e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03459,-4.8792,2.63055,1,-1,1,-1,1,-1,1,-1,1.80736e-06,1.77324e-07,4.65428e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03501,-4.87962,2.63077,1,-1,1,-1,1,-1,1,-1,2.25921e-06,2.21657e-07,5.8179e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03544,-4.88003,2.63099,1,-1,1,-1,1,-1,1,-1,2.71145e-06,2.66027e-07,6.98249e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03586,-4.88044,2.63121,1,-1,1,-1,1,-1,1,-1,3.16368e-06,3.10397e-07,8.14707e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03628,-4.88085,2.63144,1,-1,1,-1,1,-1,1,-1,3.61554e-06,3.54731e-07,9.31069e-07,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03671,-4.88126,2.63166,1,-1,1,-1,1,-1,1,-1,4.06749e-06,3.99073e-07,1.04745e-06,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03713,-4.88167,2.63188,1,-1,1,-1,1,-1,1,-1,4.51956e-06,4.43428e-07,1.16387e-06,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03756,-4.88208,2.6321,1,-1,1,-1,1,-1,1,-1,4.97186e-06,4.87804e-07,1.28035e-06,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03798,-4.88249,2.63232,1,-1,1,-1,1,-1,1,-1,5.42406e-06,5.32171e-07,1.3968e-06,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.0384,-4.8829,2.63254,1,-1,1,-1,1,-1,1,-1,5.87586e-06,5.76499e-07,1.51314e-06,0.000451728,4.43201e-05,0.000116329,
3.33206,3.31421,3.20321,3.12192,-5.03883,-4.88331,2.63277,1,-1,1,-1,1,-1,1,-1,6.32771e-06,6.20832e-07,1.6295e-06,0.000451728,4.43201e-05,0.000116329,
