dist_sp,kl_bl_base_dist,kr_bl_base_dist,kl_bl_base_f_mag,kr_bl_base_f_mag,kl_bl_base_f_dir_x,kl_bl_base_f_dir_y,kl_bl_base_f_dir_z,kr_bl_base_f_dir_x,kr_bl_base_f_dir_y,kr_bl_base_f_dir_z,kl_bl_base_f_at_base_x,kl_bl_base_f_at_base_y,kl_bl_base_f_at_base_mz,kr_bl_base_f_at_base_x,kr_bl_base_f_at_base_y,kr_bl_base_f_at_base_mz
0.8,0.776288,0.821095,-14.2286,12.6583,-0.113977,0.627124,-14.2143,6.10131,-0.126761,11.0901,-13.5061,4.46537,0.280468,8.47239,-9.34375,2.34964,
0.8,0.776288,0.821095,-14.2297,12.6593,-0.113987,0.627177,-14.2155,6.10182,-0.126772,11.091,-13.5073,4.46574,0.280491,8.4731,-9.34454,2.34984,
0.8,0.776288,0.821095,-14.2309,12.6604,-0.113997,0.627229,-14.2167,6.10234,-0.126783,11.0919,-13.5084,4.46612,0.280515,8.47382,-9.34532,2.35004,
0.8,0.776288,0.821095,-14.2321,12.6615,-0.114006,0.627282,-14.2179,6.10285,-0.126793,11.0929,-13.5095,4.4665,0.280538,8.47453,-9.34611,2.35023,
0.8,0.776288,0.821095,-14.2333,12.6625,-0.114016,0.627335,-14.2191,6.10336,-0.126804,11.0938,-13.5107,4.46687,0.280562,8.47524,-9.3469,2.35043,
0.8,0.776288,0.821095,-14.2345,12.6636,-0.114025,0.627388,-14.2203,6.10388,-0.126815,11.0947,-13.5118,4.46725,0.280586,8.47596,-9.34769,2.35063,
0.8,0.776288,0.821095,-14.2357,12.6647,-0.114035,0.627441,-14.2214,6.10439,-0.126826,11.0957,-13.513,4.46762,0.280609,8.47667,-9.34847,2.35083,
0.8,0.776288,0.821095,-14.2369,12.6657,-0.114045,0.627494,-14.2226,6.10491,-0.126836,11.0966,-13.5141,4.468,0.280633,8.47738,-9.34926,2.35102,
0.8,0.776288,0.821095,-14.2381,12.6668,-0.114054,0.627546,-14.2238,6.10542,-0.126847,11.0975,-13.5152,4.46838,0.280656,8.4781,-9.35005,2.35122,
0.8,0.776288,0.821095,-14.2393,12.6679,-0.114064,0.627599,-14.225,6.10593,-0.126858,11.0985,-13.5164,4.46875,0.28068,8.47881,-9.35083,2.35142,
0.8,0.776288,0.821095,-14.2405,12.6689,-0.114073,0.627652,-14.2262,6.10645,-0.126868,11.0994,-13.5175,4.46913,0.280704,8.47952,-9.35162,2.35162,
0.8,0.776288,0.821095,-14.2417,12.67,-0.114083,0.627705,-14.2274,6.10696,-0.126879,11.1003,-13.5186,4.4695,0.280727,8.48024,-9.35241,2.35182,
0.8,0.776288,0.821095,-14.2429,12.6711,-0.114093,0.627758,-14.2286,6.10747,-0.12689,11.1013,-13.5198,4.46988,0.280751,8.48095,-9.35319,2.35201,
0.8,0.776288,0.821095,-14.2441,12.6721,-0.114102,0.62781,-14.2298,6.10799,-0.1269,11.1022,-13.5209,4.47026,0.280775,8.48166,-9.35398,2.35221,
0.8,0.776288,0.821095,-14.2453,12.6732,-0.114112,0.627863,-14.231,6.1085,-0.126911,11.1032,-13.5221,4.47063,0.280798,8.48238,-9.35477,2.35241,
0.8,0.776288,0.821095,-14.2465,12.6743,-0.114121,0.627916,-14.2322,6.10902,-0.126922,11.1041,-13.5232,4.47101,0.280822,8.48309,-9.35555,2.35261,
0.8,0.776288,0.821095,-14.2477,12.6753,-0.114131,0.627969,-14.2334,6.10953,-0.126932,11.105,-13.5243,4.47139,0.280845,8.4838,-9.35634,2.35281,
0.8,0.776288,0.821095,-14.2489,12.6764,-0.114141,0.628022,-14.2346,6.11004,-0.126943,11.106,-13.5255,4.47176,0.280869,8.48452,-9.35713,2.353,
0.8,0.776288,0.821095,-14.2501,12.6775,-0.11415,0.628075,-14.2358,6.11056,-0.126954,11.1069,-13.5266,4.47214,0.280893,8.48523,-9.35792,2.3532,
0.8,0.776288,0.821095,-14.2513,12.6785,-0.11416,0.628127,-14.237,6.11107,-0.126964,11.1078,-13.5277,4.47251,0.280916,8.48594,-9.3587,2.3534,
0.8,0.776288,0.821095,-14.2525,12.6796,-0.114169,0.62818,-14.2382,6.11159,-0.126975,11.1088,-13.5289,4.47289,0.28094,8.48666,-9.35949,2.3536,
