ee_s_x,ee_s_y,ee_s_z,ee_s_qx,ee_s_qy,ee_s_qz,ee_s_qw,ee_twist_x,ee_twist_y,ee_twist_z,ee_twist_qx,ee_twist_qy,ee_twist_qz,elbow_s_x,elbow_s_y,elbow_s_z,elbow_s_qx,elbow_s_qy,elbow_s_qz,elbow_s_qw,arm_base_s_x,arm_base_s_y,arm_base_s_z,arm_base_s_qx,arm_base_s_qy,arm_base_s_qz,arm_base_s_qw,ee_f_e_x, ee_f_e_y, ee_f_e_z, ee_f_e_qx, ee_f_e_qy, ee_f_e_qz,ee_beta_x,ee_beta_y,ee_beta_z,ee_beta_qx,ee_beta_qy,ee_beta_qz,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,ee_f_c_x,ee_f_c_y,ee_f_c_z,ee_f_c_qx,ee_f_c_qy,ee_f_c_qz,elbow_f_c_x,elbow_f_c_y,elbow_f_c_z,elbow_f_c_qx,elbow_f_c_qy,elbow_f_c_qz
0.386949,-0.126953,0.763185,0.587081,0.439891,-0.462404,-0.49801,0.00161186,0.00697248,0.0215467,-0.0637668,-0.0290408,0.0331358,0.419049,0.154228,0.647649,0.243207,0.954651,-0.145066,-0.0919133,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.0114977,0,0,0,0,15.5449,0.604666,6.10614,-2.0228,-1.52085,1.52034,1.61765,0,0,-10,0,0,0,0,0,10.4701,0,0,0,
0.386952,-0.126939,0.763229,0.587112,0.439896,-0.462433,-0.497943,0.00166079,0.0070314,0.0204649,-0.0634362,-0.0275141,0.0348506,0.419051,0.154228,0.647668,0.243207,0.954648,-0.145098,-0.091892,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.889451,-3.27388,5.79327,2.61062,-7.50919,10.2615,-1.03591,2.07683,-1.31031,-0.455941,2.84871,1.36481,0,0,-10,0,0,0,0,0,10.4664,0,0,0,
0.386954,-0.126932,0.763249,0.587127,0.439898,-0.462447,-0.49791,0.00155162,0.00669833,0.0191641,-0.0618332,-0.0264384,0.0338895,0.419052,0.154228,0.647677,0.243207,0.954647,-0.145113,-0.0918826,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.485801,-1.7163,3.28899,1.44941,-4.54282,12.7854,-0.322711,4.02279,-1.5254,-0.909166,2.33738,1.44448,0,0,-10,0,0,0,0,0,10.4647,0,0,0,
0.386956,-0.126925,0.763267,0.587141,0.4399,-0.462462,-0.497878,0.00157869,0.00661076,0.0184046,-0.0621517,-0.0259748,0.0337766,0.419053,0.154228,0.647684,0.243207,0.954645,-0.145128,-0.0918744,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.448157,-1.48121,2.96095,1.22838,-4.11336,13.1694,-0.150727,4.29437,-1.58827,-0.981009,2.27183,1.44516,0,0,-10,0,0,0,0,0,10.4632,0,0,0,
0.386957,-0.126919,0.763285,0.587155,0.439903,-0.462476,-0.497846,0.00147307,0.00638137,0.0176846,-0.0610907,-0.0278147,0.033216,0.419054,0.154228,0.647691,0.243206,0.954644,-0.145141,-0.0918667,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.434901,-1.42761,2.89239,1.28931,-4.08796,13.2628,-0.132719,4.38643,-1.57758,-0.97783,2.26152,1.44908,0,0,-10,0,0,0,0,0,10.4618,0,0,0,
0.386959,-0.126912,0.763301,0.587169,0.439906,-0.462489,-0.497815,0.00150706,0.00636151,0.016993,-0.060343,-0.0285754,0.0338676,0.419055,0.154228,0.647697,0.243206,0.954643,-0.145154,-0.0918599,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.425067,-1.43085,3.01008,1.42662,-4.41413,13.2655,-0.236743,4.43081,-1.47621,-0.936609,2.31443,1.43426,0,0,-10,0,0,0,0,0,10.4606,0,0,0,
0.38696,-0.126906,0.763317,0.587183,0.439908,-0.462501,-0.497785,0.00140525,0.00595824,0.0156215,-0.0573165,-0.0272676,0.032186,0.419056,0.154228,0.647703,0.243206,0.954642,-0.145166,-0.091853,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,-0.0940367,-1.37622,2.95078,1.39751,-4.22377,13.3215,-1.21621,4.672,-1.01813,-0.952688,2.22426,1.41021,0,0,-10,0,0,0,0,0,10.4594,0,0,0,
0.386962,-0.1269,0.763331,0.587194,0.439913,-0.462515,-0.497754,0.00139017,0.0058834,0.0140125,-0.0548715,-0.0242319,0.0336661,0.419057,0.154228,0.647708,0.243206,0.954641,-0.145177,-0.0918476,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.228886,-1.21603,2.85027,1.29499,-4.81362,13.5288,-2.27599,5.06942,-0.363278,-0.94185,2.30342,1.38416,0,0,-10,0,0,0,0,0,10.4584,0,0,0,
0.386964,-0.126894,0.763344,0.587206,0.439915,-0.462529,-0.497726,0.00130372,0.00547145,0.0124555,-0.0533971,-0.0234462,0.0320373,0.419057,0.154228,0.647712,0.243204,0.95464,-0.145186,-0.0918433,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.367206,-1.0093,2.59421,1.06986,-4.02796,13.8701,-2.37025,5.3404,-0.366582,-1.02899,2.14807,1.36227,0,0,-10,0,0,0,0,0,10.4576,0,0,0,
0.386967,-0.126889,0.763353,0.587216,0.439919,-0.462542,-0.497698,0.0012669,0.00499696,0.0101908,-0.0513343,-0.0235562,0.0305431,0.419058,0.154229,0.647715,0.243202,0.95464,-0.145194,-0.0918403,-0.178981,0.0799403,0.739144,0.694609,0.287715,0.609158,-0.25232,0,0,0,0,0,0,0,0.413078,-0.806244,2.39116,1.08336,-3.76352,14.2206,-2.27225,5.63002,-0.375038,-1.05372,2.09377,1.35413,0,0,-10,0,0,0,0,0,10.4571,0,0,0,
