p,i,d,error,error_sum,prev_error,control_singal
750,105.5,80,-0.0718356,-0.00354878,-0.0718356,-53.825
750,105.5,80,-0.0718298,-0.003631,-0.0718298,-53.8467
750,105.5,80,-0.0718163,-0.00372785,-0.0718163,-53.4579
750,105.5,80,-0.0718088,-0.00381411,-0.0718088,-53.7564
750,105.5,80,-0.0718014,-0.00389984,-0.0718014,-53.771
750,105.5,80,-0.0717943,-0.00397355,-0.0717943,-53.7113
750,105.5,80,-0.0717857,-0.00405266,-0.0717857,-53.6379
750,105.5,80,-0.0717765,-0.0041292,-0.0717765,-53.5817
750,105.5,80,-0.0717651,-0.00421012,-0.0717651,-53.4606
750,105.5,80,-0.0717406,-0.00430891,-0.0717406,-52.8357
750,105.5,80,-0.0717256,-0.00438681,-0.0717256,-53.1532
750,105.5,80,-0.0717114,-0.00446144,-0.0717114,-53.1581
750,105.5,80,-0.0716964,-0.00453843,-0.0716964,-53.1394
750,105.5,80,-0.0716811,-0.00461284,-0.0716811,-53.0679
750,105.5,80,-0.0716637,-0.00469051,-0.0716637,-52.9519
750,105.5,80,-0.0716465,-0.0047657,-0.0716465,-52.9295
750,105.5,80,-0.0716285,-0.00484816,-0.0716285,-52.9856
750,105.5,80,-0.0716107,-0.00492455,-0.0716107,-52.886
750,105.5,80,-0.0715739,-0.00502258,-0.0715739,-52.061
750,105.5,80,-0.0715557,-0.00510159,-0.0715557,-52.8874
750,105.5,80,-0.0715367,-0.00518356,-0.0715367,-52.876
750,105.5,80,-0.0715158,-0.00525784,-0.0715158,-52.5822
750,105.5,80,-0.0714962,-0.0053387,-0.0714962,-52.7973
750,105.5,80,-0.0714765,-0.00541884,-0.0714765,-52.7727
750,105.5,80,-0.0714364,-0.00550761,-0.0714364,-51.5759
750,105.5,80,-0.0714151,-0.00560441,-0.0714151,-52.8991
750,105.5,80,-0.0713967,-0.00569492,-0.0713967,-52.9843
750,105.5,80,-0.0713789,-0.00577354,-0.0713789,-52.8534
750,105.5,80,-0.0713622,-0.00587888,-0.0713622,-53.2355
750,105.5,80,-0.0713312,-0.00595817,-0.0713312,-51.8938
750,105.5,80,-0.0713199,-0.00603209,-0.0713199,-53.2556
750,105.5,80,-0.0713091,-0.00610385,-0.0713091,-53.2669
750,105.5,80,-0.071299,-0.00617822,-0.071299,-53.3483
750,105.5,80,-0.071288,-0.00625156,-0.071288,-53.276
750,105.5,80,-0.0712806,-0.00633858,-0.0712806,-53.6412
750,105.5,80,-0.0712737,-0.00642223,-0.0712737,-53.6637
750,105.5,80,-0.0712584,-0.00652276,-0.0712584,-53.2626
750,105.5,80,-0.0712527,-0.00659862,-0.0712527,-53.7075
750,105.5,80,-0.071248,-0.00666993,-0.071248,-53.7658
750,105.5,80,-0.0712456,-0.0067412,-0.0712456,-53.9524
750,105.5,80,-0.0712425,-0.00681916,-0.0712425,-53.9284
750,105.5,80,-0.0712432,-0.0068934,-0.0712432,-54.2078
750,105.5,80,-0.0712426,-0.00696843,-0.0712426,-54.1258
750,105.5,80,-0.0712428,-0.00704644,-0.0712428,-54.1859
750,105.5,80,-0.0712408,-0.00712814,-0.0712408,-54.0464
750,105.5,80,-0.0712398,-0.00720453,-0.0712398,-54.1115
750,105.5,80,-0.0712393,-0.00730883,-0.0712393,-54.1754
750,105.5,80,-0.0712377,-0.00738345,-0.0712377,-54.0843
750,105.5,80,-0.0712372,-0.00746647,-0.0712372,-54.1807
750,105.5,80,-0.071236,-0.0075401,-0.071236,-54.1312
750,105.5,80,-0.0712372,-0.00761349,-0.0712372,-54.3219
750,105.5,80,-0.0712352,-0.00768479,-0.0712352,-54.077
750,105.5,80,-0.0712352,-0.0077741,-0.0712352,-54.2487
750,105.5,80,-0.0712375,-0.00788014,-0.0712375,-54.3857
750,105.5,80,-0.0712366,-0.00795431,-0.0712366,-54.1943
750,105.5,80,-0.0712374,-0.00802733,-0.0712374,-54.3376
750,105.5,80,-0.0712379,-0.00810318,-0.0712379,-54.3211
750,105.5,80,-0.071238,-0.00817466,-0.071238,-54.2991
750,105.5,80,-0.0712382,-0.0082459,-0.0712382,-54.3169
750,105.5,80,-0.071238,-0.00831724,-0.071238,-54.2879
750,105.5,80,-0.0712374,-0.0083892,-0.0712374,-54.2676
750,105.5,80,-0.0712368,-0.00846459,-0.0712368,-54.2738
750,105.5,80,-0.0712371,-0.00854516,-0.0712371,-54.3475
750,105.5,80,-0.0712372,-0.00862296,-0.0712372,-54.3503
750,105.5,80,-0.0712342,-0.00870105,-0.0712342,-54.1197
750,105.5,80,-0.0712362,-0.00879213,-0.0712362,-54.4792
750,105.5,80,-0.0712363,-0.00887805,-0.0712363,-54.3726
750,105.5,80,-0.0712362,-0.00895561,-0.0712362,-54.3622
750,105.5,80,-0.0712358,-0.00903114,-0.0712358,-54.3496
750,105.5,80,-0.071236,-0.00910413,-0.071236,-54.4068
750,105.5,80,-0.071236,-0.00917949,-0.071236,-54.3915
750,105.5,80,-0.0712359,-0.00925074,-0.0712359,-54.4006
750,105.5,80,-0.0712354,-0.00932926,-0.0712354,-54.3713
750,105.5,80,-0.0712345,-0.00941184,-0.0712345,-54.354
750,105.5,80,-0.0712294,-0.00950765,-0.0712294,-54.1263
750,105.5,80,-0.0712259,-0.00958731,-0.0712259,-54.1785
750,105.5,80,-0.0712228,-0.00967167,-0.0712228,-54.2261
750,105.5,80,-0.0712196,-0.00974351,-0.0712196,-54.1893
750,105.5,80,-0.0712163,-0.00981695,-0.0712163,-54.1912
750,105.5,80,-0.0712118,-0.0098932,-0.0712118,-54.1163
750,105.5,80,-0.0712062,-0.00996846,-0.0712062,-54.0362
750,105.5,80,-0.071199,-0.0100397,-0.071199,-53.8828
750,105.5,80,-0.07119,-0.0101176,-0.07119,-53.7975
750,105.5,80,-0.0711663,-0.0102161,-0.0711663,-53.0833
750,105.5,80,-0.0711577,-0.0102988,-0.0711577,-53.8676
750,105.5,80,-0.0711468,-0.0103699,-0.0711468,-53.5793
750,105.5,80,-0.0711358,-0.0104419,-0.0711358,-53.5813
750,105.5,80,-0.0711221,-0.0105173,-0.0711221,-53.4152
750,105.5,80,-0.0711113,-0.0105962,-0.0711113,-53.6765
750,105.5,80,-0.0710966,-0.0106757,-0.0710966,-53.3942
750,105.5,80,-0.0710796,-0.0107537,-0.0710796,-53.2087
750,105.5,80,-0.0710631,-0.0108318,-0.0710631,-53.2398
750,105.5,80,-0.0710193,-0.0109324,-0.0710193,-51.9414
750,105.5,80,-0.0709966,-0.011011,-0.0709966,-52.7719
750,105.5,80,-0.0709752,-0.0110896,-0.0709752,-52.8529
750,105.5,80,-0.0709484,-0.0111675,-0.0709484,-52.4369
750,105.5,80,-0.0709249,-0.0112486,-0.0709249,-52.7342
750,105.5,80,-0.0709011,-0.0113273,-0.0709011,-52.6565
750,105.5,80,-0.0708507,-0.0114002,-0.0708507,-50.418
750,105.5,80,-0.0708265,-0.0114919,-0.0708265,-52.8401
750,105.5,80,-0.0708024,-0.0115758,-0.0708024,-52.6935
750,105.5,80,-0.0707736,-0.011651,-0.0707736,-52.1426
750,105.5,80,-0.0707492,-0.0117218,-0.0707492,-52.3471
750,105.5,80,-0.070723,-0.0117994,-0.070723,-52.3757
750,105.5,80,-0.0706966,-0.0118773,-0.0706966,-52.3601
750,105.5,80,-0.0706698,-0.01195,-0.0706698,-52.1832
750,105.5,80,-0.0706401,-0.0120297,-0.0706401,-52.136
750,105.5,80,-0.0706146,-0.0121044,-0.0706146,-52.3111
750,105.5,80,-0.0705523,-0.0122041,-0.0705523,-50.6752
750,105.5,80,-0.0705206,-0.0122816,-0.0705206,-51.8841
750,105.5,80,-0.0704887,-0.0123594,-0.0704887,-51.8553
750,105.5,80,-0.0704556,-0.0124323,-0.0704556,-51.5913
750,105.5,80,-0.0704161,-0.0125129,-0.0704161,-51.3699
750,105.5,80,-0.0703869,-0.0125876,-0.0703869,-51.9223
750,105.5,80,-0.0703528,-0.0126709,-0.0703528,-51.7985
750,105.5,80,-0.0702853,-0.0127655,-0.0702853,-50.0471
750,105.5,80,-0.0702429,-0.0128462,-0.0702429,-51.084
750,105.5,80,-0.0702042,-0.0129233,-0.0702042,-51.2017
750,105.5,80,-0.0701654,-0.0130073,-0.0701654,-51.3995
750,105.5,80,-0.0701288,-0.0130893,-0.0701288,-51.4703
750,105.5,80,-0.0700437,-0.0131813,-0.0700437,-48.744
750,105.5,80,-0.0700038,-0.0132675,-0.0700038,-51.3113
750,105.5,80,-0.0699224,-0.0133374,-0.0699224,-47.3377
750,105.5,80,-0.0698823,-0.0134073,-0.0698823,-50.6222
750,105.5,80,-0.0698318,-0.0134814,-0.0698318,-49.9842
750,105.5,80,-0.0697858,-0.0135512,-0.0697858,-50.0907
750,105.5,80,-0.069739,-0.0136217,-0.069739,-50.0378
750,105.5,80,-0.0696896,-0.0136933,-0.0696896,-49.8613
750,105.5,80,-0.0696443,-0.0137642,-0.0696443,-50.1321
750,105.5,80,-0.0695992,-0.0138339,-0.0695992,-50.0518
750,105.5,80,-0.0695532,-0.0139034,-0.0695532,-49.9519
750,105.5,80,-0.0694982,-0.013973,-0.0694982,-49.2033
750,105.5,80,-0.0694524,-0.0140439,-0.0694524,-49.9774
750,105.5,80,-0.0694015,-0.0141216,-0.0694015,-49.9083
750,105.5,80,-0.0693497,-0.0141967,-0.0693497,-49.6824
750,105.5,80,-0.0692965,-0.0142679,-0.0692965,-49.3399
750,105.5,80,-0.0691837,-0.0143678,-0.0691837,-47.1482
750,105.5,80,-0.069127,-0.0144453,-0.069127,-49.3265
750,105.5,80,-0.069061,-0.0145232,-0.069061,-48.6472
750,105.5,80,-0.0690011,-0.0145961,-0.0690011,-48.7538
750,105.5,80,-0.0689302,-0.0146686,-0.0689302,-47.8512
750,105.5,80,-0.0688728,-0.0147385,-0.0688728,-48.6916
750,105.5,80,-0.0688087,-0.0148127,-0.0688087,-48.4079
750,105.5,80,-0.0687525,-0.0148856,-0.0687525,-48.8968
750,105.5,80,-0.0686981,-0.0149615,-0.0686981,-49.1657
750,105.5,80,-0.0685751,-0.0150527,-0.0685751,-45.6189
750,105.5,80,-0.0685197,-0.0151299,-0.0685197,-49.0535
750,105.5,80,-0.0684684,-0.0151994,-0.0684684,-48.9115
750,105.5,80,-0.0684155,-0.0152754,-0.0684155,-49.1068
750,105.5,80,-0.0683557,-0.0153471,-0.0683557,-48.3306
750,105.5,80,-0.0683034,-0.0154178,-0.0683034,-48.8098
750,105.5,80,-0.0682556,-0.0154861,-0.0682556,-48.9987
750,105.5,80,-0.0682076,-0.0155599,-0.0682076,-49.2569
750,105.5,80,-0.0682398,-0.0156315,-0.0682398,-55.2837
750,105.5,80,-0.0681885,-0.0157131,-0.0681885,-49.3715
750,105.5,80,-0.0681088,-0.015807,-0.0681088,-48.1279
750,105.5,80,-0.0680709,-0.0158834,-0.0680709,-50.026
750,105.5,80,-0.0680296,-0.0159567,-0.0680296,-49.6397
750,105.5,80,-0.0679972,-0.0160255,-0.0679972,-50.1267
750,105.5,80,-0.0679646,-0.0160935,-0.0679646,-50.0663
750,105.5,80,-0.0679291,-0.0161763,-0.0679291,-50.3225
750,105.5,80,-0.0678997,-0.0162811,-0.0678997,-51.1177
750,105.5,80,-0.0678466,-0.0163581,-0.0678466,-48.8725
750,105.5,80,-0.0678195,-0.0164267,-0.0678195,-50.4458
750,105.5,80,-0.0677973,-0.0164971,-0.0677973,-50.8839
750,105.5,80,-0.067776,-0.016565,-0.067776,-50.8741
750,105.5,80,-0.0677558,-0.0166369,-0.0677558,-51.0488
750,105.5,80,-0.0677336,-0.0167047,-0.0677336,-50.7897
750,105.5,80,-0.0677103,-0.0167759,-0.0677103,-50.7798
750,105.5,80,-0.0676886,-0.0168436,-0.0676886,-50.8071
750,105.5,80,-0.0676675,-0.016912,-0.0676675,-50.8658
750,105.5,80,-0.0676479,-0.0169797,-0.0676479,-50.9631
750,105.5,80,-0.06763,-0.0170561,-0.06763,-51.2496
750,105.5,80,-0.0676144,-0.0171314,-0.0676144,-51.4016
750,105.5,80,-0.0676003,-0.0172049,-0.0676003,-51.4791
750,105.5,80,-0.0675757,-0.0172953,-0.0675757,-51.0341
750,105.5,80,-0.0675651,-0.0173706,-0.0675651,-51.7473
750,105.5,80,-0.0675547,-0.017448,-0.0675547,-51.7765
750,105.5,80,-0.0675461,-0.0175331,-0.0675461,-51.9657
750,105.5,80,-0.0675367,-0.0176271,-0.0675367,-51.9701
750,105.5,80,-0.0675136,-0.0177068,-0.0675136,-50.9387
750,105.5,80,-0.0675003,-0.0177772,-0.0675003,-51.4791
750,105.5,80,-0.0674864,-0.017857,-0.0674864,-51.563
750,105.5,80,-0.0674725,-0.0179285,-0.0674725,-51.4414
750,105.5,80,-0.0674582,-0.0180057,-0.0674582,-51.4937
750,105.5,80,-0.0674425,-0.0180993,-0.0674425,-51.5899
750,105.5,80,-0.0674124,-0.0181839,-0.0674124,-50.557
750,105.5,80,-0.0673959,-0.018265,-0.0673959,-51.3757
750,105.5,80,-0.0673771,-0.0183432,-0.0673771,-51.1761
750,105.5,80,-0.0673597,-0.0184374,-0.0673597,-51.4658
750,105.5,80,-0.0673239,-0.0185147,-0.0673239,-49.9562
750,105.5,80,-0.067303,-0.0185821,-0.067303,-50.7679
750,105.5,80,-0.0672833,-0.0186559,-0.0672833,-50.9903
750,105.5,80,-0.0672632,-0.0187251,-0.0672632,-50.8635
750,105.5,80,-0.0672441,-0.0187924,-0.0672441,-50.8824
750,105.5,80,-0.0672223,-0.0188596,-0.0672223,-50.6646
750,105.5,80,-0.0672021,-0.0189311,-0.0672021,-50.8817
750,105.5,80,-0.0671818,-0.0189983,-0.0671818,-50.7685
750,105.5,80,-0.0671604,-0.0190734,-0.0671604,-50.8469
750,105.5,80,-0.0671399,-0.0191447,-0.0671399,-50.8353
750,105.5,80,-0.0671189,-0.0192214,-0.0671189,-50.8971
750,105.5,80,-0.0670761,-0.01931,-0.0670761,-49.7508
750,105.5,80,-0.0670531,-0.0193891,-0.0670531,-50.7732
750,105.5,80,-0.0670319,-0.0194675,-0.0670319,-50.8761
750,105.5,80,-0.0670113,-0.0195358,-0.0670113,-50.7089
750,105.5,80,-0.0669915,-0.0196041,-0.0669915,-50.7566
750,105.5,80,-0.0669697,-0.0196741,-0.0669697,-50.6327
750,105.5,80,-0.0669508,-0.0197421,-0.0669508,-50.8082
750,105.5,80,-0.0669326,-0.0198205,-0.0669326,-51.0455
750,105.5,80,-0.0668959,-0.0199005,-0.0668959,-49.8177
750,105.5,80,-0.0668752,-0.0199858,-0.0668752,-50.9664
750,105.5,80,-0.0668564,-0.0200571,-0.0668564,-50.8445
750,105.5,80,-0.0668378,-0.0201291,-0.0668378,-50.8716
750,105.5,80,-0.0668165,-0.020196,-0.0668165,-50.5448
750,105.5,80,-0.0667963,-0.0202779,-0.0667963,-50.9166
750,105.5,80,-0.0667764,-0.0203458,-0.0667764,-50.6684
750,105.5,80,-0.066757,-0.0206581,-0.066757,-51.9138
750,105.5,80,-0.0666622,-0.0207443,-0.0666622,-46.3231
750,105.5,80,-0.0666432,-0.0208177,-0.0666432,-50.7968
750,105.5,80,-0.0666259,-0.0209166,-0.0666259,-51.2433
750,105.5,80,-0.0665922,-0.0210163,-0.0665922,-50.3602
750,105.5,80,-0.0665751,-0.0210948,-0.0665751,-51.0002
750,105.5,80,-0.0665395,-0.0211843,-0.0665395,-50.024
750,105.5,80,-0.0665219,-0.0212579,-0.0665219,-50.8558
750,105.5,80,-0.0665039,-0.0213492,-0.0665039,-51.0821
750,105.5,80,-0.0664871,-0.0214254,-0.0664871,-50.9554
750,105.5,80,-0.0664533,-0.0215127,-0.0664533,-50.0506
750,105.5,80,-0.0664355,-0.0215875,-0.0664355,-50.837
750,105.5,80,-0.0664159,-0.0216616,-0.0664159,-50.6928
750,105.5,80,-0.0663946,-0.0217291,-0.0663946,-50.4105
750,105.5,80,-0.0663946,-0.0217964,-0.0663946,-52.0954
750,105.5,80,-0.066349,-0.0218633,-0.066349,-48.4526
750,105.5,80,-0.0663225,-0.0219381,-0.0663225,-50.1778
750,105.5,80,-0.0662961,-0.0220046,-0.0662961,-49.9375
750,105.5,80,-0.0662687,-0.0220734,-0.0662687,-49.9171
750,105.5,80,-0.0662402,-0.0221418,-0.0662402,-49.8074
750,105.5,80,-0.0662095,-0.0222175,-0.0662095,-49.8536
750,105.5,80,-0.0661688,-0.0223097,-0.0661688,-49.6435
750,105.5,80,-0.0661094,-0.0223815,-0.0661094,-47.571
750,105.5,80,-0.0660723,-0.0224476,-0.0660723,-48.9563
750,105.5,80,-0.0660365,-0.0225199,-0.0660365,-49.2811
750,105.5,80,-0.0659994,-0.0225896,-0.0659994,-49.077
750,105.5,80,-0.0659607,-0.0226588,-0.0659607,-48.9113
750,105.5,80,-0.0659208,-0.0227305,-0.0659208,-48.9027
750,105.5,80,-0.0658768,-0.022811,-0.0658768,-48.9347
750,105.5,80,-0.0657905,-0.0229024,-0.0657905,-46.7845
750,105.5,80,-0.0657457,-0.0229805,-0.0657457,-48.7172
750,105.5,80,-0.0656968,-0.0230504,-0.0656968,-48.0293
750,105.5,80,-0.0656502,-0.0231203,-0.0656502,-48.1768
750,105.5,80,-0.0656024,-0.023194,-0.0656024,-48.2421
750,105.5,80,-0.065553,-0.023267,-0.065553,-48.0795
750,105.5,80,-0.065499,-0.0233362,-0.065499,-47.4927
750,105.5,80,-0.0653942,-0.023428,-0.0653942,-45.5452
750,105.5,80,-0.0653401,-0.0235037,-0.0653401,-47.748
750,105.5,80,-0.0652807,-0.0235852,-0.0652807,-47.6463
750,105.5,80,-0.0652234,-0.0236534,-0.0652234,-47.0224
750,105.5,80,-0.0651649,-0.0237493,-0.0651649,-48.2023
750,105.5,80,-0.0650404,-0.0238248,-0.0650404,-42.7061
750,105.5,80,-0.0649795,-0.0238969,-0.0649795,-46.8714
750,105.5,80,-0.0649186,-0.0239701,-0.0649186,-46.8979
750,105.5,80,-0.0648574,-0.0240424,-0.0648574,-46.7834
750,105.5,80,-0.0647921,-0.0241095,-0.0647921,-46.0984
750,105.5,80,-0.0646692,-0.024206,-0.0646692,-44.4593
750,105.5,80,-0.0646067,-0.0242837,-0.0646067,-46.8607
750,105.5,80,-0.0645438,-0.024356,-0.0645438,-46.4874
750,105.5,80,-0.0644753,-0.0244251,-0.0644753,-45.8199
750,105.5,80,-0.0644108,-0.0244951,-0.0644108,-46.1458
750,105.5,80,-0.0643463,-0.0245695,-0.0643463,-46.3837
750,105.5,80,-0.0642145,-0.0246595,-0.0642145,-43.2436
750,105.5,80,-0.0641519,-0.0247318,-0.0641519,-46.2817
750,105.5,80,-0.0640907,-0.0247961,-0.0640907,-45.8058
750,105.5,80,-0.0640251,-0.0248603,-0.0640251,-45.398
750,105.5,80,-0.0639647,-0.0249262,-0.0639647,-45.922
750,105.5,80,-0.0639031,-0.0249902,-0.0639031,-45.6397
750,105.5,80,-0.0638413,-0.0250676,-0.0638413,-46.4501
750,105.5,80,-0.06378,-0.0251321,-0.06378,-45.6339
750,105.5,80,-0.0637179,-0.0252038,-0.0637179,-46.0288
750,105.5,80,-0.0636578,-0.0252718,-0.0636578,-45.9111
750,105.5,80,-0.0635492,-0.025353,-0.0635492,-43.5365
750,105.5,80,-0.0634928,-0.025429,-0.0634928,-46.5366
750,105.5,80,-0.0634403,-0.0255021,-0.0634403,-46.6271
750,105.5,80,-0.063386,-0.0255662,-0.063386,-45.937
750,105.5,80,-0.063325,-0.0256296,-0.063325,-45.3218
750,105.5,80,-0.0632697,-0.0256929,-0.0632697,-45.7433
750,105.5,80,-0.0632129,-0.0257617,-0.0632129,-45.9547
750,105.5,80,-0.0631558,-0.0258371,-0.0631558,-46.265
750,105.5,80,-0.0630389,-0.0259217,-0.0630389,-43.0381
750,105.5,80,-0.062982,-0.0259943,-0.062982,-46.0343
750,105.5,80,-0.0629252,-0.0260631,-0.0629252,-45.7883
750,105.5,80,-0.0628543,-0.0261269,-0.0628543,-44.3064
750,105.5,80,-0.0628093,-0.0261914,-0.0628093,-46.3715
750,105.5,80,-0.062758,-0.0262581,-0.062758,-45.974
750,105.5,80,-0.0627073,-0.026322,-0.0627073,-45.8284
750,105.5,80,-0.0626487,-0.0263847,-0.0626487,-45.0786
750,105.5,80,-0.0625998,-0.0264473,-0.0625998,-45.8317
750,105.5,80,-0.0625627,-0.0265101,-0.0625627,-46.7671
750,105.5,80,-0.062526,-0.0265797,-0.062526,-47.0601
750,105.5,80,-0.0624927,-0.0266555,-0.0624927,-47.4841
750,105.5,80,-0.0624246,-0.0267367,-0.0624246,-45.4555
750,105.5,80,-0.0623596,-0.0268077,-0.0623596,-45.0258
750,105.5,80,-0.0623318,-0.0268716,-0.0623318,-47.415
750,105.5,80,-0.0623009,-0.0269392,-0.0623009,-47.2894
750,105.5,80,-0.0622785,-0.0270016,-0.0622785,-47.7637
750,105.5,80,-0.0622632,-0.027064,-0.0622632,-48.3354
750,105.5,80,-0.0622491,-0.0271298,-0.0622491,-48.4851
750,105.5,80,-0.062236,-0.0271921,-0.062236,-48.4989
750,105.5,80,-0.0622303,-0.0272544,-0.0622303,-49.0925
750,105.5,80,-0.0622307,-0.0273196,-0.0622307,-49.5838
750,105.5,80,-0.0622289,-0.027432,-0.0622289,-49.4863
750,105.5,80,-0.0622342,-0.0275118,-0.0622342,-49.9059
750,105.5,80,-0.0622899,-0.0276102,-0.0622899,-52.45
750,105.5,80,-0.062298,-0.0276893,-0.062298,-50.1591
750,105.5,80,-0.0623067,-0.0277706,-0.0623067,-50.1929
750,105.5,80,-0.0623303,-0.0278434,-0.0623303,-51.3001
750,105.5,80,-0.0623435,-0.027926,-0.0623435,-50.4968
750,105.5,80,-0.062358,-0.027996,-0.062358,-50.7581
750,105.5,80,-0.0623727,-0.0280754,-0.0623727,-50.6683
750,105.5,80,-0.0623943,-0.0281471,-0.0623943,-51.2623
750,105.5,80,-0.0624344,-0.0282273,-0.0624344,-52.3081
750,105.5,80,-0.0624593,-0.0283039,-0.0624593,-51.4488
750,105.5,80,-0.0624891,-0.0283701,-0.0624891,-52.1129
750,105.5,80,-0.0625156,-0.0284343,-0.0625156,-51.9524
750,105.5,80,-0.0625426,-0.0285092,-0.0625426,-51.7184
750,105.5,80,-0.0625691,-0.0285758,-0.0625691,-51.9303
750,105.5,80,-0.0626016,-0.0286426,-0.0626016,-52.4089
750,105.5,80,-0.0626316,-0.0287086,-0.0626316,-52.2788
750,105.5,80,-0.0626931,-0.0287992,-0.0626931,-53.4638
750,105.5,80,-0.0627281,-0.028867,-0.0627281,-52.6812
750,105.5,80,-0.0627608,-0.0289395,-0.0627608,-52.3912
750,105.5,80,-0.0627934,-0.0290035,-0.0627934,-52.7151
750,105.5,80,-0.062831,-0.0290718,-0.062831,-52.9573
750,105.5,80,-0.0628659,-0.0291414,-0.0628659,-52.7404
750,105.5,80,-0.062903,-0.0292143,-0.062903,-52.8246
750,105.5,80,-0.062982,-0.0292912,-0.062982,-55.5025
750,105.5,80,-0.0630259,-0.0293689,-0.0630259,-53.2165
750,105.5,80,-0.0630658,-0.0294334,-0.0630658,-53.5261
750,105.5,80,-0.0631057,-0.0295034,-0.0631057,-53.3253
750,105.5,80,-0.0631453,-0.0295677,-0.0631453,-53.581
750,105.5,80,-0.063191,-0.029632,-0.063191,-54.1179
750,105.5,80,-0.063231,-0.0297001,-0.063231,-53.5281
750,105.5,80,-0.0632743,-0.0297724,-0.0632743,-53.6257
750,105.5,80,-0.0633165,-0.0298431,-0.0633165,-53.662
750,105.5,80,-0.063404,-0.0299242,-0.063404,-56.178
750,105.5,80,-0.0634474,-0.0300002,-0.0634474,-53.6482
750,105.5,80,-0.0634917,-0.0300685,-0.0634917,-54.0848
750,105.5,80,-0.0635408,-0.0301321,-0.0635408,-54.759
750,105.5,80,-0.0635866,-0.0302021,-0.0635866,-54.2048
750,105.5,80,-0.063633,-0.0302722,-0.063633,-54.2868
750,105.5,80,-0.0636837,-0.0303446,-0.0636837,-54.5322
750,105.5,80,-0.0637768,-0.0304377,-0.0637768,-56.1497
750,105.5,80,-0.0638236,-0.0305074,-0.0638236,-54.5072
750,105.5,80,-0.0638706,-0.0305739,-0.0638706,-54.7457
750,105.5,80,-0.0639217,-0.0306431,-0.0639217,-54.9447
750,105.5,80,-0.0639683,-0.0307072,-0.0639683,-54.9411
750,105.5,80,-0.0640145,-0.030783,-0.0640145,-54.3752
750,105.5,80,-0.0640608,-0.0308521,-0.0640608,-54.7446
750,105.5,80,-0.064111,-0.0309235,-0.064111,-54.9441
750,105.5,80,-0.0642027,-0.0309899,-0.0642027,-58.5187
