pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,tau_c_scaled_1,tau_c_scaled_2,tau_c_scaled_3,tau_c_scaled_4,tau_c_scaled_5,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
6.19716,0.904701,1.90757,3.62947,300,300,-300,-0.250628,17.4684,2.74047,22.2235,-5.47485,8.19798,6.48543,19.2527,-0.112776,7.86032,1.23314,10,-2.46354,3.68888,2.91828,8.66322,0,110.479,0,-114.866,0,-158.369,0,-516.886,274.651,-79.7801,363.833,-53.3692,277.455,26.5927,151.476,36.3143,60.7172,-65.6952,-45.3003,-208.156,-71.8822,-81.4462,127.872,-380.132,0.551827,33.5054,-36.2524,-24.9979,-114.866,-39.6665,-44.9442,70.5633,-209.767,308.156,-116.032,338.835,-168.235,237.788,-18.3515,222.039,-173.453,-4.35876,303.797,47.6603,386.495,-95.2148,142.574,112.79,334.829,
6.19716,0.904701,1.90757,3.62947,60.7624,-131.766,36.5407,9.09385,0.916864,8.74043,4.29784,17.2066,19.7487,-6.46071,-2.44547,4.60479,0.464266,4.42583,2.17627,8.71276,10,-3.27146,-1.2383,0,-67.3143,0,-137.343,0,-230.714,0,99.3862,-7.17192,-11.9109,-48.0018,-27.3358,-64.3019,-18.3319,-28.7786,28.0084,-91.0006,-37.4367,-19.7187,-40.7915,73.1263,-155.478,66.4521,21.5724,1.48391,-135.037,-55.5526,-29.2607,-60.5308,108.513,-230.714,98.6088,32.0115,-142.208,-67.4635,-77.2625,-87.8666,44.2109,-249.046,69.8303,60.02,158.154,15.9455,152.008,74.7451,299.245,343.456,-112.36,-42.53,
6.19716,0.904701,1.90757,3.62947,60.7733,-131.809,36.5529,9.09711,0.91745,8.74335,4.29923,17.2119,19.7548,-6.46212,-2.44555,4.60501,0.464419,4.42594,2.1763,8.71279,10,-3.27116,-1.23795,0,-67.3381,0,-137.387,0,-230.788,0,99.4115,-7.17666,-11.9148,-48.019,-27.3429,-64.3222,-18.3358,-28.7862,28.0164,-91.0289,-37.4516,-19.7251,-40.8063,73.1488,-155.527,66.473,21.5738,1.48391,-135.078,-55.5746,-29.2701,-60.5527,108.546,-230.788,98.6396,32.0135,-142.255,-67.4894,-77.2891,-87.8956,44.2236,-249.124,69.8534,60.0299,158.211,15.9556,152.058,74.7692,299.338,343.562,-112.385,-42.5313,
6.19714,0.904713,1.90759,3.62947,60.8029,-131.843,36.5595,9.09923,0.917548,8.74566,4.30053,17.2167,19.7603,-6.4651,-2.4475,4.60481,0.46434,4.42588,2.17635,8.71277,10,-3.27176,-1.2386,0,-67.3513,0,-137.425,0,-230.851,0,99.4488,-7.17284,-11.9193,-48.0272,-27.3526,-64.3384,-18.3412,-28.7943,28.026,-91.056,-37.459,-19.7315,-40.8166,73.1691,-155.572,66.4912,21.59,1.48389,-135.117,-55.5851,-29.2794,-60.5674,108.575,-230.851,98.6657,32.0372,-142.29,-67.5044,-77.3066,-87.9199,44.2366,-249.193,69.8713,60.0632,158.247,15.9574,152.098,74.7918,299.421,343.657,-112.437,-42.5652,
6.19714,0.904713,1.90759,3.62949,60.8078,-131.864,36.565,9.10098,0.918003,8.74713,4.30127,17.2192,19.7632,-6.46554,-2.44726,4.605,0.464501,4.42596,2.1764,8.71275,10,-3.2715,-1.23829,0,-67.363,0,-137.446,0,-230.887,0,99.4591,-7.17493,-11.9214,-48.0352,-27.356,-64.3478,-18.3428,-28.7969,28.0306,-91.0694,-37.4674,-19.7346,-40.8242,73.18,-155.595,66.5006,21.5877,1.4839,-135.138,-55.5978,-29.2842,-60.5789,108.592,-230.887,98.68,32.034,-142.313,-67.5192,-77.3194,-87.9349,44.2438,-249.23,69.8831,60.0645,158.278,15.9653,152.124,74.8047,299.465,343.708,-112.444,-42.5611,
6.19715,0.904713,1.90761,3.62948,60.7936,-131.872,36.5688,9.102,0.918506,8.74788,4.30134,17.2201,19.7638,-6.46459,-2.44618,4.60539,0.464741,4.42621,2.17637,8.71292,10,-3.27092,-1.23771,0,-67.372,0,-137.455,0,-230.9,0,99.452,-7.18109,-11.9216,-48.0424,-27.3539,-64.3521,-18.3388,-28.7964,28.0295,-91.0734,-37.4751,-19.7382,-40.8302,73.1815,-155.607,66.5033,21.5797,1.48386,-135.141,-55.6079,-29.2889,-60.5865,108.591,-230.9,98.6818,32.0213,-142.322,-67.5295,-77.3312,-87.9404,44.2393,-249.239,69.8854,60.0508,158.296,15.974,152.137,74.8059,299.479,343.718,-112.428,-42.5422,
6.19732,0.904809,1.90789,3.62934,60.8046,-131.895,36.5742,9.10202,0.917154,8.74972,4.30053,17.2244,19.7663,-6.46663,-2.44911,4.60481,0.463998,4.42658,2.17568,8.71399,10,-3.27154,-1.23903,0,-67.3967,0,-137.487,0,-230.961,0,99.4808,-7.18356,-11.923,-48.0524,-27.3543,-64.3676,-18.324,-28.8047,28.0305,-91.1059,-37.4755,-19.7664,-40.8427,73.1855,-155.679,66.5116,21.6059,1.48357,-135.162,-55.5975,-29.3248,-60.593,108.576,-230.961,98.6746,32.0538,-142.346,-67.5205,-77.3772,-87.9473,44.2083,-249.285,69.8699,60.0843,158.296,15.9505,152.169,74.7918,299.554,343.762,-112.463,-42.5932,
6.19759,0.905181,1.90837,3.62918,60.8161,-131.914,36.5782,9.10195,0.914571,8.75189,4.29884,17.2294,19.7676,-6.46835,-2.4527,4.60448,0.462662,4.42739,2.17469,8.71598,10,-3.2722,-1.24077,0,-67.4273,0,-137.535,0,-231.032,0,99.5097,-7.18628,-11.9235,-48.068,-27.3412,-64.3849,-18.2959,-28.8127,28.0308,-91.1601,-37.4741,-19.8069,-40.8657,73.1743,-155.773,66.5145,21.6362,1.48314,-135.203,-55.5791,-29.3763,-60.6094,108.527,-231.032,98.65,32.0894,-142.389,-67.5026,-77.4443,-87.9506,44.1425,-249.328,69.8374,60.1201,158.295,15.9056,152.207,74.7625,299.642,343.784,-112.493,-42.6557,
6.19747,0.905456,1.90824,3.62939,60.8634,-131.963,36.5873,9.10745,0.91505,8.75528,4.30207,17.2356,19.7758,-6.47109,-2.45262,4.60534,0.462711,4.42726,2.17542,8.7155,10,-3.27222,-1.24021,0,-67.4381,0,-137.608,0,-231.11,0,99.5511,-7.17832,-11.9305,-48.0856,-27.3434,-64.4049,-18.3152,-28.8194,28.0508,-91.2082,-37.4899,-19.7934,-40.887,73.1984,-155.797,66.5403,21.6309,1.4834,-135.298,-55.6125,-29.3615,-60.6518,108.582,-231.11,98.7059,32.0873,-142.477,-67.5429,-77.4471,-87.9952,44.1776,-249.425,69.8864,60.1381,158.39,15.9139,152.266,74.8187,299.75,343.928,-112.541,-42.6543,
6.19713,0.905157,1.90743,3.62988,60.9024,-131.999,36.5938,9.11353,0.918836,8.75643,4.30772,17.2366,19.7848,-6.47094,-2.44682,4.60634,0.464416,4.42585,2.17729,8.71207,10,-3.27067,-1.23672,0,-67.4262,0,-137.624,0,-231.116,0,99.5594,-7.16814,-11.9378,-48.0843,-27.3703,-64.4071,-18.3757,-28.8154,28.0762,-91.1879,-37.5075,-19.7298,-40.8755,73.2494,-155.709,66.5644,21.574,1.48428,-135.348,-55.6716,-29.2846,-60.6707,108.722,-231.116,98.8002,32.0218,-142.516,-67.6094,-77.3689,-88.041,44.3154,-249.492,69.9848,60.098,158.496,15.9798,152.286,74.9169,299.767,344.083,-112.538,-42.5534,
