pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.86572,4.79483,4.81998,4.51481,-127.56,37.4509,13.3723,0.669517,0.368072,0.569879,-0.23623,0.890868,0.1903,0.722141,-1.22184,4.7534e-08,1.05512e-06,8.6217e-15,2.3767e-05,0.000527559,9.28531e-05,
4.86572,4.79483,4.81998,4.51481,61.785,-56.2371,15.0045,0.354627,0.427571,-0.0842094,-0.228175,0.666478,0.437504,-1.67024,-0.90138,7.73431e-08,1.71679e-06,1.35626e-14,2.3767e-05,0.000527559,9.28531e-05,
4.86574,4.79484,4.81997,4.51481,61.8052,-56.2579,15.0098,0.355124,0.427806,-0.0841179,-0.228626,0.667303,0.437749,-1.67136,-0.90208,2.4475e-08,2.61865e-06,8.03787e-14,-4.00766e-05,0.000683649,0.000214915,
4.86575,4.79483,4.81997,4.51481,61.8119,-56.266,15.0118,0.355638,0.427941,-0.0840284,-0.229092,0.668132,0.437928,-1.67219,-0.902697,-3.79023e-08,3.28311e-06,1.10975e-13,-5.40728e-05,0.000575997,0.000288779,
4.86575,4.79482,4.81997,4.51478,61.8242,-56.2792,15.0152,0.356126,0.428037,-0.083878,-0.229519,0.668983,0.438111,-1.67311,-0.903396,8.50929e-08,3.23868e-06,2.53611e-13,0.000109873,-3.969e-05,0.00044987,
4.86575,4.79482,4.82,4.5147,61.8343,-56.2903,15.0179,0.356712,0.427949,-0.0835017,-0.230023,0.670101,0.43823,-1.67409,-0.904332,4.51316e-07,1.75121e-06,7.29953e-13,0.000346043,-0.0014055,0.000807295,
4.86575,4.79483,4.81997,4.51463,61.8397,-56.2971,15.0196,0.357246,0.42791,-0.0831135,-0.230524,0.671094,0.438328,-1.67502,-0.905104,1.04186e-06,-9.98435e-07,2.06308e-12,0.000531118,-0.00247296,0.00129181,
4.8657,4.79483,4.81991,4.51482,61.8822,-56.3381,15.0303,0.356864,0.428606,-0.0836838,-0.230229,0.670715,0.438884,-1.6759,-0.904922,1.70577e-06,-4.18409e-06,2.09418e-12,0.000606084,-0.00290821,0.00132109,
4.86562,4.79486,4.81979,4.5151,61.8818,-56.3408,15.0308,0.356257,0.429214,-0.0841251,-0.229964,0.670325,0.439436,-1.67633,-0.904254,2.55894e-06,-8.60463e-06,1.27962e-12,0.000602388,-0.00312113,0.000798687,
4.86543,4.79492,4.81961,4.51551,61.8934,-56.3525,15.0338,0.354746,0.42996,-0.084775,-0.229006,0.669074,0.440215,-1.67657,-0.902901,3.19641e-06,-1.24135e-05,9.28829e-14,0.000508877,-0.00304056,0.00024329,
