pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
6.24277,0.0262184,6.27617,6.23023,-127.863,0,0,2.47312,-1.20132,-4,-4,4,4,-0.397366,0.768219,-1.98013e-07,-1.68049e-08,5.41794e-07,-9.90066e-05,-8.40244e-06,0.000270897,
6.24277,0.0262184,6.27617,6.23023,-130.004,0,0,2.48923,-1.21712,-4,-4,4,4,-0.382157,0.754277,-3.37374e-07,-2.86322e-08,9.23106e-07,-9.90066e-05,-8.40244e-06,0.000270897,
6.24275,0.0262065,6.27616,6.23022,-130.077,0,0,2.49024,-1.21774,-4,-4,4,4,-0.382103,0.75408,-2.06897e-07,-8.19405e-08,1.38524e-06,8.59169e-05,-3.51028e-05,0.000304305,
6.24275,0.0261946,6.27613,6.23023,-130.079,0,0,2.49048,-1.21788,-4,-4,4,4,-0.382607,0.75454,-1.41081e-07,-1.10689e-07,1.98106e-06,4.50674e-05,-1.96853e-05,0.000407989,
6.24276,0.0260868,6.27627,6.23024,-129.105,0,0,2.48578,-1.21299,-4,-4,4,4,-0.387628,0.759422,-2.78981e-06,-9.67302e-07,7.60281e-06,-0.00183717,-0.000594142,0.00389927,
6.2428,0.0257273,6.2769,6.23023,-129.011,0,0,2.49437,-1.22067,-4,-4,4,4,-0.378486,0.752214,-1.25804e-05,-2.32834e-06,1.97968e-05,-0.00631851,-0.000878279,0.0078696,
6.24286,0.0257392,6.27714,6.2302,-130.054,0,0,2.50445,-1.22962,-4,-4,4,4,-0.368302,0.744106,-2.22364e-05,-3.19806e-06,2.95922e-05,-0.00653721,-0.000588649,0.00663154,
6.24284,0.0269375,6.27541,6.23019,-128.781,0,0,2.4692,-1.19486,-4,-4,4,4,-0.406828,0.777883,-3.08779e-05,-5.09621e-06,4.57352e-05,-0.00478745,-0.00105139,0.00894322,
6.24267,0.0300655,6.27303,6.23013,-129.64,0,0,2.42816,-1.14642,-4,-4,4,4,-0.451201,0.823282,-3.7625e-05,-6.69196e-06,6.04344e-05,-0.00408273,-0.000965382,0.00889458,
6.24249,0.0336246,6.26929,6.22998,-129.709,0,0,2.36498,-1.07879,-4,-4,4,4,-0.52037,0.886973,-4.72752e-05,-8.14138e-06,7.47403e-05,-0.00652847,-0.000980087,0.00967791,
6.24219,0.0375438,6.26554,6.22976,-128.744,0,0,2.29188,-0.998656,-4,-4,4,4,-0.599707,0.961204,-6.53013e-05,-9.38746e-06,8.96099e-05,-0.0115708,-0.0007989,0.00954473,
6.2418,0.0415344,6.26112,6.22951,-129.602,0,0,2.22587,-0.927429,-4,-4,4,4,-0.674253,1.02791,-8.90252e-05,-1.07163e-05,0.000105248,-0.0159139,-0.000889858,0.0104902,
6.24132,0.0463161,6.2565,6.22921,-128.771,0,0,2.13991,-0.832696,-4,-4,4,4,-0.768235,1.11531,-0.000115075,-1.19284e-05,0.000120077,-0.0171923,-0.000797978,0.00978652,
6.24079,0.050858,6.25123,6.22895,-129.461,0,0,2.06156,-0.749576,-4,-4,4,4,-0.85683,1.19378,-0.000142948,-1.3539e-05,0.000136892,-0.0186768,-0.00107681,0.0112673,
6.24024,0.0561552,6.2459,6.22867,-128.682,0,0,1.96652,-0.646484,-4,-4,4,4,-0.960725,1.29,-0.000174963,-1.52454e-05,0.000155329,-0.0208243,-0.00110685,0.011992,
6.23961,0.0612245,6.23993,6.22841,-129.462,0,0,1.8801,-0.555644,-4,-4,4,4,-1.0584,1.3766,-0.000210521,-1.69459e-05,0.000174314,-0.0244807,-0.00116674,0.0130706,
6.23909,0.0669889,6.23295,6.22811,-129.189,0,0,1.77266,-0.44478,-4,-4,4,4,-1.17808,1.48253,-0.000260909,-1.92025e-05,0.000199113,-0.0281633,-0.00125604,0.0138605,
6.2385,0.0741672,6.22488,6.22786,-128.746,0,0,1.64518,-0.312029,-4,-4,4,4,-1.31792,1.60994,-0.000315474,-2.15299e-05,0.000226197,-0.0321895,-0.00136612,0.015978,
6.23789,0.0815973,6.21652,6.22765,-129.532,0,0,1.52491,-0.186953,-4,-4,4,4,-1.45053,1.73148,-0.00036857,-2.39311e-05,0.000252519,-0.0358657,-0.0016134,0.0177794,
6.23742,0.0883207,6.20955,6.22748,-128.789,0,0,1.41274,-0.0688493,-4,-4,4,4,-1.5714,1.84527,-0.000426891,-2.65449e-05,0.000281867,-0.0384643,-0.00171354,0.0193555,
6.23684,0.095715,6.20081,6.22735,-129.497,0,0,1.29507,0.0508129,-4,-4,4,4,-1.70173,1.96422,-0.000485323,-2.93907e-05,0.000312824,-0.0412098,-0.00199477,0.0218328,
6.23635,0.103014,6.19361,6.22723,-128.712,0,0,1.18224,0.170304,-4,-4,4,4,-1.82186,2.08036,-0.000552374,-3.2285e-05,0.000347572,-0.0441752,-0.00189225,0.0228925,
