pivot_1,pivot_2,pivot_3,pivot_4,pf_x,pf_y,pf_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,f_drive_ref_1,f_drive_ref_2,f_drive_ref_3,f_drive_ref_4,f_drive_ref_5,f_drive_ref_6,f_drive_ref_7,f_drive_ref_8,f_krnl_1,f_krnl_2,f_krnl_3,f_krnl_4,f_krnl_5,f_krnl_6,f_krnl_7,f_krnl_8,f_null_1,f_null_2,f_null_3,f_null_4,f_null_5,f_null_6,f_null_7,f_null_8,f_null_scale_factor,f_null_scaled_1,f_null_scaled_2,f_null_scaled_3,f_null_scaled_4,f_null_scaled_5,f_null_scaled_6,f_null_scaled_7,f_null_scaled_8,f_drv_1,f_drv_2,f_drv_3,f_drv_4,f_drv_5,f_drv_6,f_drv_7,f_drv_8,f_wheel_1,f_wheel_2,f_wheel_3,f_wheel_4,f_wheel_5,f_wheel_6,f_wheel_7,f_wheel_8
4.7613,4.72527,4.9254,4.88974,0,100,0,-0.869664,-2.30545,-3.3391,-4.77648,2.40468,0.999672,-0.424885,-1.83984,0,154.634,0,156.435,0,146.429,0,148.212,-24.9701,1.22221,-24.9979,0.322071,-24.435,5.28502,-24.6078,4.41066,6.54195,1.31808,17.3397,3.38638,-12.2291,-1.45411,-12.1476,0.918229,161.411,6.95286e-310,212.753,8.48735e-315,546.597,1.4822e-323,-234.709,6.09426e-310,148.212,-24.9701,213.975,-24.9979,546.919,-24.435,-229.424,-24.6078,152.623,-15.1246,-40.0947,-58.0713,-83.0692,41.8206,17.3856,-7.38931,-31.9972,
4.7615,4.72642,4.92501,4.88977,0,100,0,-0.867587,-2.30335,-3.25899,-4.69635,2.38598,0.980852,-0.424884,-1.83983,0,154.624,0,156.378,0,146.448,0,148.211,-24.9699,1.22729,-24.9975,0.350834,-24.437,5.27564,-24.6077,4.41125,6.55355,1.31695,17.2027,3.32092,-12.1323,-1.43909,-12.1079,0.91867,161.332,6.95286e-310,212.467,8.48735e-315,535.77,1.4822e-323,-232.171,6.09426e-310,148.211,-24.9699,213.694,-24.9975,536.121,-24.437,-226.895,-24.6077,152.622,-15.0885,-40.0583,-56.6781,-81.6756,41.4953,17.0583,-7.38928,-31.997,
4.76186,4.72762,4.92452,4.88996,0,100,0,-0.890572,-2.32631,-3.24533,-4.68266,2.39199,0.986709,-0.424872,-1.83977,0,154.606,0,156.318,0,146.473,0,148.201,-24.9694,1.23627,-24.9971,0.380788,-24.4396,5.26364,-24.6069,4.41597,6.5589,1.31779,17.0614,3.26399,-12.0178,-1.4242,-12.0768,0.906031,163.572,6.95286e-310,215.554,8.48735e-315,533.897,1.4822e-323,-232.958,6.09426e-310,148.201,-24.9694,216.79,-24.9971,534.277,-24.4396,-227.695,-24.6069,152.617,-15.4882,-40.4576,-56.4405,-81.4376,41.5998,17.1602,-7.38908,-31.996,
4.76229,4.72886,4.92385,4.8902,0,100,0,-0.935357,-2.37107,-3.28318,-4.72049,2.41835,1.01287,-0.424857,-1.83969,0,154.585,0,156.256,0,146.507,0,148.189,-24.9689,1.24704,-24.9966,0.411647,-24.4431,5.24723,-24.6058,4.42187,6.55955,1.3199,16.9082,3.21053,-11.8846,-1.40868,-12.0482,0.882736,167.875,6.95286e-310,221.577,8.48735e-315,538.966,1.4822e-323,-236.481,6.09426e-310,148.189,-24.9689,222.824,-24.9966,539.378,-24.4431,-231.234,-24.6058,152.611,-16.2671,-41.2359,-57.0988,-82.0954,42.0582,17.6151,-7.38882,-31.9947,
4.76273,4.73088,4.92308,4.8905,0,100,0,-0.966323,-2.402,-3.21655,-4.65381,2.41143,1.00571,-0.424839,-1.8396,0,154.562,0,156.155,0,146.545,0,148.174,-24.9683,1.25812,-24.9957,0.462268,-24.4471,5.22848,-24.6045,4.42924,6.58263,1.32368,16.6699,3.10742,-11.6988,-1.38101,-12.0019,0.868867,170.537,6.95286e-310,225.738,8.48735e-315,529.932,1.4822e-323,-235.514,6.09426e-310,148.174,-24.9683,226.996,-24.9957,530.394,-24.4471,-230.286,-24.6045,152.603,-16.8056,-41.7739,-55.94,-80.9358,41.9378,17.4907,-7.3885,-31.993,
4.76337,4.7331,4.92229,4.89093,0,100,0,-1.01039,-2.44603,-3.17434,-4.61153,2.41515,1.0092,-0.424813,-1.83946,0,154.531,0,156.044,0,146.584,0,148.153,-24.9675,1.27397,-24.9946,0.517689,-24.4513,5.20914,-24.6026,4.43985,6.59942,1.32743,16.4166,3.00361,-11.495,-1.35219,-11.9523,0.848928,174.517,6.95286e-310,231.659,8.48735e-315,524.182,1.4822e-323,-235.98,6.09426e-310,148.153,-24.9675,232.933,-24.9946,524.699,-24.4513,-230.771,-24.6026,152.592,-17.572,-42.5396,-55.2058,-80.2005,42.0026,17.5513,-7.38805,-31.9906,
4.76397,4.73517,4.92141,4.89134,0,100,0,-1.07008,-2.50566,-3.16817,-4.6053,2.43215,1.02594,-0.424788,-1.83933,0,154.501,0,155.941,0,146.629,0,148.132,-24.9668,1.28894,-24.9935,0.569509,-24.4559,5.18746,-24.6008,4.44987,6.61372,1.33234,16.1712,2.90884,-11.2927,-1.32426,-11.9085,0.823422,179.898,6.95286e-310,239.685,8.48735e-315,523.295,1.4822e-323,-238.233,6.09426e-310,148.132,-24.9668,240.974,-24.9935,523.865,-24.4559,-233.045,-24.6008,152.582,-18.61,-43.5768,-55.0987,-80.0922,42.2983,17.8424,-7.38762,-31.9884,
4.76476,4.73717,4.92042,4.89178,0,100,0,-1.15783,-2.59336,-3.23858,-4.67564,2.47996,1.07345,-0.424761,-1.83919,0,154.461,0,155.84,0,146.678,0,148.11,-24.9657,1.30868,-24.9923,0.619527,-24.461,5.16343,-24.5988,4.46078,6.60998,1.33554,15.9312,2.82908,-11.0836,-1.29913,-11.8609,0.786545,188.305,6.95286e-310,251.488,8.48735e-315,532.73,1.4822e-323,-244.633,6.09426e-310,148.11,-24.9657,252.797,-24.9923,533.349,-24.461,-239.469,-24.5988,152.571,-20.1361,-45.1018,-56.3231,-81.3154,43.1297,18.6688,-7.38715,-31.986,
4.76549,4.73951,4.91927,4.89227,0,100,0,-1.26243,-2.69791,-3.29046,-4.72743,2.52409,1.11725,-0.424732,-1.83904,0,154.425,0,155.724,0,146.735,0,148.085,-24.9648,1.32693,-24.9908,0.677932,-24.4669,5.13528,-24.5966,4.47287,6.62152,1.34262,15.6471,2.72836,-10.8423,-1.26661,-11.814,0.748678,197.796,6.95286e-310,265.565,8.48735e-315,539.658,1.4822e-323,-250.53,6.09426e-310,148.085,-24.9648,266.892,-24.9908,540.336,-24.4669,-245.395,-24.5966,152.558,-21.9553,-46.9201,-57.2254,-82.2162,43.8973,19.4304,-7.38664,-31.9833,
4.76643,4.74225,4.91805,4.89278,0,100,0,-1.37459,-2.81,-3.32341,-4.76026,2.56688,1.15968,-0.424702,-1.83888,0,154.378,0,155.586,0,146.797,0,148.06,-24.9635,1.35027,-24.9889,0.746509,-24.4732,5.10536,-24.5944,4.48525,6.62625,1.34719,15.3198,2.61139,-10.5711,-1.23001,-11.7446,0.710713,208.327,6.95286e-310,280.655,8.48735e-315,544.023,1.4822e-323,-256.243,6.09426e-310,148.06,-24.9635,282.005,-24.9889,544.769,-24.4732,-251.138,-24.5944,152.546,-23.906,-48.8695,-57.7984,-82.7872,44.6414,20.1683,-7.38612,-31.9805,
4.76746,4.74491,4.91685,4.89345,0,100,0,-1.53137,-2.96669,-3.43569,-4.87243,2.64091,1.23335,-0.424662,-1.83866,0,154.326,0,155.453,0,146.856,0,148.027,-24.9621,1.37599,-24.9868,0.812995,-24.4793,5.07603,-24.5913,4.50176,6.6276,1.35416,15.0084,2.50896,-10.3009,-1.19446,-11.6896,0.664292,222.834,6.95286e-310,301.754,8.48735e-315,559.082,1.4822e-323,-266.167,6.09426e-310,148.027,-24.9621,303.13,-24.9868,559.895,-24.4793,-261.091,-24.5913,152.528,-26.6325,-51.5946,-59.7511,-84.7379,45.9288,21.4495,-7.38542,-31.9768,
4.76868,4.74833,4.91574,4.89413,0,100,0,-1.65226,-3.08749,-3.40009,-4.83666,2.6646,1.25672,-0.424622,-1.83845,0,154.265,0,155.283,0,146.912,0,147.993,-24.9604,1.40651,-24.9839,0.898323,-24.4849,5.04875,-24.5883,4.51855,6.63406,1.35804,14.6266,2.3666,-9.99522,-1.15007,-11.5991,0.631988,234.17,6.95286e-310,318.011,8.48735e-315,554.187,1.4822e-323,-269.312,6.09426e-310,147.993,-24.9604,319.418,-24.9839,555.086,-24.4849,-264.263,-24.5883,152.511,-28.735,-53.6954,-59.132,-84.1159,46.3409,21.856,-7.38473,-31.973,
4.76993,4.75151,4.91434,4.89482,0,100,0,-1.87116,-3.30628,-3.53126,-4.96766,2.75834,1.35005,-0.424581,-1.83823,0,154.203,0,155.124,0,146.982,0,147.958,-24.9586,1.43762,-24.9809,0.977672,-24.492,5.01441,-24.5851,4.53564,6.6303,1.36456,14.2532,2.24539,-9.679,-1.10697,-11.5209,0.581037,254.645,6.95286e-310,347.477,8.48735e-315,571.775,1.4822e-323,-281.884,6.09426e-310,147.958,-24.9586,348.915,-24.9809,572.753,-24.492,-276.87,-24.5851,152.493,-32.542,-57.5006,-61.4132,-86.3941,47.9711,23.4791,-7.38402,-31.9691,
4.7712,4.7543,4.91317,4.89565,0,100,0,-2.14485,-3.57987,-3.76225,-5.19849,2.89094,1.48232,-0.424533,-1.83796,0,154.139,0,154.984,0,147.04,0,147.916,-24.9568,1.46933,-24.978,1.04741,-24.4978,4.98593,-24.5814,4.55597,6.62132,1.37198,13.9376,2.15199,-9.39903,-1.06989,-11.4634,0.528035,280.126,6.95286e-310,384.327,8.48735e-315,602.828,1.4822e-323,-299.705,6.09426e-310,147.916,-24.9568,385.796,-24.978,603.876,-24.4978,-294.719,-24.5814,152.472,-37.3018,-62.2586,-65.4304,-90.4085,50.2772,25.7794,-7.38319,-31.9645,
4.77259,4.75793,4.91176,4.89641,0,100,0,-2.44322,-3.87812,-3.88749,-5.3235,2.9965,1.58747,-0.42449,-1.83772,0,154.07,0,154.803,0,147.111,0,147.879,-24.9547,1.50401,-24.9741,1.13812,-24.5048,4.95129,-24.5779,4.57453,6.62028,1.37898,13.5195,2.01278,-9.05573,-1.01961,-11.3688,0.480384,307.835,6.95286e-310,424.499,8.48735e-315,619.602,1.4822e-323,-313.871,6.09426e-310,147.879,-24.9547,426.003,-24.9741,620.741,-24.5048,-308.92,-24.5779,152.453,-42.4908,-67.4455,-67.6085,-92.5826,52.113,27.6082,-7.38243,-31.9603,
4.77411,4.76134,4.91049,4.8972,0,100,0,-2.81953,-4.2543,-4.11695,-5.55273,3.15068,1.74129,-0.424445,-1.83747,0,153.994,0,154.632,0,147.175,0,147.839,-24.9524,1.54199,-24.97,1.22341,-24.5111,4.92015,-24.5743,4.59396,6.60448,1.38361,13.1349,1.89392,-8.73378,-0.97428,-11.2747,0.430479,343.43,6.95286e-310,475.173,8.48735e-315,650.429,1.4822e-323,-334.597,6.09426e-310,147.839,-24.9524,476.715,-24.97,651.653,-24.5111,-329.676,-24.5743,152.433,-49.0353,-73.9877,-71.5992,-96.5692,54.7944,30.2834,-7.38165,-31.9559,
4.77568,4.76498,4.90889,4.89795,0,100,0,-3.40724,-4.84187,-4.52303,-5.95854,3.3998,1.98997,-0.424402,-1.83722,0,153.915,0,154.45,0,147.254,0,147.801,-24.9499,1.58116,-24.9654,1.31407,-24.5189,4.88108,-24.5708,4.61252,6.5867,1.39022,12.7084,1.76819,-8.37561,-0.923166,-11.1727,0.370669,398.742,6.95286e-310,554.337,8.48735e-315,705.053,1.4822e-323,-368.105,6.09426e-310,147.801,-24.9499,555.918,-24.9654,706.367,-24.5189,-363.224,-24.5708,152.414,-59.2564,-84.2064,-78.6614,-103.627,59.127,34.6082,-7.38091,-31.9517,
4.77742,4.76879,4.90747,4.89891,0,100,0,-4.22178,-5.65624,-5.08521,-6.52042,3.73613,2.32589,-0.424349,-1.83692,0,153.828,0,154.26,0,147.326,0,147.754,-24.9472,1.62452,-24.9603,1.4092,-24.5258,4.84611,-24.5664,4.63607,6.56924,1.39807,12.2811,1.64363,-8.01473,-0.870278,-11.0738,0.311066,474.99,6.95286e-310,664.068,8.48735e-315,780.71,1.4822e-323,-413.373,6.09426e-310,147.754,-24.9472,665.692,-24.9603,782.119,-24.5258,-408.527,-24.5664,152.39,-73.4222,-98.3694,-88.4384,-113.399,64.9761,40.4503,-7.37998,-31.9464,
4.77932,4.77297,4.90613,4.89979,0,100,0,-5.16821,-6.60249,-5.58988,-7.02475,4.07952,2.66891,-0.424301,-1.83663,0,153.733,0,154.051,0,147.393,0,147.71,-24.944,1.67206,-24.9541,1.51358,-24.5323,4.81318,-24.5623,4.65756,6.54498,1.40171,11.8196,1.5027,-7.64312,-0.813855,-10.943,0.261564,564.718,6.95286e-310,791.57,8.48735e-315,848.603,1.4822e-323,-459.598,6.09426e-310,147.71,-24.944,793.243,-24.9541,850.117,-24.5323,-454.785,-24.5623,152.367,-89.8819,-114.826,-97.2154,-122.17,70.9481,46.4158,-7.37914,-31.9415,
4.78154,4.77737,4.90446,4.9007,0,100,0,-7.24175,-8.67582,-7.03939,-8.47385,4.93636,3.5253,-0.424251,-1.83634,0,153.622,0,153.831,0,147.476,0,147.664,-24.9403,1.72735,-24.9472,1.62332,-24.5403,4.77232,-24.5581,4.67993,6.49891,1.40449,11.3221,1.3689,-7.23098,-0.75408,-10.7962,0.193648,762.538,6.95286e-310,1070.98,8.48735e-315,1043.83,1.4822e-323,-575.015,6.09426e-310,147.664,-24.9403,1072.71,-24.9472,1045.46,-24.5403,-570.242,-24.5581,152.344,-125.944,-150.884,-122.424,-147.371,85.8498,61.3095,-7.37828,-31.9363,
4.78355,4.78192,4.90295,4.90161,0,100,0,-10,-10,-8.80371,-10,6.04371,4.63223,-0.424202,-1.83604,0,153.522,0,153.603,0,147.552,0,147.619,-24.9367,1.77755,-24.9396,1.73691,-24.5475,4.73525,-24.5538,4.7023,6.4766,1.41133,10.814,1.21877,-6.8268,-0.688757,-10.6541,0.140394,1051.46,6.95286e-310,1483.96,8.48735e-315,1281.49,1.4822e-323,-724.201,6.09426e-310,147.619,-24.9367,1485.74,-24.9396,1283.23,-24.5475,-719.466,-24.5538,152.321,-179.24,-204.177,-153.108,-178.048,105.108,80.5606,-7.37743,-31.9312,
4.78591,4.78673,4.90134,4.90253,0,100,0,-0.797121,-2.23074,-0.434863,-1.86839,1.33043,-0.08148,0.586446,-0.825147,0,153.403,0,153.363,0,147.632,0,147.573,-24.9325,1.83643,-24.931,1.85675,-24.555,4.69582,-24.5494,4.72495,6.43128,1.41455,10.2792,1.07281,-6.39945,-0.621631,-10.4863,0.0794764,142.954,6.95286e-310,202.215,8.48735e-315,153.363,1.4822e-323,-88.8645,6.09426e-310,11.3614,-24.9325,204.051,-24.931,155.219,-24.555,-84.1686,-24.5494,16.0864,-13.863,-38.7954,-7.56284,-32.4938,23.138,-1.41704,10.1991,-14.3504,
4.78893,4.7918,4.89967,4.90348,0,100,0,-0.99296,-2.42625,-0.4342,-1.86717,1.34154,-0.0708247,0.66487,-0.746464,0,153.252,0,153.109,0,147.716,0,147.525,-24.9268,1.91172,-24.9212,1.98311,-24.5629,4.65462,-24.545,4.7482,6.33728,1.40855,9.72314,0.943763,-5.94714,-0.556545,-10.2753,0.00462622,162.233,6.95286e-310,228.513,8.48735e-315,153.109,1.4822e-323,-90.2898,6.09426e-310,0.750525,-24.9268,230.425,-24.9212,155.092,-24.5629,-85.6352,-24.545,5.49872,-17.2689,-42.1957,-7.55131,-32.4725,23.3311,-1.23173,11.563,-12.982,
4.79176,4.7967,4.8979,4.90432,0,100,0,-1.24398,-2.67696,-0.433576,-1.86597,1.35023,-0.0625996,0.765795,-0.64531,0,153.111,0,152.864,0,147.804,0,147.483,-24.9213,1.9822,-24.9112,2.10523,-24.571,4.61134,-24.541,4.76878,6.25078,1.40536,9.17345,0.819164,-5.50325,-0.489721,-10.0712,-0.0690663,186.61,6.95286e-310,262.255,8.48735e-315,152.864,1.4822e-323,-91.3868,6.09426e-310,-12.8885,-24.9213,264.237,-24.9112,154.969,-24.571,-86.7754,-24.541,-8.11967,-21.6345,-46.5558,-7.54045,-32.4517,23.4823,-1.08869,13.3182,-11.2228,
4.79527,4.80307,4.89599,4.90538,0,100,0,-1.73939,-3.17195,-0.432789,-1.86438,1.37198,-0.0413637,0.919998,-0.490814,0,152.935,0,152.545,0,147.9,0,147.43,-24.9142,2.0697,-24.8973,2.26402,-24.5798,4.56422,-24.5359,4.79496,6.1558,1.40258,8.47661,0.650499,-4.96114,-0.40185,-9.80667,-0.143785,234.505,6.95286e-310,328.912,8.48735e-315,152.545,1.4822e-323,-94.2359,6.09426e-310,-33.7183,-24.9142,330.982,-24.8973,154.809,-24.5798,-89.6717,-24.5359,-28.9233,-30.2502,-55.1644,-7.52677,-32.424,23.8605,-0.719369,16,-8.53589,
4.79959,4.80923,4.89281,4.90643,0,100,0,-2.16633,-3.59837,-0.432056,-1.86282,1.3139,-0.100265,1.27517,-0.135352,0,152.72,0,152.237,0,148.058,0,147.378,-24.905,2.17717,-24.8829,2.41733,-24.5942,4.48614,-24.5308,4.82053,5.97569,1.39675,7.74103,0.550429,-4.32269,-0.311934,-9.52194,-0.295157,276.58,6.95286e-310,386.314,8.48735e-315,152.237,1.4822e-323,-86.2746,6.09426e-310,-81.6344,-24.905,388.491,-24.8829,154.655,-24.5942,-81.7885,-24.5308,-76.8139,-37.6754,-62.5804,-7.51402,-32.3969,22.8505,-1.74375,22.1769,-2.35396,
4.80452,4.81514,4.88961,4.90749,0,100,0,-2.4274,-3.85881,-0.431378,-1.8613,1.19481,-0.220177,1.72645,0.316222,0,152.473,0,151.942,0,148.218,0,147.324,-24.894,2.30012,-24.8681,2.5643,-24.6084,4.40741,-24.5257,4.84669,5.73742,1.38137,7.04157,0.498149,-3.69039,-0.22979,-9.21261,-0.467209,305.013,6.95286e-310,421.336,8.48735e-315,151.942,1.4822e-323,-70.089,6.09426e-310,-142.505,-24.894,423.636,-24.8681,154.506,-24.6084,-65.6816,-24.5257,-137.658,-42.2157,-67.1097,-7.50223,-32.3704,20.7793,-3.82916,30.0252,5.49952,
4.80717,4.82076,4.88784,4.90836,0,100,0,-3.80958,-5.24062,-0.430755,-1.85982,1.12214,-0.293291,2.36362,0.953637,0,152.34,0,151.661,0,148.307,0,147.281,-24.8878,2.36604,-24.8533,2.70404,-24.6162,4.36377,-24.5215,4.86786,5.69153,1.39215,6.41262,0.347525,-3.21931,-0.137994,-9.00002,-0.523421,436.403,6.95286e-310,607.539,8.48735e-315,151.661,1.4822e-323,-60.221,6.09426e-310,-228.422,-24.8878,609.905,-24.8533,154.365,-24.6162,-55.8572,-24.5215,-223.554,-66.2535,-91.1413,-7.4914,-32.3447,19.5155,-5.10072,41.1065,16.585,
4.81011,4.82447,4.88639,4.909,0,100,0,-4.37066,-5.8013,-0.430357,-1.85884,0.996394,-0.419401,2.8776,1.4678,0,152.194,0,151.476,0,148.38,0,147.249,-24.8807,2.43911,-24.8431,2.79606,-24.6225,4.32807,-24.5183,4.88373,5.56108,1.38223,6.00364,0.306523,-2.87332,-0.0874436,-8.8039,-0.602472,494.175,6.95286e-310,683.062,8.48735e-315,151.476,1.4822e-323,-43.2124,6.09426e-310,-297.726,-24.8807,685.501,-24.8431,154.272,-24.6225,-38.8843,-24.5183,-292.843,-76.0114,-100.892,-7.48447,-32.3276,17.3286,-7.29392,50.0453,25.527,
4.81449,4.8281,4.88445,4.90976,0,100,0,-3.74323,-5.17324,-0.429976,-1.85786,0.833798,-0.582476,3.09895,1.68936,0,151.974,0,151.294,0,148.477,0,147.211,-24.8698,2.54821,-24.8328,2.88625,-24.6309,4.28025,-24.5147,4.90223,5.30653,1.3528,5.60086,0.342063,-2.47463,-0.0479702,-8.5462,-0.740658,442.299,6.95286e-310,598.344,8.48735e-315,151.294,1.4822e-323,-21.2172,6.09426e-310,-327.592,-24.8698,600.893,-24.8328,154.18,-24.6309,-16.9369,-24.5147,-322.69,-65.0996,-89.9694,-7.47784,-32.3107,14.5008,-10.13,53.8948,29.3801,
