pivot_1,pivot_2,pivot_3,pivot_4,platform_force_x,platform_force_y,platform_force_z,tau_c_1,tau_c_2,tau_c_3,tau_c_4,tau_c_5,tau_c_6,tau_c_7,tau_c_8,x_platform_x,x_platform_y,x_platform_qz,xd_platform_x,xd_platform_y,xd_platform_qz
4.86655,4.73342,4.54058,4.71821,52.395,-58.269,22.7609,0.228656,0.742491,-0.422522,-0.0767964,-0.854978,-0.29279,-0.378356,0.269734,1.1531e-06,-1.58383e-07,-6.62137e-07,0.000624602,-6.7046e-05,-0.000287436,
4.86857,4.73478,4.54176,4.71944,52.4508,-58.4996,22.7271,0.230231,0.746403,-0.425552,-0.0780271,-0.857925,-0.294202,-0.377851,0.27286,1.34192e-05,3.34662e-05,6.87361e-08,0.000581548,0.00159418,3.46515e-05,
4.86444,4.7375,4.54703,4.71974,52.6587,-56.2783,22.5176,0.22204,0.725038,-0.408748,-0.0750418,-0.838214,-0.285401,-0.38205,0.255983,2.85387e-05,-0.000208901,6.34174e-05,0.000602349,-0.00966066,0.00252505,
4.857,4.74177,4.55654,4.7198,53.0314,-55.9912,22.9303,0.195961,0.72551,-0.399689,-0.0441392,-0.833161,-0.264593,-0.414406,0.24459,4.18289e-05,-0.000517295,4.78081e-05,0.000527461,-0.0122576,-0.000620413,
4.85636,4.74328,4.55712,4.71974,53.3748,-56.6147,23.4806,0.196158,0.736565,-0.398387,-0.0375586,-0.839834,-0.265361,-0.427581,0.241354,4.27507e-05,-0.000752071,-8.94083e-05,3.68141e-05,-0.0094918,-0.00554756,
4.8577,4.74283,4.55332,4.71946,53.6431,-57.2324,23.3165,0.196251,0.736372,-0.402616,-0.0433262,-0.850873,-0.272954,-0.416721,0.253909,3.86349e-05,-0.000952917,-0.000194644,-0.000132156,-0.00647742,-0.00339391,
4.8563,4.7428,4.55377,4.71927,53.7315,-57.4164,23.0618,0.186691,0.732531,-0.404929,-0.0391038,-0.854317,-0.269812,-0.414338,0.261602,3.72174e-05,-0.00106129,-0.000205399,-7.20002e-05,-0.005588,-0.000554539,
4.85422,4.74328,4.55438,4.71893,53.9377,-57.2448,23.3487,0.186094,0.733475,-0.400038,-0.0360238,-0.853612,-0.26935,-0.421237,0.255648,3.52159e-05,-0.00123827,-0.000273491,-7.94912e-05,-0.00715882,-0.00275432,
4.85422,4.7439,4.55354,4.71879,54.0292,-56.9426,23.5778,0.192394,0.734418,-0.394834,-0.040437,-0.851758,-0.273472,-0.422725,0.24977,3.69344e-05,-0.00146033,-0.000388824,7.12583e-05,-0.00889342,-0.00461919,
4.85477,4.74557,4.5548,4.71898,54.0564,-57.2375,23.4986,0.187386,0.736587,-0.396334,-0.037094,-0.854488,-0.271292,-0.425475,0.254465,5.11213e-05,-0.00164891,-0.000474432,0.000573919,-0.00758929,-0.00344537,
4.85606,4.74924,4.55724,4.71962,54.0546,-57.6791,23.5217,0.180415,0.741941,-0.396298,-0.030106,-0.857813,-0.267977,-0.433297,0.258718,7.39649e-05,-0.00177523,-0.000562574,0.000913458,-0.0050379,-0.00351533,
4.8564,4.75301,4.55757,4.72001,54.3215,-58.3531,23.3529,0.165235,0.740873,-0.395853,-0.0213426,-0.868127,-0.266992,-0.433731,0.272043,7.7957e-05,-0.00181772,-0.000607634,0.00013845,-0.00146463,-0.00155347,
4.85448,4.75239,4.5567,4.71975,54.6059,-58.7453,23.0777,0.153509,0.73546,-0.399019,-0.0168339,-0.876187,-0.265952,-0.427906,0.283599,6.58706e-05,-0.00181221,-0.000574364,-0.000565247,0.000257168,0.00155556,
4.8528,4.75,4.55633,4.71962,54.7261,-58.834,23.1302,0.155228,0.736649,-0.402341,-0.0179243,-0.878515,-0.266557,-0.426515,0.28398,5.86486e-05,-0.00181004,-0.000534529,-0.000292346,8.78535e-05,0.00161221,
4.85284,4.75005,4.55697,4.71971,54.8257,-58.8254,23.3786,0.160494,0.741735,-0.401836,-0.0192273,-0.878057,-0.267592,-0.43165,0.279036,6.23845e-05,-0.00182933,-0.000540701,0.000148862,-0.000766407,-0.000245234,
4.85319,4.75183,4.5575,4.71983,54.9825,-59.0812,23.516,0.158629,0.745313,-0.400584,-0.0166448,-0.881277,-0.267949,-0.436384,0.279997,6.87071e-05,-0.00183817,-0.000564506,0.000253403,-0.0003541,-0.000953377,
4.8541,4.75276,4.55756,4.7198,55.067,-59.0335,23.5451,0.161158,0.746573,-0.399602,-0.0194546,-0.881062,-0.26948,-0.437246,0.279309,7.1924e-05,-0.00185135,-0.000589852,0.00012895,-0.000526923,-0.00101363,
4.85468,4.7528,4.55762,4.71988,55.1927,-59.1634,23.4869,0.162022,0.747851,-0.401981,-0.0216897,-0.8833,-0.270474,-0.436028,0.282079,7.27646e-05,-0.00184454,-0.000594516,2.80277e-05,0.000228268,-0.000156262,
4.85425,4.7527,4.55746,4.71983,55.3056,-59.2334,23.4309,0.160119,0.746943,-0.402712,-0.0217161,-0.885423,-0.270808,-0.434615,0.284745,7.01178e-05,-0.00182858,-0.000584129,-0.000131761,0.000791517,0.000515247,
4.85314,4.75189,4.55697,4.71971,55.5649,-59.2262,23.4536,0.159731,0.745519,-0.403008,-0.0226255,-0.887905,-0.272252,-0.433015,0.285526,6.22902e-05,-0.00182657,-0.000562216,-0.00031173,7.9678e-05,0.000872509,
4.8529,4.7512,4.55697,4.71971,55.6786,-59.2876,23.591,0.163541,0.748834,-0.404154,-0.0244797,-0.889017,-0.273636,-0.434653,0.28375,6.35275e-05,-0.00183382,-0.000560471,4.99795e-05,-0.000291711,7.02619e-05,
4.85305,4.75167,4.55746,4.71976,55.8861,-59.2776,23.7125,0.165681,0.750932,-0.403629,-0.025475,-0.889571,-0.274499,-0.437618,0.28156,6.68576e-05,-0.00186458,-0.000572422,0.000133878,-0.00123031,-0.000477966,
4.85281,4.75235,4.55755,4.71977,56.0451,-59.133,23.8032,0.166819,0.75075,-0.401005,-0.0266803,-0.889466,-0.275957,-0.438945,0.279493,6.75984e-05,-0.00192005,-0.000597966,3.05456e-05,-0.00219304,-0.00100999,
4.85325,4.75301,4.55746,4.71968,56.1851,-59.1782,23.9385,0.169644,0.753534,-0.399953,-0.0283865,-0.890402,-0.277742,-0.441509,0.277899,6.92386e-05,-0.00197769,-0.000645745,6.7745e-05,-0.00233184,-0.00193279,
4.8537,4.75328,4.5573,4.71963,56.2574,-59.4766,23.8254,0.167315,0.75455,-0.402794,-0.028533,-0.894288,-0.277977,-0.439899,0.283668,6.97547e-05,-0.00199425,-0.000661401,2.09117e-05,-0.000657328,-0.000621514,
4.85365,4.75328,4.55757,4.71966,56.3745,-59.6934,23.7502,0.164962,0.755318,-0.405384,-0.0279246,-0.897399,-0.277537,-0.439388,0.287707,7.04179e-05,-0.0019871,-0.00065012,2.69243e-05,0.000292463,0.000461269,
4.85326,4.7532,4.55767,4.71974,56.5319,-59.6876,23.8149,0.165848,0.756053,-0.405255,-0.0287434,-0.898666,-0.278579,-0.439983,0.287236,6.96838e-05,-0.00198804,-0.000644445,-2.94428e-05,-3.77519e-05,0.000227795,
4.85272,4.75283,4.55757,4.71965,56.6828,-59.5717,23.8757,0.167834,0.755953,-0.4046,-0.0307612,-0.898755,-0.279874,-0.440033,0.285622,6.76277e-05,-0.00201255,-0.000642643,-8.11794e-05,-0.000975212,7.16908e-05,
4.85266,4.75234,4.55722,4.71954,56.8579,-59.5972,23.9993,0.171955,0.758407,-0.405105,-0.0337431,-0.900042,-0.282114,-0.440839,0.284047,6.56569e-05,-0.00205215,-0.000659911,-6.7226e-05,-0.00136871,-0.000596753,
4.85267,4.75292,4.5574,4.71953,56.9341,-59.619,24.0869,0.172839,0.760182,-0.404084,-0.0340727,-0.900662,-0.282836,-0.442983,0.283194,6.87337e-05,-0.00208381,-0.000683663,0.000147027,-0.00150264,-0.00112737,
4.85285,4.75421,4.55766,4.71957,57.0162,-59.9844,24.0531,0.167944,0.762022,-0.404964,-0.0310497,-0.905245,-0.282331,-0.444418,0.28866,7.12108e-05,-0.00207562,-0.000697119,9.89477e-05,0.00032788,-0.000538697,
