p,i,d,error,error_sum,prev_error,control_singal
750,105.5,80,0.235556,0.161449,0.235556,185.569
750,105.5,80,0.235294,0.161794,0.235294,179.27
750,105.5,80,0.235161,0.162069,0.235161,184.376
750,105.5,80,0.235018,0.16239,0.235018,184.985
750,105.5,80,0.234751,0.162671,0.234751,175.412
750,105.5,80,0.234615,0.162986,0.234615,185.1
750,105.5,80,0.234474,0.163294,0.234474,184.451
750,105.5,80,0.23434,0.163575,0.23434,184.094
750,105.5,80,0.234071,0.163918,0.234071,178.119
750,105.5,80,0.233928,0.164251,0.233928,184.783
750,105.5,80,0.23366,0.164608,0.23366,178.588
750,105.5,80,0.233526,0.1649,0.233526,183.962
750,105.5,80,0.23338,0.165206,0.23338,183.566
750,105.5,80,0.232399,0.166637,0.232399,179.123
750,105.5,80,0.232261,0.167002,0.232261,184.815
750,105.5,80,0.232123,0.167281,0.232123,182.533
750,105.5,80,0.231846,0.167648,0.231846,177.547
750,105.5,80,0.231556,0.168012,0.231556,176.662
750,105.5,80,0.231416,0.168342,0.231416,183.462
750,105.5,80,0.231264,0.16866,0.231264,182.404
750,105.5,80,0.231124,0.168923,0.231124,181.301
750,105.5,80,0.230835,0.169163,0.230835,168.753
750,105.5,80,0.230692,0.169494,0.230692,182.92
750,105.5,80,0.230538,0.169755,0.230538,179.968
750,105.5,80,0.230397,0.170059,0.230397,182.165
750,105.5,80,0.230115,0.170317,0.230115,170.454
750,105.5,80,0.229961,0.170628,0.229961,181.369
750,105.5,80,0.229823,0.170884,0.229823,180.511
750,105.5,80,0.229684,0.171208,0.229684,182.436
750,105.5,80,0.229546,0.171447,0.229546,179.606
750,105.5,80,0.229258,0.171787,0.229258,174.547
